"Hashtag","Frequency"
"USSMcCain",1
"USVI",1
"usviwx",1
"VAWA",1
"VeteransDay",1
"VirginiaTech",1
"VoteNO",1
"VoteNoAHMA",1
"VoteNoDevos",1
"VoteNoDeVos",1
"VT",1
"WallStreet",1
"WASvsNYG",1
"wealthcare",1
"WeAreOrlando",1
"WearOrange",1
"wednesdaywisdom",1
"WelcomeBack",1
"WeObject",1
"WeRemember",1
"WhenInBuffalo",1
"WIC",1
"WithDreamers",1
"WomensHealthWeek",1
"WomensHistory",1
"WomensMarch",1
"Yankees",1
"YomHashoah",1
