"Mention","Frequency"
"SenThomTillis",322
"SenatorBurr",103
"Panthers",61
"SenateGOP",55
"fayobserver",50
"POTUS",47
"FtBraggNC",37
"ThomTillis",35
"SenatorLankford",34
"NCEmergency",32
"FoxNews",30
"ChuckGrassley",27
"JohnCornyn",27
"USMC",26
"DrewBrooks",24
"senjudiciary",24
"SenateMajLdr",23
"DeptVetAffairs",22
"UNC_Basketball",22
"82ndABNDiv",21
"ChrisCoons",21
"PatMcCroryNC",20
"NCMBC",18
"SenJoniErnst",18
"camp_lejeune",17
"SenJohnMcCain",17
"senorrinhatch",17
"amyklobuchar",15
"fema",14
"RepRichHudson",14
"SenatorTimScott",14
"senate_gops",13
"sendavidperdue",13
"theobserver",13
"NCDOT",12
"FoxNewsSunday",11
"SenatorReid",11
"DeptofDefense",10
"FoxBusiness",10
"SenatorIsakson",10
"SenatorRounds",10
"USNavy",10
"JournalNow",9
"NatImmForum",9
"NCNationalGuard",9
"SenCoryGardner",9
"seungminkim",9
"TeamCavuto",9
"thehill",9
"USArmy",9
"VAChair",9
"WSJ",9
"asheville",8
"autismspeaks",8
"BPC_Bipartisan",8
"FBI",8
"SenPatRoberts",8
"SenTomCotton",8
"SenWarren",8
"SteveDaines",8
"susantillis",8
"WRAL",8
"wsoctv",8
"CityOfFayNC",7
"MarkWarner",7
"NCAgriculture",7
"ncatsuaggies",7
"nfib_nc",7
"PatrickMcHenry",7
"rollcall",7
"SecShulkin",7
"SenatorCarper",7
"SenDanSullivan",7
"SenFranken",7
"SenGillibrand",7
"SenToomey",7
"SONC_BeAFan",7
"SpeakerRyan",7
"StarNewsOnline",7
"SundayFutures",7
"uscapitol",7
"WakeForest",7
"CNN",6
"MariaBartiromo",6
"MikeCrapo",6
"NCCU",6
"NCSHP",6
"netanyahu",6
"nikkihaley",6
"politico",6
"Sen_JoeManchin",6
"SenatorFischer",6
"SenGaryPeters",6
"SenJohnBarrasso",6
"SenSherrodBrown",6
"USChamberCCMC",6
"waketechcc",6
"WhiteHouse",6
"WNCN",6
"ABC11_WTVD",5
"alzassociation",5
"AmericanLegion",5
"BillCassidy",5
"Broncos",5
"CarltonHuffman",5
"cltchamber",5
"dcexaminer",5
"DHSgov",5
"FoxNewsOpinion",5
"GSO_Police",5
"hopeonwheels",5
"KellyAyotte",5
"marcorubio",5
"MarkBarrettACT",5
"MatthewJFlynn",5
"NCPublicSafety",5
"NCState",5
"NewsandRecord",5
"PackMensBball",5
"QuaadmanT",5
"realDonaldTrump",5
"SenateDems",5
"SenatorBaldwin",5
"SenatorWicker",5
"SenRonJohnson",5
"SenSasse",5
"TSA",5
"USGLC",5
"4H",4
"BeauMinnick",4
"CLTAirport",4
"DMA_USA",4
"EastCarolina",4
"hcasc",4
"hornets",4
"JerryMoran",4
"JohnBoozman",4
"kayhagan",4
"krispykreme",4
"NCCourts",4
"newsobserver",4
"NFL",4
"parkersbbq",4
"Pontifex",4
"raleighchamber",4
"REBIC",4
"reflectornews",4
"RepMarkWalker",4
"RepWalterJones",4
"RiponAdvance",4
"RoyBlunt",4
"SenAlexander",4
"SenatorKirk",4
"SenBlumenthal",4
"SenBobCorker",4
"SenCapito",4
"SenDeanHeller",4
"SenJohnThune",4
"senrobportman",4
"SpecialOlympics",4
"StephenCurry30",4
"TheHillEvents",4
"TheJusticeDept",4
"timkaine",4
"uncwmenshoops",4
"usairforce",4
"USATODAY",4
"Varneyco",4
"VeteransHealth",4
"VisitNC",4
"VP",4
"WakeFB",4
"washingtonpost",4
"wnct9",4
"AlexGangitano",3
