"Hashtag","Frequency"
"Obamacare",407
"Wyoming",114
"LNG",68
"WyoHistory",67
"EPA",63
"WOTUS",55
"POTUS",52
"Iran",40
"SCOTUS",36
"KeystoneXL",35
"TaxReform",30
"SOTU",29
"Wyo",29
"IranDeal",25
"Ukraine",20
"FiscalCliff",19
"GoWyo",16
"ObamaCare",16
"ObamaEconomy",15
"Libya",14
"budget",13
"Wyo125",13
"energy",12
"FNS",12
"WY",12
"Hagel",11
"KingvBurwell",11
"Syria",11
"Benghazi",10
"CountdownToStatehood",10
"EnergyTax",10
"GOP",10
"IRS",10
"KXL",9
"TuneIn",9
"BrokenPromises",8
"MedicareForAll",8
"VeteransDay",8
"coal",7
"GoPokes",7
"Senate",7
"UN",7
"BLM",6
"FF",6
"HealthCare",6
"NeverForget",6
"UraniumOne",6
"WYinDC",6
"wyleg",6
"Congress",5
"DitchTheRule",5
"GoldKingMine",5
"immigration",5
"ISIS",5
"MemorialDay",5
"NaturalGas",5
"NLRB",5
"NuclearOption",5
"OTD",5
"ParisAgreement",5
"SFRC",5
"TaxDay",5
"TBT",5
"USFS",5
"UWYO",5
"WeeklyAddress",5
"BalancedBudget",4
"brokenpromises",4
"BuddyWalk",4
"CBO",4
"CleanPowerPlan",4
"CPAC",4
"FactChecker",4
"FERC",4
"fracking",4
"healthcare",4
"jobs",4
"Keystone",4
"NDAA",4
"NRC",4
"sequestration",4
"SinglePayer",4
"SPR",4
"tbt",4
"tcot",4
"Thanksgiving",4
"WH",4
"WRRDA",4
"Zika",4
"ZikaVirus",4
"AmericanEnergy",3
"Budget",3
"catastrophic",3
"climate",3
"CRA",3
"Debate",3
"DebtCeiling",3
"exports",3
"ForeignPolicy",3
"GOPWeeklyAddress",3
"gowyo",3
"HIT",3
"idpol",3
"IndependenceDay",3
"JordanCove",3
"Knowb4YouVote",3
"LiftTheBan",3
"MothersDay",3
"Obama",3
"ParisClimateConference",3
"RaceForTheCure",3
"RedTape",3
"SageGrouse",3
"SBA",3
"ShaheenPortman",3
"WyomingWednesday",3
"4thofJuly",2
"ACA",2
"ACAworks",2
"AHCA",2
"AML",2
"AndersonHawks",2
"Barrasso",2
"Blueways",2
"Casper",2
"Colorado",2
"CPAC2013",2
"CPP",2
"CR",2
"DeathTax",2
"debtceiling",2
"ditchtherule",2
"DitchtheRule",2
"EAJA",2
"Eclipse2017",2
"Energy",2
"EPW",2
"ESA",2
"EveryStudentCounts",2
"Export",2
"Exports",2
"FailedLeadership",2
"filibuster",2
"Filibuster",2
"fiscalcliff",2
"GasTax",2
"GOPAddress",2
"Gruber",2
"hcr",2
"HCR",2
"HeMadeItWorse",2
"HHS",2
"hillday",2
"ICBM",2
"ICYMI",2
"Iraq",2
"Israel",2
"Istanbul",2
"Jaczko",2
"Jewell",2
"JobsReport",2
"JointAddress",2
"Laramie",2
"LetThePeopleDecide",2
"MarchforLife",2
"McCarthy",2
"MoreThanAWebsite",2
"nassp",2
"NCAA",2
"NFIB",2
"NFR",2
"obamacare",2
"Obamcare",2
"oil",2
"OpioidEpidemic",2
"ozone",2
"Paris",2
"ParisClimateDeal",2
"PearlHarbor",2
"PILT",2
"PowerGrab",2
"RareDiseaseDay",2
"RFS",2
"RightToTry",2
"Russia",2
"selfie",2
"Sept11",2
"smallbusinesses",2
"stimulus",2
"StopTheTaxHike",2
"SubpoenaGina",2
"taxes",2
"taxreform",2
"TeamWyoming",2
"TheRealStory",2
"TiananmenSquare",2
"TPA4USjobs",2
"trainwreck",2
"transpobill",2
"TribalImpactDays15",2
"UAE",2
"uranium",2
"US",2
"USDA",2
"USFWS",2
"USSYP",2
"UWyo",2
"Vietnam",2
"WarOnCoal",2
"WebMD",2
"wildfires",2
"wolf",2
"WranglerNFR",2
"WRDA",2
"WSGA",2
"YourStory",2
"115thCongress",1
"240NavyBday",1
"2ndAmendment",1
"2ndOpinion",1
"32percent",1
"3YearsNoBudget",1
"4jobs",1
"aarcvlw17",1
"AARP",1
"AARP2016",1
"AdvocateForArthritis",1
"Affordable",1
"ag",1
"AG",1
"AgDay2016",1
"Alaska",1
"alfalfa",1
"AmericasNewsroom",1
"amnesty",1
"AMR",1
"AprilFools",1
"ARENA",1
"Arizona",1
"AtlanticNJSOTU",1
"AUMF",1
"AuroraBorealis",1
"backtowork",1
"BacktoWork",1
"BackToWork",1
"BadIranDeal",1
"Baghdad",1
"Bahrain",1
"beef",1
"BehindTheScenes",1
"BetterCare",1
"BidenRule",1
"bipartisan",1
"BlueRibbonSchool",1
"BokoHaram",1
"BorderWar",1
"bracket",1
