"Mention","Frequency"
"MikeCrapo",347
"SenatorRisch",154
"INL",62
"BankingGOP",48
"RonWyden",43
"KTVB",37
"senjudiciary",32
"Raul_Labrador",30
"IdahoStatesman",28
"CongMikeSimpson",27
"IdahoPubRadio",27
"POTUS",25
"SenJohnsonSD",23
"GOPSenFinance",17
"Sebelius",17
"uidaho",16
"USCapitolTree",16
"KLEWNews",14
"uscapitol",14
"AARPIdaho",13
"BroncoSportsFB",13
"Chobani",13
"ChuckGrassley",13
"IdahoOnYourSide",13
"SenateGOP",13
"ToddKunzKIDK",13
"BLMNIFC",12
"BudgetGOP",12
"ButchOtter",12
"JuddPDeere",12
"lisamurkowski",12
"senate_gops",12
"twinfallstn",12
"USDA",12
"boisestatelive",11
"cspan",11
"FoxBusiness",11
"RealBenCarson",11
"SenateBanking",11
"SenatorCardin",11
"thehill",11
"WSJ",11
"HUDgov",10
"Idaho_Politics",10
"IdahoStateJ",10
"KPVI",10
"SenBennetCO",10
"SenThomTillis",10
"ENERGY",9
"ICBA",9
"JimInhofe",9
"SenJeffMerkley",9
"theaward",9
"uvsj",9
"KBOI670",8
"kevinmillershow",8
"PeterCCook",8
"SenatorHeitkamp",8
"SenJohnBarrasso",8
"BloombergTV",7
"BudgetHawks",7
"cathymcmorris",7
"IndianCommittee",7
"KBOITV",7
"Nature_ID",7
"politico",7
"SenatorFischer",7
"senorrinhatch",7
"TomCoburn",7
"ClifBar",6
"DeptVetAffairs",6
"EPA",6
"EPWRepublicans",6
"federalreserve",6
"FixtheDebt",6
"IdahoStPolice",6
"KaitlynFarr",6
"KMVTNews",6
"librarycongress",6
"QuorumCall",6
"SenJohnMcCain",6
"SpeakerBoehner",6
"StewSays",6
"usairforce",6
"USTreasury",6
"cdapresscom",5
"clairecmc",5
"CoryBooker",5
"DOE_SC_NSB",5
"Emjayktvb",5
"EximBankUS",5
"fredhochberg",5
"GerriWillisFBN",5
"HucksOnline",5
"IdahoStateU",5
"IdaHumanRights",5
"IDFarmBureau",5
"jessika_jenson",5
"KellyAyotte",5
"localnews8",5
"MarkWarner",5
"nateshelman",5
"realneallarson",5
"SecretaryJewell",5
"SenatorRounds",5
"SenCapito",5
"SenWhitehouse",5
"thekudlowreport",5
"VAChair",5
"ABABankers",4
"AmericanLegion",4
"BarackObama",4
"Boiseweekly",4
"CNBC",4
"hilary_knight",4
"IdahoPressTrib",4
"Interior",4
"JimRisch",4
"krauthammer",4
"loudobbsnews",4
"MayorBieter",4
"MicronTech",4
"NationalGuard",4
"NEI_media",4
"Olympics",4
"rollcall",4
"SecretarySonny",4
"SenatorReid",4
"SenatorTester",4
"SenatorTimScott",4
"SenBobCorker",4
"SenDonnelly",4
"SenFeinstein",4
"senrobportman",4
