"Hashtag","Frequency"
"NJ",109
"DACA",82
"DreamActNow",71
"GOPTaxScam",63
"Trumpcare",56
"NeverForget",55
"JerseyJobsTour",51
"RememberThe49",50
"PulseNightclub",49
"KillTheDrill",45
"HealthcareBill",39
"Venezuela",33
"DAPA",30
"PuertoRico",30
"HispanicHeritageMonth",28
"DreamAct",27
"DefendDACA",24
"DREAMers",23
"Medicaid",23
"SCOTUS",23
"BlackHistoryMonth",19
"ProtectDreamers",19
"BigOil",18
"NJPride",18
"AHCA",17
"Cuba",17
"GOPTaxPlan",17
"AmericaSpeaksOut",16
"CHIP",16
"BVS6",15
"ActOnClimate",14
"AmericanDreamer",14
"Iran",14
"healthcare",13
"ProtectOurCare",13
"SaveDACA",13
"ShowUsTheBill",13
"EqualPayDay",12
"humanrights",12
"ParisAgreement",12
"ProtectOurCoast",12
"SkinnyRepeal",12
"WomensHistoryMonth",12
"ICYMI",11
"SaveMedicaid",11
"TPS",11
"TrumpBudget",11
"Voces4Climate",11
"VoteNo",11
"DACAworks",10
"humantrafficking",10
"immigrationaction",10
"opioidcrisis",10
"RipOffClause",10
"Sandy",10
"AccionEjecutiva",9
"CleanPowerPlan",9
"GetCovered",9
"IranDeal",9
"SaveTPS",9
"SOTU",9
"TrumpShutdown",9
"WellsFargo",9
"ACA",8
"AmericanDreamers",8
"infrastructure",8
"LatinaEqualPay",8
"PROMESA",8
"RepresentHer",8
"DontShutDownOurSecurity",7
"LATISM",7
"Newark",7
"NHCW17",7
"NorthKorea",7
"Rio2016",7
"SAFEnfip",7
"Sandy3",7
"Zika",7
"cleanenergy",6
"DoYourJob",6
"Dreamers",6
"MuslimBan",6
"NetNeutrality",6
"renew911health",6
"SOSVzla",6
"SuperstormSandy",6
"TBT",6
"VoteNoAHCA",6
"ABetterDeal",5
"BCRA",5
"CIR",5
"DidYouKnow",5
"DREAMAct",5
"ENDALZ",5
"EqualPay",5
"ERANow",5
"GivingTuesday",5
"gunsense",5
"HereToStay",5
"Hoboken",5
"InTheRed",5
"KilledTheDrill",5
"MariaPR",5
"NJProud",5
"NoBanNoWall",5
"offshoredrilling",5
"OpenEnrollment",5
"Renew911Health",5
"safeNFIP",5
"SB4",5
"tbt",5
"Vzla",5
"autism",4
"DoddFrank",4
"EarthDay",4
"EndItMovement",4
"equalrights",4
"EXIM",4
"GOPShutdown",4
"HolocaustRemembranceDay",4
"immigration",4
"JerseyShore",4
"JonasBlizzard",4
"KeepTalking",4
"KillTheBill",4
"KilltheDrill",4
"Newark2020",4
"NJandBCRA",4
"OpioidEpidemic",4
"RestoreTheVRA",4
"Sandy5",4
"SandyHook",4
"SandyRecovery",4
"SayNo2MoreAmmo",4
"TitleX",4
"TPA",4
"transportation",4
"Trumpshutdown",4
"USWNT",4
"WallStReformWorks",4
"AfterTheStorm",3
"Amtrak188",3
"AskWellsFargo",3
"AutismAwareness",3
"BHM",3
"BREAKING",3
"Camden",3
"CBOSCORE",3
"CesarChavezDay",3
"climate",3
"collegeaffordability",3
"DAPAAnniversary",3
"DelayedButNotDead",3
"DHS",3
"diadelosninos",3
"DoddFrankRollback",3
"EndAlz",3
"EndGunViolence",3
"EndSlaveryAct",3
"EndTheAssaultOnFamilies",3
"EqualPayNow",3
"EqualRightsAmendment",3
"Fight4DAPA",3
"FightForFamilies",3
"FixTheCliff",3
"FundDHS",3
"getcovered",3
"givethanks",3
"GivingThanks",3
"Go4Gold",3
"GunReformNow",3
"gunsafety",3
"Healthcare",3
"HHM2017",3
"HireBuyLiveNewark",3
"HoldTheFloor",3
"ImmigrationAction",3
"ISIS",3
"IStandWithTheJCC",3
"JerseyPride",3
"killthedrill",3
"KXL",3
"Latinos",3
"LGBTQ",3
"Malaysia",3
"Maria",3
"Medicare",3
"MemorialDay",3
"MesDeLaHerenciaHispana",3
"MothersDay",3
"NDAA",3
"neverforget",3
"NJTVNews",3
"NoOffshoreDrilling",3
"OneNationOneTeam",3
"opioid",3
"ParisAttacks",3
"PlannedParenthood",3
"RepealAndDelay",3
"RussiaSanctions",3
"SchoolsNeedMedicaid",3
"ShoreTour",3
"SpiritDay",3
"StandUpForPublicSchools",3
"StandWithPP",3
"StopGunViolence",3
"SupportEXIM",3
"SyrianRefugees",3
"T1D",3
"TaxReform",3
"trade",3
"TrumpCare",3
"TrumpsBrokenPromises",3
"TrumpTax",3
"TuesdayThoughts",3
"Ukraine",3
"UnhappyMothersDay",3
"USSYP2015",3
"VeteransDay",3
"WallStreetFirst",3
"WomensEqualityDay",3
"WorldAIDSDay",3
"WrongPriorities",3
"WWC",3
"1uSafety",2
"ACALang",2
"ADA27",2
"AlanGross",2
"AlicePaul",2
"ALS",2
"ALSAdvocacyDay2015",2
"Alzheimers",2
"AmericanDream",2
"AmericaStar",2
"Asegúrate",2
"AUMF",2
"AutismAwarenessMonth",2
"blizzard2016",2
"Breaking",2
"BRINKAct",2
"BuyAmerica",2
"bvs6",2
"CareNotChaos",2
"CecilTheLion",2
"CitizenshipDay",2
"CitizensUnited",2
"civilrights",2
"CleanDreamAct",2
"CleanWaterRule",2
"climatechange",2
"CommonSense",2
"CPP",2
"Cyprus",2
"DACAWorks",2
"DayWithoutImmigrants",2
"DC",2
"DisarmHate",2
"diversity",2
"dontjumpthegun",2
"DREAMact",2
"EarthDay2015",2
"ElSalvador",2
"EndCorporateGreed",2
"ENOUGH",2
"environment",2
"EqualityAct",2
"EqualityForward",2
"equalpay",2
"EqualRights",2
"ERA",2
"ERAnow",2
"exportban",2
"fantasysports",2
"FixtheCliff",2
"FlashbackFriday",2
"flooding",2
"FlyEaglesFly",2
"ForeclosureKing",2
"FortLee",2
"France",2
"Garrett",2
"GetTheLeadOut",2
"GOPtaxscam",2
"Grammy",2
"Grammys",2
"GreekIndependenceDay",2
"healthcarebill",2
"HealthcareBIll",2
"heretostay",2
"HHM2016",2
"HolocaustMemorialDay",2
"homevisiting",2
"HonorWithAction",2
"HumanRights",2
"HurricaneMaria",2
"IBelieveThatWeWillWin",2
"ICERaids",2
"iMarch",2
"ImmigrationReform",2
"InternationalWomensDay",2
"IStandWithPP",2
"JerseyCity",2
"JusticeServed",2
"KeepingUSHealthy",2
"KeystoneXL",2
"Latino",2
"LaudatoSi",2
"LeadEpidemic",2
"LeadFreeKidsNJ",2
"Ledezma",2
"LeopoldoLopez",2
"LessonForGOP",2
"LetLizSpeak",2
"LIUB",2
"Lockerbie",2
"LoveIsLove",2
"marriageequality",2
"MarriageEquality",2
"MartinLutherKingJr",2
"MayDay2017",2
"MealsonWheels",2
"MeToo",2
"milfams",2
"MLKDay",2
"Mnuchin",2
"modernslavery",2
"MonumentsForAll",2
"MuslimBan2",2
"NationalTeacherDay",2
"NationalVoterRegistrationDay",2
"NewJersey",2
"NJproud",2
"NJT",2
"nochecknogun",2
"NoFastTrack",2
"noreaster",2
"Olympics",2
"Paterson",2
"PayMoreForLess",2
"PinkOut",2
"pollutingPruitt",2
"pollution",2
"PostponePruitt",2
"prayforparis",2
"PriceIsWrong",2
"ProtectTheArctic",2
"ProudDad",2
"ReadAcrossAmericaDay",2
"ReadtheBill",2
"RealAirfares",2
"RedAlertforCHCs",2
"RepublicanRoadBlock",2
"RideOn",2
"ripoffclause",2
"RoshHashanah",2
"Rutgers250",2
"SAAM",2
"SafeNFIP",2
"SALT",2
"SanctionedByMaduro",2
"sandy5",2
"SaveACA",2
"SeaIsleCity",2
"ShopSmall",2
"sjjonas",2
"SmallBizSat",2
"SOSVenezuela",2
"SouthJersey",2
"StandWithGavin",2
"StandwithPP",2
"StPatricksDay",2
"SundayMorning",2
"SuperBowlLII",2
"SyriaGasAttack",2
"tax",2
"TeamBooker",2
"TeamMenendez",2
"ThankATeacher",2
"ThankAVet",2
"thanksforyourservice",2
"ThankYouForYourService",2
"Throwback",2
"TimeToNegotiate",2
"TodayInHistory",2
"TomaDeVenezuela",2
"transit",2
"Trump",2
"TrumpTolls",2
"TSCA",2
"TurnTheTide",2
"TussleontheTurnpike2",2
"UnidosPorPuertoRico",2
"USHCC2015",2
"vote",2
"VRA",2
"WeCantLetThisHappen",2
"WednesdayWisdom",2
"WeWillFightOn",2
"WhatAboutBob",2
"WinterStormNJ",2
"withSyria",2
"WorldCupChampions",2
"WorldDiabetesDay",2
"WorldTeachersDay",2
"YearInSpace",2
"123formoms",1
"1in68",1
"1stResponders",1
"2017bestnine",1
"4CleanWater",1
"4years",1
"50YearsofGreen",1
"6abcSnow",1
"7in10ForRoe",1
"AAD15",1
"accionejecutiva",1
"AcciónEjecutiva",1
"acpress",1
"ActionForPR",1
"ADA25",1
"AFBday",1
"Afghanistan",1
"AirForceOne",1
"AlzForum",1
"AmazonHQ2",1
"AmericaSpeaksout",1
"APTAannual15",1
"ArcticRefuge",1
"ArmedForcesDay",1
"ArmenianGenocide",1
"ArmenianRemembranceDay",1
"AsburyPark",1
"AshWednesday",1
"AtoZika",1
"Austria2017",1
"Autismawareness",1
"AutismSpeaks10",1
"BackToTheFuture",1
"backtowork",1
"Barcelona",1
"BeAVoice",1
"BehindtheScenes",1
"Beirut",1
"BeKindToElephants",1
"BetsyDeVos",1
"betterwithM",1
"BHM2015",1
"bipartisan",1
"BlackFriday",1
"BlackRibbonDay",1
"BlackWomensEqualPay",1
"blizzard",1
"Blizzard2015",1
"blizzard2018",1
"blizzardof2015",1
"BokoHaram",1
"bombcyclone",1
"BombThreats",1
"BookLoversDay",1
"BorderWall",1
"BostonMarathon",1
"boycott",1
"BrechaSalarialLatina",1
"BroadbandPrivacy",1
"BrokenPromises",1
"Brussels",1
"budgetcuts",1
"BudgetCuts",1
"CamdenRising",1
"CapeMayCounty",1
"capitol",1
"capitolhill",1
"CareforVets",1
"Carnival",1
"CDFIsInvest",1
"Cecil",1
"CECIL",1
"CelebrateLife",1
"CesarChavez",1
"Champ4Citizenship",1
"ChampionofChange",1
"Championship4",1
"ChangetheWorld",1
"Charlotesville",1
"CHCI",1
"Childcare4all",1
"ChildCare4All",1
"CincoDeMayo",1
"ClayHuntSAVAct",1
"CleanDREAMAct",1
"CleanDreamActNOW",1
"CleanPower",1
"CleanWater",1
"CleanWaterRules",1
"CNNSOTU",1
"CollegeAffordability",1
"Colombia",1
"ConfirmLynch",1
"Congress",1
"CongressionalGoldMedal",1
"ConsumersCount",1
"CRA",1
"CRPD",1
"CSISLive",1
"CubanIndependenceDay",1
"cubano",1
"CubaVisit",1
"CuresAct",1
"CyberMonday",1
"CyYoung",1
"DACAfunciona",1
"dads",1
"DailyShow",1
"Dallas",1
"DayWithoutAWoman",1
"DDay",1
"DeepwaterHorizon",1
"DefendCFPB",1
"defendDACA",1
