"Mention","Frequency"
"SenShelby",162
"yhn",68
"POTUS",65
"BankingGOP",30
"aldotcom",23
"FoxNews",21
"YHPolitics",21
"LOCAL15NEWS",19
"LorettaLynch",15
"ALReporter",14
"NASA",13
"UofAlabama",13
"SenateGOP",12
"SundayFutures",12
"MariaBartiromo",11
"NOAA",10
"RepMarthaRoby",10
"ALGOP",9
"AuburnU",9
"CNBC",8
"FoxBusiness",8
"UAHuntsville",8
"AlabamaToday",7
"AlfaFarmers",7
"Austal_USA",7
"TheJusticeDept",7
"AerojetRdyne",6
"BarackObama",6
"ChairmanLathan",6
"chambertusc",6
"georgetalbot",6
"HUDgov",6
"mattmurphyshow",6
"MobileChamber",6
"SenThadCochran",6
"WVTM13",6
"AlabamaFTBL",5
"CommerceGov",5
"federalreserve",5
"orndorfftroyan",5
"SenatorBarb",5
"TeamRedstone",5
"TheDaleJackson",5
"abc3340",4
"ACUConservative",4
"AmericanLegion",4
"CFPB",4
"EPWGOP",4
"FBI",4
"LeadaGore",4
"NRA",4
"politico",4
"RealBenCarson",4
"RepByrne",4
"senate_gops",4
"SenateApprops",4
"SenatorStrange",4
"SenatorTimScott",4
"USArmy",4
"wsfa12news",4
"BCAToday",3
"Bckeeter",3
"Boeing",3
"EPA",3
"HowardKoplowitz",3
"hudsonalpha",3
"huntsvillealcoc",3
"IngrahamAngle",3
"MadeinAL",3
"MaxwellAFB",3
"NASA_Marshall",3
"NFIB",3
"nowthisnews",3
"NRO",3
"powersouth",3
"PruSpirit",3
"SBGC2C",3
"SenateYouth",3
"SenDanCoats",3
"SenTedCruz",3
"StudentCam",3
"ulalaunch",3
"USChamber",3
"USNavy",3
"WKRG",3
"Airbus",2
"ALcomHuntsville",2
"ALRuralElectric",2
"AuburnEngineers",2
"BloombergTV",2
"Bob_Grip",2
"City_GulfShores",2
"CityofDothan",2
"Cliff_Sims",2
"CloseUp_DC",2
"CNN",2
"cspan",2
"cullmanchamber",2
"DailyCaller",2
"DeptofDefense",2
"DeptVetAffairs",2
