"Hashtag","Frequency"
"Harvey",142
"Texas",114
"TX",92
"Internet",55
"Obamacare",49
"TaxReform",31
"Houston",29
"Texans",29
"HurricaneHarvey",28
"Israel",28
"CNNDebateNight",26
"CPAC2017",23
"SCOTUS",23
"FedSoc2016",21
"Iran",19
"InternetFreedom",18
"Constitution",15
"US",15
"FullRepeal",14
"KatesLaw",14
"TexansHelpingTexans",14
"TexasStrong",14
"DC",13
"HoustonStrong",13
"SchoolChoice",13
"NeverForget",12
"VeteransDay",12
"Americans",10
"Cuba",10
"Maduro",10
"TalkingTax",10
"txlege",10
"BREAKING",9
"China",9
"ConfirmGorsuch",9
"Congress",9
"ConsumerFreedom",9
"Hannity",9
"ICANN",9
"Jerusalem",9
"NorthKorea",9
"TXPO2017",9
"Dallas",8
"MarchForLife",8
"OTD",8
"TXVeterans",8
"Venezuela",8
"American",7
"FreeLiuXia",7
"FreeLiuXiaobo",7
"SanAntonio",7
"Senate",7
"Stand4Life",7
"StudentOpportunityAmendment",7
"TermLimits",7
"TMDHarvey",7
"2A",6
"Beaumont",6
"BorderSecurity",6
"CorpusChristi",6
"FortBliss",6
"ProLife",6
"Rio2016",6
"TexasIndependenceDay",6
"agissues17",5
"Gorsuch",5
"houwx",5
"Irma",5
"Killeen",5
"PuertoRico",5
"RepealAndReplace",5
"StandWithIsrael",5
"students",5
"Venezuelans",5
"WhyWeMarch",5
"100Days660AM",4
"agriculture",4
"Apollo11",4
"ConstitutionDay2016",4
"CruzinTexas",4
"freedom",4
"Freedom",4
"Harvey2017",4
"houstonflood",4
"LiuXiaobo",4
"MarchforLife",4
"NationalGuard",4
"NoBrakesOnTaxBreaks",4
"PearlHarbor75",4
"PearlHarborRemembranceDay",4
"RuleofLaw",4
"smallbiz",4
"TeamUSA",4
"txfbmeets",4
"txwx",4
"America",3
"AstroKate",3
"AtlanticSpace",3
"BREAKINGNEWS",3
"Castro",3
"Challenger",3
"CharlieGard",3
"ComeAndTakeIt",3
"ConstitutionDay",3
"FedSocEvents",3
"FloodSafety",3
"floodwaters",3
"FreeSpeech",3
"FY18NDAA",3
"glswx",3
"healthcare",3
"Healthcare",3
"IANA",3
"Inauguration",3
"internet",3
"JointAddress",3
"JusticeForBarronelle",3
"LaborDay",3
"Laredo",3
"Life",3
"London",3
"McAllen",3
"Midland",3
"NAFTA",3
"NationalFarmersDay",3
"NeverAgain",3
"OpenSkies",3
"PuertoRicans",3
"QueElPuebloDecida",3
"RGV",3
"RODEOHOUSTON",3
"SemperFi",3
"Texan",3
"TexasValues",3
"TribFest17",3
"UN",3
"UNGA",3
"UnMundoSinMordaza",3
"veterans",3
"VirtualFieldTrip",3
"ABC13",2
"ACA",2
"AFBday",2
"agchat",2
"AI",2
"ALConv2017",2
"BillofRights",2
"CFPB",2
"CPAC",2
"Daikin",2
"DailyCrowder",2
"DallasPoliceShooting",2
"DeathTax",2
"defendandreform",2
"DefundPlannedParenthood",2
"DrainTheSwamp",2
"FAACST2018",2
"FAASpace",2
"farmers",2
"fedsocevents",2
"FidelCastro",2
"flood",2
"Florida",2
"FREE",2
"GorsuchHearing",2
"GreatestGeneration",2
"HarrisCounty",2
"harvey",2
"HarveyRecovery",2
"HolocaustRemembranceDay",2
"HonorFirst",2
"HonorFlight",2
"hounews",2
"humantrafficking",2
"Hurricane",2
"HurricaneMatthew",2
"IANATransition",2
"ICYMI",2
"IranDeal",2
"IRGC",2
"Irving",2
"Jewish",2
"Kingwood",2
"KSATnews",2
"LA",2
"Lubbock",2
"MedalOfHonor",2
"MedalOfHonorDay",2
"mold",2
"morningjoe",2
"NEW",2
"NICA",2
"NorthTexas",2
"NRAAM",2
"Obama",2
"ObamaCare",2
"ObamacareInThreeWords",2
"Olympics",2
"Periscope",2
"PermianBasin",2
"PhotosFromTheField",2
"PortAransas",2
"POWMIA",2
"PuertoRicoSeLevanta",2
"PyeongChang2018",2
"Refugio",2
"ReligiousFreedom",2
"ReligiousFreedomDay",2
"RoadToMajority",2
"SanJacintoDay",2
"September11",2
"SmallBiz",2
"SmallBizVoice",2
"space",2
"StandwithIsrael",2
"StateofSenate",2
"SummerSafety",2
"Syria",2
"taxreform",2
"tcot",2
"TexasProud",2
"Thanksgiving",2
"ThisWeek",2
"Tillerson",2
"TrinityLutheran",2
"TropicalStormHarvey",2
"Tucker",2
"TX181",2
"TXPanhandle",2
"UNESCO",2
"USHCCLegislative",2
"USNavy",2
"VEDay",2
"WeRemember",2
"WeThePeople",2
"WillfulBlindness",2
"100kOpportunities",1
"100YearsOfAbuse",1
"115thCongress",1
"13Days",1
"1A",1
"242NavyBday",1
"242nd",1
"98thBirthday",1
"AATeam",1
"ABASummit",1
"abc13",1
"Abiliene",1
"AbolishTheIRS",1
"AbuMazen",1
"Aetna",1
"AFBDAY",1
"Aggie",1
"Agriculture",1
"aguadeinundación",1
"AirCav",1
"AirForce",1
"airline",1
"Airmen",1
"AIRPOWER",1
"Amarillo",1
"ambassador",1
"AmericanEnergy",1
"Americanos",1
"Apollo1",1
"ArlingtonNationalCemetery",1
"ArmedForcesDay",1
"ArmyTeam",1
"ATX",1
"Austin",1
"BacktheBlue",1
"BackTheBlue",1
"bayarea",1
"bcsindc",1
"bcswx",1
"beef",1
"BevoInRio",1
"bigtex",1
"Birthday",1
"Blackhawk",1
"Border",1
"BorderPatrol",1
"brazoriacounty",1
"BrazoriaCounty",1
"CaptiveNations",1
"Catfish",1
"cattle",1
"Cavuto",1
"CelebrateCotton",1
"CentComm17",1
"Chanukah",1
"CharterSchools",1
"CheckYourTag",1
"CheersUSCG",1
"Chinese",1
"Christian",1
"CitiesFromSpace",1
"CleanPowerPlan",1
"CNN",1
"cnndebate",1
"CNNDebate",1
"communism",1
"Communism",1
"communist",1
"communitypolicing",1
"ConfirmGo",1
"Congreso",1
"Conservatives",1
"Corpus",1
"CruzPriorities",1
"CubaIndependenceDay",1
"Cubanos",1
"dairy",1
"Dairy",1
"DallasStrong",1
"DayofAction",1
"DayOfGiving",1
"DayoftheDeployed",1
"DayOfTheDeployed",1
"DDHH",1
"debate",1
"DefundPP",1
"democracy",1
"Denton",1
"Diaspora",1
"disinfect",1
"disinfected",1
"DoddFrank",1
"DonaldTrump",1
"drones",1
"EarnHistory",1
"Edinburg",1
"ELCHAPOAct",1
"ElPaso",1
"EndHumanTrafficking",1
"energy",1
"entrepreneurs",1
"EPA",1
"FAA",1
"FairPlay",1
"faithnation",1
"FalconHeavy",1
"FarmBill",1
"FarmCredit",1
"FDAreciprocity",1
"FedSoc",1
"FinishTheWall",1
"FL",1
"FlagDay",1
"FLL",1
"flooding",1
"Floresville",1
"Food",1
"Forhouston",1
"FortHood",1
"FortLauderdale",1
"Fox26",1
"foxnews",1
"free",1
"FreeAndrewBrunson",1
"freedomofexpression",1
"Friona",1
"GigEm",1
"GlobalMagnitsky",1
"gold",1
"Gold",1
"GoodMorning",1
"GOP",1
"GoStros",1
"GoTeamUSA",1
"Guard381",1
"HappyBirthday",1
"HappyNewYear",1
"Harris",1
"HARVEY",1
"HarveyFlood",1
"Hawaii",1
"HellerDecision",1
"helpie",1
"heroes",1
"HigherEd",1
"HillaryClinton",1
"HISD",1
"hope",1
"HopeForHouston",1
"HornsOnTheHall",1
"houcouncil",1
"HouRecovers",1
"houseag",1
"Houstonians",1
"HoustonSalutes",1
"HumanRights",1
"HumanTraffickingAwarenessDay",1
"HunSen",1
"Huracán",1
"HuricaneHarvey",1
"hurricane",1
"HurricaneHarvery",1
"HurricaneHarveyRelief",1
"HurricaneStrong",1
"HurricanHarvey",1
"IAEA",1
"icann",1
"Immigration",1
"IndependenceDay",1
"India",1
"IndiaUSBonds",1
"IndividualMandate",1
"IndustryForum2017",1
"InternationalDayofHumanSpaceFlight",1
"InternetGiveaway",1
"IranRansom",1
"ItOnlyTakesOne",1
"JASTA",1
"JCPOA",1
"JDRFCC17",1
"Jointsession",1
"JudgementFund",1
"juntoacoco",1
"justiceforbarronelle",1
"JusticeforBarronelle",1
"KarisLaw",1
"KeepFlyingSafe",1
"KemSokha",1
"KPRC2",1
"laredo",1
"LaredoinDC2017",1
"LawEnforcementAppreciationDay",1
"liberty",1
"Liberty",1
"LifeFirst",1
"lilwranglers",1
"Listen",1
"LiuXia",1
"LivingTheLegacy",1
"LLAP50",1
"LNG",1
"LoveSavesLives",1
"lungcancer",1
"MadeInAmericaWeek",1
"MandelaDay",1
"MarchForLife2017",1
"MarchForLife2018",1
"MarchMadness",1
"Maria",1
"Mauriceville",1
"McGregor",1
"MealsonWheels",1
"MerryChristmas",1
"Meyerland",1
"Mikeonline",1
"MilKids",1
"miltonstrong21",1
"Mission",1
"MitzyCapriles",1
"MLKDAY",1
"MOH",1
"MondayMorning",1
"mondaymotivation",1
"mosquitoes",1
"MothersDay",1
"MotherTeresa",1
"nasa",1
"National",1
"NationalDayOfPrayer",1
"NationalGaurd",1
"NationalGaurdsmen",1
"NationalPoliceWeek",1
"NationalReciprocity",1
"NatlPrep",1
"Nederland",1
"NeilGorsuch",1
"nfib",1
"NicaAct",1
"NICAAct",1
"Nicaragua",1
"NK",1
"NSCW18",1
"nuclear",1
"NuevoLaredo",1
"Nunes",1
"NYC",1
"ObamacareHorror",1
"ObamacareRepeal",1
"Obamamcare",1
"onthisday",1
"OperationPurple",1
"OptMeOut",1
"Orange",1
"oreillyfactor",1
"Ortega",1
"otd",1
"ParamountRx",1
"Pasadena",1
"PearlHarbor",1
"plebiscite",1
"PrayforDallas",1
"PrayforDart",1
"PrideComesStandard",1
"prolife",1
"Rally4LungCancer",1
"RebuildAndRecover",1
"Religious",1
"religiousfreedom",1
"ReligiousLiberty",1
"Remembering911",1
"repellent",1
"Rescue",1
"rgv",1
"Richardson",1
"RIP",1
"Rockport",1
"RodeoParade",1
"RonaldReagan",1
"RuleOfLaw",1
"RumorControl",1
"Russia",1
"s",1
"S442",1
"SafetyFirst",1
"Samsung",1
"SamsungSolve",1
"SanctuaryCities",1
"SanJacinto",1
"SAPDStrong",1
"SASC",1
"SAtoDC18",1
"SAtoDC2017",1
"SB3",1
"Scalia",1
"ScamAlert",1
"SCOTUSnominee",1
"SD24",1
"SecDef",1
"SemperFortis",1
"September11th",1
"severe",1
"ShanaTova",1
"shopsmall",1
"SicEm",1
"small",1
"Smallbiz",1
"SmallBizFlyIn",1
"SmallBizSat",1
"SmallBusinessSaturday",1
"sockit2PP",1
"sorghum",1
"SOTU",1
"SoundCloud",1
"Space",1
"spacewalk",1
"SpecialReport",1
"StarTrek50",1
"statefairoftx",1
"stateofthenation",1
"stxwx",1
"SuperBowl",1
"Supplies",1
"SupremeCourt",1
"SwingABC",1
"TakeYourChildToWorkDay",1
"tamu",1
"tax",1
"taxes",1
"technology",1
"TedCruz",1
"termlimits",1
"terrorism",1
"Texansfrom",1
"TexasRevolution",1
"TexasWideOpenForBusiness",1
"thanksgiving",1
"ThanksgivingCountdown",1
"ThankYouVeterans",1
"TheyFeelPain",1
"ThisWeWillDefend",1
"ThursdayThoughts",1
"tih",1
"TLC2017",1
"ToysforTots",1
"trauma",1
"Trending",1
"TribFest",1
"TuesdayMorning",1
"TxEconomy",1
"txed",1
"TXSotS",1
"Ukraine",1
"ÚltimoMinuto",1
"UPDATE",1
"USAF",1
"uscg",1
"USCG",1
"USSJohnSMcCain",1
"UTAustin",1
"VAChoice",1
"VAntagePoint",1
"veteran",1
"Veteran",1
"Victoria",1
"VictoryOrDeath",1
"Volunteer",1
"WacoTX",1
"washhands",1
"WearTXCotton",1
"WestTexas",1
"Wharton",1
"WorldHeritageCommittee",1
"WorldSeries",1
"WOTUS",1
"wranglerstoDC",1
"WWII",1
"XiJinping",1
"Yellen",1
"YomHaatzmaut",1
"YomHaShoah",1
