"Mention","Frequency"
"SenSchumer",194
"POTUS",176
"SenateDems",159
"realDonaldTrump",69
"SenateGOP",36
"RonWyden",34
"PattyMurray",33
"SenateMajLdr",32
"SenWarren",31
"SenMarkey",28
"ChrisMurphyCT",23
"FCC",23
"SenatorHassan",23
"DSenFloor",21
"SenBobCasey",21
"SenatorMenendez",19
"ThisWeekABC",19
"mattwhouse",18
"SenJeffMerkley",17
"SenSanders",16
"SenSherrodBrown",16
"brianschatz",15
"MartinHeinrich",15
"SenatorDurbin",15
"VP",14
"CFPB",13
"SenWhitehouse",13
"EPA",12
"SenatorCantwell",12
"SenFeinstein",12
"civilrightsorg",11
"Equifax",11
"FaceTheNation",11
"maziehirono",11
"SenFranken",11
"ChrisVanHollen",10
"CoryBooker",10
"HouseGOP",10
"CNN",9
"MeetThePress",9
"MSNBC",9
"SenatorCardin",9
"SenBillNelson",9
"SenGillibrand",9
"SenStabenow",9
"WhiteHouse",9
"ABCPolitics",8
"buffalobills",8
"CenterOnBudget",8
"clairecmc",8
"HHSGov",8
"KamalaHarris",8
"MarkWeinerDC",8
"NancyPelosi",8
"PPFA",8
"SenatorLeahy",8
"SenBlumenthal",8
"SenDuckworth",8
"SenKamalaHarris",8
"AARPadvocates",7
"Heritage",7
"jimmykimmel",7
"MomsRising",7
"nytimes",7
"RepAdamSchiff",7
"SenateFinance",7
"SenatorBaldwin",7
"SenatorTester",7
"USCBO",7
"washingtonpost",7
"DHSgov",6
"fema",6
"JECDems",6
"KrisKobach1787",6
"MarkWarner",6
"nowthisnews",6
"nytopinion",6
"POTUS44",6
"RobertHarding",6
"SenatorCarper",6
"SenBrianSchatz",6
"SenCortezMasto",6
"SenJohnMcCain",6
"SpeakerRyan",6
"amNewYork",5
"CNNPolitics",5
"cspan",5
"EnergyDems",5
"HvonSpakovsky",5
"LCVoters",5
"Newsday",5
"NWS",5
"NYDailyNews",5
"NYGovCuomo",5
"savemycarebus",5
"SenAlexander",5
"Steve__Beshear",5
"TheView",5
"timkaine",5
"USDOT",5
"ChrisCoons",4
"CommerceGov",4
"CWAUnion",4
"dens",4
"GNYHA",4
"GoodJobsNation",4
"GStephanopoulos",4
"HouseDemocrats",4
"HRC",4
"juliepsamuels",4
"LindseyGrahamSC",4
"McCaskillOffice",4
"Morning_Joe",4
"NPR",4
"SecretaryZinke",4
"SenatorTomUdall",4
"SenJackReed",4
"TechNYC",4
"thehill",4
"USATODAY",4
"USMC",4
"voxdotcom",4
"Wilderness",4
"ABAesq",3
"ACSCAN",3
"AjitPaiFCC",3
"AmerMedicalAssn",3
"amprog",3
"andersoncooper",3
"ASPCA",3
"Astrid_NV",3
"ATT",3
"CNNSotu",3
"FBI",3
"GMA",3
"GoldmanSachs",3
"GOP",3
"HispanicCaucus",3
"HRCGreaterNY",3
"Interior",3
"jaketapper",3
"JudiciaryDems",3
"Laura_Figueroa",3
"LibertyTabletop",3
"LittleLobbyists",3
"LungAssociation",3
"Medium",3
"MetroFocus",3
"NBCNews",3
"NewDay",3
"NIH",3
"nwlc",3
"PIX11News",3
"politico",3
"poststar",3
"RepRyanZinke",3
"RepTenney",3
"RumblePoniesBB",3
"seanlahman",3
"Sen_JoeManchin",3
"SenatorShaheen",3
"SenTedCruz",3
"SusanPage",3
"TaxPolicyCenter",3
"USTreasury",3
"WGRZ",3
"WSJ",3
"AARP",2
"ABC",2
"acolver_PS",2
"AJCGlobal",2
"AmerAcadPeds",2
"arstechnica",2
"ASCETweets",2
"BankofAmerica",2
"BarackObama",2
"BklynCollege411",2
"bokelley",2
"bpolitics",2
"CDTA",2
"CityCollegeNY",2
"CleanAirMoms",2
"CNNMoney",2
"CNYcentral",2
"Columbia",2
"davidckamin",2
"DickDurbin",2
"EndaKennyTD",2
"ENERGY",2
"EPAScottPruitt",2
"facebook",2
"FDNY",2
"Foursquare",2
"FoxNews",2
"freepress",2
"genebsperling",2
"Giants",2
"GlblCtznImpact",2
"GOPSenFinance",2
"hospitals4kids",2
"HumaneSociety",2
"hysickscience",2
"IChotiner",2
"ICPhotog",2
"ithacajournal",2
"KeepitMadeinUSA",2
"KellyannePolls",2
"KenBurns",2
"kylegriffin1",2
"maddow",2
"MaiAndy",2
"mazdzer",2
"MotherJones",2
"MoveOn",2
"MuseumofCityNY",2
"NARAL",2
"NEAToday",2
"netflix",2
"news4buffalo",2
"NMAAHC",2
"NRA",2
"NRDC",2
"NSF",2
"nycmarathon",2
"NydiaVelazquez",2
"NYHistory",2
"nyulaw",2
"OfficialHHHCSD",2
"PostOpinions",2
"PPact",2
"RebeccaRSolomon",2
"RepJerryNadler",2
"RepJohnFaso",2
"RepLeeZeldin",2
"RepStefanik",2
"rocunited",2
"SaratogaNHP",2
"seanspicer",2
"SenDonnelly",2
"SenDougJones",2
"SenGaryPeters",2
"SenThomTillis",2
"SenTinaSmith",2
"Shareblue",2
"SInow",2
"Snapchat",2
"StatueEllisNPS",2
"stevenmnuchin1",2
"SteveScalise",2
"stonybrooku",2
"TCFdotorg",2
"TheArcUS",2
"TheBuffaloNews",2
"TheNYFoundling",2
"TODAYshow",2
"UBuffalo",2
"UNITEDWEDREAM",2
"usairforce",2
"USNavy",2
"UtahDineBikeyah",2
"Vimeo",2
"vinbarone",2
"votevets",2
"warsnotover",2
"WaysMeansCmte",2
"whec_bbrean",2
"will_c_fischer",2
"WKBW",2
"WXXINews",2
"YonkersPD",2
"_cingraham",1
"_MealsOnWheels",1
"1010WINS",1
"32BJSEIU",1
"350org",1
"AARPNY",1
"AAUW",1
"ABC7NY",1
"AccessHealthCT",1
"accessnow",1
"ACLU",1
"AdamSchiffCA",1
"AFBurialGrndNPS",1
"AFJustice",1
"AGScottPruitt",1
"ajitpai",1
"ajplus",1
"AlbanyLaw",1
"alfranken",1
"AltNatParkSer",1
"altusda",1
"Alyssa_Milano",1
"amandacarpenter",1
"AmericasVoice",1
"Amtrak",1
"amyewalter",1
"amyschumer",1
"anamariecox",1
"andydalton14",1
"AndyPuzder",1
"AngeloRoefaro",1
"Animal_Legal",1
"AnnieWaldman",1
"AP",1
"AP_Politics",1
"APTA_Transit",1
"attn",1
"audubonsociety",1
"Badlands_NPS",1
"Barbie",1
"BBCNewsAsia",1
"BCCcuny",1
"bencasselman",1
"BernieSanders",1
"BetsyDeVos",1
"BetsyDeVosED",1
"BillBramhall",1
"BilldeBlasio",1
"BillKristol",1
"billritter7",1
"BishopBarres",1
"BklynLabSchool",1
"BofA_News",1
"Boilermaker15K",1
"BostonGlobe",1
"BPC_Bipartisan",1
"BPDAlerts",1
"BraddJaffy",1
"BrettHNews",1
"BrookingsInst",1
"BruceLesley",1
"buffalolibrary",1
"business",1
"businessinsider",1
"CAPAction",1
"Carrier",1
"CBSMoneyWatch",1
"CBSNewYork",1
"CCCNewYork",1
"CDCgov",1
"CeFaanKim",1
"celtics",1
"ChadHGriffin",1
"charlieTbutcher",1
"CherylDinolfo",1
"chicagotribune",1
"ChiefPentSpox",1
"ChildDefender",1
"ChuckGrassley",1
"chuckschumer",1
"chucktodd",1
"citybeautiful",1
"CityRochesterNY",1
"CJTFOIR",1
"ClimateReality",1
"CNBC",1
"CNNnewsroom",1
"ConEdison",1
"ConsumerReports",1
"Cornell",1
"CornellCALS",1
"corning_cc",1
"CrainsNewYork",1
"CUknights",1
"Cuse",1
"cvtcnyc",1
"DaisyKhan",1
"DanaArschin",1
"DandC",1
"DanGarodnick",1
"danshapley",1
"DartmouthHitch",1
"dashching",1
"davelucas",1
"DeptVetAffairs",1
"DetentionWatch",1
"dgazette",1
"DiscoveryComm",1
"DLeonhardt",1
"doescience",1
"DomenicoNPR",1
"DraperRobert",1
"drewharwell",1
"Drsforamerica",1
"dsamuelsohn",1
"DSTQuAC",1
"Earthjustice",1
"EastmanMuseum",1
"EdMarkey",1
"EFF",1
"EricHolthaus",1
"erinmdurkin",1
"Eugene_Robinson",1
"exxon",1
"FCNL",1
"FEMA_Brock",1
"FiveThirtyEight",1
"fl_dreamer",1
"flippable_org",1
"foxandfriends",1
"FoxBusiness",1
"FrankPallone",1
"GadiNBC",1
"GaryCohn45",1
"GenRobertNeller",1
"GetUSCovered",1
"GlblCtznUK",1
"GovPenceIN",1
"GrahamBlog",1
"Grei_sa",1
"greta",1
"HaiderAlAbadi",1
"HeadStartgov",1
"HeidiMurkoff",1
"HELPCmteDems",1
"HispanicFed",1
"HofstraU",1
"HolocaustMuseum",1
"HudsonValleyCC",1
"HuffingtonPost",1
"HungerFreeUSA",1
"Hunter_College",1
"HunterPresident",1
"iAmericaorg",1
"id_gordon",1
"IHaveToAskPod",1
"IndecentBway",1
"indystar",1
"instagram",1
"jalexkaplan",1
"JamesSkoufis",1
"JamesTMadore",1
"jamiew",1
"Janefonda",1
"jasonfurman",1
"JCMBrooklyn",1
"jctgov",1
"JDRF",1
"jeannakadlec",1
"JeffFlake",1
"JerryZremski",1
"JetBlue",1
"jgermano1",1
"JillDLawrence",1
"jimschachter",1
"JMadisonHSBklyn",1
"JoeBiden",1
"johnasbury",1
"JohnJayPres",1
"johnrobertsFox",1
"johnthune",1
"JosiahRyan",1
"JPeterDonald",1
"JRosenworcel",1
"JuanSaaa",1
"kathyprojo",1
"katiecouric",1
"KCCorp",1
"keithboykin",1
"KendallBreitman",1
"kerrywashington",1
"KHayhoe",1
"KimPegula",1
"KirkSiegler",1
"KristinFDalton",1
"lainnafader",1
"latimes",1
"latimesopinion",1
"lbarronlopez",1
"LeoDiCaprio",1
"lhandsyr",1
"LHSummers",1
"LIRR",1
"LongBeach11561",1
"LULAC",1
"Macys",1
"MaddowBlog",1
"MarchofDimes",1
"marcorubio",1
"margbrennan",1
"mariauxpen",1
"MarkLevineNYC",1
"marsdiane",1
"MarylandConnect",1
"MassAGO",1
"MaxineJones18",1
"MayorRichDavid",1
"MCCoyCountyExec",1
"MeganLeavey",1
"MenryAZ",1
"mic",1
"Michael_Cusick",1
"mikedebonis",1
"MikePenceVP",1
"MineWorkers",1
"mkraju",1
"MonroeCC",1
"MonumentsForUSA",1
"mpshapiro",1
"MQMulville",1
"mrsmet",1
"MTA",1
"NAACP_LDF",1
"NABNewsroom",1
"NASA",1
"NASA_SPoRT",1
"NateSilver538",1
"NationalGuardNY",1
"NatlParkService",1
"NBCConnecticut",1
"NBCOUT",1
"NBCPolitics",1
"NCAI1944",1
"NCILAdvocacy",1
"neeratanden",1
"NelpNews",1
"NewEraCap",1
"news10nbc",1
"NewsChannel9",1
"NewsHour",1
"NewYorker",1
"NHC_Atlantic",1
"NiamhHughes",1
"nicolefuller",1
"NILC_org",1
"NintendoAmerica",1
"NJTRANSIT",1
"NoamLevey",1
"NOH8Campaign",1
"NorthwellHealth",1
"NovaMBB",1
"nprpolitics",1
"NPS_HydePark",1
"NTSB",1
"NWSCorpus",1
"NWSHouston",1
"NWSNHC",1
"NWSSanJuan",1
"NYCHealthSystem",1
"NYCMayor",1
"NYMag",1
"NYNOW_PBS",1
"NYPD1Pct",1
"NYPDnews",1
"NYPDONeill",1
"nysbdc",1
"NYSComptroller",1
"nysmuseum",1
"NYStateofHealth",1
"nytpolitics",1
"OfficialCBC",1
"OTI",1
"PANYNJ",1
"PatriciaFahy109",1
"PBS",1
"pdacosta",1
"pedroandradetv",1
"peoplefor",1
"Pervaizistan",1
"pfizer",1
"Phil_Lewis_",1
"pilitobar87",1
"PodSaveAmerica",1
"PostEverything",1
"PowerMyLearning",1
"projo",1
"ProPublica",1
"Public_Citizen",1
"RachelFeeNYHC",1
"RadioCity",1
"realmikefox",1
"Recode",1
"RegionalPlan",1
"RepDanDonovan",1
"RepFredUpton",1
"RepGoodlatte",1
"RepGosar",1
"repjoecrowley",1
"RepJoseSerrano",1
"RepMaloney",1
"repmarkpocan",1
"RepTomPrice",1
"RepTomReed",1
"Reuters",1
"ricardorossello",1
"RogerWicker",1
"RogueNASA",1
"rollcall",1
"RVCDiocese",1
"rweingarten",1
"SachemFootball",1
"SachemSchools",1
"SafeHorizon",1
"SagamoreHillNHS",1
"SarahHuckabee",1
"SaraStoryteller",1
"savebearsears",1
"SaveMyCare",1
"ScottRechler",1
"SCOTUSnom",1
"SCPDHq",1
"SEIU",1
"selectedwisdom",1
"SenateHSGACDems",1
"SenatorHeitkamp",1
"SenatorSchumer",1
"SenBennetCO",1
"SenBobCorker",1
"SenBooker",1
"SenJohnBarrasso",1
"senorrinhatch",1
"SenToomey",1
"sesamestreet",1
"seungminkim",1
"sfchronicle",1
"sffny",1
"sfoundation",1
"SherrodBrown",1
"Sierra_Magazine",1
"SierraClub",1
"Slate",1
"SOTSMerrill",1
"speaker",1
"splcenter",1
"Spotify",1
"springsteen",1
"StaceyPlaskett",1
"starsandstripes",1
"statemedicaid",1
"StatenIslandDA",1
