"Mention","Frequency"
"SenBillNelson",45
"LedgeKing",5
"marcorubio",4
"yoanisanchez",4
"NASA",3
"NASAhistory",3
"SpaceX",3
"TB_Times",3
"AP",2
"CAdamsMcClatchy",2
"CHeathWFTV",2
"CNN",2
"Fla_Pol",2
"learyreports",2
"lesleyclark",2
"RepDarrenSoto",2
"RepValDemings",2
"RyanLochte",2
"SayfieReview",2
"TODAYshow",2
"wolfblitzer",2
"2AndreaMarvin",1
"AARPFL",1
"ABC",1
"abcactionnews",1
"ABCPolitics",1
"ABCWorldNews",1
"amyklobuchar",1
"AndyMarlette",1
"AnthonyAdragna",1
"AraizaReport",1
"ArletteSaenz",1
"AstroMarshburn",1
"bethunecookman",1
"BGCA_Clubs",1
"BN9",1
"bnjacobs",1
"CBSNews",1
"cfnews13",1
"ChadGillisNP",1
"ChiefPentSpox",1
"ChuckGrassley",1
"Cmdr_Hadfield",1
"CNNSitRoom",1
"CommerceGov",1
"ConsumerFed",1
"ConsumersUnion",1
"cspan",1
"daliacolon",1
"DanicaPatrick",1
"Daniel_Sweeney",1
"DaytonaChamber",1
"DWStweets",1
"eltonjohndotcom",1
"EvergladesNPS",1
"FaceTheNation",1
"fawnjohnson",1
"fineout",1
"FIOTweet",1
"FLSenate",1
"FoxReports",1
"gbennettpost",1
"GretchenCarlson",1
"hardball",1
"hardball_chris",1
"HeraldTribune",1
"HillsboroughSOE",1
"iamwill",1
"Interior",1
"jackiefell",1
"Jaguars",1
"JeffFlake",1
"JeremySWallace",1
"JKennedyReport",1
"Lawrence",1
"LCVoters",1
"LGreenonthehill",1
"LoisWINKNews",1
"LynneSladky",1
"MarcACaputo",1
"MarissaNBC6",1
"MayorKriseman",1
"MiamiHerald",1
"mmarkarian",1
"msynan",1
"NASA_go4launch",1
"NASAKennedy",1
"nationaljournal",1
"NBCNews",1
"ndn",1
"neiltyson",1
"NewDay",1
"Nightline",1
"OnPointRadio",1
"OutFrontCNN",1
"ParentProjectMD",1
"PeaceCorps",1
"PoliticsTBTimes",1
"PolitiFactFL",1
"PortTampaBay",1
"RepKinzinger",1
"ricardorossello",1
"RonanFarrow",1
"RossPalombo",1
"RyanMichaelBenk",1
"SenatorCollins",1
"SenatorDurbin",1
"SenatorLeahy",1
"SenatorMenendez",1
"SenDuckworth",1
"SenJohnMcCain",1
"SenSchumer",1
"SkylerSwisher",1
"Tampa_Chamber",1
"TDOnline",1
"TheJusticeDept",1
"TheNewsPress",1
"TravelGov",1
"UCF_Football",1
"UF",1
"USArmy",1
"USATODAY",1
"USFCMS",1
"USFWS",1
"USouthFlorida",1
"USRepKCastor",1
"vickiecusf",1
"WFTV",1
"WhiteHouse",1
"WJCTJax",1
"WJXTvic",1
"WPLGLocal10",1
"WUFTNews",1
