"Mention","Frequency"
"SenTomCotton",1
"Sheridan_Press",1
"SmallBizCmte",1
"SpecialOlympics",1
"spinuplabs",1
"StephenWadsack",1
"stevenmnuchin1",1
"SteveScalise",1
"TeaPartyExpress",1
"The_News_Record",1
"TheDC_Opinion",1
"TommyMoeUSA",1
"USACEHQ",1
"USNavy",1
"uspto",1
"ussoccer",1
"USTreasury",1
"UW_Foundation",1
"uwski",1
"UWyonews",1
"westerncaucus",1
"WTEnews",1
"wyo_mbb",1
"WyoBand",1
"wyobizsites",1
"wyoguard",1
"WyoLegMajority",1
"wyolifestylemag",1
