"Mention","Frequency"
"NIHFunding",1
"nikkihaley",1
"NILC_org",1
"NitaLowey",1
"NLintheUSA",1
"nnedv",1
"nokidhungry",1
"NormaValentini",1
"NPRinskeep",1
"NRDC",1
"NSF",1
"NTU",1
"NYTSports",1
"OCDguitar",1
"Oceana",1
"OfficialCBC",1
"OlaOjewumi",1
"onlxn",1
"OnPointRadio",1
"ourtimeorg",1
"OutFrontCNN",1
"OVACInfo",1
"panerabread",1
"PattyMurray",1
"Paula_Hardin_MS",1
"PaulRyan",1
"pbump",1
"peoplepower",1
"PepcoConnect",1
"PeriscopeCo",1
"PeterCCook",1
"PeterWelch",1
"pgcps",1
"PizzOffington",1
"pkcapitol",1
"PodSaveAmerica",1
"politico",1
"POLITICOMag",1
"portofbalt",1
"PostOpinions",1
"postpolitics",1
"PplsAction",1
"prattlibrary",1
"PresBreaux",1
"preventcancer",1
"ProfTrashWheel",1
"Progressive_MD",1
"Public_Citizen",1
"QuinnipiacPoll",1
"r_sears",1
"rachelnpr",1
"randygarutti",1
"RaptorH",1
"ravenalegria13",1
"Ravens",1
"RBReich",1
"Readydotgov",1
"RealBenCarson",1
"RefugeeAssist",1
"RepAdamSchiff",1
"RepAndreCarson",1
"RepAnnieKuster",1
"repbobbyscott",1
"RepCheri",1
"RepDavidEPrice",1
"RepDonaldPayne",1
"repdonnaedwards",1
"RepDWStweets",1
"RepGwenMoore",1
"RepHankJohnson",1
"RepJeffries",1
"repjoecrowley",1
"RepJohnYarmuth",1
"repjustinamash",1
"RepKevinBrady",1
"RepMarkMeadows",1
"RepMarkTakai",1
"RepMarkTakano",1
"RepMcCarthyNY",1
"RepPeteKing",1
"RepPeterDeFazio",1
"RepRichmond",1
"ReproRights",1
"RepSchneider",1
"RepSchrader",1
"RepTedDeutch",1
"RepTedLieu",1
"RepWalterJones",1
"retfado",1
"ricardorossello",1
"rickklein",1
"RoamtheDomes",1
"RodneyDavis",1
"RonanDaily",1
"RosLehtinen",1
"RoughlySpeaking",1
"RulesReps",1
"SafeHorizon",1
"safekidsusa",1
"SafeRoadsNow",1
"SAISHopkins",1
"SAPNS2",1
"schecktastic",1
"Schmalz67",1
"ScrippsBee",1
"SecPriceMD",1
"SenateApprops",1
"SenateBanking",1
"SenateBudget",1
"SenateFinance",1
"SenatorBurr",1
"SenatorCantwell",1
"SenatorCollins",1
"SenatorHassan",1
"SenatorKirk",1
"SenatorMenendez",1
"SenatorReid",1
"SenatorRounds",1
"SenBennetCO",1
"SenCapito",1
"SenCarlLevin",1
"sendavidperdue",1
"SenDonnelly",1
"senjudiciary",1
"senrobportman",1
"SenRonJohnson",1
"SenSanders",1
"SenStabenow",1
"SenThomTillis",1
"SethHanlon",1
"seussfan",1
"shaich",1
"shakeshack",1
"ShaunHUD",1
"ShopkinsWorld",1
"SiaKyriakakos",1
"sierraclubmd",1
"Society4Science",1
"SouthLakeES",1
"SpazMcSpazzy",1
"SpecialOlympics",1
"StationCDRKelly",1
"StBaldricks",1
"STEM4US",1
"STEMforEquality",1
"stepthemovie",1
"StopAndFritz",1
"StudentCam",1
"SuzyEvans11",1
"SWEtalk",1
"tammybaldwin",1
"TEAMABBYF",1
"TeamUSA",1
"terrar",1
"TheArcUS",1
"theaward",1
"TheChildrensInn",1
"TheDailyShow",1
"TheDCVince",1
"thekudlowreport",1
"themorrancave",1
"TheNationsRiver",1
"TheNWHN",1
"ThePlumLineGS",1
"TheThomasKeegan",1
"thinkprogress",1
"ThirdWayEcon",1
"ThirdWayTweet",1
"ThisWeekABC",1
"tigerdavis42",1
"TimLemkeTweets",1
"TMil202",1
"TowsonU",1
"TPM",1
"TPmobilization",1
"ulalaunch",1
"UMBC",1
"UMDgovtaffairs",1
"UnderArmour",1
"USAGAPG",1
"USASwimming",1
"USATODAY",1
"USCBOcostest",1
"USEmbCuba",1
"USFWS",1
"USGLC",1
"USMC",1
"USProgressives",1
"USRepKCastor",1
"USSenate",1
"USTradeRep",1
"VeteransHealth",1
"vinnydemarco",1
"VioletBeth",1
"VisionToLearn",1
"vox",1
"voxdotcom",1
"WAGV",1
"Walgreens",1
"WallyBrewster",1
"WarbyParker",1
"WaxmanClimate",1
"Wayneg19",1
"WaysandMeansGOP",1
"WaysMeansCmte",1
"WDBJ7",1
"WheatonMD",1
"WMALDC",1
"womensmarch",1
"WomensMarchBalt",1
"wordsofwalsh",1
"WWFH_MD",1
"YouTube",1
"zachdcarter",1
