"Mention","Frequency"
"RandPaul",1187
"FoxNews",147
"realDonaldTrump",72
"rareliberty",67
"FoxBusiness",47
"HillaryClinton",46
"RonWyden",46
"kelseyc00per",41
"jackhunter74",36
"KimNorvellDMR",34
"RepThomasMassie",32
"FreedomWorks",28
"KelleyAshbyPaul",28
"SergioGor",24
"TFASorg",24
"Morning_Joe",23
"CNN",21
"jaketapper",21
"tedcruz",21
"FaceTheNation",20
"LelandShow",18
"Team_Rand",18
"ChipEnglander",17
"AmericaNewsroom",16
"cspan",16
"Judgenap",16
"justinamash",16
"RonPaul",16
"SenMikeLee",16
"foxandfriends",15
"freedomcaucus",15
"POTUS",15
"RandStudents",15
"BernieSanders",14
"CatoInstitute",14
"ChrisMurphyCT",14
"ericbolling",14
"KYGOP",14
"WDRBNews",13
"MariaBartiromo",12
"mkibbe",12
"MSNBC",12
"RepMarkMeadows",12
"TeamCavuto",12
"CR",11
"Rare",11
"RepSanfordSC",11
"SenateMajLdr",11
"SenKamalaHarris",11
"WarrenGOP",11
"BillHemmer",10
"dougstafford",10
"NewDay",10
"RedAlert",10
"YALiberty",10
"840WHAS",9
"chriswnews",9
"DrakeUniversity",9
"WHAS11",9
"yaf",9
"AJSpiker",8
"AutumnDawnPrice",8
"courierjournal",8
"GovMattBevin",8
"hardball",8
"KYFB",8
"reason",8
"RLibertyCaucus",8
"WLKYMark",8
"CommerceLex",7
"CoryBooker",7
"edhenry",7
"fmgossum",7
"GWRepublicans",7
"MeetThePress",7
"MorningsMaria",7
"PrattforKY",7
"RepAndyBarr",7
"RobManess",7
"seanhannity",7
"CNNPolitics",6
"daveweigel",6
"HCKYGOP",6
"JTiloveTX",6
"KrisWilliams",6
"NRSC",6
"postandcourier",6
"SenMarkey",6
"ThisWeekABC",6
"TuckerCarlson",6
"USNatArchives",6
"bgdailynews",5
"BW_React",5
"dcexaminer",5
"GWCollegeDems",5
"KamalaHarris",5
"KellieMeyerNews",5
"LexingtonLegend",5
"McConnellPress",5
"NRA",5
"RandyEBarnett",5
"SenatorLeahy",5
"SenatorReid",5
"SIRIUSXM",5
"SundayFutures",5
"TIME",5
"wolfblitzer",5
"AftertheBell",4
"AllisonJoyBall",4
"Alvarado4Senate",4
"Calloway_Rep",4
"CarlyFiorina",4
"CatoEvents",4
"CBSThisMorning",4
"CNNnewsroom",4
"DailyCaller",4
"damon_thayer",4
"foxnation",4
"FoxNewsInsider",4
"FoxNewsSunday",4
"fxnopinion",4
"LibertyCliff",4
"LtGovHampton",4
"MActionProject",4
"MattWelch",4
"MichaelBiundo",4
"OldhamKY",4
"oreillyfactor",4
"RealBenCarson",4
"SteveDaines",4
"SteveWestKY",4
"wbkotv",4
"WYMT",4
"zdaniel",4
"ADHRB",3
"anthonyhennen",3
"BreitbartNews",3
"chucktodd",3
"CNNSotu",3
"CraigCaplan",3
"CRNC",3
"cspanbus",3
"DRUDGE_REPORT",3
"Enquirer",3
"ForeignPolicy",3
"FriendsofCoalKY",3
"GoMarlin",3
"GovWaste",3
"GWYAF",3
"HamillHimself",3
"HARRISFAULKNER",3
"heraldleader",3
"JebBush",3
"Jim_Jordan",3
"JoeNBC",3
"John_Hudson",3
"katiecouric",3
"KevinBarryCBS2",3
"KnobCreekRange",3
"larrywilmore",3
"leecruse",3
"LEX18News",3
"LifeZette",3
"marcorubio",3
"megynkelly",3
"MelanieKendall",3
"northerniowa",3
"NRO",3
"personalliberty",3
"politico",3
"politiCOHEN_",3
"RepDaveBrat",3
"RepZoeLofgren",3
"RightOnCrime",3
"SarahPalinUSA",3
"SenBobCasey",3
"senorrinhatch",3
"SenWarren",3
"TheNatlInterest",3
"TheReaganRanch",3
"ThomasMassieKY",3
"TIMEIdeas",3
"TomRoten",3
"TPPatriots",3
"WDavis_WBKO",3
"wku",3
"WKUBaseball",3
"WKYT",3
"yrnf",3
"_MayEleanor",2
"ABC7News",2
"ABCWorldNews",2
"ahepker",2
"amashoffice",2
"AmbJohnBolton",2
"Ashkhen",2
"barrforcongress",2
"benandjerrys",2
"BGCA_Clubs",2
"BillCassidy",2
"BradThor",2
"BretBaier",2
"brettguthrie",2
"BrianHDarling",2
"BrookingsInst",2
"CarolCNN",2
"cbertramHL",2
"CBSMiami",2
"CherryBlossomGC",2
"chrishelman",2
"chrislhayes",2
"ChronicleMike",2
"ChuckGrassley",2
"CillizzaCNN",2
"civilrightsorg",2
"club4growth",2
"CNNgo",2
"CNNSitRoom",2
"cnsnews",2
"CntConstitution",2
"ComedyCentral",2
"CommissionerKY",2
"CQnow",2
"DMRegister",2
"DrOz",2
"DrRandPaul",2
"EFF",2
"EKUStories",2
"emilyelarsen",2
"Eugene_Scott",2
"eyokley",2
"feeonline",2
"FixtheDebt",2
"GCTC_News",2
"GibsonRadio",2
"GOP",2
"GopDebate",2
"GOPoversight",2
"greta",2
"GStephanopoulos",2
"HappeningNow",2
"HHansenWHAS",2
"HollerAtChris",2
"IngrahamAngle",2
"IowaGOPer",2
"Jason2CD",2
"JCPSKY",2
"JedediahBila",2
"JeffFlake",2
"Jen_Terhune",2
"JMMontpelier",2
"jmsummers",2
"johnrobertsFox",2
"JosiahRyan",2
"KasieDC",2
"kentuckyacc",2
"KentuckyCoal",2
"KentuckySRCCC",2
"kilmeade",2
"kwelkernbc",2
"kyone_health",2
"louisvillemayor",2
"MajorCBS",2
"mariannecope",2
"MarlonWayans",2
"marthamaccallum",2
"MattArbos26",2
"mboyle1",2
"MegKinnardAP",2
"MelindaHillBG",2
"MelissaAFrancis",2
"miraphoto_bg",2
"mycn2",2
"Nancy_Daly",2
"NCFL",2
"nickgillespie",2
"nielslesniewski",2
"nightlyshow",2
"NKYRepublicans",2
"NVBunce",2
"OJOleka",2
"oliverdarcy",2
"PatrickSvitek",2
"PGEddington",2
"POTUS44",2
"Pretrial",2
"publicsafety",2
"pye",2
"QuorumCall",2
"randpaulcopier",2
"Raul_Labrador",2
"realdanstoller",2
"RealLaurieDhue",2
"RepLinderKY",2
"RichardGrenell",2
"RitaCosby",2
"robbysoave",2
"RSI",2
"RyanQuarlesKY",2
"sahilkapur",2
"ScottCoGOP",2
"SenGillibrand",2
"SenSanders",2
"SenTedCruz",2
"SteveButeraWLEX",2
"SteveSebelius",2
"SuppliesOvrSeas",2
"TheBrandonMorse",2
"thehill",2
"TheKuhnerReport",2
"TheLeadCNN",2
"tomabrahams",2
"TomNovelly",2
"TracyJan",2
"Twitter",2
"TwitterMoments",2
"uiowa",2
"universityofky",2
"Varneyco",2
"VP",2
"wave3news",2
"wcynradio",2
"weeklystandard",2
"WLKY",2
"WMUR9",2
"WWE",2
"1210WPHT",1
"3Holloways",1
"3M",1
"5boymom",1
"77WABCradio",1
"800_WVHU",1
"AaronKlein",1
"ABC",1
"abcnews",1
"ABCPolitics",1
"abettel",1
"AbigailCBN",1
"AccessibleMeds",1
"ACUConservative",1
"AdairProgress",1
"AdamBSullivan",1
"adammotzko",1
"addiawuchner",1
"AEA",1
"AGScottPruitt",1
"ajplus",1
"alanawise_",1
"AlexandraLRusso",1
"AlexLimonNews",1
"AliceOllstein",1
"ALIPAC",1
"AliTahmizian",1
