"Mention","Frequency"
"realDonaldTrump",138
"POTUS",80
"SenCortezMasto",78
"CFPB",44
"SenateGOP",37
"SenFeinstein",37
"GovSandoval",35
"SenateDems",28
"SenDeanHeller",27
"ClarkCountyNV",24
"SenKamalaHarris",24
"SecretaryZinke",23
"SenateMajLdr",23
"PPFA",22
"amprog",19
"LCVoters",19
"LVMPD",18
"AjitPaiFCC",17
"FCC",17
"NVHealthLink",17
"unlv",17
"ChrisMurphyCT",16
"SenatorDurbin",16
"HouseGOP",15
"Equifax",14
"unevadareno",13
"CityOfLasVegas",12
"SenWarren",12
"NellisAFB",11
"SpeakerRyan",11
"WellsFargo",11
"technolochicas",10
"LASairport",9
"tumblr",9
"Astrid_NV",8
"MartinHeinrich",8
"PattyMurray",8
"SenJeffMerkley",8
"USCBO",8
"DHSgov",7
"GoldenKnights",7
"RepKihuen",7
"SenatorMenendez",7
"votolatino",7
"8NewsNow",6
"Culinary226",6
"facebook",6
"LasVegasSun",6
"News3LV",6
"NVNationalGuard",6
"RonWyden",6
"SecretaryPerry",6
"SenateBanking",6
"SenatorBurr",6
"SenatorHassan",6
"SenatorReid",6
"SenatorTomUdall",6
"SenDuckworth",6
"senorrinhatch",6
"SenSchumer",6
"UniNoticias",6
"GoldButteNV",5
"KamalaHarris",5
"maziehirono",5
"NevadaHoops",5
"RepJackyRosen",5
"SenFranken",5
"SenWhitehouse",5
"TheJusticeDept",5
"washoecounty",5
"AMR_Social",4
"CecileRichards",4
"CHANevada",4
"ChispaLcv",4
"ClarkCountyFD",4
"CTEinCCSD",4
"FBILasVegas",4
"FWD_us",4
"HealthyWashoe",4
"JohnCornyn",4
"lpackard",4
"nevadadot",4
"NIH",4
"nnhopes",4
"repdinatitus",4
"SenBrianSchatz",4
"SenJohnMcCain",4
"senjudiciary",4
"SenMarkey",4
"SenSherrodBrown",4
"SNHDinfo",4
"TEDxUofNevada",4
"UNLVLaw",4
"unrmed",4
"USNavy",4
"AARPNV",3
"AFSCME",3
"AGScottPruitt",3
"AmericanLegion",3
"amyklobuchar",3
"BetsyDeVosED",3
"BloodHeroes",3
"carterjwm",3
"CathCharitiesLV",3
"CatherineForNV",3
"CES",3
"Chispa_NV",3
"CMSGov",3
"CountyofDouglas",3
"cspan",3
"CWSoftballGame",3
"DeptVetAffairs",3
"ELLEmagazine",3
"femaregion9",3
"FlyFrontier",3
"HealthCareGov",3
"HumboldtToiyabe",3
"jgillanNews3LV",3
"JoeBiden",3
"KRNV",3
"KTNV",3
"lakemeadnps",3
"lyft",3
"MoveOn",3
"NancyPelosi",3
"NavalAcademy",3
"NVEmergencyMgmt",3
"NVNACO",3
"RAIDERS",3
"Refinery29",3
"RenoAirport",3
"RenoFireDept",3
"SecElaineChao",3
"SenatorBaldwin",3
"SenatorHeitkamp",3
"SenatorShaheen",3
"SenBlumenthal",3
"SenGillibrand",3
"SunriseLasVegas",3
"TeamUSA",3
"tigresdelnorte",3
"Uber",3
"united",3
"UNLVmedicine",3
"usairforce",3
"VP",3
"WestPoint_USMA",3
"WilburRoss",3
"99ABWCC",2
"ACLU",2
"AF_Academy",2
"Allegiant",2
"amazon",2
"BattleBornProg",2
"BillClinton",2
"BLMNational",2
"bustle",2
"CarmenYulinCruz",2
"chefjoseandres",2
"ChrisCoons",2
"CIS_Nevada",2
"CityofReno",2
"clairecmc",2
"ClarkChargers",2
"ClarkCountySch",2
"Creech_AFB",2
"culinaryhclv",2
"DemsEspanol",2
"ElaineChao",2
"EPA",2
"Fly_Flirtey",2
"FOX5Vegas",2
"gbcnevada",2
"GovernorPerry",2
"GreatBasinNPS",2
"JasonFrierson",2
"JeffBezos",2
"JeffFlake",2
"jorgeramosnews",2
"JRosenworcel",2
"ladygaga",2
"LindseyGrahamSC",2
"LuzGrayNV",2
"LVCVA",2
"LYONOEM",2
"MarianasMarket",2
"MarkWarner",2
"mayoroflasvegas",2
"MichaelGKagan",2
"minaguli",2
"mitchellreports",2
"NAHBhome",2
"NatlGovsAssoc",2
"NatlParkService",2
"NevadaState",2
"NVconservation",2
"NVGovSeries",2
"NWSReno",2
"nyecounty",2
"OurCenterReno",2
"RanchoRamsLV",2
"RedCross",2
"RenoPolice",2
"RepDeSaulnier",2
"RepSmucker",2
"RSChamberNV",2
"RTCSNV",2
"SaveMyCare",2
"Scotus",2
"SecPriceMD",2
"SecretaryCarson",2
"Sen_JoeManchin",2
"SenateCommerce",2
"SenatorCantwell",2
"SenatorCardin",2
"SenBennetCO",2
"SenCapito",2
"SenJackReed",2
"SenTinaSmith",2
"smallUAVs",2
"SNWA_H2O",2
"stevenmnuchin1",2
"StoreyCounty",2
"SUPERNAP",2
"Switch",2
"sxsw",2
"TahoeSouth",2
"threesquareLV",2
"timkaine",2
"tmccnevada",2
"TSA",2
"tulespringsnps",2
"UMCSN",2
"UNLVathletics",2
"USArmy",2
"USCG",2
"USDOT",2
"USMC",2
"USOCC",2
"USTreasury",2
"ValleyHealthLV",2
"VOANCNN",2
"washingtonpost",2
"WashoeLibrary",2
"WashoeSheriff",2
"ZagMBB",2
"57thWing",1
"7Vegas",1
"8pm",1
"AaronDFordNV",1
"AARP",1
"ACDCNV",1
"AFTunion",1
"AGBecerra",1
"AIDSLifeCycle",1
