"Hashtag","Frequency"
"inauguration",1
"Inauguration",1
"iran",1
"Irandeal",1
"IronDog2016",1
"IronDog2017",1
"JBER",1
"JDRFCC",1
"JointAddress",1
"JORoyalVisit",1
"JVTA",1
"kbc30",1
"keatsissmiling",1
"LaborDay",1
"Manchester",1
"Manning",1
"MarchForLife",1
"MarchforLife2015",1
"MarchMadness",1
"Marine",1
"marinedebris",1
"MarsAnnouncement",1
"MedalOfFreedom",1
"MilitarySpouseAppreciationDay",1
"missiledefense",1
"mlkday",1
"MothersDay",1
"MountMarathon",1
"NASA",1
"NationalPetDay",1
"NationalTeacherDay",1
"native",1
"Nepal",1
"NewAstronauts",1
"NHCW17",1
"NHD2015",1
"NHD2016",1
"NHD2017",1
"NSBAAI16",1
"omnibus",1
"onlyinalaska",1
"OnlyInAlaska",1
"Paris",1
"ParisAttacks",1
"parkinsons",1
"PatriotDay",1
"PearlHarbor",1
"Periscope",1
"PNWER",1
"polarplungeak",1
"PolarPlungeAK",1
"PoliceWeek",1
"policymatters",1
"POWMIA",1
"PrayforBelgium",1
"Prince",1
"ProtectTheArctic",1
"PurpleHeartDay",1
"ReachUpLA",1
"regulationnation",1
"REINSAct",1
"Repsol",1
"RoshHashanah",1
"RuleOfLaw",1
"S1140",1
"SanctuaryCities",1
"SaveOurSeas",1
"SaveSaeed",1
"SCOTUScare",1
"SeawolfNation",1
"semperfi",1
"SemperParatus",1
"SENA17",1
"September11",1
"sesquicentennial",1
"sewardsday",1
"ShanahTovah",1
"Singapore",1
"SLD16",1
"SleepOutDC",1
"SoboleffBuilding",1
"sockeyefire",1
"SOHillDay",1
"SolutionSundays",1
"Southeast",1
"StandWithKingCove",1
"StrollingThunder",1
"Sturgeon",1
"SuicidePreventionMonth",1
"SummerSolstice",1
"SuperPowerOfSeafood",1
"SurgeonGeneral",1
"TakeBackDay",1
"TapsGala",1
"TAPSGala",1
"teamalaska",1
"TeamMalie",1
"ThankATeacher",1
"TheLead",1
"ThinkBabies",1
"thisisOURAlaska",1
"ThisIsOurAlaska",1
"townhallAKstyle",1
"ToysforTots",1
"TPA",1
"trafficking",1
"TurntheTide",1
"Ukraine",1
"USArcticYouth",1
"USArmy",1
"USSFitzgerald",1
"USSJohnSMcCain",1
"USSYP",1
"ussyp2017",1
"VFWDC2016",1
"VoteANC2016",1
"VZAppChallenge",1
"WDSD17",1
"WearGreen",1
"WildlifeRefuge",1
"WomensHistoryMonth",1
"WorldSeries2017",1
"woundedwarriors",1
"WRDA",1
"YomKippur",1
"Zika",1
"ZikaVirus",1
