"Hashtag","Frequency"
"TaxReform",28
"SCOTUS",16
"GeauxTigers",15
"SOTU",14
"CajunNavy",10
"GorsuchHearing",10
"Obamacare",9
"AMBR",8
"Equifax",6
"Harvey",6
"Jointsession",6
"Louisiana",6
"WWII",6
"geauxtigers",5
"HurricaneHarvey",5
"TaxRelief",5
"confirmgorsuch",4
"JointAddress",4
"laflood",4
"lalege",4
"lasen",4
"MTPDaily",4
"StateoftheUnion",4
"Syria",4
"taxreform",4
"WhoDat",4
"DoddFrank",3
"lapol",3
"MardiGras",3
"NFIP",3
"NOLA",3
"NorthKorea",3
"SCOTUSnominee",3
"TaxBill",3
"WOTUS",3
"ALS",2
"CHIP",2
"ConfirmGorsuch",2
"doddfrankreform",2
"drugtakebackday",2
"equifaxbreach",2
"Facebook",2
"FBI",2
"GOMESA",2
"Google",2
"Gorsuch",2
"GrahamCassidy",2
"HarveyRecovery",2
"InternationalWomensDay",2
"jobs",2
"Jobs",2
"lagov",2
"lawx",2
"louisiana",2
"LundiGras",2
"marchmadness",2
"middleclass",2
"POWMIARecognitionDay",2
"ProLife",2
"ScaliseStrong",2
"September11",2
"StateOfTheUnion",2
"TeamScalise",2
"Twitter",2
"UPDATE",2
"ValentinesDay",2
"16thPresident",1
"242Birthday",1
"AFBday",1
"AmericanHealthCareAct",1
"ArmedForcesDay2017",1
"AuditTheFed",1
"BatonRouge",1
"BeatBama",1
"BlackHistoryMonth",1
"BRAVE",1
"Breaking",1
"Budget2018",1
"cajungroundhog",1
"CassidyGraham",1
"Comey",1
"CommunityBanks",1
"CongressionalBaseballGame",1
"ConstitutionDay",1
"creditunions",1
"daylightsavings",1
"DDay",1
"DDay73",1
"Easter",1
"ENDALZ",1
"energyindependence",1
"EquifaxDataBreach",1
"ExxonMobil",1
"FathersDay",1
"FBIDirector",1
"ForeverLSU",1
"FourthofJuly",1
"FOX8NOLA",1
"Fridaysonthefarm",1
"GameDay",1
"Geauxmaha",1
"GoodFriday",1
"GroundhogsDay",1
"HappyBirthday",1
"HappyLaborDay",1
"HarveyRelief",1
"HonestAbe",1
"HoustonFloods",1
"hurricaneharvey2017",1
"HurricaneIrma",1
"hurricaneseason",1
"HurricaneSeason",1
"Irma",1
"Jointaddress",1
"LA",1
"LAflood",1
"LasVegas",1
"LemonadeDay",1
"LNG",1
"LSUFootball",1
"MadeInLouisiana",1
"MarchforLife",1
"MarchForLife",1
"MedalofHonor",1
"MedalOfHonorDay",1
"Medicaid",1
"MedicalMonday",1
"MemorialDay",1
"MikeVII",1
"MothersDay",1
"MrPresident",1
"NationalCoastGuardDay",1
"NationalLawEnforcementDay",1
"NeverForget",1
"NexstarDC",1
"OmahaBound",1
"OnwardTo2018",1
"PearlHarbor",1
"PearlHarborRemembranceDay",1
"PoliceWeek2017",1
"PrayersforTexas",1
"prayforuk",1
"PresidentsDay",1
"PurpleHeartDay",1
"redsnapper",1
"RedTape",1
"rice",1
"rollwave",1
"RollWave",1
"RollWithUs",1
"RoshHashanah",1
"Russia",1
"Saints2018",1
"SchumerShutdown",1
"SemperParatus",1
"Sessions",1
"Shadeaux",1
"ShopSmall",1
"shrimpday",1
"SmallBizSat",1
"SmallBusiness",1
"smallbusinessoftheday",1
"SOHillDay",1
"SoundOff",1
"SpringisComing",1
"StPatricksDay",1
"SuperBowl",1
"Taxes",1
"TaxRefom",1
"Taxreform",1
"TaxReformBill",1
"TaxReformPlan",1
"taxrelief",1
"tcot",1
"teamscalise",1
"TexasStrong",1
"thankful",1
"Thanksgiving2017",1
"TheyFeelPain",1
"Tornado",1
"trade",1
"utpol",1
"Veterans",1
"VeteransDay",1
"VFWConvention",1
"VietnamVeteransDay",1
"vpinla",1
"WearBlue",1
"whodatnation",1
"whywemarch",1
"WishTheSaintsWerePlaying",1
"YomKippur",1
