"Hashtag","Frequency"
"HappyHanukkah",1
"HappyThanksgiving",1
"Harvey",1
"hearts4vegas",1
"HHM",1
"HispanicHeritageMonth",1
"hockey",1
"HonorThem",1
"hurricaneharvey",1
"IAM2018",1
"InfraWeek",1
"InternationalWomensDay",1
"IOPDreamers",1
"ItsOnUs",1
"IWD",1
"JerryLewis",1
"JimmyKimmelTest",1
"JonathanSmith",1
"Junteenthday",1
"keepingthepromise",1
"KeepTahoeBlue",1
"KeyStone",1
"LasVagasShooting",1
"LasVegasGoesGaga",1
"Latina",1
"LatinaEqualPayDay",1
"LatinasintheSenate",1
"LawEnforcementAppreciationDay",1
"LetLizSpeak",1
"LGBTQHistoryMonth",1
"LiteracyIsTheCure",1
"LODD",1
"LoveIsLove",1
"LunarNewYear2018",1
"MadeInChina",1
"MarchForScience",1
"MarchMadness",1
"MayweatherMcGregor",1
"MexicoCityearthquake",1
"MexicoEarthquake",1
"MLK",1
"MothersDay",1
"MovingFIRSTAct",1
"NationalChampionship",1
"NationalMammographyDay",1
"nationalmonuments",1
"nationalparksweek",1
"NationalPublicLandsDay",1
"nbm17",1
"NCAA",1
"Nevada",1
"NevadaProud",1
"NoAbortionBan",1
"NoScoreNoVote",1
"NotGoodForNevada",1
"NotInvisible",1
"NotWhyICameHere",1
"NSB2018",1
"NuggsForCarter",1
"NursesWeek",1
"NVBigGive",1
"NVLabor17",1
"NVPublicLandsDay",1
"NVSOTS",1
"NVWx",1
"OJSimpson",1
"openenrollment",1
"OpioidEpidemic",1
"PackPride",1
"PANCaware",1
"pancreaticcancer",1
"PearlHarbor",1
"PinkOut",1
"PoliceWeek",1
"PollutingPruitt",1
"PowerToThePollsNV",1
"POWMIA",1
"PrayforLasVegas",1
"PrayForLasVegas",1
"ProtectDACA",1
"protectDreamers",1
"ProtectOurStudents",1
"ProtectTheArctic",1
"ProtectTransTroops",1
"PublicLandsDay",1
"publiclandsfor",1
"PurpleHeartDay",1
"RaiseAct",1
"RefugeesWelcome",1
"ReleaseYourTaxes",1
"Reminder",1
"renewables",1
"Reno",1
"RestoreTheVRA",1
"RethinkHighSchool",1
"RnRVegas",1
"RoshHashanah",1
"RulesatRisk",1
"RuralCare",1
"RuralHealth",1
"safe",1
"sagegrouse",1
"SageGrouse",1
"SALT",1
"SALTD",1
"saveDACA",1
"SaveRetirement",1
"savetheinternet",1
"SCOTUS",1
"SeanSpicerFact",1
"SheInspiresMe",1
"SheMeansBusiness",1
"ShePersisted",1
"ShopSmall",1
"SlinkardFire",1
"SmallBizSat",1
"smallcell",1
"smartcities",1
"SMARTcities",1
"Solar",1
"SouthernPower",1
"StandWithMerkley",1
"SuicidePreventionWeek",1
"SuperBowl",1
"SwampCabinet",1
"SWEET16",1
"TaxDay",1
"taxreform",1
"tbt",1
"TDOR",1
"ThanksObama",1
"ThankYou",1
"TheLongestDay",1
"TodosSomosInmigrantes",1
"TransBan",1
"TrumCuts",1
"Trump100days",1
"Trumpbudget",1
"TrumpCuts",1
"UnitedWeZag",1
"UnlockMedicaid",1
"UNRMedPME",1
"USAF70",1
"USSJohnSMcCain",1
"ValentinesDayCards",1
"VAWA23",1
"VOICES2017",1
"VoteNoACHA",1
"VoteNoAHCA",1
"WearBlueDayNV",1
"WearRedDay",1
"westnilevirus",1
"WildHorse",1
"wildhorses",1
"WomensEqualityDay",1
"WorldAIDSDay",1
"WorldLupusDay",1
"WorldPancreaticCancerDay",1
"WorldSeries",1
"WPCD",1
"WrongChoiceAct",1
"XQLive",1
"YomKippur",1
"YourPublicLands",1
