"Mention","Frequency"
"realDonaldTrump",368
"SenJeffMerkley",283
"SenateGOP",66
"RonWyden",56
"SenSanders",38
"SenateDems",36
"EPA",32
"OregonGovBrown",29
"CFPB",26
"RepBonamici",25
"CNN",23
"MSNBC",23
"SenMarkey",22
"SenateMajLdr",21
"CoryBooker",20
"POTUS",20
"USCBO",20
"LCVoters",18
"SenWarren",18
"SecretaryZinke",17
"BetsyDeVosED",16
"PattyMurray",16
"repblumenauer",16
"SenSchumer",16
"multco",15
"PPFA",15
"civilrightsorg",14
"EnvAm",14
"EPAScottPruitt",14
"USDOL",14
"MoveOn",13
"basicrights",12
"RepCicilline",12
"SenWhitehouse",12
"allinwithchris",11
"CREDOMobile",11
"NARAL",11
"NewDay",11
"OregonMBB",11
"SenatorCarper",11
"uoregon",11
"US_FDA",11
"FCC",10
"KATUNews",10
"NickKristof",10
"SenatorDurbin",10
"yeampierre",10
"EPWDems",9
"MeetThePress",9
"mercycorps",9
"OutFrontCNN",9
"SenFeinstein",9
"USDA",9
"wolfblitzer",9
"ErinBurnett",8
"SierraClub",8
"benwikler",7
"BernieSanders",7
"billmckibben",7
"GM",7
"Indivisible_OR",7
"Interior",7
"MartinHeinrich",7
"OHSUNews",7
"SecPriceMD",7
"SenatorBaldwin",7
"SenBlumenthal",7
"SenJohnMcCain",7
"BoldProgressive",6
"chrislhayes",6
"HouseGOP",6
"ilyseh",6
"maziehirono",6
"OregonDVA",6
"RepJayapal",6
"SenDuckworth",6
"SenGillibrand",6
"SenSherrodBrown",6
"SenToddYoung",6
"_MealsOnWheels",5
"choo_ek",5
"ChrisMurphyCT",5
"ChrisVanHollen",5
"forestservice",5
"HUDgov",5
"IndivisibleTeam",5
"KamalaHarris",5
"MickMulvaneyOMB",5
"NurseTeriA",5
"OregonState",5
"OregonWBB",5
"peoplefor",5
"RepPeterDeFazio",5
"RepSchrader",5
"SBGC2C",5
"SenatorCardin",5
"SenBrianSchatz",5
"SenFranken",5
"SenKamalaHarris",5
"SenStabenow",5
"TheJusticeDept",5
"UPROSE",5
"USCG",5
"usedgov",5
"AjitPaiFCC",4
"alaskawild",4
"brendatracy24",4
"chucktodd",4
"CleanAirMoms",4
"DavidBrockSmith",4
"hardball",4
"HRC",4
"ICEgov",4
"lisamurkowski",4
"maddow",4
"NatlHeadStart",4
"Oregonian",4
"oregonianstump",4
"RedCross",4
"RefugeesIntl",4
"RepCummings",4
"repjohnlewis",4
"SenatorCantwell",4
"SenatorMenendez",4
"SenatorTomUdall",4
"Shareblue",4
"SSWorks",4
"tedwheeler",4
"trailblazers",4
"UN",4
"WhiteHouse",4
"350",3
"AFSCME",3
"AFTunion",3
"AliVelshi",3
"alonsonhli_leon",3
"AriMelber",3
"ATT",3
"BeaverWBB",3
"CAPAction",3
"capitalpress",3
"CecileRichards",3
"ChiefNGB",3
"clairecmc",3
"diego4oregon",3
"dkafoury",3
"elizabethforma",3
"EllenRosenblum",3
"foe_us",3
"JeffMerkley",3
"JerryMoran",3
"JimObergefell",3
"JoeNBC",3
"MorningEdition",3
"NationalNurses",3
"NLRB",3
"NPR",3
"NREL",3
"OregonGuard",3
"OregonHumane",3
"RealBankReform",3
"RedCrossCasc",3
"SenatorTester",3
"SenBennetCO",3
"SenBooker",3
"SenCortezMasto",3
"SenMikeLee",3
"SenTinaSmith",3
"Snapchat",3
"SocialSecurity",3
"SpeakerRyan",3
"StateDept",3
"taxmarch",3
"TheBeatWithAri",3
"ThornsFC",3
"USCGPacificNW",3
"VLeeUO",3
"WestsideWEA",3
"youthvgov",3
"AaronMesh",2
"ABAesq",2
"AFJustice",2
"AGSchneiderman",2
"Alyssa_Milano",2
"AM2DM",2
"amprog",2
"BeauWillimon",2
"BLMNational",2
"BLMOregon",2
"busproject",2
"BuzzFeedBen",2
"BuzzFeedNews",2
"Cargill",2
"cascadepressing",2
"CenterOnBudget",2
"ChrisCoons",2
"Cirincione",2
"CraterLakeNPS",2
"crookedmedia",2
"CWAUnion",2
"DailyAstorian",2
"Demos_Org",2
"DesNatlForest",2
"DFAaction",2
"DHSgov",2
"e2org",2
"eddiebautista08",2
"facerockcheese",2
"FedSoc",2
"fema",2
"FGossGraves",2
"glaad",2
"GoDucks",2
"Google",2
"GreenForAll",2
"Heritage",2
"janschakowsky",2
"JeffFlake",2
"JoeBiden",2
"KGWNews",2
"KLCCEugeneOR",2
"KOBITV",2
"KOINNews",2
"Lawrence",2
"MarkRuffalo",2
"MarkWarner",2
"MassAGO",2
"MikeZamore",2
"Morning_Joe",2
"morningmika",2
"msoskil",2
"MultCoLib",2
"NancyPelosi",2
"NASA",2
"navalny",2
"NicolleDWallace",2
"NIH",2
"NOAA",2
"NobelPrize",2
"nuclearban",2
"nwlc",2
"NydiaVelazquez",2
"nypl",2
"nytopinion",2
"oeconline",2
"OHSUDoernbecher",2
"ORD2Indivisible",2
"OreBusinessPlan",2
"oregonfoodbank",2
"plough_shares",2
"prochoiceoregon",2
"Public_Citizen",2
"RepChrisCollins",2
"RepMaloney",2
"SamanthaJPower",2
"SeaGrant",2
"SenatorCollins",2
"SenatorHassan",2
"SenatorHeitkamp",2
"SenBobCasey",2
"SenGaryPeters",2
"sheikhhasina",2
"TheLastWord",2
"timkaine",2
"TVietor08",2
"UNICEF",2
"USACEHQ",2
"USAID",2
"USNationalGuard",2
"WACAmerica",2
"washingtonpost",2
"WFP",2
"1000Days",1
"11thHour",1
"173rdFW",1
"AARP",1
"AAUW",1
"AC360",1
"ACEEEdc",1
"ACLU",1
"ADAction",1
"AFSUSA",1
"AFTHealthcare",1
"AFVhq",1
"ahfe_multco",1
"aitruthfilm",1
"AlexCKaufman",1
"alfranken",1
"algore",1
"AliABCNews",1
"AlliedProgress",1
"AmandaFritzRN",1
"AmDiabetesAssn",1
"amenasaiyid",1
"AmerAcadPeds",1
"AmericanCancer",1
"americanrivers",1
"americansunited",1
"AmerMedicalAssn",1
"AnaCabrera",1
"ANANursingWorld",1
"ANAPresident",1
"andersoncooper",1
"andrewtheen",1
"AngelRafPadilla",1
"antonioguterres",1
"APANONews",1
"AppalachianPowe",1
"Apple",1
"arneduncan",1
"BakeSachs",1
"bandonoregon",1
"BarackObama",1
"BeaFihn",1
"BenchmadeKnives",1
"BenSasse",1
"BetsyDeVos",1
"BettyMcCollum04",1
"BGAlliance",1
"BigBellySolar",1
"BikePortland",1
"BillClinton",1
"billpeduto",1
"blakehounshell",1
"BobbyScott",1
"Boeing",1
"boyscouts",1
"brianschatz",1
"BrookingsEcon",1
"BrookingsInst",1
"burgessev",1
"CAPenergypolicy",1
"CAREActionNow",1
"CFESummit",1
"chadderr",1
"ChadPergram",1
"CharlieSqrl",1
"ChovanakL",1
"ChuckGrassley",1
"CityofTualatin",1
"CNNSitRoom",1
"CommishFish",1
"coreypein",1
"courtneyknorris",1
"CQnow",1
"cryanbarber",1
"DalaiLama",1
"Dame_Lillard",1
"dandrezner",1
"DavidCaltabiano",1
"DavidEnsor_",1
"DavidJollyFL",1
"DeadliestCatch",1
"DebKnappKATU",1
"DebraMessing",1
"DeptofDefense",1
"dhnews",1
"Discovery",1
"DrMichaelLomax",1
"DrSusanMShaw",1
"dskenney1",1
"dunkindonuts",1
"Dyson",1
"Earthjustice",1
"EileenParkTV",1
"eilperin",1
"emmaroller",1
"EnergyDems",1
"ENERGYSTAR",1
"EPAJustice",1
"Equifax",1
"EveryVoice",1
"eyokley",1
"ezraklein",1
"Fahrenthold",1
"FallonTonight",1
"FDICgov",1
"FloorCharts",1
"fox12oregon",1
"fremontwinemanf",1
"fusion",1
"FWD_us",1
"G_Rupp",1
"GalloVOA",1
"GeorgeTakei",1
"GeorgetownCCF",1
"GetUSCovered",1
"GlennKesslerWP",1
"GlobalTiesUS",1
"GoodLifeBrewing",1
"GorsuchFacts",1
"GovInslee",1
"greta",1
"GTFF_3544",1
"GWMacGillivray",1
"HalloweentownOR",1
"HamptonLumberCo",1
"harvardmed",1
"hausfath",1
"headecon",1
"HeadStartgov",1
"HeraldandNews",1
"HHSGov",1
"HillaryClinton",1
"homeforwardnews",1
"HouseBudgetDems",1
"HouseDemocrats",1
"HuffPostBlog",1
"IHSgov",1
"IPCC_CH",1
"JackieWilesUSA",1
"jaketapper",1
"JECDems",1
"JeffExchange",1
"JerryBrownGov",1
"JillDLawrence",1
"JimLangevin",1
"jimmykimmel",1
"joshearnest",1
"JPvanYpersele",1
"JRosenworcel",1
"jstn",1
"jstreetdotorg",1
"jtflowers_",1
"JuddApatow",1
"JusticeWillett",1
"JVP_MultCoD3",1
"KaiserFamFound",1
"KateBolduan",1
"KatyTurNBC",1
"KEEN",1
"kelmej",1
"kentcallister",1
"KEZI9",1
"KingJames",1
"kmsheps",1
"KTVL",1
"kylegriffin1",1
"LauralPorter",1
"laurenonthehill",1
"LeoDiCaprio",1
"LGBTProgress",1
"Linda_ADAO",1
"LIRSorg",1
"LittleLobbyists",1
"lyft",1
"MachinistsUnion",1
"mainstreetweets",1
"mark_gamba",1
"MartinOMalley",1
"maryaliceparks",1
"mckaycoppins",1
"MedfordOregon",1
"MeganBoone",1
"MeganOliviaHall",1
"mercycorpsnw",1
"MerrittPaulson",1
"MET_PDX",1
"MichelleNunn",1
"MikeCrapo",1
"mikemcinally",1
"mkraju",1
