"Mention","Frequency"
"SenateAgGOP",703
"SenPatRoberts",530
"POTUS",127
"IStillLikeIke",60
"SenatorDole",54
"SenatorTimScott",46
"GOPSenFinance",42
"KState",42
"Royals",38
"GregAkagi",33
"SenCoryGardner",32
"KansasStateFair",31
"SenateAgDems",31
"KSFarmBureau",28
"RepLynnJenkins",28
"SecretarySonny",25
"USDA",25
"RepKevinYoder",24
"SenStabenow",24
"USMC",24
"EPA",23
"USTradeRep",22
"SteveDaines",21
"GOPHELP",20
"JerryMoran",20
"WIBWNews",19
"agripulse",16
"ConawayTX11",16
"GovSamBrownback",15
"kansasdotcom",15
"cspan",14
"FightingFirst",13
"WE_Tweet",13
"AjitPaiFCC",12
"FarmBureau",12
"FortRiley",12
"mtagsummit",12
"realDonaldTrump",12
"RoyBlunt",12
"WhiteHouse",12
"CFTC",11
"CJOnline",11
"KansasWheat",11
"KCStar",11
"KUnews",11
"RepTomPrice",11
"USChamber",11
"wheatworld",11
"wibw",11
"HighPlainsJrnl",10
"KansasDeptofAg",10
"KSFTIPS",10
"PatRoberts",10
"SenJohnThune",10
"thehill",10
"HouseAgNews",9
"HouseCommerce",9
"JimInhofe",9
"SenatorFischer",9
"emporiastate",8
"KUHoops",8
"Missey5Mae",8
"SenateMajLdr",8
"SenJoniErnst",8
"SpiritAero",8
"WITA_DC",8
"22ARW",7
"4H",7
"ChrisCoons",7
"clairecmc",7
"FCC",7
"rollcall",7
"TheJeffBridges",7
"VP",7
"amyklobuchar",6
"CIA",6
"CoachBillSnyder",6
"cwymca",6
"dcglobe",6
"DHSgov",6
"DionKansas",6
"esuPres",6
"farmcredit",6
"greta",6
"HutchNews",6
"kansasag",6
"KSNTNews",6
"PeterZampa",6
"preventcancer",6
"RepMarshall",6
"RogerMarshallMD",6
"SenatorHeitkamp",6
"SenatorIsakson",6
"SenThomTillis",6
"tomhanks",6
"USArmy",6
"WichitaState",6
"AmericanRoyal",5
"AP",5
"BetsyDeVos",5
"BGOV",5
"BudgetGOP",5
"FortLeavenworth",5
"Greg4KS",5
"KDOTHQ",5
"kfdinews",5
"KSAGOffice",5
"kstateag",5
"KStateFB",5
"KWCH12",5
"McCaskillOffice",5
"senate_gops",5
"SenateCommerce",5
"SenateGOP",5
"SenatorEnzi",5
"SpeakerRyan",5
"VentureBoldly",5
"BeefUSA",4
"bertnashcenter",4
"capitalpress",4
"CapitolPolice",4
"DeptofDefense",4
"FoxNews",4
"JaredKSNT",4
"JohnCornyn",4
"KansasFFA",4
"KCSV",4
"KSNNews",4
"KStateMBB",4
"KUcancercenter",4
"LISC_HQ",4
"MissingKids",4
"nielslesniewski",4
"RachelsPinkHous",4
"RepRonEstes",4
"SenateAg",4
"SenatorBurr",4
"SenatorWicker",4
"SenDanSullivan",4
"SenJohnBarrasso",4
"SenJohnMcCain",4
"senorrinhatch",4
"SnCoHealth",4
"StewSays",4
"usdafsa",4
"USNavy",4
"uswheatassoc",4
"WashburnUniv",4
"WSJopinion",4
"AgWired",3
"BretBaier",3
"BryanLowry3",3
"Cargill",3
"ChadPergram",3
"ChamberGlobal",3
"ChuckGrassley",3
"CityofEmporiaKS",3
"CMSGov",3
"CondoleezzaRice",3
"DoleFoundation",3
"DoleInstitute",3
"FarmPolicy",3
"FPFNews",3
"giancarloCFTC",3
"GoShockers",3
"GoyerLexy",3
"HBO",3
"HHSGov",3
"JohnBoozman",3
"JustinWingerter",3
"Kansas4H",3
"KansasChamber",3
"KansasCityFed",3
"KansasEmergency",3
"KansasGuard",3
"KSIndColleges",3
"kstategr",3
"kstatesports",3
"kulawschool",3
"KVOEAM1400",3
"kylenescott",3
"librarycongress",3
"lindsaywise",3
"madeleine",3
"McConnellPress",3
"NASDAnews",3
"NatWICAssoc",3
"NFIB",3
"NWSDodgeCity",3
"NWStornado",3
"NWSWichita",3
"Olympics",3
"pitscoed",3
"PittAreaChamber",3
"RepWalberg",3
"RuralRadioNet",3
"SenatorRounds",3
"SenatorStrange",3
"senjudiciary",3
"SenSasse",3
"TeamUSA",3
"ToysForTots_USA",3
"TysonFoods",3
"USACGSC",3
"USAFReserve",3
"VAChair",3
"WashTimes",3
"wibwShawn",3
"41actionnews",2
"aaronmurray11",2
"ACReform",2
"AgBizKC",2
"agritalk",2
"amazon",2
"ASA_Soybeans",2
"AtchisonCoEM",2
"bbcworldservice",2
"BillSpiegel",2
"CBSNews",2
"ChamberWichita",2
"ChicagoCouncil",2
"CityofWichita",2
"CommerceGOP",2
"CommerceGov",2
"DailyCaller",2
"DepotTheater",2
"DeptVetAffairs",2
"dfamilk",2
"dhsscitech",2
"DodgeCityCC",2
"emporiagazette",2
"FedEx",2
"Feedstuffs",2
"forestservice",2
"GCCCBroncbuster",2
"GenRobertNeller",2
"GeorgeHWBush",2
"GinaEPA",2
"GlobalAgDev",2
"GrasshopperMowr",2
"GreensburgKS",2
"HarvestersORG",2
"hayspost",2
"hbottemiller",2
"hollyrmartin",2
"InhofePress",2
"JackSock",2
"JSirangelo",2
"JudyWoodruff",2
"KAHPERD",2
"KansasCityYMCA",2
"KansasYouthTour",2
"KathsBurgess",2
"KCBizJournal",2
"kcchamberGOV",2
"KCStarOpinion",2
"KellyAyotte",2
"KIOGAKansas",2
"kmbc",2
"kmispagel",2
"KMUW",2
"knssradio",2
"KS_Bankers",2
"KSCoopCouncil",2
"kscorn",2
"ksfarmimagery",2
"ksgrains",2
"KsSoybean",2
"KUALZ",2
"LawrenceChamber",2
"LeavenworthKS",2
"LenexaPolice",2
"MarsGlobal",2
"MHKChamber",2
"midkscoop",2
"MikeCrapo",2
"mikepompeo",2
"mkraju",2
"NAFB",2
"NASSP",2
"NationalWheat",2
"NatlParkService",2
"NDSS",2
"newsfromkla",2
"NewsHour",2
"NFTC",2
"NGFA",2
"NLRB",2
"nokidhungry",2
"PhotoJ_BD",2
"RalphHipp",2
"Reuters",2
"RiponAdvance",2
"RotaryWichitaDT",2
"RRFNWick",2
"ruralhealth",2
"salinajournal",2
"SantiagoKahnKSN",2
"ScottGottliebMD",2
"Sen_JoeManchin",2
"SenAlexander",2
"SenatorCarper",2
"SenatorTester",2
"sendavidperdue",2
"SenDonnelly",2
"SenFranken",2
"SenSchumer",2
"SenTomCotton",2
"SorghumGrowers",2
"SportingKC",2
"StateDept",2
"stevekraske",2
"SteveScalise",2
"StopTheHIT",2
"thefccouncil",2
"timkaine",2
"tombrokaw",2
"US_FDA",2
"usacac",2
"usairforce",2
"uscapitol",2
"USDOL",2
"USDOT",2
"USGAO",2
"westerncaucus",2
"WSJ",2
"1009TheBull",1
"1060wAddy",1
"4HKSFoundation",1
"AAIGrantFund",1
"aarpks",1
"AbileneRC1",1
"ACUConservative",1
"afspnational",1
"AgNews_Otto",1
"AGreeAgPolicy",1
"Agri",1
"AgWebEditor",1
"AHAAdvocacy",1
"ahrferrier",1
"AHTCCoalition",1
"Airbus",1
"AlanColmes",1
"AlfaFarmers",1
"Allie_Kite",1
"AmDiabetesAssn",1
"AmerAcadPeds",1
"amerambassoc",1
"AmericanLegion",1
"AmericaRoadTeam",1
"amykpatel",1
"AnaSwanson",1
"andymarso",1
"AndyPuzder",1
"angio_org",1
"AnnaEWiernicki",1
"AOPA",1
"APjdhanna",1
"ASA_CSSA_SSSA",1
"ASlavitt",1
"AtlantaFalcons",1
"austin_nordyke",1
"beccytanner",1
"BigShowFarm",1
"BillClinton",1
"BloombergBNA",1
"BLS_gov",1
"BMarshall",1
"BoeingAirplanes",1
"BostonGlobe",1
"braddeputy",1
"BrandonLRichard",1
"BrianJBowden",1
"C_FARE_DC",1
"carolrosenberg",1
"Carter_Group",1
"CatholicRelief",1
"CCAInstitute",1
"ceboudreau",1
"Celia_LJ",1
"Cerner",1
"Cessna",1
"cfbhall",1
"CFF_HOA",1
"CFTNI",1
"Chiefs",1
"christieohall",1
"chuckabbott1",1
"ChuckAg1968",1
"ChurchoftheRez",1
"CityofGCKS",1
"cityoflenexa",1
"cityofmhk",1
"cityoftopeka",1
"CJ_news",1
"CliftonBeck",1
"CMNHospitals",1
"CNN",1
"CoBank",1
"ColleenMNelson",1
"CongHuelskamp",1
"conservativegrl",1
"Cpsan",1
"CQnow",1
"craigberning",1
"cspanradio",1
"Danger6_1ID",1
"DarinNewsom",1
"daveshull",1
"davidphotokc",1
"DeanOlsonKC",1
"deborahshaar",1
"DECAInc",1
"defensecomm",1
"DefraGovUK",1
"deirdrewalshcnn",1
"denverpost",1
"DerekSchmidtKS",1
"DrUrbanPolicy",1
"dryknoll",1
"ECS_KC",1
"Educare",1
"EducareSchools",1
"emily_dcglobe",1
"EmporiaSpartans",1
"esulearningtech",1
"FarmersForTrade",1
"farmertofarmer",1
"FCSAmerica",1
"FERNnews",1
"firefighter89",1
"FlyMHK",1
"FoodNavigatorUS",1
"Forbes",1
"FortHaysState",1
"FranchiseAction",1
"FrankLuntz",1
"fredthompson",1
"FriendsU",1
"FrontierFarmCr",1
"GardnerEdgerton",1
"Garmin",1
"gatesfoundation",1
"GCKSChamber",1
"GCTelegram",1
"GenMhayden",1
"GERONIMO__GF",1
"GFTrib_DMurray",1
"GinaKCTV5",1
"girlscouts",1
"GoodlandRotary",1
"GOPLeader",1
"govtrack",1
"gracieschram",1
"GrayDCnews",1
"gregpeterson33",1
"hagstromreport",1
"hall_daron",1
