"Hashtag","Frequency"
"mepolitics",873
"IranDeal",35
"Arctic",31
"MePolitics",31
"ACA",28
"SCOTUS",26
"SOTU",23
"NetNeutrality",22
"energy",19
"veterans",18
"Maine",17
"mepolitcs",14
"SASC",13
"budget",12
"sequester",12
"climatechange",11
"SecDef",11
"ESEA",10
"MElights",10
"Syria",10
"angusontheroad",9
"homeworkgap",9
"Senate",9
"Up4Climate",9
"bipartisan",8
"BorderCrisis",8
"broadband",8
"CapitolCoffee",8
"Iran",8
"MLKDay",8
"ActOnClimate",7
"BountyInTheCounty",7
"darkmoney",7
"innovation",7
"ISIS",7
"NewDay",7
"AHCA",6
"Apple",6
"cybersecurity",6
"education",6
"GetCovered",6
"NationalLighthouseDay",6
"NDAA",6
"studentloan",6
"biomass",5
"CIA",5
"ClimateChange",5
"FixTheMaze",5
"Hagel",5
"HomeworkGap",5
"manufacturing",5
"POWMIARecognitionDay",5
"PROSportsAct",5
"RealTime",5
"studentloans",5
"TechHire",5
"ACAworks",4
"Afghanistan",4
"ArcticCircle2015",4
"AUMF",4
"beer",4
"FixNotFight",4
"guncontrol",4
"immigration",4
"lighthouseday",4
"mepoltics",4
"NSA",4
"ONDCP",4
"pagepizzaparty",4
"PROTECTAct",4
"RenewUI",4
"selfie",4
"sequestration",4
"StrongFamilies",4
"syria",4
"tbt",4
"UNE",4
"Zika",4
"Benghazi",3
"Brennan",3
"CARA",3
"childcare",3
"CuresNow",3
"DDay",3
"dollarsandsense",3
"DOMA",3
"Doodle4Google",3
"endcancer",3
"erate",3
"ERate",3
"FMLA25",3
"FNS",3
"HighwayTrustFund",3
"IceBucketChallenge",3
"Instagram",3
"Israel",3
"LWCF",3
"ME",3
"MemorialDayWeekend",3
"mesen",3
"mlkdream50",3
"MothersDay",3
"natgas",3
"NationalLobsterDay",3
"NEWSCENTERmaine",3
"NoLabelsRadio",3
"obamacare",3
"PearlHarbor",3
"POTUS",3
"RepayAct",3
"STEM",3
"SuperBowl",3
"supportourveterans",3
"SurfAndTurfCaucus",3
"UN70",3
"USSYP",3
"VA",3
"Veterans",3
"vets",3
"WOTUS",3
"2013FarmBill",2
"96x20",2
"AmEnergyAgenda",2
"AMR",2
