"Mention","Frequency"
"SenSanders",264
"realDonaldTrump",32
"SenWarren",29
"nowthisnews",22
"SSWorks",21
"SenJeffMerkley",18
"docdanielle",17
"CNN",13
"BernieSanders",12
"RepJayapal",12
"allinwithchris",11
"FaceTheNation",11
"NYCMayor",11
"POTUS",11
"algore",10
"PattyMurray",10
"SenateDems",10
"SenGillibrand",10
"SenKamalaHarris",10
"keithellison",9
"RoseAnnDeMoro",9
"SenSchumer",9
"SenTedCruz",9
"billmckibben",8
"BoldProgressive",8
"CNNPolitics",8
"CoryBooker",8
"SenBlumenthal",8
"SpeakerRyan",8
"attn",7
"MSNBC",7
"TheYoungTurks",7
"JaneMayerNYer",6
"jmillerlewis",6
"MoveOn",6
"NationalNurses",6
"RepJohnConyers",6
"RepRoKhanna",6
"SenatorCantwell",6
"SenatorLeahy",6
"SenMarkey",6
"SenWhitehouse",6
"AjitPaiFCC",5
"guardian",5
"joshfoxfilm",5
"KamalaHarris",5
"RepCummings",5
"rickhasen",5
"TheJusticeDept",5
"washingtonpost",5
"AC360",4
"ajplus",4
"armandaviram",4
"GoodJobsNation",4
"JudyWoodruff",4
"mic",4
"NewsHour",4
"PeterWelch",4
"SenateMajLdr",4
"SenatorBaldwin",4
"SenBobCasey",4
"SenFranken",4
"CarnegieEndow",3
"CBSThisMorning",3
"chrislhayes",3
"CNNSotu",3
"cspan",3
"EconomicPolicy",3
"genprogress",3
"GetUSCovered",3
"jaketapper",3
"MeetThePress",3
"Morning_Joe",3
"NYGovCuomo",3
"OversightDems",3
"Public_Citizen",3
"RonWyden",3
"SenatorShaheen",3
"SenatorTomUdall",3
"statnews",3
"tedcruz",3
"timkaine",3
"4TaxFairness",2
"AFLCIO",2
"Alston_UNSR",2
"arcadefire",2
"BillCassidy",2
"BillNye",2
"BklynCollege411",2
"ChrisVanHollen",2
"chucktodd",2
"cnni",2
"CNNOpinion",2
"CREDOMobile",2
"CWAUnion",2
"EMKInstitute",2
"EPA",2
"FCC",2
"glamourmag",2
"grist",2
"GunnelsWarren",2
"jimmykimmel",2
"Kathleen_Wynne",2
"KatieRose2468",2
"larrywilmore",2
"latimes",2
"MachinistsUnion",2
"MartinHeinrich",2
"maziehirono",2
"mitchellreports",2
"NHAFLCIO",2
"nwlc",2
"nytimes",2
"PostOpinions",2
"PplsAction",2
"RandPaul",2
"RepMarcyKaptur",2
"RepRaulGrijalva",2
"RepTomPrice",2
"RoKhanna",2
"sarahkliff",2
"SecDef19",2
"SenateGOP",2
"SenatorDurbin",2
"SenCapito",2
"skenigsberg",2
"StateDept",2
"taxmarch",2
"UAW",2
"USRepRickNolan",2
"USStudents",2
"WCHospital",2
"wolfblitzer",2
"Wonkblog",2
"wvgazettemail",2
"_MealsOnWheels",1
"350",1
"AASCU",1
"ABC",1
"adamdavidson",1
"AdyBarkan",1
"Aetna",1
"AkbarSAhmed",1
"AliVelshi",1
"amandacarpenter",1
"AmbWittig",1
"amprog",1
"amyklobuchar",1
"andersoncooper",1
"AP_Politics",1
"AriRabinHavt",1
"Avantika007",1
"b_fung",1
"BCPresAnderson",1
"benandjerrys",1
"benwikler",1
"BerniceKing",1
"BeschlossDC",1
"bfp_news",1
"BostonGlobe",1
"bpshow",1
"brianschatz",1
"BruceBartlett",1
"brycecovert",1
"BryceReid1967",1
"BudgetGOP",1
"BurbleKitty",1
"business",1
"caitrionambalfe",1
"CarlSveinson",1
"CarmenYulinCruz",1
"Carolynyjohnson",1
"Carrier",1
"CarterCenter",1
"CBSNews",1
"CCV_VT",1
"CdnDrs4Medicare",1
"cenkuygur",1
"CerebroJD",1
"CFPB",1
"chloekimsnow",1
"CLASP_DC",1
"climatebrad",1
"CNNSitRoom",1
"colbertlateshow",1
"commondreams",1
"CornellWBrooks",1
"CorpAction",1
"D_Shariatmadari",1
"danielmarans",1
"daudig",1
"daveweigel",1
"davidcicilline",1
"davidwilliamsnz",1
"Demos_Org",1
"DFAaction",1
"DoBetterNissan",1
"DorotheaBredon",1
"DrSriram",1
"dsam4a",1
"el_gringo_duhal",1
"el_tuesday",1
"EmmaVigeland",1
"eugenegu",1
"florichelle5",1
"fredricklostJo",1
"freespeechtv",1
"fusion",1
"GavinNewsom",1
"GlobeOpinion",1
"GooglePlayMusic",1
"GOPSenFinance",1
"GovPeterShumlin",1
"greenhousenyt",1
"guardianopinion",1
"GuardianUS",1
"haaretzcom",1
"hattrickblog",1
"hereandnow",1
"HouseBudgetDems",1
"HouseGOP",1
"HuffingtonPost",1
"HuffPost",1
"HuffPostPol",1
"Hugh2D2",1
"iamlilanielsen",1
"IENearth",1
"Interior",1
"Isikoff",1
"JacksonCDavis",1
"jacobdhorowitz",1
"janschakowsky",1
"jeaninecalkin",1
"JeffYoung",1
"jeremyhobson",1
"jmreport",1
"JoeNBC",1
"JoePerticone",1
"joewalkerWSJ",1
"JReevesTaylor",1
"JRubinBlogger",1
"jstreetdotorg",1
"juliaioffe",1
"JulietteGarside",1
"karoun",1
"KateAronoff",1
"KGrumke",1
"LaGuardiaCC",1
"LaurenWeberHP",1
"LBSieger",1
"LeoDiCaprio",1
"LindseyGrahamSC",1
"LisaDNews",1
"lucia_graves",1
"LUHSLancers",1
"MarcTrafas",1
"MarkRuffalo",1
"marycjordan",1
"mattduss",1
"MavenOfMayhem",1
"Medium",1
"mehdirhasan",1
"MendozaJulian",1
"MickMulvaneyOMB",1
"mike_pence",1
"ministter",1
"MotherJones",1
"mrdannyglover",1
"mvain",1
"NAACP",1
"NancyPelosi",1
"NaomiAKlein",1
"NationalADAPT",1
"NBCNewYork",1
"NBCPolitics",1
"NC_Governor",1
"neeratanden",1
"newrepublic",1
"NewsyVideos",1
"nicolesandler",1
"nikkihaley",1
"ninaturner",1
"NOAAResearch",1
"NomikiKonst",1
"nsjpatrick",1
"NydiaVelazquez",1
"nytopinion",1
"OBEYGIANT",1
"OhCanada_Rube",1
"OnPointRadio",1
"Outlander_STARZ",1
"paglia_ng",1
"pharmalot",1
"pjarnold15",1
"PNHP",1
"postpolitics",1
"PPact",1
"PPFA",1
"progvoice",1
"RandPaull",1
"RBReich",1
"Reince",1
"RepBarbaraLee",1
"repmarkpocan",1
"RepMcGovern",1
"RepRaskin",1
"Residente",1
"RevJJackson",1
"ricardorossello",1
"RogerMarshallMD",1
"RollingStone",1
"rosadelauro",1
"rweingarten",1
"SarahKSilverman",1
"ScienceMarchDC",1
"SecretaryCastro",1
"SenatorCollins",1
"SenatorEnzi",1
"SenatorReid",1
"SenatorTimScott",1
"SenBrianSchatz",1
"SenJackReed",1
"senrobportman",1
"SenSander",1
"SenSherrodBrown",1
"SenTomCotton",1
"sethmeyers",1
"ShadiusGrey",1
"ShariFreeWill",1
"SHO_TheCircus",1
"shoemakermike",1
"silouanwinter",1
"SimonHernandez",1
"SkidTracerX",1
"SlaunchaMan",1
"Snowden",1
"splinter_news",1
"Steffonfire26",1
"StephenAtHome",1
"stevenmnuchin1",1
"SteveRattner",1
"SXMProgress",1
"TalkPoverty",1
"tammybaldwin",1
"taylor_rwilson",1
"tedlieu",1
"thehill",1
"thenation",1
"ThePlumLineGS",1
"thinkprogress",1
"ThisWeekABC",1
"Thom_Hartmann",1
"TomPerez",1
"TrojanFanLisa",1
"TulsiPress",1
"USACEHQ",1
"USATOpinion",1
"USCBO",1
"uscoastguard",1
"USNessie",1
"usnews",1
"USNewsOpinion",1
"VanJones68",1
"verainstitute",1
"verge",1
"versharma",1
"voxdotcom",1
"vprnet",1
"wamu885",1
"WaysandMeansGOP",1
"WellsFargo",1
"willafrej",1
"womensmarch",1
"woodruffbets",1
"WorkingFamilies",1
"WSJ",1
"YouTube",1
