"Hashtag","Frequency"
"idpol",1259
"Obamacare",144
"Senate",92
"Idaho",83
"Banking",40
"EPA",35
"SOTU",30
"IdPol",29
"GSEReform",28
"CFPB",25
"FarmBill",25
"SCOTUS",25
"GSEreform",23
"banking",22
"ICYMI",20
"TaxReform",19
"AskMDC",18
"budget",18
"EPW",14
"FF",14
"Syria",14
"IDpol",13
"IRS",13
"VA",13
"FHA",12
"WeeklyColumn",12
"YourStory",12
"CR",11
"GOP",11
"idahome",11
"Olympics",11
"VAWA",11
"Boise",10
"debtceiling",10
"debtcrisis",10
"Inauguration2017",9
"Keystone",9
"NeverForget",9
"taxreform",9
"Budget",8
"Gorsuch",8
"rankingonbanking",8
"TSCA",8
"USDA",8
"veterans",8
"4jobs",7
"debt",7
"Finance",7
"NDAA",7
"nuclear",7
"smallbiz",7
"TeamUSA",7
"TwinFalls",7
"Twitter",7
"VeteransDay",7
"DoddFrank",6
"HHS",6
"idleg",6
"KXL",6
"SB48",6
"TBT",6
"TimeOut",6
"TRIA",6
"114thCongress",5
"2ndAmendment",5
"CapitolChristmasTree",5
"Christmas",5
"ConfirmGorsuch",5
"DebtCeiling",5
"Energy",5
"idaho",5
"Idahome",5
"IdSen",5
"IntermountainEnergySummit",5
"NEICA",5
"ObamaCare",5
"Sept11",5
"USA",5
"Veterans",5
"ActForNuclear",4
"BIGDATA",4
"BoiseState",4
"CBO",4
"CWA",4
"DC",4
"DOJ",4
"energy",4
"farmbill",4
"FDA",4
"GoVandals",4
"IdahoTop5",4
"jobs",4
"Nuclear",4
"PTSDAwarenessMonth",4
"SEC",4
"SOTU2015",4
"SuperBowl",4
"wildfire",4
"AFBday",3
"ag",3
"BankingCommittee",3
"BOI",3
"BSU",3
"cancer",3
"ConstitutionDay",3
"ENR",3
"Equifax",3
"FCC",3
"fed",3
"GorsuchHearing",3
"HIREVets",3
"ID",3
"idsen",3
"InsideSOTU",3
"IntermountainEnergy",3
"JFK50",3
"KeystoneXL",3
"NEIMA",3
"PearlHarbor",3
"PILT",3
"PTSD",3
"PyeongChang2018",3
"RepealObamacare",3
"Rio2016",3
"sagegrouse",3
"SaveSaeed",3
"SchoolLunch",3
"ShopSmall",3
"Sochi2014",3
"townmeeting",3
"TrackTheTree",3
"TrevorsLaw",3
"Vets",3
"WIC",3
"WOTUS",3
"2A",2
"Ag",2
"AirForce",2
"ArmyBDay",2
"ATSSAFlyIn17",2
"bankingcommittee",2
"BeThere",2
"bigdata",2
"BillofRightsDay",2
"boisestate",2
"BREAKING",2
"BrokenPromises",2
"BroncoNation",2
"Broncos",2
"Brownfields",2
"capitolchristmastree",2
"CapitolDome",2
"CBC",2
"CelebrateFP",2
"CivEdWeek",2
"congressionalaward",2
"Constitution",2
"cybersecurity",2
"education",2
"ExecutiveAmnesty",2
"FEC",2
"FEMA",2
"FindYourPark",2
"FirstDayOfFall",2
"ForeverGIBill",2
"GAO",2
"GettysburgAddress",2
"GoBroncos",2
"GratefulNation",2
"GRIPAct",2
"GSE",2
"guns",2
"Halloween",2
"HappyThanksgiving",2
"HBD",2
"hospice",2
"humanrights",2
"IdahoIncorporated",2
"IdahoOYS",2
"idedu",2
"IDinDC",2
"Idpol",2
"IdPOL",2
"IDPol",2
"IDSen",2
"INL",2
"innovation",2
"intermountainenergysummit",2
"Iran",2
"job",2
"JudgeGorsuch",2
"KingvBurwell",2
"LaborDay",2
"LawEnforcementAppreciationDay",2
"Lewiston",2
"LOCvets",2
"Medicare",2
"MemorialDay2016",2
"NASA",2
"NationalFarmersDay",2
"NationalPoliceWeek",2
"NavyYard",2
"NavyYardShooting",2
"neverforget",2
"NFIP",2
"NPS100",2
"nuclearenergy",2
"NuclearOption",2
"NuclearSciWeek",2
"NuclearSummit",2
"Obamcare",2
"omnibus",2
"POWMIA",2
"POWMIARecognitionDay",2
"PREPARE",2
"regreform",2
"RegsCostJobs",2
"regulation",2
"RepealAndReplace",2
"SchoolChoice",2
"Seahawks",2
"SemperFi",2
"Senator",2
"September11",2
