"Mention","Frequency"
"SenatorCarper",251
"EPA",168
"EPWDems",62
"ChrisCoons",54
"POTUS",42
"UDelaware",40
"SenateHSGACDems",39
"JohnCarneyDE",33
"DHSgov",28
"SenateDems",23
"delawareonline",20
"EPAScottPruitt",20
"westsidehealth",20
"delawaretech",19
"DelStateUniv",19
"VP",18
"ChrisMurphyCT",15
"GovernorMarkell",14
"SenatorDurbin",14
"TSA",14
"Delaware_DHSS",13
"SenBlumenthal",13
"USNavy",13
"christianacare",12
"RepBRochester",12
"SenatorTomUdall",12
"SenWhitehouse",12
"SenJeffMerkley",11
"SenateFinance",10
"DelawareDOT",9
"fema",9
"USGAO",9
"USPS",9
"WhiteHouse",9
"AmericanLungDE",8
"clairecmc",8
"LCVoters",8
"PattyMurray",8
"SenJohnMcCain",8
"SenWarren",8
"CleanAirMoms",7
"DelawareNG",7
"iava",7
"SenatorCardin",7
"WDEL",7
"Amtrak",6
"DEStateChamber",6
"EleanorNorton",6
"LungAssociation",6
"NAMIDelaware",6
"PHLAirport",6
"SenMarkey",6
"southcomwatch",6
"voxdotcom",6
"alzdelval",5
"ASlavitt",5
"BarackObama",5
"BillCassidy",5
"Collin_OMara",5
"Delaware_DOI",5
"DeptVetAffairs",5
"Gregs_Dad",5
"JECDems",5
"JimInhofe",5
"MarchofDimes",5
"nytimes",5
"OfficeGovEthics",5
"SenatorHassan",5
"SenRonJohnson",5
"timkaine",5
"UDResearch",5
"USAIDGuate",5
"USATODAY",5
"USCBO",5
"USFWSNortheast",5
"USTradeRep",5
"YouTube",5
"zipcodewilm",5
"BGClubsDE",4
"boyscouts",4
"brittanyhorn",4
"CAPAction",4
"DEDeptState",4
"DelawareAAP",4
"DelRivCoalition",4
"dogfishbeer",4
"FBI",4
"FoodBankofDE",4
"MarkEichmann",4
"Medium",4
"MSNBC",4
"RonWyden",4
"SenatorCollins",4
"SenatorHeitkamp",4
"SenatorShaheen",4
"SenBobCasey",4
"SenGaryPeters",4
"senrobportman",4
"SenSchumer",4
"UCSUSA",4
"UDGlobal",4
"uscensusbureau",4
"usembassyguate",4
"USGSA",4
"washingtonpost",4
"WDDE911",4
"47abc",3
"6abc",3
"AAAEDelivers",3
"ahahospitals",3
"alzassociation",3
