"Hashtag","Frequency"
"netDE",86
"FixTheTrustFund",66
"GrahamCassidy",58
"ActOnClimate",52
"netde",44
"TSCA",36
"climatechange",35
"GetCovered",35
"CleanPowerPlan",32
"GOPTaxPlan",32
"Trumpcare",32
"TBT",29
"ParisAgreement",25
"EarthDay",20
"4profit",18
"cybersecurity",18
"InfrastructureWeek",18
"MuslimBan",18
"ACA",17
"SCOTUS",17
"GuidedByScience",16
"cyber",14
"DREAMers",14
"EPABack2Basics",13
"GIBill",13
"RejectPruitt",13
"Delaware",12
"GOPTaxBill",12
"ProtectOurCare",12
"ENDALZ",11
"OpenEnrollment",11
"ScienceForSale",11
"SOTU",11
"CHIP",10
"ClimateChangeIsReal",10
"DACA",10
"DRBCA",10
"veterans",10
"chemicalsafety",9
"DoYourJob",9
"holdthefloor",9
"Medicaid",9
"SkinnyRepeal",9
"SussexDE",9
"ZikaVirus",9
"TrumpCuts",8
"AHCA",7
"ChemicalSafety",7
"CleanWaterRule",7
"DCStatehood",7
"DoverDE",7
"FindYourPark",7
"FirstStateNHP",7
"FixtheTrustFund",7
"iPOST",7
"Iran",7
"Pruitt",7
"stormDE",7
"AmericaSpeaksOut",6
"CassidyGraham",6
"cleanwater",6
"ClimateChange",6
"climatemarch",6
"DE",6
"healthcare",6
"HealthcareBill",6
"IranDeal",6
"NetDE",6
"postalreform",6
"sussexde",6
"transportation",6
"TrumpShutdown",6
"TSA",6
"CISA",5
"DAPA",5
"DefendDACA",5
"delaproud",5
"ExtendCHIP",5
"GOPTaxScam",5
"HTF",5
"kentde",5
"manufacturing",5
"MemorialDay",5
"NewarkDE",5
"SCOTUSnominee",5
"StandWithPP",5
"TPA",5
"TPA4USJobs",5
"WRDA",5
"Zika",5
"ActonClimate",4
"AlexanderMurray",4
"Alzheimers",4
"AmtrakChat",4
"blizzard2016",4
"BuyAmerica",4
"CancerMoonshot",4
"cleanair",4
"CleanAir4Kids",4
"cleanenergy",4
"DECharters",4
"Dreamers",4
"fixthetrustfund",4
"FundCHIPNow",4
"InfrastructureMatters",4
"InfrastructurePlan",4
"NoOnDeVos",4
"ProtectOurCoast",4
"RefugeesWelcome",4
"RepealAndRun",4
"shopsmall",4
"StopDeVos",4
"stormde",4
"StreamProtectionRule",4
"ThanksACA",4
"TrumpBudget",4
"TrumpTax",4
"USPS",4
"VoteNo",4
"4VetsNot4Profit",3
"ACAWorks",3
"AgDay",3
"BillionairesFirst",3
"CARA",3
"Census",3
"ChesapeakeBay",3
"CHIPFunding",3
"CleanAir",3
"costofobesity",3
"Dallas",3
"Delaproud",3
"delaware",3
"DelawareDay",3
"DisarmHate",3
"DreamAct",3
"EarthDayTweetIn",3
"energy",3
"EPW",3
"FlyEaglesFly",3
"gunviolence",3
"infrastructure",3
"jobs",3
"KeepKidsCovered",3
"NASCAR",3
"NoMuslimBan",3
"NotTheOnion",3
"ready2govern",3
"recycling",3
"RGGI",3
"snowDE",3
"StopGorsuch",3
"studentvets",3
"TaxDay",3
"TimeToWakeUp",3
"TitleX",3
"trade",3
"UDel",3
"VisitWilm",3
"WilmDE",3
"240NavyBday",2
"AlzForum",2
"AmazonHQ2",2
"AmericaRecyclesDay",2
"BackToTheFuture",2
"BetsyDeVos",2
"biodefense",2
"BombayHookQtr",2
"CareNotChaos",2
"CBOscore",2
"Charlottesville",2
"CharterSchoolsWeek",2
"CitizensUnited",2
"CorinthianColleges",2
"CoverageMatters",2
"CuresAct",2
"CyberAware",2
"CyberSecurity",2
"DACAWorks",2
"databreach",2
"DefendScience",2
"DelaProud",2
"DERA",2
"DesignChallenge",2
"DHSat13",2
"DoNoHarm",2
"Dourson",2
"downsyndrome",2
"DreamActNow",2
"EEUU",2
"ElSalvador",2
"emails",2
"EndAlzheimers",2
"EndGunViolence",2
"EqualityForward",2
"FAA",2
"FF",2
"FixNCLB",2
"FixTheCliff",2
"Flight93",2
"GETCOVERED",2
"GuidedbyScience",2
"health",2
"HereToStay",2
"highwayspending",2
"HonorWithAction",2
"IStandWithPP",2
"jobfair",2
"JobGrowth",2
"JobsReport",2
"KeepItPublic",2
"LetThemServe",2
"LoveCantWait",2
"MontrealProtocol",2
"MonumentsForAll",2
"NCSW",2
"NDAA",2
"neverforget",2
"newarkde",2
"NoFlyNoBuy",2
"NOonDeVos",2
"NoScoreNoVote",2
"NuevoGobiernoGT",2
"opioid",2
"OptionsInDE",2
"PFAD2015",2
"PollutingPruitt",2
"PostponePruitt",2
"PrepareAthon",2
"ProtectDreamers",2
"ProtectPatientsNow",2
"ProtectTheArctic",2
"PruittPlatitudes",2
"PuertoRico",2
"RebuildRenew",2
"RegularOrder",2
"reinsurance",2
"RenewCHIP",2
"RepealandRun",2
"SandyHook",2
"SCOTUSmarriage",2
"ShowUsTheBill",2
"StopGunViolence",2
"summermealsde",2
"sussexDE",2
"TaxationWithoutRepresentation",2
"tbt",2
"TeacherAppreciationDay",2
"Thanksgiving",2
"ThankYouSallyYates",2
"TimeToBuild",2
"UDSUSI",2
"UnhappyBirthday",2
"USSDelaware",2
"veteran",2
"VeteransDay",2
"vets",2
"WearOrange",2
"WeNeedNine",2
"wilmde",2
"wilmDE",2
"WomensMarch",2
"WorldAsthmaDay",2
"zeroemission",2
"100days",1
"100daystogo",1
"100reasons",1
"1MCGED",1
"2020Census",1
"20MillionStrong",1
"20offcenteredyears",1
"241NavyBday",1
"24hoursofreality",1
"280characters",1
"436aw",1
"4BlueHens",1
"4EveryChild",1
"4thofJuly",1
"4years",1
"6abcAction",1
"87ers",1
"ACAworks",1
"ACCAugust",1
"Adele25",1
"AffordableCareAct",1
"Afghanistan",1
"AirportsUnited",1
"AllAboutThatBasin",1
"alternativefacts",1
"Amtrak",1
"Amtrak188",1
"AntiquitiesAct",1
"apgov",1
"ArborDay2015",1
"ArcticRefuge",1
"artsinschools",1
"ashlandnaturecenter",1
"BackToFutureDay",1
"backtoschool2017",1
"BatonRouge",1
"bcd2020",1
"BearsEars",1
