"Mention","Frequency"
"SenateMajLdr",3
"SenDougJones",3
"AlabamaFTBL",2
"CBSThisMorning",2
"NPR",2
"rachelnpr",2
"SenTinaSmith",2
"aamuedu",1
"alalumnidc",1
"almedassoc",1
"ASUHornetNation",1
"clairecmc",1
"DrMichaelLomax",1
"JeffFlake",1
"JeffWVTM13",1
"MilesCollege",1
"MorningEdition",1
"mynbc15",1
"NPRinskeep",1
"Outdoor_Alabama",1
"RyanKinder",1
"SBGC2C",1
"SenAlexander",1
"SenateHSGACDems",1
"SenatorHassan",1
"SenDuckworth",1
"SpaceCampCEO",1
"stairbirmingham",1
"timkaine",1
"WBRCgoodday",1
"WIAT42",1
