"Mention","Frequency"
"JohnBoozman",96
"KASUradio",67
"ArkansasOnline",44
"POTUS",40
"SenTomCotton",40
"RepWesterman",30
"TimesRecord",30
"DaveElswickShow",25
"librarycongress",25
"DeptVetAffairs",24
"AGRutledge",22
"SenMarkPryor",21
"ArFB",20
"newsradio1029",20
"usairforce",19
"RepRickCrawford",17
"USDA",17
"arkansasguard",16
"5NEWS",14
"AsaHutchinson",14
"karnnewsradio",14
"RepFrenchHill",14
"UArkansas",14
"ArkansasState",13
"EPA",13
"VAChair",13
"DaveElswick",11
"DHSgov",11
"FtSmithARK",11
"KARK4News",11
"rep_stevewomack",11
"alicetweet",10
"kffb1061",10
"uscapitol",10
"ArkRazorbacks",9
"BoonevilleDemo",9
"ftsmithchamber",9
"marshalsmuseum",9
"RiceArkansas",9
"SenateAgGOP",9
"AETN",8
"AgCouncilofAr",8
"CloseUp_DC",8
"KNWAnews",8
"TBArkansas",8
"USNavy",8
"188thWG",7
"ArkCattlemen",7
"FSSchools",7
"pbcommercial",7
"SenateYouth",7
"SenatorCarper",7
"SenDonnelly",7
"USChamber",7
"USMC",7
"188thfw",6
"AGScottPruitt",6
"ChrisCoons",6
"CrowdHall",6
"DeltaRegional",6
"DeptofDefense",6
"lcdonline",6
"LISAAcademy",6
"SecShulkin",6
"thehill",6
"USAID",6
"agripulse",5
"ARGameandFish",5
"Arkansas4H",5
"arkyshopaholic",5
"chc_ar",5
"Conway_Chamber",5
"ForestandPaper",5
"harrisondaily",5
"LRAFB",5
"MarkWarner",5
"rajshah",5
"Randy_Forbes",5
"RobyBrock",5
"sdaleschools",5
"SenatorTester",5
"uapbinfo",5
"4029news",4
"AOPA",4
"ARDeptofAgricul",4
"ARHungerRelief",4
"ArkansasDEQ",4
"artakeback",4
"BBnewsroom",4
"BentonPoliceAR",4
"ChuckGrassley",4
"DAVHQ",4
"InternetAssn",4
"JohnCornyn",4
"KATVNews",4
"LittleRockMBB",4
"meettheleaders",4
"nokidhungry",4
"RazorbackFB",4
"RogersSchools",4
"Sen_JoeManchin",4
"senate_gops",4
"SenatorBegich",4
"SenatorIsakson",4
"SpringdaleCofC",4
"TxkGazette",4
"UALR",4
"USArmy",4
"USCG",4
"USDOL",4
"Walmart",4
"WSJ",4
"AmericanLegion",3
"ARAuditor",3
"arfoodbank",3
"ArkBusiness",3
"ARStateChamber",3
"ASBTDC",3
"AStateMB",3
"bumperscollege",3
"CFTC",3
"ChrisMurphyCT",3
"cspan",3
"dcexaminer",3
"ElecCoopsArk",3
"ENERGY",3
"EPAScottPruitt",3
"EPWGOP",3
"FCC",3
"GHSChamber",3
"HaasHallAcademy",3
"Heifer",3
"HudsonInstitute",3
"iava",3
"jtownchamber",3
"KAWX_Radio",3
"kffb",3
"MarsGlobal",3
"MidAmSciMuseum",3
"MountainTalk97",3
"MyArkLaMiss",3
"NationalService",3
"NextCentCit",3
"NMAAHC",3
"nwademgaz",3
"OfficialRFDTV",3
"PEPFAR",3
"PruSpirit",3
"RepTimGriffin",3
"RepTomCotton",3
"ronniefloyd",3
"RoyBlunt",3
"RsvlAreaChamber",3
"SBAgov",3
"SenateFloor",3
"SenatorDurbin",3
"SenatorHeitkamp",3
"SenJohnBarrasso",3
"SenPatRoberts",3
"UAEX_edu",3
"ucabears",3
"usaricenews",3
"USNHistory",3
"USTradeRep",3
"VFWHQ",3
"washingtonpost",3
"WTCArkansas",3
"4H",2
"ACUConservative",2
"AF_Academy",2
"AIMMuseum",2
"AirNatlGuard",2
"alleneng",2
"AmbassadorGreen",2
"AMWA_water",2
"amyklobuchar",2
"AP",2
"ARForestryComm",2
"ArkansasEd",2
"ArkansasFFA",2
"arkansasnews",2
"ARLandCommish",2
"ARMuniLeague",2
"ARVetsInc",2
"badboymowers",2
"BudgetGOP",2
"bwdh2o",2
"CapitolViewAR",2
"Cargill",2
"CCAInstitute",2
"CClinicNWA",2
"CFPB",2
"ChaffeeFS",2
"CityLittleRock",2
"CityMonticello",2
"CivilAirPatrol",2
"Clinton_School",2
"coachchadmorris",2
"CropLifeAmerica",2
"crystalbridges",2
"ESARChamber",2
"FairfieldBayAR",2
"FarmersFeeding",2
"fayar",2
"fema",2
"Forbes",2
"ForestAmerica",2
"forestservice",2
"FulbrightPrgrm",2
"GenDaveGoldfein",2
"girlscouts",2
"GirlUp",2
"Glatfelter",2
"harvesttimenet",2
"HBO",2
"HeatherAnWilson",2
"heightstaco",2
"HOTSPRINGSGOV",2
"HouseVetAffairs",2
"HunterYurachek",2
"JenCleveland",2
"JerryMoran",2
"JimInhofe",2
"JohnBrownUniv",2
"kasu",2
"khug06",2
"KIPPDelta",2
"KLEKFM",2
"KNOE8",2
"ktloradio",2
"lisamurkowski",2
"LtGovTimGriffin",2
"martysloan",2
"maziehirono",2
"MilitaryTimes",2
"MissAmericaAR",2
"muleriders",2
"NatResources",2
"NBAA",2
"NCAACWS",2
"NewtonCoTimes",2
"NFIB",2
"NLRPD",2
"NRO",2
"PhilanderSmith",2
"ProFootballHOF",2
"realDonaldTrump",2
"RedCross",2
"rhealana",2
"RicelandFoods",2
"RonWyden",2
"RRAD_TX",2
"SavetheChildren",2
"SecAF23",2
"SecretarySonny",2
"SenateAg",2
"SenateGOP",2
"SenatorHassan",2
"SenBooker",2
"SenCapito",2
"SenDanCoats",2
"SenSherrodBrown",2
"SenTedCruz",2
"SenThomTillis",2
"ShopFloorNAM",2
"SHSanders45",2
"SRPE_1",2
"StateDept",2
"SteveScalise",2
"Stuttgart_DL",2
"TeachingLC",2
"TeamCavuto",2
"TheJusticeDept",2
"THV11",2
"THVMatt_Turner",2
"TRUCKINGdotORG",2
"TysonFoods",2
"UAMAdmissions",2
"uamshealth",2
"US_FDA",2
"USSLittleRock9",2
"USTreasury",2
"Weyerhaeuser",2
"WFP",2
"WhiteHouse",2
"_MealsOnWheels",1
"08e4722897334bf",1
"1037TheBuzz",1
"189AW",1
"4029Yuna",1
"75arcounties",1
"965TheVoice",1
"AAHOA",1
"ACRheum",1
"AerojetRdyne",1
"AFSAHQ",1
"afterschool4all",1
"AgAviationNAAA",1
"agday",1
"AginArk",1
"agwatchnetwork",1
"AHTDScott",1
"aircraftcarrier",1
"AirForceAssoc",1
"ajc",1
"AjitPaiFCC",1
"alzassociation",1
"AmericanAir",1
"AmericanIdol",1
"AmericaRedCross",1
"AmeriCorps",1
"AMLKC",1
"AmyKelleyBell",1
"andrewzimmern",1
"angiefay75",1
"APSD_News",1
"APWATWEETS",1
"AR_Emergencies",1
"ARBoysState",1
"ArcBestCorp",1
"ARFireMarshals",1
"ARFirstLady",1
"ArHeartHospital",1
"arhospitality",1
"ARInsuranceDept",1
"ArkansasProject",1
"ArkansasTRiO",1
"ArkansasWorld",1
"ArkBaptist",1
"ArkWaterways",1
"ArlingtonNatl",1
"ARMathSciArts",1
"ArmyCorps",1
"ArmyROTC",1
"ARSecofState",1
"ARStatePolice",1
"ArthritisFdn",1
"artourism",1
"ARTrucking",1
"AshtonJo23",1
"ASRC4",1
"AStateBaseball",1
"AStateRedWolves",1
"ASUB_UB",1
"ASUJonesboro",1
"ASUMountainHome",1
"aten",1
"AustinKellerman",1
"AviationTimes",1
"AWOAdvocacy",1
"AZOLibertyBowl",1
"BankoftheOzarks",1
"BarrettBaber",1
"beaubethune",1
"BGCA_Clubs",1
"BillCassidy",1
"BizarreFoods",1
"BlindedVeterans",1
"BlindVeterans",1
"BOMAIntl",1
"BretBielema",1
"BrianMBauer",1
"brittneydeanne",1
"BryantSchools",1
"ButterfieldTMS",1
"cabotsd",1
"CADCA",1
"Carter_Cattle",1
"CaterpillarInc",1
"CBSNews",1
"CBSThisMorning",1
"CentralHighNPS",1
"ChaffinJH",1
"chefjoseandres",1
"CityofJonesboro",1
"CityofMorrilton",1
"CityofPeaRidge",1
"clarkatodd",1
"CleanHarbors",1
"CMSANational",1
"CNBCnow",1
"columbia_ncdp",1
"CommerceGOP",1
"Commpharmacy",1
"ConwayNoonLions",1
"CQRollCall",1
"crosschurch",1
"csmonitor",1
"cspan_classroom",1
"cspanhistory",1
"cspanwj",1
"CStatesman",1
"CurlyandBelle",1
"DassaultFalcon",1
"DavidGoins",1
"DavidVitter",1
"DAVMember",1
"defensecomm",1
"DesertStormMeml",1
"devex",1
"dgoins",1
"DOE_SC_NSB",1
"DoleFoundation",1
"DomtarCorp",1
"DQSteamboat",1
"drjosephljones",1
"DrJVanBuren",1
"drugnews",1
"DrWesGeorge",1
"Dustin_McDaniel",1
"EAANG1",1
"eaaupdate",1
"eapdd",1
"eaphil",1
"EAST_Armorel",1
"EASTovation",1
"eatusrice",1
"educationweek",1
"EndAlzAR",1
"EnergyGOP",1
"EPWRepublicans",1
"FAANews",1
"facebook",1
"FaithandFreedom",1
"FarmBureau",1
"FarmCreditWEAR",1
"FBCRogers",1
"FedEx",1
"FeedingAmerica",1
"FFOHome",1
"FHSBulldogChoir",1
"FieldtoMarket",1
"firesafetydogs",1
"firstlegoleague",1
"FNBFS",1
"ForestLandowner",1
"FOX16News",1
"FoxBusiness",1
"FrancesShands",1
"FRCAction",1
"FRCdc",1
"FSBrewCo",1
"FSSouthside",1
"GAManufacturers",1
"GarrisonHero",1
"garverusa",1
"GayleSmith",1
"gbrxcompanies",1
"GeorgeHWBush",1
"GeorgiaPacific",1
"ghsNYDC",1
"GinniMcdonald",1
"GoDaddyBowl",1
"gofortsmithar",1
"GOPSenFinance",1
"GoTeal4TS",1
"GovMikeHuckabee",1
"GRProfessionals",1
"GSD_Excellence",1
"HarpsFoodStores",1
"HarrisonCofC",1
"harvmodcongress",1
"hashtagJoeLove",1
"HeberSpringsUB",1
"HelenaDaily",1
"HelsinkiComm",1
"HHSGov",1
"HouseBenghazi",1
"housebudgetGOP",1
"HouseScience",1
"hytrol",1
"IDOWorldDance",1
"imollertv",1
"InfraWeek",1
"Inhofe",1
"JacksonvilleCC",1
"JDRF",1
"Jeffery_henders",1
"JeffHankins",1
"jefflongUA",1
"jenbielema",1
"JenGSnow",1
"jessicaxan",1
"JimLaubler",1
"JmePafford",1
"john",1
"johnbrummett",1
"JohnKerry",1
"jontester",1
"joshduggar",1
"JuddPDeere",1
"k8keeley",1
"katv",1
"KeepitMadeinUSA",1
"KFSM",1
"KingAbdullahII",1
"KirkseyCougars",1
"Kiwanis",1
"LaurenW_Ward",1
"leagueofcities",1
"LevisStadium",1
"LittleRockBSB",1
"LittleRockMayor",1
