"Hashtag","Frequency"
"TPP",41
"CHIP",23
"SCOTUS",22
"DoYourJob",20
"ACA",19
"LGBT",19
"NotAnotherNAFTA",18
"EqualPay",17
"SOTU",17
"RallyTogether",16
"GoBucks",15
"GetCovered",14
"extendCHIPnow",13
"GrahamCassidy",13
"MakeWorkPayMonday",13
"MarchMadness",13
"DefendTheLand",12
"EXIM",12
"NetNeutrality",12
"SocialSecurity",12
"EITC",9
"NBAFinals",8
"OTD",8
"StopFastTrack",8
"Allin216",7
"ALLin216",7
"DefendCFPB",7
"DoddFrankRollback",7
"ENOUGH",7
"EqualPayDay",7
"ExtendCHIP",7
"MarriageEquality",7
"Ohio",7
"OpeningDay",7
"SCOTUSnominee",7
"veterans",7
"DOTSmartCity",6
"FastTrack",6
"jobs",6
"MadeinAmerica",6
"RaisetheWage",6
"RaiseTheWage",6
"tbt",6
"TwitterTradeTalk",6
"ACAworks",5
"BuyAmerica",5
"CHIPworks",5
"InTheCLE",5
"MFGDay17",5
"MyBrothersKeeper",5
"raisethewage",5
"Rio2016",5
"StopTPP",5
"TBT",5
"ACATurns6",4
"CLE",4
"FixOvertime",4
"inners",4
"LoveWins",4
"MLKDay",4
"MTP",4
"NAFTA",4
"NationalChampionship",4
"OTrule",4
"PropelOhio",4
"SavePensions",4
"SpeakNowforKids",4
"StandWithWorkers",4
"SupportEXIM",4
"USWNT",4
"AntibioticResistance",3
"CFPB",3
"defendcfpb",3
"EarthDay",3
"ecigs",3
"equalpay",3
"fairshot",3
"FarmersNotTraders",3
"FindYourPark",3
"GreatLakes",3
"gunviolence",3
"GunViolence",3
"HurricaneHarvey",3
"IWD2016",3
"LoveCantWait",3
"MadeinOhio",3
"Medicare",3
"MemorialDay",3
"MinimumWage",3
"MLKDayOfService",3
"MothersDay",3
"NAACP107",3
"NationalAgDay",3
"NBAChampions",3
"OH",3
"OhioProud",3
"OnThisDay",3
"protectpensions",3
"RareDiseaseDay",3
"RepairOurRoads",3
"SmartColumbus",3
"SpiritDay",3
"TaxChat",3
"TB",3
"TeamUSA",3
"USA",3
"USMNT",3
"WomensEqualityDay",3
"WorldAIDSDay",3
"7in10forRoe",2
"ActOnTobacco",2
"AllinCLE",2
"ALLinCLE",2
"ArmedForcesDay",2
"BantheBox",2
"BanTheBox",2
"BHM",2
"BlackMonday",2
"BlackWomensEqualPay",2
"BucksvsDucks",2
"CBJ",2
"ClayHuntSAVAct",2
"Cleveland",2
"colorectalcancer",2
"ConfirmLynch",2
"ConstitutionDay",2
"CoverageMatters",2
"DACA",2
"DayofSilence",2
"DoddFrank",2
"FairShot",2
"FairTrade",2
"FathersDay",2
"FIFA",2
"FightFor15",2
"filibuster",2
"GoFlyers",2
"GoRed",2
"GoTribe",2
"HappyThanksgiving",2
"history",2
"HonorFlight",2
"HumanTraffickingAwarenessDay",2
"IntheCLE",2
"InTheRed",2
"IStandWithPP",2
"Jackie42",2
"KeepingUSHealthy",2
"LakeErie",2
"LeahStrong",2
"MFGDay15",2
"MFGday16",2
"Mnuchin",2
"NBAfinals",2
"NoBillNoBreak",2
"NotHealthy4Ohio",2
"NPS100",2
"opioid",2
"overtime",2
"Overtime",2
"paidleave",2
"PaycheckFairness",2
"paywhatyouowe",2
"PrideMonth",2
"PyeongChang2018",2
"RebuildAmerica",2
"RejectMnuchin",2
"Selma50",2
"Senate",2
"sgOSU",2
"SOSJobs",2
"StampOutHunger",2
"StandwithPP",2
"StandWithPP",2
"StopTheSham",2
"StPatricksDay",2
"TDOR",2
"TheReallyBigShow",2
"TooBigtoFail",2
"TribeOpener",2
"UI",2
"USITC",2
"Veterans",2
"VeteransDay",2
"vets",2
"Vets",2
"VITA",2
"WallStreetReform",2
"WellsFargo",2
"WeNeedNine",2
"WorldCancerDay",2
"Zika",2
"1010Now",1
"12by2020",1
"13DaysLeft",1
"1u",1
"2014FoodDrive",1
"2016Budget",1
"20MillionStrong",1
"242NavyBday",1
"4DaysLeft",1
"4thOfJuly",1
"513Day",1
"614Day",1
"6thcircuit",1
"7millionandcounting",1
"8million",1
"ABC15",1
"AcademyAwards",1
"ACAisworking",1
"ACAisWorking",1
"ACSCAN",1
"AFBday",1
"AFFH",1
"AffordableHousing",1
"AIDSFreeGeneration",1
"ALDS",1
"AllForOne",1
"AllStarGame",1
"AmericaSteelStrong",1
"AmeriCorps20",1
"Apollo11",1
"AprilFoolsDayJoke",1
"arbitration",1
"ArmyBDay",1
"ArtEverywhereUS",1
"ASG",1
"AskMurphy",1
"AtoZika",1
"auto",1
"B21",1
"Banks",1
"Barnett",1
"BatonRouge",1
"BattleofOhio",1
"BattleOn",1
"Bearcats",1
"BEL",1
"BeTheFirst",1
"BetterTrade",1
"BirthplaceOfNEXT",1
"blackhistorymonth",1
"BlackHistoryMonth",1
"BlackLivesMatter",1
"blessed",1
"Boeing",1
"BRAD",1
"BringIt",1
"buckeye",1
"BuckeyeNation",1
"budget",1
"buyamerican",1
"BuyAmerican",1
"C130",1
"CapCityHalf",1
"CapsOn",1
"CARA",1
"CavsNation",1
"cavsparade",1
"CavsRaptors",1
"CBUS",1
"CbusProud",1
"CBUSProud",1
"CDCTips",1
"CelebrateNVRD",1
"cfbchampionship",1
"CFTC",1
"chalktoss",1
"Challenger",1
"Charleston9",1
"Charlottesville",1
"childlabor",1
"China",1
"Cincinnati",1
"cincyva",1
"CitizensUnited",1
"CityClub",1
"CivilRightsAct",1
"Cle",1
"ClevelandHustles",1
"CLExHAV16",1
"CLINCHED",1
"ClipShow",1
"CMASummit2017",1
"CNNSOTU",1
"cnr2016",1
"CNR2016",1
"coloncancer",1
"ColonCancerAwarenessMonth",1
"Colonoscopy",1
"ColorectalCancer",1
"Columbus",1
"ColumbusPartnership",1
"communitycollege",1
"ConsumersCount",1
"CorettaScottKing",1
"COTACMAX",1
"Cruze",1
"CTTT2014",1
"CubaVisit",1
"cwalp2014",1
"DayOfSilence",1
"DCHgroundbreaking",1
"DDay",1
"DegreesNotDebt",1
"Delphi",1
"DeltaDays2015",1
"DesignChallenge",1
"Devos",1
"DIBD",1
"DisarmHate",1
"Diwali",1
"DomesticViolenceAwarenessMonth",1
"DontCapMyCare",1
"DontShutDownOurSecurity",1
"DontTakeMyCare",1
"DoYourJobFriday",1
"DPSA2017",1
"Dreamers",1
"DreamForVeterans",1
"EBONYPower100",1
"EITC_Awareness_Day",1
"EITCAwarenessDay",1
"ElectionDay",1
"ENDA",1
"EndAIDS",1
"EndangeredSpeciesDay",1
"EndGunViolence",1
"EndItMovement",1
"EndMalaria",1
"EndProfiling",1
"EndSlaveryAct",1
"Enough",1
"Equality",1
"equalityforward",1
"EqualityForward",1
"EqualPayCantWait",1
"EqualRights",1
"ERA",1
"ESSA",1
"EveryoneCounts",1
"expandEITC",1
"ExpandEITC",1
"Exports",1
"ExtendCHIPNow",1
"FAMILYAct",1
"FarmBill",1
"FIFAWWC",1
"Fight4Veterans",1
"Fightfor15",1
"FindAWay",1
"Firefighters",1
"FirstFour",1
"FishervUT",1
"FlyEaglesFly",1
"FlyeredUp",1
"FMLA",1
"FMLA24",1
"FMLA25",1
"FoodAllergy",1
"forcedarbitration",1
"foreclosureking",1
"forthekids",1
"FreeCommunityCollege",1
"FridaysontheFarm",1
"Friedrichs",1
"GameofLoans",1
"getcovered",1
"GetCoveredNow",1
"GetMoneyOut",1
"GlennCollege",1
"globalCLE",1
"GlobalCLE",1
"GLRI",1
"Gold",1
"GoldenBear",1
"goodtrouble",1
"GoodTrouble",1
"GroundhogDay",1
"GuinItAll",1
"HappyBdayGirlScouts",1
"HappyBirthdayMarines",1
"HappyHanukkah",1
"HappyVeteransDay",1
"Harvey",1
"HeadStart50",1
"HealthcareBill",1
"HeartMonth",1
"HercStrong",1
"heroin",1
"hireamerican",1
"HobbyLobby",1
"HolocaustMemorialDay",1
"HolocaustRemembranceDay",1
"Home",1
"HomelessMemorial",1
"HomeMatters",1
"HowFirmThyFriendship",1
"humantrafficking",1
"hunger",1
"HylandLife",1
