"Mention","Frequency"
"SenatorFischer",266
"SASCMajority",99
"OWHnews",70
"SenateCommerce",68
"JournalStarNews",42
"CoryBooker",33
"NENationalGuard",33
"POTUS",30
"RepAdrianSmith",22
"Huskervball",21
"SenSasse",21
"US_Stratcom",21
"amyklobuchar",18
"BoysTown",18
"kfabnews",18
"NEFarmBureau",18
"SenateAgGOP",16
"AjitPaiFCC",15
"CommerceGOP",15
"FoxNews",15
"USDA",15
"EPWGOP",14
"thehill",14
"theindependent",14
"Huskers",13
"MortonOWH",13
"GarySadlemyer",12
"SecretaryFoxx",12
"SenJoniErnst",12
"UNLincoln",12
"CloseUp_DC",11
"EPA",11
"RepDonBacon",11
"SecElaineChao",11
"SenateFloor",11
"ShannonBream",11
"AEI",10
"dcexaminer",10
"IWF",10
"KearneyHub",10
"KellyAyotte",10
"krvn",10
"NTVsSteveWhite",10
"SenAngusKing",10
"EPWRepublicans",9
"NBCTheVoice",9
"nebraskanews",9
"sbstarherald",9
"SenJohnThune",9
"SenPatRoberts",9
"KLINRadio",8
"KNEB",8
"NeCattlemen",8
"OmahaPolice",8
"Sen_JoeManchin",8
"SenBrianSchatz",8
"UnionPacific",8
"WOWT6News",8
"ANHQDC",7
"FoxBusiness",7
"NASBonline",7
"Offutt_AFB",7
"One_Werner",7
"RuralRadioNet",7
"SecretarySonny",7
"SenCoryGardner",7
"SmallBizCmte",7
"TeamJack",7
"usairforce",7
"BuluBox",6
"FCC",6
"GenDunford",6
"IAFFLocal644",6
"LJSdon",6
"NorfolkNews",6
"NSBAComm",6
"OWHopinion",6
"RedCross",6
"SenatorTimScott",6
"SenBillNelson",6
"SONebraska",6
"UNOmaha",6
"ChuckGrassley",5
"clairecmc",5
"DeptVetAffairs",5
"GovRicketts",5
"KETV",5
"LeavenworthSt",5
"MSNBC",5
"NebraskaChamber",5
"NebraskaFFA",5
"NEporkproducers",5
"NPTelegraph",5
"SenateAg",5
"SenatorLankford",5
"SteveDaines",5
"u_nebraska",5
"USDOT",5
"USMC",5
"USNavy",5
"1011_News",4
"4H",4
"AEIecon",4
"AGDougPeterson",4
"Atlantic_LIVE",4
"BeefUSA",4
"ChildrensOmaha",4
"CobyMach",4
"hankbounds",4
"Hudl",4
"JDRF",4
"KatyTurNBC",4
"LincolnChamber",4
"maziehirono",4
"NEBowling",4
"NeCGA",4
"NeDeptAg",4
"NFIB",4
"NickStarlingTV",4
"NTVNEWS",4
"opendorse",4
"pewresearch",4
"Powderhook",4
"SenatorHeitkamp",4
"SenCapito",4
"SenJohnBarrasso",4
"SenJohnMcCain",4
"thehannahhuston",4
"unmc",4
"USArmy",4
"ACSCANNebraska",3
"AHLA",3
"AmericanLegion",3
"BarackObama",3
"BellevueU",3
"bigmamasomaha",3
"brianschatz",3
"CNN",3
"Creighton",3
"DataInnovation",3
"DSAMidlands",3
"eCreamery",3
"ENERGY",3
"GeorgeHWBush",3
"GinaEPA",3
"GOPSenFinance",3
"HCANebraska",3
"HillaryClinton",3
"HumanitiesNe",3
"HuskerFBNation",3
"HuskerHoops",3
"IreneNorth",3
"IvankaTrump",3
"JackM_KLINRadio",3
"JackSock",3
"JeffFlake",3
"JeffFortenberry",3
"JerryMoran",3
"jessenharding",3
"JimInhofe",3
"Mike_Johanns",3
"mikeofcc",3
"mollyesque",3
"Morning_Joe",3
"NationalFFA",3
"NationalGuard",3
"NCAA",3
"NE150",3
"NEStateFair",3
"newtgingrich",3
"NorfolkAreaCham",3
"OrionBioSci",3
"PaySAFE",3
"Pontifex",3
"PruSpirit",3
"RepDeSantis",3
"RiponAdvance",3
"RoyBlunt",3
"Runza",3
"SenateAging",3
"SenateYouth",3
"SenDonnelly",3
"SenGaryPeters",3
"senorrinhatch",3
"senrockefeller",3
"SenRonJohnson",3
"SpeakerRyan",3
"SpecialOlympics",3
"TeamCavuto",3
"usmint",3
"ussoccer_wnt",3
"USTradeRep",3
"washingtonpost",3
"WSJ",3
"AAR_FreightRail",2
"AARPNE",2
"aashtospeaks",2
"AbeShinzo",2
"action3news",2
"AEDSocial",2
"AirMethodsCorp",2
"AmbShapiro",2
"AmericaNewsroom",2
"americanmothers",2
"Apple",2
"Archrival",2
"ArloEaglesSport",2
"ATFHQ",2
"AuroraAgNetwork",2
"BillCassidy",2
"BioNebraska",2
"bklawonnNE",2
"BNSFRailway",2
"BookTV",2
"boyscouts",2
"BrendanCarrFCC",2
"burgessev",2
"CapitolPolice",2
"CFPB",2
"ChrisCoons",2
"CNBC",2
"Col_Telegram",2
"colnechamber",2
"conniebenjamin",2
"CSM_Omaha",2
"DailyCaller",2
"DAVHQ",2
"DeptofDefense",2
"Derek_Leathers",2
"DHSgov",2
"EnergyGOP",2
"EnterprisePub",2
"EPAScottPruitt",2
"exxonmobil",2
"FAANews",2
"FCSAmerica",2
"FUSEcowork",2
"GCBAA",2
"GeringBulldogs",2
"girlscouts",2
"HeatherNauert",2
"HomesteadNM",2
"HudsonInstitute",2
"HyVee",2
"IJReview",2
"INJO",2
"jeffzeleny",2
"JoeNBC",2
"JohnCornyn",2
"JRosenworcel",2
"KatCountryHub",2
"KawasakiUSA",2
"kelmej",2
"KFORNEWS",2
"KFORRADIO",2
"KNOPTV",2
"KTIC",2
"kwbe1450",2
"lyle_cole",2
"maggielake",2
"mapacog",2
"March_for_Life",2
"marthamaccallum",2
"MentorNEBRASKA",2
"MicrosoftIPC",2
"MissAmericaNE",2
"morningmika",2
"NASCAR_FDN",2
"Nebraska4H",2
"NECornBoard",2
"NeLEADalumni",2
"Nelnet",2
"NESecJGale",2
"NewsChannelNE",2
"NLEOMF",2
"noblhealth",2
"NRFnews",2
"nsea_org",2
"NTCAconnect",2
"OmahaFire385",2
"OmahaPubSchool",2
"operaomaha",2
"PacificCommand",2
"PaulJarrett",2
"PBS",2
"PoetryOutLoud",2
"politico",2
"ProtectNE",2
"realDonaldTrump",2
"RepBradAshford",2
"RonnieDGreen",2
"roseannmoring",2
"Rotary14",2
"ruralhealth",2
"SandraSmithFox",2
"SBECouncil",2
"SecAF23",2
"SecAFOfficial",2
"SenateMajLdr",2
"SenatorBoxer",2
"SenatorCarper",2
"SenDanCoats",2
"SenDeanHeller",2
"SenFeinstein",2
"SenThomTillis",2
"SenWestCaucus",2
"ShopFloorNAM",2
"sidewireinc",2
"SorghumGrowers",2
"tdtowey",2
"TeamUSA",2
"TheAtlantic",2
"TheHillEvents",2
"thejointstaff",2
"TIME",2
"trish_regan",2
"Twitter",2
"UNeMed",2
"UNKearney",2
"UNLCollegeofLaw",2
"UNLExtension",2
"UNO_Hockey",2
"us92",2
"USATODAY",2
"USChamber",2
"USNationalGuard",2
"USTreasury",2
"Walmart",2
"WestPoint_USMA",2
"WhiteHouse",2
"YouthService",2
"1340KGFW",1
"3PLAssociation",1
"4HYouthCC",1
"AANP_NEWS",1
"ABCommunities",1
"AbideOmaha",1
"ACpepsquad",1
"ACUConservative",1
"AFSchemicals",1
"AftertheBell",1
"AgFutureAmerica",1
"agripulse",1
"agviewnews",1
"AIANebraska",1
"Al_Mal",1
"ALBoysNation",1
"AllstateWC",1
"alzassociation",1
"ALZIMPACT",1
"AmDiabetesAssn",1
"AmericaRoadTeam",1
"AmericasPower",1
"amerigrad",1
"Amtrak",1
"AndrewHClark",1
"andrewjhoffman",1
"andyroddick",1
"AngusAssoc",1
"anniehimes",1
"AnthonyAdragna",1
"AP_Lifestyles",1
"aparnamath",1
"ArborBank",1
"ASA_CSSA_SSSA",1
"ASUN_UNL",1
"autismspeaks",1
"BankNewmanGrove",1
"BBBNE_SD_KS_IA",1
"bbbsmidlands",1
"bbrightman",1
