"Mention","Frequency"
"WaysandMeansGOP",72
"SpeakerBoehner",40
"RepWalorski",29
"GOPLeader",28
"SenDonnelly",28
"SenToddYoung",28
"POTUS",24
"RepTimGriffin",23
"SusanWBrooks",22
"GarrisonRadio",21
"RepJohnDelaney",20
"nikkihaley",19
"RepLarryBucshon",18
"USAID",12
"uscapitol",12
"WFPChief",12
"HouseGOP",11
"SenDanCoats",11
"WFP",11
"cspan",10
"RepLukeMesser",10
"FixOurTaxCode",9
"NoLabelsOrg",9
"theheraldtimes",9
"ToddRokita",9
"INDOT",8
"indystar",8
"newsandtribune",8
"VP",8
"CityofJeff",7
"CSIS",7
"GovPenceIN",7
"INFarmBureau",7
"KeithRothfus",7
"RiponAdvance",7
"USMC",7
"60Minutes",6
"93wibc",6
"AmbassadorGreen",6
"AmericanLegion",6
"ArmyeW",6
"facebook",6
"GOPHELP",6
"GovHolcomb",6
"IndianaUniv",6
"INGuardsman",6
"IUBloomington",6
"marcorubio",6
"NFIB",6
"PeterRoskam",6
"RepLynnJenkins",6
"RepRickLarsen",6
"RepStutzman",6
"reptimscott",6
"RepVisclosky",6
"SenateCommerce",6
"SenatorCardin",6
"SenJeffMerkley",6
"StateDept",6
"thehill",6
"USGAO",6
"GOPConference",5
"govtracker",5
"HHSGov",5
"JeromeAdamsMD",5
"joeelliottshow",5
"LifeAtPurdue",5
"NAVSEACrane",5
"RepKevinBrady",5
"SenatorShaheen",5
"stanlemon",5
"SteveScalise",5
"USGLC",5
"WSJ",5
"AttyAbdul",4
"BobbiWayman",4
"CityofKokomo",4
"FOX59",4
"FoxBusiness",4
"FoxNews",4
"GKButterfield",4
"GorsuchFacts",4
"Heritage",4
"IIB",4
"JohnCornyn",4
"MikeKellyPA",4
"NotreDame",4
"PeteSessions",4
"RepAndyBarr",4
"RepJimBanks",4
"RepKevinYoder",4
"RulesReps",4
"SenateGOP",4
"SenateMajLdr",4
"simplertaxes",4
"tiberipress",4
"ToddYoungIN",4
"washingtonpost",4
"WOWOpatmiller",4
"122fighterwing",3
"1SI_Chamber",3
"AEI",3
"amhistorymuseum",3
"AOCrows",3
"BoilerBall",3
"chickenman246",3
"CMSGov",3
"dcexaminer",3
"DeptVetAffairs",3
"ElderHeartInc",3
"EMBeilman",3
"GoodwillIndy",3
"GOPWhip",3
"HoosierCrossFit",3
"HouseCommerce",3
"JGfortwayne",3
"NAFCSuccess",3
"NavalAcademy",3
"NDLaw",3
"NFP_nursefamily",3
"NicoleTruhe_AF",3
"purduemitch",3
"RandPaul",3
"RepBillJohnson",3
"RepDianeBlack",3
"RepErikPaulsen",3
"RepGuthrie",3
"RepKristiNoem",3
"RepMullin",3
"RepPeteOlson",3
"Results4America",3
"rollcall",3
"savetheusa",3
"SenatorTimScott",3
"SmallBizCmte",3
"SpeakerRyan",3
"TMSIDK_Show",3
"usairforce",3
"uwci",3
"WHO",3
"WISH_TV",3
"525Foundation",2
"AAF",2
"afpfr",2
"AHLA",2
"ALSAIndiana",2
"amazon",2
"BarackObama",2
"ButlerMBB",2
"CapitolPolice",2
"cathymcmorris",2
"ceidotorg",2
"ChuckGrassley",2
"CNBC",2
"CNN",2
"courierjournal",2
"DailyJournalNet",2
"DailySignal",2
"DanSpehler",2
"davereichert",2
"DeptofDefense",2
"EdWorkforce",2
"EliLake",2
"EPA",2
"EPAScottPruitt",2
"Forbes",2
"GenDaveGoldfein",2
"GOP",2
"greenwood_fire",2
"GretchenCarlson",2
"HouseJudiciary",2
"hughhewitt",2
"IN_Corn",2
"IN_Psych_Assoc",2
"IndianaFFA",2
"innaemtadvocacy",2
"InnovateEconomy",2
"irtl",2
"IU_Health",2
"IvyTechCC",2
"JacksonCoREMC",2
"JCCIndianapolis",2
"JeS_DLW",2
"JessicaASmith8",2
"joshpugh",2
"karenaboutgary",2
"KCP_tweets",2
"LeeAFeinstein",2
"LettieriDC",2
"lexygross",2
"LGSuzanneCrouch",2
"matthewltully",2
"medicaldevices",2
"Micah_McVicker",2
"migidametz",2
"mmeller",2
"Moneyball4Gov",2
"mrduffy3",2
"NationalFFA",2
"netanyahu",2
"NewAlbanyHoops",2
"NewAlbanyIN",2
"NRAILA",2
"NRO",2
"NTU",2
"nwi",2
"ourindiana",2
"PD_Furniture",2
"PeteOlson",2
"Pontifex",2
"PortsofIndiana",2
"PourhouseCafe",2
"rebelrant",2
"RepAdrianSmith",2
"RepAndreCarson",2
"RepAnnWagner",2
"RepBobGibbs",2
"RepGeoffDavis",2
"RepGoodlatte",2
"RepKenMarchant",2
"RepKinzinger",2
"RepLipinski",2
"RepLloydDoggett",2
"RepRonKind",2
"RepTomMarino",2
"RepWalberg",2
"RILAtweets",2
"RosLehtinen",2
"ryanvooris",2
"SecElaineChao",2
"SecretaryCarson",2
"SecretarySonny",2
"SecretsBedard",2
"SenateFloor",2
"SenatorDurbin",2
"senjudiciary",2
"SensibleRegs",2
"shellawish",2
"SPEAIUB",2
"StuJames",2
"SueEllspermann",2
"TabithaArnett",2
"TeamCavuto",2
"TheEconomist",2
"TIME",2
"TomCrean",2
"ToysForTots_USA",2
"tribstar",2
"TrineUniversity",2
"USChamberAction",2
"USDOT",2
"usedgov",2
"usnews",2
"ussoccerfndn",2
"wane15",2
"wayne_crews",2
"weeklystandard",2
"WeRRestaurants",2
"WilburRoss",2
"wischmeier",2
"WNDU",2
"WOWOFORTWAYNE",2
"WTHRcom",2
"104FMWIKY",1
"82ndABNDiv",1
"a16z",1
"aaronschock",1
"ABC57News",1
"ABCNational",1
"AbilityOne75",1
"AccentMarketing",1
"ADHBeam",1
"AFPMonline",1
"aga_naturalgas",1
"AgFutureAmerica",1
"AGLPA_ports",1
"agriinstitute",1
"AHIMAResources",1
"AHLA_GovAffairs",1
"AHRI_connect",1
"AlisonRGriffin",1
"alsadvocacy",1
"AlzKYIN",1
"America_Forward",1
"AmericanEncore",1
"AmericaNewsroom",1
"Amgen",1
"AMGeneral_LLC",1
"amyklobuchar",1
"AndersonU",1
"AndyLCTIndy",1
"anrklein",1
"AP",1
"APAPractice",1
"aplusk",1
"Armywife1972",1
"athomas62",1
"AvivEzra",1
"awwilson",1
"BACIINDY_2020",1
"barbicue",1
"bejmorri",1
"BHSNathletics",1
"bikes_r_great",1
"BillGates",1
"BloombergView",1
"BlueCorridor",1
"BlueSpringRidge",1
"Boeing",1
"BOPCareers",1
"Bosmaenterprise",1
"BradSherman",1
"BrandtHershman",1
"bread4theworld",1
"BreitbartNews",1
"BrendanBuck",1
"BrewersAssoc",1
"BroadlyServing",1
"BtownStrings",1
"BudgetGOP",1
"BWDistillery",1
"ByronYork",1
"c_Row314",1
"CantorPress",1
"cardon_assoc",1
"CarlyFiorina",1
"carterreames",1
"cbeau1969",1
"CBS4Indy",1
"CBYXPPP",1
"CCAInstitute",1
"ceoworks",1
"CFBPlayoff",1
"CFF_KYWV",1
"cgdeaton",1
"chrisdenton01",1
"ChrisMurphyCT",1
"CHSAmerica",1
"CityofSalemIN",1
"CivicEducation",1
"clarissaward",1
"ColumbiaGasVa",1
"Commpharmacy",1
"CongCulberson",1
"CookMedical",1
"corden_porter",1
"courierpress",1
"CowCreek",1
"cqprofiles",1
"CRichardB",1
"crystalbfarmer",1
"cspanhistory",1
"d",1
"dandrezner",1
"DarrellIssa",1
"DataGenesis",1
"DaveJoyceOH14",1
"DavidDroyer",1
"DavidIRamadan",1
"DaVita",1
"debrajsaunders",1
"deedeegop",1
"delgadodaphne",1
"DevinIsHere",1
"dgrady1222",1
"DianeRBoyle",1
"dianeyentel",1
"dimps_here",1
"DistilledSpirit",1
"DrPhilRoe",1
"DrSteveGriffin1",1
"DukeMaximum",1
"Earl_Harris_Jr",1
"ElaineChao",1
"EmployeesOwn",1
"eottolenghi",1
"EPAGreatLakes",1
"Equifax",1
"EricAndersonJr",1
"EricShawnTV",1
"Erik_Paulsen",1
"ErskineGreen",1
"eskinner",1
"FamilyExpress",1
"FarmBureau",1
"FBCHammond",1
"federalreserve",1
"FedEx",1
"fhswethepeople",1
"fidelco",1
"FisherIndy",1
"FJHChargers",1
"FlyEVV",1
"FortWaynesNBC",1
"fox44tv",1
"FPChief",1
"Franchising411",1
"FranPortraits",1
"FreeBeacon",1
"FreedomWorks",1
"fromernestdesk",1
"FSSAIndiana",1
"FtMeadeMD",1
"FVIndiana",1
"GehrigSaldana",1
"GenOpp",1
"GenRobertNeller",1
"GillianHTurner",1
"Glambertoo1",1
"GLIAdvocacy",1
"GlobalFund",1
"GoCathedral",1
"gomez_sez",1
"GoodwillKAK",1
"Google",1
"GoParks",1
"GOPoversight",1
"GOPSenFinance",1
"GrayDCnews",1
"GreensburgDaily",1
"GreenwoodHD2019",1
"GregAlexander8",1
"greggiroux",1
"gretawire",1
"GUImpact",1
"gut3_socipsych",1
"Habitat_org",1
"HarmReduction",1
"HarvardPolitics",1
"HClemenceau",1
"HCSindy",1
"Healthcare_ABC",1
"heraldbulletin",1
"HFACrepublicans",1
"Hire_Vets",1
"hollymdavis",1
"HolocaustMuseum",1
"HoosierAccess",1
"HoosierFootball",1
"HoosiersWFH",1
"HouseFloor",1
"HouseForeign",1
"HouseSmallBiz",1
"hthhglobal",1
"HUDgov",1
"HuffingtonPost",1
"HycaMis",1
"iava",1
"ImpactInvestUS",1
"IMPD_Chief",1
"IMPDnews",1
"INagribiz",1
"indgop",1
"Indiana_Soy",1
"Indiana2016",1
"IndianaCAP",1
"IndianaDCS",1
"IndianaMBB",1
"IndianaRailRoad",1
"INDOTSoutheast",1
"INDOTSouthwest",1
"IndStatePolice",1
"IndyMayorJoe",1
"IndyStateFair",1
"IndyThisWeek",1
"INHumanities",1
"INSenateGOP",1
"inwhiskey",1
"IrelandEmbUSA",1
"irishtimesdc",1
"iu_cr",1
"IUAA",1
"iucreditunion",1
"IUDM",1
"IUSGIS",1
"JamesArkin",1
"Jasonwuzthere",1
"jeancase",1
"JeffBezos",1
"JenniferNettles",1
"JHSRedDevils",1
"jimbakercre",1
"jimmychen",1
"JJenningsCo_op",1
"JMackinday",1
"JNSammons",1
"joelpollak",1
"JohnHowellWLS",1
"JohnStrobelMD",1
"johntheutahn",1
"Joseph_Marks_",1
"JoshRBruce",1
"joshrogin",1
"journalsentinel",1
"jpschust",1
"jr9t5",1
"JudgeCarter",1
"JulieYoho",1
"jwalkenrdc",1
"KarlRove",1
"KateKizer",1
"KathleenSgamma",1
"Kathy_Amidon",1
"KaylaReporting",1
"KelleyBizMed",1
"KelleySchool",1
"KellyKhuri",1
"KokomoGrain",1
"Kredo0",1
"LadiesGOP",1
"LaunchFishers",1
"LauraPappano",1
"laurenblair88",1
"legionindc",1
"lifespanarea14",1
"LillyPad",1
"LittleLeague",1
"LizSchrayer",1
"LLBCCambyIN",1
"loganhuff",1
"LonnieMattingly",1
"loriiseclectic",1
"LTCrevolution",1
"Lucas_Holt",1
"lynnmurraylyon",1
"m_etzel",1
"MActionProject",1
"MacTXPress",1
"MainSt4Growth",1
"Mainstreetcutz",1
"MarForRes",1
"MariaKimble1",1
"MarianWSOC",1
"MarioDB",1
"Marion_CT",1
"marthamaccallum",1
"MattGripp",1
"matthewcowen",1
"MayorMcBarnes",1
"MayorWinnecke",1
"MCCSC_EDU",1
"MCS_Indiana",1
"mdcolli",1
"mdubowitz",1
"Medium",1
"MelissaAFrancis",1
"melissarvh",1
"mgroppe",1
"Microsoft",1
"MikeHoosier",1
"MinuteMom",1
"mlindsey1223",1
"moondance27",1
"Morgancountyin",1
"MrGardnerCMS",1
"NAFCU",1
"NAIFA",1
"NancyPelosi",1
"NASA",1
"NAT_ChrisM",1
"NationalGrocers",1
"NationalGuard",1
"NatlParkService",1
"Nature_Indiana",1
"NCAA",1
"ND_JAG",1
"NDFootball",1
"NDMikeBrey",1
"NDSS",1
"NephSolutions",1
"NewsHour",1
"nfib_oh",1
"NFIBlive",1
"NHDIndiana",1
"NIAAA9100",1
"NIPSCO",1
"NorthHarrisonHS",1
"NPGAPropane",1
"NRCAnews",1
"NTMATalk",1
"NWhiteSchools",1
"nytimes",1
"ocregister",1
"ODNIgov",1
"onezonecommerce",1
"OrrinHatch",1
"OxfamAmerica",1
"PatientCitizen",1
"patrick_tamm",1
"pattersonkl",1
"PatTiberi",1
"PauleenLe",1
"Paulina_SE",1
"PaulRyanPress",1
"PAVTDC",1
"pbump",1
"PeachyBreyer",1
"peggysoto",1
"pharmacists",1
"phsquakers",1
"PJStrikeForce",1
"Playworks",1
"PresidentRuvi",1
"PressLaFave",1
"Principal_Boyd",1
"protectmyMA",1
"Prudential",1
"PRyan",1
"PTSDisSAD",1
"Purdue",1
"PurdueDC",1
"PurdueKrannert",1
"PurdueRP",1
"QasimRashid",1
"RalphHallPress",1
"Randy_Forbes",1
"RCDefense",1
"Ready_Nation",1
"RealClearNews",1
"realDonaldTrump",1
"RealTrumanDem",1
"RedCross",1
"regeneron",1
"RepAlexMooney",1
"repblumenauer",1
"RepCheri",1
"RepChrisGibson",1
"RepCloakroom",1
"RepDougCollins",1
"RepEdRoyce",1
"RepJaredPolis",1
"RepJeffDuncan",1
"RepJimRenacci",1
"repjohnkline",1
"RepJohnLarson",1
"RepLankford",1
"RepLoisFrankel",1
"RepMarthaRoby",1
"RepMikeTurner",1
"RepNewhouse",1
"RepRichardNeal",1
"RepRickBerg",1
"RepRickCrawford",1
"RepRyanZinke",1
"RepStevePearce",1
"RepSullivanHD78",1
"RepTomPrice",1
"RepTrey",1
"RepublicanStudy",1
"RepVanNatter",1
"RestaurantsAct",1
"Retail_Roots",1
"ridetarc",1
"RightEyeGuy",1
"rnwernerma",1
"RonZimmermanJr",1
"RoseHulman",1
"RT_America",1
"rtv6",1
"Ryan_Penrod",1
"SamBaumanNews",1
"SamsPressShop",1
"SBAgov",1
"SBALinda",1
"SBECouncil",1
"SBTribune",1
"SCActionNetwork",1
"SchoolChoiceNow",1
"SCHS_Times",1
"Scootersgc",1
"SCorpAssn",1
"ScottJSander",1
"ScottWTHR",1
"Sebelius",1
"SecondLady",1
"SecretaryAcosta",1
"SecretaryZinke",1
"SecShulkin",1
"Sen_JoeManchin",1
"SenatorCantwell",1
"SenatorEnzi",1
"SenBobCasey",1
"SenBobCorker",1
"SenGillibrand",1
"SenJohnMcCain",1
"SenJoniErnst",1
"SenMarkey",1
"SenRubioPress",1
"SenSanders",1
"SenThomTillis",1
"SenTomCotton",1
"SenWarren",1
"Shamu",1
"SignatureSchool",1
"SIRC_tweets",1
"skonkiel",1
"Society4Science",1
"SOIndiana",1
"SonalRShah",1
"SouthBendChmbr",1
"SouthportPD",1
"SouthwestAir",1
"SpecialReport",1
"Stark431",1
"StephenSchatz",1
"StevenOlikara",1
"stevens_sv",1
"SteveWorks4You",1
"StoCuBedford",1
"StVincentIN",1
"Suer_Rat",1
"sunbeltgirl",1
"susiebuzan",1
"sycamoreschool",1
"TarsiDunlop",1
"TGowdySC",1
"thegarance",1
"theglobalfight",1
"TheINDYpundit",1
"thejointstaff",1
"thenaptownmedic",1
"theOperative_",1
"THPDPIO",1
"timdevaney",1
"TomRooney",1
"Tony_Bennett",1
"tonykatz",1
"ToyotaIndiana",1
"Trade_EU",1
"trademeansjobs",1
"treyradel",1
"tswarens",1
"TulsiPress",1
"UN",1
"UNICEFUSA",1
"UPS",1
"UPSPolicy",1
"USAGym",1
"USArmy",1
"USNavy",1
"USRepKeating",1
"USRepLong",1
"USSArizona",1
"USSupremeCourt",1
"VAChair",1
"Varneyco",1
"VetsForAction",1
"Vibeka",1
"visitthecapitol",1
"WashTimes",1
"waysandmeans",1
"wbiw",1
"WesternEnergy1",1
"WEVV",1
"WFIUNews",1
"wfyi",1
"WhiteHouse",1
"WhitestownIN",1
"WIIT_DC",1
"wishtv",1
"WorkOneCom",1
"WOWOCharly",1
"WSBT",1
"WSJhealth",1
"wtiu",1
"youngmdavid",1
"YouthToday",1
