"Mention","Frequency"
"MountainWest",4
"NASA",4
"NevadaDECA",4
"NevadaFCCLA",4
"NevadaHOSA",4
"NLTahoeFire",4
"noah_bond",4
"PahrumpNV",4
"PVA1946",4
"RanchoRamsLV",4
"RTCSNV",4
"RyanKernKRNV",4
"SecretaryPerry",4
"SenateMajLdr",4
"SenatorHeitkamp",4
"SenBennetCO",4
"SenBillNelson",4
"SenJohnMcCain",4
"SenJoniErnst",4
"SierraSun_News",4
"SocialSecurity",4
"tahoefire",4
"USATODAY",4
"uscapitol",4
"USGAO",4
"USMC",4
"usvetsinc",4
"Valley_Electric",4
"VFWHQ",4
"BankingGOP",3
"CCAreaChamber",3
"ChiefDave_RFD",3
"ChurchillCounty",3
"CimarrOnSpartan",3
"CoralAcademyLV",3
"CoryBooker",3
"CountyofDouglas",3
"DAVHQ",3
"debra_march",3
"DeptofDefense",3
"DiversifyNevada",3
"dpmagnet",3
"DRIScience",3
"ElkoCounty",3
"ElyTimes",3
"FlyFrontier",3
"fox11reno",3
"Fremont_Cannon",3
"goFAAR",3
"HCC_Nevada",3
"HHSGov",3
"HistoryNevada",3
"IFEBP",3
"JetBlue",3
"JoeyGallo24",3
"KeepTahoeBlue",3
"KeithRogers2",3
"kromeroremsa",3
"LakeTahoeShakes",3
"leagueofcities",3
"LindseyGrahamSC",3
"LungAssociation",3
"MarkWarner",3
"MayorSchieve",3
"MesquiteLocal",3
"misserincollins",3
"MojaveMax",3
"NatResources",3
"nevadadot",3
"NevadaGuard",3
"NevadaSwim",3
"News4Melissa",3
"NHTSAgov",3
"nkf",3
"NRCgov",3
"NSBDC",3
"NvDrought",3
"NVFarmBureau",3
"NVGCDD",3
"NVSCIENCEBOWL",3
"NVSocialStudies",3
"NWSReno",3
"PaigeVanzantUFC",3
"PalmerKrysta",3
"PattyMurray",3
"politico",3
"POLITICOPro",3
"RAIDERS",3
"RealBenCarson",3
"REMSAEMS",3
"RenoAirRaces",3
"RenoPeppermill",3
"renownhealth",3
"RepComstock",3
"RindelsAP",3
"SenatorRisch",3
"SenBrianSchatz",3
"SenGaryPeters",3
"senjudiciary",3
"SenMikeLee",3
"SenRonJohnson",3
"SteveScalise",3
"StRoseHospitals",3
"SUPERNAP",3
"swimiller",3
"Switch",3
"TahoeNorth",3
"TeeUpForTroops",3
"TonyIllia",3
"TSA",3
"united",3
"UNLVGolf",3
"UNLVLaw",3
"UNLVresearch",3
"UNLVWGolf",3
"USAFReserve",3
"USATODAYmoney",3
"USC_Athletics",3
"USDA",3
"USDOL",3
"ussoccer_wnt",3
"USTravel",3
"VAREPNational",3
"VaughnHartung",3
"VetsVillageLV",3
"Vineburg",3
"vtctasentinels",3
"wallethub",3
"WashoeSheriff",3
"WellsFargo",3
"WolfPack_TV",3
"WWIIMemorial",3
"7853_ROBOTICS",2
"790TalkNOW",2
"7eleven",2
"AaronDFordNV",2
"AARPNV",2
"acognews",2
"AEEnet",2
"AFPhq",2
"afterschool4all",2
"AFW2",2
"AICPA",2
"AirForceReserve",2
"AlaskaAir",2
"AMdoughman",2
"APA_Planning",2
"Apple",2
"ArborViewAggies",2
"armuth09",2
"ASASLasVegas",2
"astro_DonThomas",2
"AWEA",2
"BEAUTIFULPlCS",2
"BelmontStakes",2
"BestBuy",2
"BetsyDeVos",2
"BetsyFretwell",2
"BillCassidy",2
"BishopGormanHS",2
"BMarshh54",2
"BrianMcAnallen",2
"BrianSandoval",2
"burgessev",2
"Cardenas_Market",2
"Carson_Sheriff",2
"CCSDMillerIB",2
"CHANevada",2
"CHSBulldogsNV",2
"ChuckGrassley",2
"CityofFallon",2
"CMSGov",2
"CoachKO",2
"Colinlygren",2
"CombsHank",2
"CraigCaplan",2
"CreechAFB",2
"cspan",2
"CTIA",2
"CUFI",2
"Culinary226",2
"DancingABC",2
"davidjaybecker",2
"dcexaminer",2
"Deadline2020",2
"debates",2
"ElaineChao",2
"ElkoFire",2
"ElkoHigh",2
"EnelGroup",2
"ENERGY",2
"EpilepsyFdn",2
"espn",2
"Evan_Weinstock",2
"FBILasVegas",2
"FilVetsREP",2
"fly2ohare",2
"FlyingICU",2
"FoothillHSBand",2
"FRAHQ",2
"freep",2
"FulbrightPrgrm",2
"GOPHELP",2
"Gr8Anchor",2
"GreenValleyHS",2
"GroverNorquist",2
"HarrisCHeller",2
"HemoAlliance",2
"heyitsambika",2
"HRC",2
"hyperlooptech",2
"iaaforg",2
"ike_nwamu",2
"InbeePark",2
"JDRF",2
"JenniferSprout",2
"JerryMoran",2
"JimInhofe",2
"jmstensrud",2
"JohnBoozman",2
"JonDPonder",2
"jontester",2
"kabilez23",2
"Kevinchild",2
"KevinWallRadio",2
"KlondexIR",2
"ktummarello",2
"KyleBusch",2
"kyleroberts66",2
"La2015",2
"LasVegasAcademy",2
"LasVegasNFR",2
"LasVegasSign",2
"lbsunlv",2
"LTAlliance",2
"LVStratosphere",2
"marchmadness",2
"Mark_HallPatton",2
"MARNOLDPV",2
"MarriottPOV",2
"MatadorNetwork",2
"MikeCrapo",2
"MissAmericaNV",2
"MLB",2
"MorningConsult",2
"MtRoseSkiTahoe",2
"NACDD",2
"NAEMT_",2
"nancook",2
"NaomiDuerr",2
"NASANevada",2
"NASCAR",2
"NationalGuard",2
"NatlBlueRibbon",2
"NatlParkService",2
"NavyLeagueUS",2
"NCAA",2
"NCJFCJ",2
"NeomaJardon",2
"NevadaAG",2
"nevadaart",2
"NevadaArts",2
"NevadaBaseball",2
"NevadaDMV",2
"NevadaDPS",2
"NevadaWingCAP",2
"NevGOE",2
"NHF_Hemophilia",2
"NHL",2
"NHTSArecalls",2
"NicciPucci",2
"NLVPD",2
"NRFnews",2
"nssfshotshow",2
"NSTA",2
"NVBAA",2
"nvbizmag",2
"NVBoysState",2
"NVBroadcasters",2
"NVDC123",2
"NvDOW",2
"NVPumpkinHollow",2
"NvRuralElectric",2
"oneontherun",2
"OPD5",2
"orleansarena",2
"outsidemagazine",2
"OzmenCenter",2
"PackVB",2
"PamMinick1",2
"PastorRandallC",2
"PIANational",2
"PLCranching",2
"RAINN01",2
"RayHagarNV",2
"RecordCourierNV",2
"Reno_Hub",2
"renobighorns",2
"RepJerryNadler",2
"RepRyanZinke",2
"RichardRubinDC",2
"RileySnyder",2
"RobertJDole",2
"RonPaul",2
"SanfordAging",2
"SecElaineChao",2
"SecNielsen",2
"SecretaryFoxx",2
"SecShulkin",2
"SenateFinance",2
"SenateYouth",2
"SenatorBarb",2
"SenatorBoxer",2
"SenatorLankford",2
"SenatorShaheen",2
"sendavidperdue",2
"SenRubioPress",2
"SenTedCruz",2
"SenThomTillis",2
"ShrinersOpen",2
"SkillsUSA",2
"SMF_YouthRecvry",2
"Snehalstocks",2
"SportsCenter",2
"SSHS_Cougars",2
"starsandstripes",2
"StavrosAnthony",2
"StBaldricks",2
"SteveDaines",2
"TahoeAgency",2
"taxreformer",2
"TeamUSA",2
"TechCocktail",2
"TerriJanison",2
"TheJaguarsOfDP",2
"TheJusticeDept",2
"TheUSONetwork",2
"TinaQuigley",2
"tmcchighschool",2
"ToddRokita",2
"TownofPahrump",2
"TreyHumphrey775",2
"TriNet",2
"unitehere",2
"UNLVAdmissions",2
"UNLVmedicine",2
"UNLVSoftball",2
"UNLVTheCenter",2
"uofnevadapolice",2
"USArmy",2
"USC",2
"USChamber",2
"usedgov",2
"UWSN",2
"VarianMedSys",2
"VAVetBenefits",2
"Vegas",2
"VEGASINC",2
"VegasPBS",2
"VegasSign",2
"VGreen85",2
"VisitCarsonCity",2
"VisitFallon",2
"walkerfurniture",2
"warriorgames",2
"washingtonpost",2
"WellsFargoNews",2
"WestCareerTech",2
"wethepeople",2
"WGUNevada",2
"WhiteHouse",2
"WNC_Information",2
"WNCBaseball",2
"WSJ",2
"WSPAPrez",2
"XGames",2
"YeringtonHigh",2
"_ALLRISE_",1
"10Best",1
"360vegas",1
"702TMBrown",1
"aafp",1
"AAHOA",1
"AANP_NEWS",1
"aaoms",1
"AARP",1
"ABCNevada",1
"ACHA_Tweets",1
"ACRheum",1
"ACSCAN",1
"AdamLaxalt",1
"ADL_National",1
"AEDSocial",1
"AFWERX",1
"AGScottPruitt",1
"AHIMAResources",1
"AIADA_prez",1
"AIPAC",1
"AirmanMagazine",1
"AjitPaiFCC",1
"Albertsons",1
"alsassociation",1
"alzassociation",1
"AmerAcadPeds",1
"AmerDentalAssn",1
"AmerGamingAssn",1
"American_Heart",1
"AmericanCancer",1
"AmericanLegion",1
"AMR_Social",1
"ANANursingWorld",1
"Anderson4NV",1
"AndiGuevaraKTVN",1
"AndyBarron10",1
"AndyGil13",1
"AndyPuzder",1
"AngelaSchilling",1
"AnthemInc",1
"AOAforDOs",1
"AOPA",1
"AP",1
"AP_Top25",1
"APAPsychiatric",1
"APTA_info",1
"ArlingtonNatl",1
"ArmedForcesDay",1
"artandwriting",1
"ASDAnet",1
"ATeamNV1",1
"ATFHQ",1
"ATT",1
"AUCDNews",1
"AVID4College",1
"AWBC_USA",1
"Backcountry_H_A",1
"BackpackerMag",1
"BankofAmerica",1
"BarrickGold",1
"BennetForCO",1
"bikemag",1
"bizutesfaye",1
"BlumenauerMedia",1
"BobbyLucey",1
"BobluceyNV",1
"BonnieWeber",1
"BorenAwards",1
"boulder_hs",1
"BOYDFRCSTSUMMIT",1
"boyscouts",1
"BoysTown",1
"bpolitics",1
"bradpomerance",1
"Brandonkah0",1
"BreakthruVegas",1
"brianschatz",1
"Broncos",1
"BrosBBQ",1
"BSEEgov",1
"BudgetGOP",1
"businessinsider",1
"CAANevada",1
"CaesarsEnt",1
"CaesarsPalace",1
"cajunbanker",1
"campusprotector",1
"Candle_Lighters",1
"Carl_NVHOSA",1
"CarlyFiorina",1
"carsonnow",1
"CatherineForNV",1
"CCCNevada",1
"CCofOhio",1
"CCSD",1
"ccsd_ell",1
"CCSD_Trustees",1
"CCSDSocial",1
"Centene",1
"CFields",1
"chanceseales",1
"CharterCom",1
"CharterNewsroom",1
"Chicago_Wolves",1
"ChrisCoons",1
"ChrisJansing",1
"christythechamp",1
"cityoffernley",1
"CivicEducation",1
"ClintJolly",1
"CNBC",1
"CNBCnow",1
"CodyFajardo17",1
"ColeAzare",1
"CollegeSLAM",1
"CommerceGov",1
"Condor_America",1
"connorfields11",1
"ConservationFnd",1
"ConsumerBankers",1
"CountryLiving",1
"CoxComm",1
"CQnow",1
"Creech_AFB",1
"cspanbus",1
"CSStevensphoto",1
"CTEinCCSD",1
"CTMag1",1
"Cubs",1
"culinaryhclv",1
"CyrqEnergy",1
"DamonteRanchHS",1
"Dana_Fink",1
"dancinganchor",1
"DARPA",1
"daveontv",1
"davidbobzien",1
"davidshepardson",1
"detroitnews",1
"DHSBlueCampaign",1
"DiscoverEorg",1
"dphs_athletics",1
"Drapereng",1
"e2org",1
"eachonetellone",1
"Eagles",1
"EarthPicturz",1
"ElCortezLV",1
"EPWGOP",1
"Equifax",1
"Erik_Verduzco",1
"ESPNU",1
"estherjulee",1
"EvelynStuckeyES",1
"ExhibitsMeanBiz",1
"FDICgov",1
"feartofreedom",1
"FEC",1
"FedEx",1
"FIFAcom",1
"FinalFour",1
"Flickr",1
"flyLAXairport",1
"FoxBusiness",1
"francescaparis_",1
"frequentflyfam",1
"friendsofnvwild",1
"FSLasVegas",1
"FTA_DOT",1
"FTC",1
"FulbrightSchlrs",1
"GardenShopReno",1
"garymartindc",1
"GeorgeHWBush",1
"getoutdoorsnv",1
"GirlUp",1
"Glenn_CookNV",1
"GLVAR",1
"GoDucks",1
"GoMesquiteNV",1
"Google",1
"GopEnergy",1
"GOPoversight",1
"GovernorPerry",1
"govtechnews",1
"HARDInews",1
"HeidiGansert",1
"HELPCmteDems",1
"HelpUSA",1
"HMNorthey",1
"HomeDepot",1
"HotAugustNights",1
"HouseJudiciary",1
"howardstutz",1
"HuffingtonPost",1
"HuffPostPol",1
"IAEE_HQ",1
"IFlyOAKland",1
"ileadnevada",1
"Interbike",1
"IRSnews",1
"IsraeliPM",1
"ISWNE",1
"jacobthefu",1
"JakeLaperruque",1
"James_Oscarson",1
"JasonFrierson",1
"Jcap_GFB",1
"JeffDeLongRGJ",1
"JeffersonAwards",1
"JennyBrekhus",1
"jkdalpe",1
"Jlscheid",1
"jmhattem",1
"JoeHernandez3",1
"JohnDabkovich",1
"johnthune",1
"JohnWayneAir",1
"JonasP_LVGEA",1
"juliaritchey",1
"kat_lucero",1
"KatyontheHill",1
"KellyannePolls",1
"KevinSelf1984",1
"kmcannonphoto",1
"KMhonda",1
"KnightlyGrind",1
"KristiNoem",1
"ktmbeautiful",1
"KVN_03",1
"kxnt",1
"KyndellNews3LV",1
"lake_tahoe_news",1
"lakemeadnps",1
"LAS",1
"laughlinchamber",1
"LBAirport",1
"LCAorg",1
"LCBSchools",1
"LeeCanyonLV",1
"LeoShane",1
"librarycongress",1
"Linda_McMahon",1
"LindsE_Anderson",1
"lmyerslvrj",1
"Lowes",1
"LPGA",1
"LUNGFORCE",1
"LVHonorGuard",1
"LVMotorSpeedway",1
"lvphil",1
"lynnstewart4NV",1
"MadonnaLong",1
"MarchofDimes",1
"marcorubio",1
"Marcshort45",1
"MariaSilvaFOX5",1
"MarvinMenzies",1
"mattcohenphoto",1
"McDonalds",1
"McEwenMining",1
"mellawrence29",1
"mikeofcc",1
"MilitaryOfficer",1
"MiningAmerica",1
"MissAmericaOrg",1
"mmschocolate",1
"MODAdvocacy",1
"Moore4Nevada",1
"MRANofNevada",1
"mtanel",1
"MVNKTrout",1
"MW_OlySports",1
"myers_dc",1
"NAIOPNorthernNV",1
"NAIOPSNV",1
"NAMICommunicate",1
"NAPOpolice",1
"NASSP",1
"NATA1950",1
"NatGeoTravel",1
"nationaljournal",1
"Nationals",1
"NatlAutoMuseum",1
"NatUrbanLeague",1
"Nature_Nevada",1
"nbadleague",1
"NBCNightlyNews",1
"NBCSports",1
"NCAASoccer",1
"NCAPAtweets",1
"NDRNadvocates",1
"NEA",1
"NeonMuseum",1
"netanyahu",1
"NevadaACTE",1
"NevadaBlockN",1
"NevadaBlueCrew",1
"NevadaBuilders",1
"NevadaForestry",1
"NevadaIE",1
"nevadamuseum",1
"nevadapta",1
"NevadaReady",1
"NevadaRecruits",1
"nevadasb",1
"NevadaState",1
"NevadaTaxpayers",1
"NFB_voice",1
"NFIB",1
"nfib_nv",1
"NFL",1
"NicheSocial",1
"NIHB1",1
"NLRB",1
"nnedv",1
"NRECANews",1
"NSPSINC",1
"NSRMBoulderCity",1
"nuggetribs",1
"NVArchiveRecord",1
"NVARnevada",1
"NVconservation",1
"NVCPA47",1
"NVEnergy",1
"NVFFA",1
"NVHBA",1
"NVHC1977",1
"NVMarchFromArch",1
"NVPCA",1
"nvstate",1
"NVStateParks",1
"NVTourism",1
"nvvolunteers",1
"OfficialPeterG_",1
"OJPOVC",1
"OMGitsMIKI",1
"ONDCP",1
"OneModernCouple",1
"Op_Homefront",1
"Orioles",1
"OscarBGoodmanLV",1
"OscarDelgadoNV",1
"OutdoorPhotoMag",1
"OutsideLasVegas",1
"PaloVerdeHS_NV",1
"PanasonicUSA",1
"Patriots",1
"PCIAA",1
"PenskeMoving",1
"periandsons",1
"PeterSullivan4",1
"PGATOUR",1
"pjoncich",1
"PopSci",1
"PostOpinions",1
"PresidentPeres",1
"ProvostCarman",1
"Pumphrey6K",1
"PUrbanDC",1
"Rangers",1
"realDonaldTrump",1
"RebelReportUNLV",1
"RedCross",1
"RefriedBrean",1
"Reno914RR",1
"renoartscity",1
"RenoDaily",1
"renomuffins",1
"RenoPublicRadio",1
"RenoRiverRun",1
"RenoTahoeUSA",1
"RepAnnaEshoo",1
"RepFrankGuinta",1
"repgregwalden",1
"RepGusBilirakis",1
"repjohnkline",1
"RepKihuen",1
"RepKinzinger",1
"RepMikeCoffman",1
"RepRyanCostello",1
"RepSinema",1
"RepTomEmmer",1
"RepTomPrice",1
"RGJRayHagar",1
"richardkelley",1
"RickSantorum",1
"RickVelotta",1
"rickytwrites",1
"Rio2016_en",1
"RiponAdvance",1
"RJ_Sports",1
"RMEF",1
"ROAD2LPGA",1
"rollcall",1
"Rollinsmoke_bbq",1
"RSARealtors",1
"Russell_Lehmann",1
"SabrinaSiddiqui",1
"SafariClubIntl",1
"SafeEmbrace",1
"SalArmySONV",1
"SamMartin_6",1
"SandraChereb",1
"SAStars",1
"SBAgov",1
"SBNation",1
"SchoolLunch",1
"SCI_Official",1
"seanw801",1
"SEC_News",1
"SecPriceMD",1
"SEIU",1
"SenAlexander",1
"SenateGOP",1
"SenateRPC",1
"SenatorBurr",1
"SenatorCardin",1
"SenatorCassidy",1
"SenatorCollins",1
"SenatorIsakson",1
"SenatorLeahy",1
"SenatorWarner",1
"SenatorWicker",1
"SenBlumenthal",1
"sendebbiesmith",1
"SenJackReed",1
"SenJohnBarrasso",1
"SenJohnHoeven",1
"SenPatRoberts",1
"SenToddYoung",1
"SethARichardson",1
"seungminkim",1
"ShaunOMB",1
"ShawCounselors",1
"shipley25",1
"Shop_CC_First",1
"SHRMBirbal",1
"sierraavalanche",1
"SInow",1
"SJSUBaseball",1
"smallUAVs",1
"smokey_bear",1
"snclaketahoe",1
"SOSCegavske",1
"southpointlv",1
"Space_Station",1
"SpeakerBoehner",1
"SpecialOlympics",1
"Stanford",1
"StanfordFball",1
"Starbucks",1
"StateDept",1
"StationCDRKelly",1
"SteveSebelius",1
"storage_ESA",1
"StudentCam",1
"studentvets",1
"SunriseLasVegas",1
"SWGas",1
"swimswamnews",1
"T_Jit",1
"TahoeRCD",1
"TahoeSouth",1
"Teach_Vegas",1
"TelemundoLV",1
"thatLGUY",1
"TheAACE",1
"TheArtOfTravels",1
"TheFilharmonic",1
"TheMirageLV",1
"TheTRCP",1
"thomasmnv",1
"threesquareLV",1
"tim_cook",1
"TMSmustangs",1
"TomWheelerFCC",1
"Tonopahbeer",1
"TonyDasco",1
"tpl_org",1
"Transport",1
"TriciaKean",1
"tsspangler",1
"TUNAdmissions",1
"Twitter",1
"ufc",1
"UFCGYM",1
"uhaul",1
"UNLVAlumni",1
"UNLVBookstore",1
"unlvcoe",1
"UNLVEMBA",1
"UNLVFineArts",1
"UNLVgaming",1
"UNLVRebelSoccer",1
"UNLVSanchez",1
"unlvsc",1
"UNLVStudyAbroad",1
"UNLVUpwardBound",1
"UNLVvball",1
"UNLVwSoccer",1
"UNRExtension",1
"UPS",1
"UrbanChamber",1
"USACEHQ",1
"USASwimming",1
"USCTrojans",1
"USDOTFHWA",1
"USGLC",1
"USGS",1
"USGS_Nevada",1
"USHouseRep",1
"USIndianAffairs",1
"USMarineCorps",1
"usnews",1
"USNewsEducation",1
"usopengolf",1
"UtahVolleyball",1
"VacayCanada",1
"valley",1
"vashtizzle_",1
"Vegas88s",1
"VegasNews",1
"verizon",1
"VeteransHouseNV",1
"VFWmag",1
"vintagevegas",1
"VPPressSec",1
"VVAmerica",1
"VVMF",1
"WACsports",1
"Walgreens",1
"Walmart",1
"WaysandMeansGOP",1
"WeaponsSchool",1
"WestCare",1
"Wetnwildlv",1
"WHS_WarriorsLV",1
"WillLachenauer",1
"WNBA",1
"WorldHistory101",1
"YC4ER",1
"YouthBuildUSA",1
