"Hashtag","Frequency"
"GOPTaxBill",30
"ActOnClimate",28
"copolitics",27
"SOTU",27
"Dreamers",26
"EarthDay",25
"Trumpcare",25
"DACA",23
"DreamAct",22
"immigration",21
"climatechange",20
"VoicesOfCO",19
"GOPTaxPlan",18
"townhall",18
"MedicareX",17
"ParisAgreement",17
"immigrationDEN",16
"GrahamCassidy",15
"publiclands",15
"SCOTUS",15
"ArcticRefuge",13
"ChildTaxCredit",12
"CIR",12
"HealthcareBill",12
"latism",12
"VAWA",12
"CHIP",11
"CO",11
"COInnovation",11
"debt",11
"DefendDACA",11
"DoYourJob",11
"healthcare",11
"cleanenergy",10
"JointAddress",10
"MarchMadness",10
"MonumentsForAll",10
"debtceiling",9
"crowdfunding",8
"opioidcrisis",8
"AntiquitiesAct",7
"BearsEars",7
"budget",7
"coaerospace",7
"ColoradansDontShutDown",7
"KeepItPublic",7
"MarchForScience",7
"NetNeutrality",7
"opioid",7
"ProtectTheArctic",7
"BlackHistoryMonth",6
"Coloradansdontshutdown",6
"Colorado",6
"edchat",6
"education",6
"ESEA",6
"gobuffs",6
"HermosaCreek",6
"innovation",6
"LGBT",6
"Medicaid",6
"NCLB",6
"PathwaysToInnovation",6
"StandWithBearsEars",6
"TitleX",6
"ACA",5
"AskMFB",5
"BetterCare",5
"BeyondColorado",5
"bigdance",5
"Boulder",5
"Broncos",5
"COinnovation",5
"COpolitics",5
"deficit",5
"DISCLOSE",5
"FAFSA",5
"FarmBill",5
"FF",5
"GoBuffs",5
"jobs",5
"LWCF",5
"NationalParkWeek",5
"NDAA",5
"NoChildLeftBehind",5
"ProtectOurCare",5
"Senate",5
"ShamVotingCommission",5
"COEnergyCOJobs",4
"coflood",4
"COProud",4
"CUBoulder",4
"edreform",4
"edtownhall",4
"GoHawks",4
"GOPTaxScam",4
"HighParkFire",4
"marijuana",4
"methane",4
"MTPDaily",4
"PTC",4
"PublicLands",4
"sb48",4
"SB48",4
"SunshineWeek",4
"taxreform",4
"TownHall",4
"VoteNoAHCA",4
"wildfire",4
