"Mention","Frequency"
"maziehirono",238
"SenateDems",66
"realDonaldTrump",65
"DeptVetAffairs",53
"WhiteHouse",49
"USAgov",48
"Disabilitygov",30
"POTUS",29
"VeteransHealth",29
"SenatorAkaka",26
"FAFSA",25
"CAPAC",24
"Daniel_Inouye",24
"RepHanabusa",23
"RepMarkTakai",23
"SenSchumer",22
"USDA",22
"cochawaii",21
"PattyMurray",21
"ENERGY",20
"usedgov",20
"SBAgov",18
"VAVetBenefits",18
"arneduncan",17
"HHSGov",17
"HIDOE808",17
"SenatorDurbin",17
"SenateGOP",15
"UHawaiiNews",15
"CivilBeat",14
"pacificnps",14
"DeptofDefense",13
"blog44",12
"SenGillibrand",12
"GorsuchFacts",11
"RepJudyChu",11
"SenWarren",11
"StarAdvertiser",11
"CommerceGov",10
"HealthCareGov",10
"letsmove",10
"RepMikeHonda",10
"SenatorBoxer",10
"SmlBizMajority",10
"StateDept",10
"DSenFloor",9
"healthfinder",9
"KITV4",9
"NWSHonolulu",9
"SenatorReid",9
"SenBlumenthal",9
"UHWestOahu",9
"CoryBooker",8
"EximBankUS",8
"fema",8
"MSNBC",8
"NOAA",8
"nwlc",8
"SenatorBarb",8
"TulsiPress",8
"uhmanoanews",8
"AAAJ_AAJC",7
"AARPHawaii",7
"BrandUSA",7
"CFPB",7
"civilrightsorg",7
"FilVetsREP",7
"gohawaii",7
"GovHawaii",7
"Interior",7
"MayorKirkHNL",7
"RayLaHood",7
"repjohnlewis",7
"SenatorHeitkamp",7
"SenWhitehouse",7
"USMC",7
"VA_PTSD_Info",7
"vacareers",7
"EnergyDems",6
"JudiciaryDems",6
"KHONnews",6
"NatlParkService",6
"seeMolokai",6
"SenatorBaldwin",6
"SenatorShaheen",6
"SenFranken",6
"SenJackReed",6
"SenSherrodBrown",6
"USDOL",6
"USOlympic",6
"VP",6
"WhiteHouseAAPI",6
"WHLive",6
"brianschatz",5
"HawaiianAir",5
"HawaiiNewsNow",5
"HI_CivilDefense",5
"HUDNews",5
"KupunaAdvocate",5
"mauivisit",5
"nytimes",5
"PunahouSchool",5
"SenateFinance",5
"SenatorBegich",5
"SenatorCardin",5
"SenDeanHeller",5
"SenFeinstein",5
"timkaine",5
"TravelCoalition",5
"usairforce",5
"USArmy",5
"WakeUp2day",5
"AAUWPolicy",4
"amyklobuchar",4
"BarackObama",4
"CDCgov",4
"ChrisCoons",4
"DHSgov",4
"EPA",4
"GloriaSteinem",4
"HawaiiHTA",4
"hawccinf",4
"hnl_mayor",4
"HouseDemocrats",4
"jilltokuda",4
"LCVoters",4
"MauiFarmTours",4
"MomsRising",4
"NARAL",4
"PacificCommand",4
"PHAnews",4
"PPact",4
"SenatorSchumer",4
"SenatorTomUdall",4
"SenBobCasey",4
"SenBookerOfc",4
"SenBrianSchatz",4
"SenCortezMasto",4
"SenGaryPeters",4
"SenJeffMerkley",4
"SenKamalaHarris",4
"STEMconnector",4
"TheJusticeDept",4
"USRepRHinojosa",4
"visitthecapitol",4
"washingtonpost",4
"WereNIEA",4
"AmericanU",3
"AtghIgov",3
"Campaign4Kids",3
"ChrisVanHollen",3
"CloseUp_DC",3
"DKIInstitute",3
"DorisMatsui",3
"EPAGov",3
"FaithNPolitics",3
"fhsgovlove",3
"FitnessGov",3
"GOP",3
"HawaiianChipCo",3
"HillaryClinton",3
"HINationalGuard",3
"HRC",3
"HUDgov",3
"LanakilaPacific",3
"Lilly_Ledbetter",3
"louiseslaughter",3
"MauiNOW",3
"MEDBinc",3
"MeetThePress",3
"MinorityHealth",3
"MyPlate",3
"NancyPelosi",3
"NASA",3
"NEAToday",3
"NFL",3
"NSF",3
"OCANational",3
"oha_hawaii",3
"pacbiodiesel",3
"PPVNH",3
"RepBarbaraLee",3
"RepGraceMeng",3
"rollcall",3
"RoyBlunt",3
"runningstartDC",3
"SandraFluke",3
"SCOTUSnom",3
"SecretaryJewell",3
"SenateMajLdr",3
"sherrymac",3
"stabenow",3
