"Mention","Frequency"
"SenJohnBarrasso",384
"FoxNews",137
"SenatorEnzi",87
"SenateRPC",66
"AmericaNewsroom",59
"EPA",51
"FoxBusiness",51
"IndianCommittee",41
"WSJ",39
"MSNBC",38
"CSTribune",36
"EPWGOP",36
"BillHemmer",33
"SenJohnMcCain",33
"WashTimes",33
"FoxNewsSunday",30
"thehill",27
"wyoguard",26
"SenWestCaucus",25
"Varneyco",25
"senorrinhatch",23
"washingtonpost",21
"HappeningNow",20
"SenJohnThune",20
"CNNSotu",19
"CynthiaLummis",19
"dcexaminer",19
"gretawire",19
"IBDeditorials",19
"CNBC",18
"CNN",18
"ENR_GOP",18
"POTUS",18
"lisamurkowski",17
"AP",15
"fxnopinion",15
"nytimes",15
"SenJohnHoeven",15
"crowleyCNN",14
"marthamaccallum",14
"Morning_Joe",14
"SenatorHeitkamp",14
"SenatorReid",13
"WSJopinion",13
"EnergyGOP",12
"JoeNBC",12
"JohnCornyn",12
"realDonaldTrump",12
"senate_gops",12
"SenatorCardin",12
"SenSanders",12
"USATODAY",12
"JonScottFNC",11
"SecretsBedard",11
"SenAlexander",11
"wyo_football",11
"greta",10
"Interior",10
"Jennafnc",10
"morningmika",10
"YellowstoneNPS",10
"BarackObama",9
"FaceTheNation",9
"MariaBartiromo",9
"Sen_JoeManchin",9
"SenatorRisch",9
"SpeakerBoehner",9
"SquawkCNBC",9
"westerncaucus",9
"OrrinHatch",8
"politico",8
"RepLizCheney",8
"RoyBlunt",8
"SenateGOP",8
"SenateMajLdr",8
"SenRonJohnson",8
"ShannonBream",8
"TomCoburn",8
"UN",8
"CheFrontierDays",7
"ENERGY",7
"JimInhofe",7
"kgwntv",7
"loudobbsnews",7
"MorningsMaria",7
"NROcorner",7
"seanhannity",7
"SenDeanHeller",7
"SenMikeLee",7
"TeamCavuto",7
"WYLegislature",7
"wyoathletics",7
"AGScottPruitt",6
"County10News",6
"foxnewspolitics",6
"GerriWillisFBN",6
"GrandTetonNPS",6
"GreggJarrett",6
"InhofePress",6
"JansingCo",6
"mitchellreports",6
"SenatorTimScott",6
"SenCapito",6
"SenPatRoberts",6
"SenToomey",6
"SpecOlymWY",6
"SteveDaines",6
"ThisWeekABC",6
"wolfblitzer",6
"CarolCNN",5
"CNNnewsroom",5
"Forbes",5
"Fremont1_LVHS",5
"GOPSenFinance",5
"GovMattMead",5
"GrahamBlog",5
"jdbalart",5
"JerryMoran",5
"JohnBoozman",5
"MartinHeinrich",5
"MelissaAFrancis",5
"Mike_Johanns",5
"MikeCrapo",5
"netanyahu",5
"rollcall",5
"SenAngusKing",5
"SenDanCoats",5
"SenDonnelly",5
"The_News_Record",5
"theaward",5
"TheDailyRanger",5
"WhiteHouse",5
"chucktodd",4
"cspanwj",4
"dailyrundown",4
"DarrinPeppard",4
"DavidVitter",4
"EPWRepublicans",4
"foxnewsvideo",4
"GretchenCarlson",4
"JeffFlake",4
"jhski",4
"K2RadioWyo",4
"KCWY13",4
"KellyAyotte",4
"kgabradio",4
"KomenWY",4
"McConnellPress",4
"Medium",4
"MeetThePress",4
"NCAI1944",4
"RepTipton",4
"robportman",4
"Rocket_Miner",4
"SenateDems",4
"SenatorIsakson",4
"SenatorTomUdall",4
"SenatorWicker",4
"Soledad_OBrien",4
"StAnthonyCasper",4
"SundayFutures",4
"usbr",4
"wyo_mbb",4
"WyoRadio",4
"AaronGroffTV",3
"AARPWY",3
"andrewrsorkin",3
"AnthonyAdragna",3
"bigfootktga",3
"BLMNational",3
"bobschieffer",3
"brianschatz",3
"brithume",3
"BudgetGOP",3
"carlquintanilla",3
"CasperChamber",3
"CBS",3
"CNBCClosingBell",3
"cnsnews",3
"CowboyStateNews",3
"cvpayne",3
"eliseviebeck",3
"EPAScottPruitt",3
"forestservice",3
"GallupNews",3
"GOP",3
"GStephanopoulos",3
"HeartMountainWY",3
"HiguchiJD",3
"IndianCountry",3
"IngrahamAngle",3
"Jeopardy",3
"jonkarl",3
"KarlRove",3
"KFBCRadio",3
"marcorubio",3
"MikeEmanuelFox",3
"MsCat18",3
"NCAA",3
"PeteKTheHill",3
"PeterSullivan4",3
"POLITICOPro",3
"RepBecerra",3
"RepTomPrice",3
"Reuters",3
"Sebelius",3
"SenatorFischer",3
"SenatorRounds",3
"SenatorTester",3
"SenBobCasey",3
"SenBobCorker",3
"SenJonKyl",3
"SenSherrodBrown",3
"sheridanmedia",3
"SpecialReport",3
"SquawkStreet",3
"StateDept",3
"thefix",3
"USNavy",3
"WyDSA",3
"Wyoming_DEQ",3
"WyomingFFA",3
"AEI",2
"alankugr",2
"amyklobuchar",2
"ANHQDC",2
"AP_Politics",2
"BeckyQuick",2
"BeltwayBeef",2
"BloombergBNA",2
"BloombergTV",2
"boyscouts",2
"casperjournal",2
"chernan9_v",2
"CheyenneWY",2
"ChrisCoons",2
"ChrisMurphyCT",2
"Crossfire",2
"cspan",2
"DanaPerino",2
"DevilsTowerNM",2
"DirectorDanAshe",2
"djheakin",2
"DSORennie",2
"EnergyUW",2
"ErnestMoniz",2
"FarmBureau",2
"FERC",2
"foxandfriends",2
"FoxNewsLive",2
"GEWomenFirst",2
"GOPLeader",2
"GovMikeHuckabee",2
"gretabrawner",2
"HarrisonUrsula",2
"HHSGov",2
"hillhealthwatch",2
"IBDinvestors",2
"indianz",2
"jhradionews",2
"JoeSquawk",2
"journeysschool",2
"kelly_evans",2
"kellywalshband",2
"KevinMaddenDC",2
"kwelkernbc",2
"librarycongress",2
"Lovell_News",2
"LukeRussert",2
"MARKEYMEMO",2
"MountainWest",2
"Ms_Cs_Class",2
"nationaljournal",2
"NatlParkService",2
"ndssbuddywalk",2
"nielslesniewski",2
"NRCgov",2
"NRO",2
"OSMRE",2
"PeterCCook",2
"PressSec",2
"PruSpirit",2
"RamseyTheHill",2
"RepBillJohnson",2
"RepKristiNoem",2
"RepRobBishop",2
"RepStevePearce",2
"RickFolbaum",2
"SecElaineChao",2
"senateenergy",2
"SenateHistory",2
"SenateYouth",2
"SenatorCarper",2
"SenatorKirk",2
"SenBrianSchatz",2
"SenCoryGardner",2
"sendavidperdue",2
"SenMarkey",2
"SenWhitehouse",2
"SpecialOlympics",2
"SteveScalise",2
"StewSays",2
"ThomasARoberts",2
"Timothy_Cama",2
"tracybyrnes",2
"USATOpinion",2
"uscapitol",2
"USChamber",2
"USDA",2
"USGAO",2
"USMC",2
"USNationalGuard",2
"UWyonews",2
"VanJones68",2
"VisitCasper",2
"WARojas",2
"WashInstitute",2
"weeklystandard",2
"WSJPolitics",2
"wybroadcasters",2
"Wyo_Roundup",2
"WyoArchives",2
"WyoLegMajority",2
"WyomingITC",2
"WyoWrestle",2
"_BreezyJohnson",1
"_MealsOnWheels",1
"A_G_Haubner",1
"AAF",1
"aaronflint",1
"ABCPolitics",1
"ABCWorldNews",1
"afinley119",1
"aircraftcarrier",1
"AlanColmes",1
"alejsilva",1
"alexanderbolton",1
"alexcguillen",1
"AliVelshi",1
"alroker",1
"AmandaDTV",1
"amenasaiyid",1
"AmericaNowRadio",1
"AmyAHarder",1
"AndrewRestuccia",1
"andylevy",1
"AOL",1
"AP_Top25",1
"APAICS",1
"apeterka",1
"API_News",1
"argusleader",1
"Atlantic_LIVE",1
"Avik",1
"barrassoforwyo",1
"BayanRahman",1
"BeefUSA",1
"Ben_Geman",1
"BHMRNews",1
"BigHornRadio",1
"BillGates",1
"BillGriffeth",1
"BlakemanB",1
"bmeredith001",1
"bobbeauprez",1
"BreitbartNews",1
"BretBaier",1
"BrettLoGiurato",1
"BriLies",1
"BRInstitute",1
"Broncos",1
"bstorrow",1
"businessinsider",1
"ByronYork",1
"CAEDA_WY",1
"CantwellPress",1
"capitalweather",1
"CapitolPolice",1
"carney",1
"CasperCollege",1
"CBSEveningNews",1
"CBSNews",1
"CBSTopNews",1
"CCMuseum",1
"Center4Native",1
"cfdrodeo",1
"ChadPergram",1
"charliespiering",1
"cheyennejournal",1
"chiefbillbaker",1
"ChrisCuomo",1
"ChrisVanHollen",1
"ChuckGrassley",1
"clairecmc",1
"Clyburn",1
"CMSGov",1
"CNNPR",1
"CNNSitRoom",1
"Coal",1
"congbillposey",1
"connect2canada",1
