"Mention","Frequency"
"SenSherrodBrown",180
"CFPB",121
"POTUS",71
"senrobportman",46
"WhiteHouse",43
"cavs",40
"Indians",40
"Equifax",36
"SenateBanking",27
"WellsFargo",26
"SenWarren",20
"OhioState",18
"RonWyden",18
"SenBobCasey",18
"SenatorBoxer",17
"realDonaldTrump",16
"SteveKoff",16
"KingJames",15
"SenJackReed",14
"SenKamalaHarris",13
"ConnieSchultz",12
"jctgov",11
"MineWorkers",11
"Teamsters",11
"USCBO",11
"WhirlpoolCorp",11
"DispatchAlerts",10
"SenatorDurbin",10
"USDOL",10
"CMSGov",9
"CoryBooker",9
"DaytonChildrens",9
"HHSGov",9
"JohnKasich",9
"MLB",9
"Reds",9
"usedgov",9
"SenBlumenthal",8
"SenCortezMasto",8
"UAW",8
"CFPBMilitary",7
"clevelanddotcom",7
"DeptVetAffairs",7
"FCC",7
"maziehirono",7
"repjohnlewis",7
"SCOTUSnom",7
"steelworkers",7
"TheCityClub",7
"USTreasury",7
"AkronChildrens",6
"BetsyDeVosED",6
"CDCgov",6
"CommerceGov",6
"ESPNCleveland",6
"Ford",6
"NatlParkService",6
"NCAA",6
"NLRB",6
"PlatformBeers",6
"RepMarcyKaptur",6
"scottsands",6
"SenateDems",6
"SenFeinstein",6
"SenJohnMcCain",6
"SenMarkey",6
"timkaine",6
"uakron",6
"univofdayton",6
"US_FDA",6
"warriors",6
"aisisteel",5
"allinwithchris",5
"CincyChildrens",5
"DaytonFlyers",5
"JimObergefell",5
"MeetThePress",5
"NASA",5
"NHSCleveland",5
"ohioaflcio",5
"OhioHistory",5
"RepBeatty",5
"SecPriceMD",5
"SenateFinance",5
"SenatorMenendez",5
"SenFranken",5
"SenSanders",5
"SenStabenow",5
"thebigshort",5
"vindicator",5
"YahooNews",5
"AARP",4
"ACSCAN_OH",4
"AFLCIO",4
"AjitPaiFCC",4
"BlueJacketsNHL",4
"bread4theworld",4
"CapitolPolice",4
"ChrisMurphyCT",4
"city_of_toledo",4
"CLBClippers",4
"CLEpolice",4
"ClevelandClinic",4
"CWAUnion",4
"Enquirer",4
"FOPofOhio",4
"GLFOP",4
"hoppinfrog",4
"JECDems",4
"Jeep",4
"JohnGlennWAIP",4
"OHNationalGuard",4
"RepTimRyan",4
"robportman",4
"Sen_JoeManchin",4
"SenatorBaldwin",4
"SenatorCarper",4
"SenJeffMerkley",4
"toledonews",4
"TriCedu",4
"UHhospitals",4
"UHRainbowBabies",4
"USDA",4
"USDOT",4
"USNavy",4
"WrightPattAFB",4
"ACSCAN",3
"AmeriCorpsVISTA",3
"AmerMedicalAssn",3
"AP",3
"ARCgov",3
"BetsyDeVos",3
"cbo",3
"CF_Foundation",3
"chrislhayes",3
"CityOfCincy",3
"cleveland19news",3
"ColumbusChamber",3
"ColumbusGov",3
"CVSHealth",3
"GoBEARCATS",3
"HouseDemocrats",3
"HRC",3
"HUDgov",3
"JohnCranley",3
"KaiserFamFound",3
"kroger",3
"LastWeekTonight",3
"LungAssociation",3
"MarchofDimes",3
"NAACP",3
"nanwhaley",3
"NASAglenn",3
"nationwidekids",3
"NewDay",3
"nytimes",3
"OHEducation",3
"OhioStateAlumni",3
"OhioStAthletics",3
"ohiou",3
"Olympics",3
"PPact",3
"RepHensarling",3
"rollcall",3
"SenatorHassan",3
"SenatorHeitkamp",3
"SenWhitehouse",3
"SpeakerRyan",3
"TheOACC",3
"ToysForTots_USA",3
"USArmy",3
"VP",3
"wrightstate",3
"13abc",2
"180thFW",2
"AmDiabetesAssn",2
"American_Heart",2
"amhistorymuseum",2
"BankofAmerica",2
"BarbaraBoxer",2
"Bengals",2
"biannagolodryga",2
"boyscouts",2
"brianschatz",2
"CaptainAmerica",2
"CBUSRegion",2
"CECCgov",2
"cedarpoint",2
"CentralState87",2
"ChipotleTweets",2
"ChrisCoons",2
"ChuckGrassley",2
"CityofCleveland",2
"clairecmc",2
"CNNSotu",2
"ColsCitySchools",2
"ColumbusPolice",2
"ConsumersUnion",2
"Cookie_Carrasco",2
"CuyahogaCounty",2
"DaytonPrezSpina",2
"DEAHQ",2
"DeptofDefense",2
"dshesgreen",2
"ekownyankah",2
"ENERGY",2
"EPA",2
"EpilepsyFdn",2
"facebook",2
"FamilyVoices",2
"FarmBureau",2
"FDATobacco",2
"FLOTUS",2
"FrankPallone",2
"FreedomCenter",2
"GhostPanther",2
"Glenn_college",2
"GlobalCleveland",2
"GM",2
"Google",2
"JohnBoozman",2
"JulianCastro",2
"KeepitMadeinUSA",2
"kelleydeal",2
"KentState",2
"legionindc",2
"liverUSA",2
"LutheranSvcs",2
"MachinistsUnion",2
"MikeSmith_44",2
"MLH_CHD",2
"Morning_Joe",2
"MorningEdition",2
"mssociety",2
"NationalNurses",2
"NBCNewsPR",2
"NHCouncil",2
"NIH",2
"nwlc",2
"Ohio_Politics",2
"OhioFarmBureau",2
"OhioPharmacists",2
"OhioStateHoops",2
"OhioStateMed",2
"OSHP",2
"PAStatePolice",2
"PattyMurray",2
"penn_state",2
"PodSaveAmerica",2
"Pontifex",2
"PPFA",2
"PPGreaterOH",2
"PresidentDHOP",2
"ProMedicaHealth",2
"RareDiseases",2
"RealBankReform",2
"RealMeatLoaf",2
"RepBradWenstrup",2
"RepJimRenacci",2
"repsandylevin",2
"RepSteveStivers",2
"RichardTrumka",2
"RoyBlunt",2
"SBAgov",2
"SecAF23",2
"SecBurwell",2
"SecretaryAcosta",2
"SenAngusKing",2
"SenateAgDems",2
"SenateGOP",2
"SenateHistory",2
"SenatorCantwell",2
"SenatorCardin",2
"SenatorReid",2
"SenBrianSchatz",2
"SenCapito",2
"SenDonnelly",2
"SenDuckworth",2
"SenGaryPeters",2
"SenGillibrand",2
"senrockefeller",2
"SenTinaSmith",2
"shearers_foods",2
"StateDept",2
"SteveScalise",2
"TODAYshow",2
"uofcincy",2
"USAID",2
"USATODAY",2
"uscapitol",2
"USCPSC",2
"USMC",2
"ussoccer_wnt",2
"USTradeRep",2
"WarrenBuffett",2
"washingtonpost",2
"WHO",2
"WithoutViolence",2
"wosunews",2
"wrestlingbucks",2
"XavierMBB",2
"Yankees",2
"youngstownstate",2
"179AW",1
"1a",1
"21stAmendment",1
"21WFMJ",1
"21WFMJNews",1
"4H",1
"4TaxFairness",1
"700wlw",1
"800273TALK",1
"923TheFan",1
"AAAnews",1
"AACR",1
"AAIUSA",1
"AAMers",1
"AARPOhio",1
"ABCommunities",1
"ACRFoodbank",1
"acslaw",1
"adamdavidson",1
"ADAMHSBoardCC",1
"AFSCME",1
"AIPAC",1
"AirForceAssoc",1
"Allergan",1
"amazon",1
