"Hashtag","Frequency"
"Rio2016",1
"Rocketman",1
"RoeAt40",1
"RU4FairPay",1
"safestaffing",1
"safetynet",1
"SaveRetirement",1
"saveschoollunch",1
"SaveSchoolLunch",1
"SaveTPS",1
"SBW2013",1
"sciencenotsilence",1
"SEC",1
"SECUREAct",1
"SemperFi",1
"Senate",1
"SequesterCrisis",1
"Sessions",1
"SheBelieves",1
"Shutdown",1
"SJRes18",1
"SkillsUSA",1
"SmallBusinessWeek",1
"SmallBussinessSaturday",1
"SNAPchallenge",1
"snowzilla",1
"Snowzilla",1
"Soccer",1
"SocSec81",1
"SolarEclipse2017",1
"SoulForcePolitics",1
"SoundtheAlarm4Climate",1
"StandUpToBullies",1
"StandWithNancy",1
"StandWithPeggy",1
"StartupDay",1
"StateOfClimate",1
"StateofPollution",1
"StepUp",1
"StopDeVos",1
"StopGorsuch",1
"stopthesequester",1
"StopTheSham",1
"StopTheTaxHike",1
"StudentLoan",1
"SwampCabinet",1
"SyriaStrikes",1
"takeitdown",1
"TakeItDown",1
"talkpoverty",1
"taxcuts",1
"taxreform",1
"TaxReformPlan",1
"TBI",1
"TeacheroftheYear",1
"Team26",1
"TeamMaryland",1
"TexasChurchMassacre",1
"TheNew10",1
"ThxBirthControl",1
"TimeFor1010",1
"TogetherWeServe",1
"TransAwarenessWeek",1
"TransDayOfRemembrance",1
"trumpcare",1
"TrumpcareProtest",1
"TrumpCuts",1
"UNCRPD",1
"UNGA",1
"unity",1
"ValentinesDay",1
"VanHollen",1
"vegasshooting",1
"Voices4Nutrition",1
"VoicesOfNature",1
"VoterID",1
"VRA",1
"VRA50",1
"VRAA",1
"WAD2014",1
"WAGEAct",1
"WageHope",1
"WaronPoverty",1
"wealthcare",1
"Wearewithyou",1
"WeAreWithYou",1
"WearingOrange",1
"WeDemandaVote",1
"whateverittakes",1
"WhateverItTakes",1
"whatMothersNeed",1
"WhatWomenNeed",1
"WhereAreTheWages",1
"WhereAreTheWomen",1
"whoops",1
"womensucceed",1
"WorkandSave",1
"WorkplaceEquality",1
"WorldOceansDay",1
"WPCD",1
"YearInSpace",1
"YearofTrump",1
"YOLO",1
"YourImpact",1
