"Mention","Frequency"
"SenToomey",108
"SenBobCasey",79
"POTUS",52
"penn_state",25
"GOPSenFinance",24
"DomShow1210",20
"Morning_Joe",20
"penguins",19
"Pirates",18
"Eagles",17
"NovaMBB",17
"USArmy",15
"Sen_JoeManchin",14
"SenateGOP",14
"SenTonyWilliams",13
"realDonaldTrump",12
"SquawkCNBC",12
"FoxNews",11
"PittsburghPG",11
"Pontifex",11
"RepMeehan",11
"ChrisVanHollen",10
"GettysburgNMP",10
"JonathanTamari",10
"SenJohnMcCain",10
"SenSchumer",10
"steelers",10
"USMC",10
"KeithRothfus",9
"Phillies",9
"Sebelius",9
"SenateMajLdr",9
"SenatorKirk",9
"uscapitol",9
"washingtonpost",9
"BarackObama",8
"BeschlossDC",8
"EPA",8
"foxandfriends",8
"JeffersonAwards",8
"SalenaZitoTrib",8
"AlexsLemonade",7
"BoyerandRitter",7
"jctgov",7
"librarycongress",7
"PAManufacturers",7
"PennStateFball",7
"PhillyInquirer",7
"PhillyPolice",7
"SenatorBurr",7
"taneybaseball",7
"taxfoundation",7
"TeamCavuto",7
"USNavy",7
"WhiteHouse",7
"WILKNewsradio",7
"AIPAC",6
"alzassociation",6
"Amtrak",6
"BloombergTV",6
"EximBankUS",6
"HumaneSociety",6
"instagram",6
"LittleLeague",6
"mcall",6
"netanyahu",6
"nfib_pa",6
"PAAttorneyGen",6
"phillydotcom",6
"PittTweet",6
"risaferman",6
"RMSides",6
"SenatorMenendez",6
"SenMarkey",6
"senorrinhatch",6
"SenSherrodBrown",6
"THON",6
"USDA",6
"WSJ",6
"69News",5
"Alz_PA_Policy",5
"AlzGPA",5
"AmericanLegion",5
"boyscouts",5
"ChildrensPhila",5
"ChuckGrassley",5
"clairecmc",5
"CongressmanGT",5
"GoErie",5
"GovernorTomWolf",5
"jaketapper",5
"KellyAyotte",5
"LancasterOnline",5
"Michael_Nutter",5
"NBCPhiladelphia",5
"PAStatePolice",5
"PennStateVBALL",5
"PhillyFireDept",5
"PPG",5
"RedCross",5
"RepLouBarletta",5
"RepTomPrice",5
"SenatorCollins",5
"SenWarren",5
"TribLIVE",5
"usairforce",5
"ussoccer",5
"Wawa",5
"WestPoint_USMA",5
"abc27News",4
"BudgetGOP",4
"CandyUSA",4
"CBSPhilly",4
"chucktodd",4
"ConstitutionCtr",4
"Cubs",4
"dcmorningcall",4
"delcotimes",4
"DeptVetAffairs",4
"FaceTheNation",4
"federalreserve",4
"FolcroftPD",4
"FoxBusiness",4
"GertrudeHawk",4
"Google",4
"JoeNBC",4
"lauraolson",4
"McConnellPress",4
"MissingKids",4
"MLB",4
"morningmika",4
"NatlParkService",4
"NFIB",4
"NIH",4
"PAFarmBureau",4
"PANationalGuard",4
"PBS39Channel",4
"Penn",4
"PennMedicine",4
"PghBizTimes",4
"pgPoliTweets",4
"PrestonSteve933",4
"RonWyden",4
"seanhannity",4
"senate_gops",4
"SenatorCarper",4
"SenatorIsakson",4
"SenatorShaheen",4
"SenBlumenthal",4
"SenTedCruz",4
"ShipleyEnergy",4
"ShopFloorNAM",4
"SpeakerRyan",4
"TempleUniv",4
"TheCUTCH22",4
"TimesHeraldPA",4
"TLnews",4
"TomCoburn",4
"Varneyco",4
"visitphilly",4
"ydrcom",4
"YorkDispatch",4
"AMBERAlert",3
"ArmyWarCollege",3
"AtlantaFalcons",3
"campbell_brown",3
"ChickfilA",3
"ChrisStigall",3
"CNN",3
"DASethWilliams",3
"DHSgov",3
"fema",3
"GeorgeHWBush",3
"GoExplorers_com",3
"JamieGreubel",3
"JeffFlake",3
"JohnCornyn",3
"kilmeade",3
"MariaBartiromo",3
"MikeFOX29",3
"mikepintekKDKA",3
"MissionKidsCAC",3
"NASA",3
"NHLFlyers",3
"NLEOMF",3
"NTU",3
"nytimes",3
"oreillyfactor",3
"PAChamber",3
"PatriotNews",3
"PCARORG",3
"PennLive",3
"RepFitzpatrick",3
"RepScottPerry",3
"RepTomMarino",3
"RJHarrisWHP580",3
"robportman",3
"saintjosephs",3
"SenateDems",3
"SenatorFischer",3
"SenatorReid",3
"SenJohnThune",3
"SenRonJohnson",3
"SenSanders",3
"SpecialReport",3
"SuperBowl",3
"TAGPNG",3
"taylorswift13",3
"TeamTobyhanna",3
"TheUnionLeague",3
"USBSF",3
"USCG",3
"USGA",3
"VP",3
"WPXI",3
"1210WPHT",2
"911_AirliftWing",2
"ACS_NCW",2
"AdamBreneman81",2
"airproducts",2
"amazon",2
"AmericanBakers",2
"AmericaNewsroom",2
"AmRevMuseum",2
"amyklobuchar",2
"BAESystemsInc",2
"BankingGOP",2
"BillCosby",2
"BretBaier",2
"BuzzFeed",2
"cathymcmorris",2
"CBSPittsburgh",2
"ChescoChamber",2
"ChrisCoons",2
"CNBCClosingBell",2
"ColbyItkowitz",2
"CollegeGameDay",2
"CommerceGov",2
"CoryBooker",2
"dailybriefing",2
"DanaPerino",2
"dcexaminer",2
"DelcoNewsNet",2
"DellickerS",2
"DonateLifePA",2
"DT_JohnKopp",2
"edmarsico",2
"erikj03",2
"FBI",2
"FCC",2
"Flight93NPS",2
"fox43",2
"Freshpet",2
"GabbyGiffords",2
"Giants",2
"Good_Day_Philly",2
"GovChristie",2
"Hali_Flickinger",2
"HHSGov",2
"HolyGhostPrep",2
"HouseJudiciary",2
"INDEPENDENCENHP",2
"Interior",2
"IronCityBeer",2
"IRONMANtri",2
"iveydejesus",2
"JA_USA",2
"JeffBezos",2
"JFedinPhilly",2
"JimInhofe",2
"JoeBiden",2
"JoeKovacsUSA",2
"jterdimanUSA",2
"karen_shuey",2
"KellyandMichael",2
"larry_kudlow",2
"LaSalleUniv",2
"LaurynCwilliams",2
"lehighvalley",2
"LFFStadium",2
"maddow",2
"MandSGrinding",2
"marchmadness",2
"MarchofDimes",2
"marcorubio",2
"maziehirono",2
"MedicaidGov",2
"MeetThePress",2
"meghankling",2
"MetOpera",2
"MorningsMaria",2
"MSNBC",2
"NationalCASA",2
"NationalSheriff",2
"NavalAcademy",2
"NovaAthletics",2
"NRO",2
"PARealtors",2
"Patriots",2
"PAWWFH",2
"PennBrewery",2
"PennLaw",2
"pennstateWREST",2
"PepperidgeFarm",2
"Perry200Erie",2
"PhillyMayor",2
"politico",2
"psucreamery",2
"RamseyTheHill",2
"RepBrady",2
"RepCharlieDent",2
"RepSmucker",2
"RMU",2
"RoyBlunt",2
"SalenaZito",2
"sandyhook",2
"SenateBudget",2
"SenateYouth",2
"SenBobCorker",2
"SenFeinstein",2
