"Mention","Frequency"
"POTUS",103
"WVMetroNews",67
"HoppyKercheval",50
"fema",48
"SenateFloor",48
"WestVirginiaU",47
"EPA",37
"huntingtoncity",28
"SenCapito",25
"heralddispatch",23
"Register_Herald",23
"AjitPaiFCC",22
"IntelligencerWV",21
"marshallu",21
"Sen_JoeManchin",20
"DM_opinion",18
"WVUfootball",18
"uscapitol",17
"EnergyGOP",16
"SenateCommerce",16
"BDTonline",15
"SBAgov",15
"Talkradiowrnr",15
"WVVA",15
"HerdFB",14
"realDonaldTrump",14
"WSAZnews",14
"NASA",13
"SenateGOP",13
"wvstatejournal",13
"DeptVetAffairs",12
"EPWGOP",12
"GovTomblin",12
"HHSGov",12
"TheJournalWV",12
"USDA",12
"VP",12
"WVaChamber",11
"WVUhoops",11
"RepMcKinley",10
"ScottPruittOK",10
"SecretaryPerry",10
"SenGillibrand",10
"WoodyWilliams45",10
"FoxBusiness",9
"thehill",9
"wtaptelevision",9
"WVNationalGuard",9
"YeagerAirport",9
"CityofWheeling",8
"ENERGY",8
"MineWorkers",8
"ParkersburgCity",8
"SenateMajLdr",8
"USDOT",8
"WVRecord",8
"WVStateU",8
"wvuwomenssoccer",8
"Your4State",8
"AmeriCorps",7
"ElaineChao",7
"FCC",7
"HeadStartgov",7
"MClyburnFCC",7
"RepEvanJenkins",7
"SenAngusKing",7
"US_EDA",7
"WVNS59News",7
"AGScottPruitt",6
"ARCgov",6
"CMSGov",6
"KellyAyotte",6
"MarshalluPres",6
"NewsandSentinel",6
"ONDCP",6
"SenatorBaldwin",6
"SFWV",6
"SquawkCNBC",6
"TeamCavuto",6
"WBOY12News",6
"WhiteHouse",6
"WVPanhandleLive",6
"AFPWV",5
"amyklobuchar",5
"BetsyDeVosED",5
"BuckhannonWVa",5
"CAMC_HS",5
"CWSoftballGame",5
"EPAScottPruitt",5
"FoxNews",5
"GrnBnkTelescope",5
"MartinsburgVAMC",5
"NIH",5
"RosLehtinen",5
"SenateYouth",5
"SenatorShaheen",5
"SenJohnBarrasso",5
"TheJusticeDept",5
"wchs8fox11",5
"WDTV5News",5
"WVGovernor",5
"AmericanLegion",4
"AppServProject",4
"CapitolPolice",4
"CCAWV_Tweets",4
"CNN",4
"DEAHQ",4
"FEMAregion3",4
"gordongee",4
"HeatherAnWilson",4
"HoopsChildrens",4
"InterMountainWV",4
"JeffFlake",4
"MeetThePress",4
"NatlParkService",4
"NewDay",4
"NSF",4
"NTIAgov",4
"PruSpirit",4
"RedCross",4
