"Hashtag","Frequency"
"sayfie",7
"Atlantis",4
"BlackHistoryMonth",3
"Dreamers",3
"FlaPol",3
"MLKDay",3
"NetNeutrality",3
"SaveNetNeutrality",3
"debt",2
"Florida",2
"HurricaneIrma",2
"ISIS",2
"Medicare",2
"NASA",2
"ProtectOurCoast",2
"SocialSecurity",2
"spellingbee",2
"STS135",2
"swfl",2
"applyearly",1
"climatechange",1
"ContinuingResolution",1
"Curiosity",1
"DISCLOSE",1
"ElFaro",1
"Everglades",1
"FAA",1
"FalconHeavy",1
"FloridaStrong",1
"FloridiansHelpingFloridians",1
"GiveUsTheDetails",1
"GM",1
"GoingToMars",1
"HabitatForHumanity",1
"HBOB",1
"HealthTax",1
"Holder",1
"Iraq",1
"Irma",1
"MacDill",1
"Miami",1
"orange",1
"orion",1
"Orion",1
"passport",1
"passportmonth",1
"payrolltax",1
"PearlHarborDay",1
"PuertoRican",1
"Sarasota",1
"ShowUsThePlan",1
"StandUp4Women",1
"supercookies",1
"TampaBayLightning",1
"Thanksgiving",1
"VeteransDay",1
"wftv",1
"Wolf",1
"Zika",1
"ZikaVirus",1
