"Mention","Frequency"
"SenatorCollins",322
"SenAngusKing",111
"SenateAging",81
"bangordailynews",28
"PressHerald",21
"SenatorBarb",20
"AARPMaine",18
"JoeLieberman",18
"SenateApprops",16
"FaceTheNation",15
"SenatorShaheen",15
"SenDonnelly",15
"CNNSotu",14
"UMaine",13
"clairecmc",12
"JDRF",11
"politico",11
"SenatorLeahy",11
"sunjournal",11
"jdickerson",10
"NECouncil",10
"Sen_JoeManchin",10
"amyklobuchar",9
"jaketapper",9
"MSNBC",9
"NewDay",9
"SenBillNelson",9
"CNN",8
"DeptofDefense",8
"nytimes",8
"wcsh6",8
"WreathsAcross",8
"CBS",7
"chucktodd",7
"CSPC_DC",7
"KellyAyotte",7
"lisamurkowski",7
"mainecalling",7
"MarkUdall",7
"MeetThePress",7
"PattyMurray",7
"SenJohnMcCain",7
"ThisWeekABC",7
"UsAgainstAlz",7
"ChrisCoons",6
"FoxNews",6
"GStephanopoulos",6
"LukeWelch",6
"MarkWarner",6
"RedSox",6
"SenateYouth",6
"SenBobCasey",6
"SenJackReed",6
"UMPIowls",6
"AARP",5
"alzassociation",5
"BillCassidy",5
"ChrisMurphyCT",5
"ColbyCollege",5
"MainePublic",5
"McCaskillOffice",5
"OfficialNAHC",5
"RepPoliquin",5
"RetailMaine",5
"RicTyler",5
"SenatorBaldwin",5
"SenFeinstein",5
"SenGillibrand",5
"WGME",5
"BatesCollege",4
"BathIronWorks",4
"ChrisCuomo",4
"collegeatlantic",4
"edatpost",4
"fema",4
"GUPublicPolicy",4
"jacksonlab",4
"lkpmaine",4
"MaineChamber",4
"moninda7",4
"NAHROnational",4
"NBCNightlyNews",4
"newbalance",4
"NIH",4
"PatCallaghan6",4
"RepMikeMichaud",4
"seacoastonline",4
"SecretaryFoxx",4
"senate_gops",4
"SenatorHeitkamp",4
"SenatorKirk",4
"Sencollins",4
"SenDeanHeller",4
"SMLongBridge",4
"unetweets",4
"USEmbassyBKK",4
"USouthernMaine",4
"AARPadvocates",3
"ALZIMPACT",3
"AmDiabetesAssn",3
"B1Lindsay",3
"BenUtecht",3
"BostonGlobe",3
"cary_weston",3
"chelliepingree",3
"ChuckGrassley",3
"CNBC",3
"CPBmediaroom",3
"cspan",3
"cyndilauper",3
"DoleFoundation",3
"EMCC_Community",3
"FlyBGR",3
"GeorgeHWBush",3
"girlscouts",3
"HussonU",3
"LLBean",3
"MaineMed",3
"MartinHeinrich",3
"MatthewGagnon",3
"maziehirono",3
"MCSmithLibrary",3
"MDIBL",3
"Morning_Joe",3
"MPBNnews",3
"NationalHistory",3
"NatlBlueRibbon",3
"NECN",3
"NextAvenue",3
"NoLabelsOrg",3
"OnlineSentinel",3
"repjohnlewis",3
"robportman",3
"sarahsmiley",3
"saypotato",3
"SenatorSnowe",3
"SenCarlLevin",3
"SenDanCoats",3
"Servicewomen",3
"Spurwink",3
"SteveCollinsSJ",3
"TheLugarCenter",3
"ThorntonAcademy",3
"USChamber",3
"USParalympics",3
"WABI_TV5",3
"wagmtv8",3
"washingtonpost",3
"WGANMorningNews",3
"WGANNews",3
"YouTube",3
"ABCWorldNews",2
"AcadiaNPS",2
"ACSCAN",2
"addthis",2
"AHLA",2
"AirNatlGuard",2
"alleghenycol",2
"alsassociation",2
"amerambassoc",2
"AmericanAir",2
"ARC_Maine",2
"BarbaraBushFdn",2
"BrookeWGME",2
"cascobaylines",2
"CCMainetweets",2
"CES_Engineering",2
"chambo365",2
"ChrisNowinski1",2
"DanaBashCNN",2
"davereichert",2
"davidaxelrod",2
"DeptVetAffairs",2
"foxandfriends",2
"GiffordsMaine",2
"GingerGibson",2
"GOPHELP",2
"Governor_LePage",2
"Harvard",2
"iava",2
"JaredPliner",2
"JesseScardina",2
"JFKJrForum",2
"JoeDavidsonWP",2
"jonkarl",2
"kasie",2
"KasieDC",2
"katiecouric",2
"KatieNeptune",2
"KenBurns",2
"KJ_Online",2
"LadyOTrout",2
"laurenchivee",2
"LBPerfectMaine",2
"LifeFlightMaine",2
"lisabain32",2
"LWCFCOALITION",2
"MacInnes3",2
"MagazineofMaine",2
"Maine_Maritime",2
"MAKERSwomen",2
"mariashriver",2
"MayorLaBonte",2
"MEBrewersGuild",2
"Mike_Johanns",2
"mstjustice",2
"nancycordes",2
"newsyCaitlin",2
"NFIB",2
"NIHDirector",2
"nn4youth",2
"NorthOfNashvill",2
"OgunquitPH",2
"photorichierich",2
"portlandjetport",2
"RayLaHood",2
"rlorrain",2
"rollcall",2
"RussellCurrier",2
"RyanPhillippe",2
"SaintJosephsME",2
"savvysrswork",2
"SBAgov",2
"SECNAV",2
"SecretService",2
"SELFmagazine",2
"SenAlexander",2
"SenateMajLdr",2
"senator",2
"SenatorBoxer",2
"SenatorBurr",2
"SenatorDurbin",2
"SenBlumenthal",2
"SenJohnBarrasso",2
