"Mention","Frequency"
"senorrinhatch",484
"GOPSenFinance",221
"POTUS",139
"SenateGOP",85
"SenateMajLdr",80
"GorsuchFacts",59
"OrrinHatch",48
"realDonaldTrump",42
"FoxNews",40
"DeseretNews",31
"sltrib",28
"ChrisCoons",25
"OURrescue",24
"SecretaryZinke",24
"StewSays",22
"SenWhitehouse",21
"mattdizwhitlock",18
"RepKevinBrady",18
"RonWyden",18
"BenSasse",17
"SpeakerRyan",17
"guypbenson",16
"GovHerbert",15
"SenatorTimScott",15
"VP",15
"KUTV2News",14
"SenAlexander",14
"SenJohnMcCain",14
"heraldextra",13
"WSJ",13
"ChuckGrassley",12
"DougWrightShow",12
"SenMikeLee",12
"SenThomTillis",12
"StateDept",12
"washingtonpost",12
"fox13",11
"GlenMillsABC4",11
"JeffFlake",11
"NRO",11
"SenatorIsakson",11
"SenatorLankford",11
"abc4utah",10
"BSAnews",10
"SCOTUSblog",10
"SecPriceMD",10
"SenBobCorker",10
"USATODAY",10
"HuffPost",9
"Microsoft",9
"nikkihaley",9
"SenatorDurbin",9
"thehill",9
"BradSmi",8
"DanReynolds",8
"KSL5TV",8
"RealClearNews",8
"SenateFloor",8
"SenDeanHeller",8
"TIME",8
"WomenTechCncl",8
"Amyjoi16",7
"AstroPeggy",7
"FoxBusiness",7
"FWD_us",7
"JohnCornyn",7
"RegBlog",7
"RepPaulMitchell",7
"SenateDems",7
"senjudiciary",7
"siliconslopes",7
"SpecialReport",7
"TaxPolicyCenter",7
"ThirdWayEDU",7
"tim_cook",7
"WhiteHouse",7
"Avik",6
"BretBaier",6
"BYUMS_",6
"dcexaminer",6
"jaketapper",6
"laddegan",6
"NFIB",6
"Oracle",6
"PressSec",6
"RandPaul",6
"RepChrisStewart",6
"senatorshoshana",6
"SenBennetCO",6
"SenSchumer",6
"SteveScalise",6
"thomaswburr",6
"TimBBallard",6
"utahtechcouncil",6
"Astro2fish",5
"boyscouts",5
"DJJazzyJody",5
"GLFOP",5
"greggutfeld",5
"Imaginedragons",5
"MariaBartiromo",5
"RepJaredPolis",5
"RM_Benally",5
"SenJohnBarrasso",5
"senrobportman",5
"SenTomCotton",5
"tvheidihatch",5
"UtahPolicy",5
"UUtah",5
"actonline",4
"Astro_Sandy",4
"CNBC",4
"DNewsPolitics",4
"IvankaTrump",4
"JamiBayles",4
"LamarAlexander",4
"LDSchurch",4
"LindseyGrahamSC",4
"pitbull",4
"politico",4
"rollcall",4
"satyanadella",4
"SenateRPC",4
"SenatorBurr",4
"SenDougJones",4
"SenFeinstein",4
"SenToomey",4
"seungminkim",4
"slcpd",4
"taxfoundation",4
"taxreformer",4
"TheFive",4
"VistaOutdoorInc",4
"aipla",3
"alfranken",3
"american_navajo",3
"AP",3
"APLU_GovAffairs",3
"ASCAP",3
"BenWinslow",3
"CarineClark",3
"ChrisMurphyCT",3
"CNN",3
"cspan",3
"DailyCaller",3
"DeanieWimmer",3
"DeptofDefense",3
"govtrack",3
"HAFB",3
"Heritage",3
"HHSGov",3
"jbendery",3
"JeffMcAdamTV",3
"JusticeWillett",3
"KathieDarby1",3
"kerpen",3
"LanaeErickson",3
"LevineJonathan",3
"MarkWarner",3
"McCormackJohn",3
"nielslesniewski",3
"PGelsinger",3
"ProfWrightGMU",3
"RepAnnaEshoo",3
"RepDougCollins",3
"RepJohnCurtis",3
"RyanZinke",3
"saltlakechamber",3
"Scavino45",3
"SenatorShaheen",3
"SenMarkey",3
"SenPatRoberts",3
"SenSanders",3
"SenWarren",3
"shoshoneelder",3
"SquiresDPS",3
"standardex",3
"StoryOfAhQ",3
"SundayFutures",3
"SusanWBrooks",3
"SutherlandInst",3
"tedcruz",3
"USUAggies",3
"utahjazz",3
"WaysandMeansGOP",3
"WIRED",3
"aaronleaf",2
"ACSCAN",2
"adamjwhitedc",2
"Adobe",2
"ahrferrier",2
"aloeblacc",2
"AmericanLegion",2
"AnthemInc",2
"baseballcrank",2
"BillCassidy",2
"BizRoundtable",2
"BloombergTV",2
"bmast39",2
"Brennan",2
"brithume",2
"brookcarlisle",2
"byrdinator",2
"BYUfootball",2
"C_Perspective_",2
"CASE_forAmerica",2
"CBSThisMorning",2
"CNNPolitics",2
"colonial_flag",2
"CoryBooker",2
"Dan_Masterson",2
"darth",2
"DaveMcCannKSL",2
"DavidAFrench",2
"DeanHeller",2
"DNewsOpinion",2
"donearlkauffman",2
"EdMorrissey",2
"FLGovScott",2
"Forbes",2
"foxnation",2
"FoxNewsOpinion",2
"gabrielmalor",2
"GarrettVentry",2
"GHughes51",2
"heatherscope",2
"HouseGOP",2
"HughTFerguson",2
"indpvotesusa",2
"IntelPolicy",2
"ITI_TechTweets",2
"ITIFdc",2
"jasonhewlett",2
"jasoninthehouse",2
"JennaLeeUSA",2
"jennybethm",2
"jesslow27",2
"JoePWilliams31",2
"JonahNRO",2
"JonHuntsman",2
"KilloughCNN",2
"KSLcom",2
"kslmrichards",2
"lauferlaw",2
"LIRSorg",2
"marcorubio",2
"MarijuanaMoment",2
"marthamaccallum",2
"MittRomney",2
"MorningsMaria",2
"Mr_MikeParker",2
"NancyPelosi",2
"NASA",2
"NealDenton",2
"NeYoCompound",2
"pennstatetom",2
"Phil_Mattingly",2
"ReaganBattalion",2
"RepJeffries",2
"RightOnCrime",2
"RobertGehrke",2
"sahilkapur",2
"SaltLakeCC",2
"secretary",2
"SenatorCollins",2
"SenBlumenthal",2
"sendavidperdue",2
"SenFranken",2
"SenKamalaHarris",2
"SenMajLdr",2
"SenTedCruz",2
"skonnard",2
"slcogop",2
"SOSJUT",2
"SpectrumNews",2
"stevenmnuchin1",2
"TamaraHiler",2
"ThomasSMonson",2
"thorn",2
"TPCarney",2
"UDOTTRAFFIC",2
"UofUHealth",2
"USChamber",2
"USTradeRep",2
"USTreasury",2
"UtahDPS",2
"utahpatients",2
"Utpol",2
"VernBuchanan",2
"victoriaespinel",2
"WSJopinion",2
"YMCAUTAH",2
"10_n8",1
"2chiemz",1
"800273TALK",1
"AANMember",1
"ABC4GMU",1
"ABC4Kim",1
"ACAcamps",1
"AEhasenberg",1
"afspnational",1
"afsputah",1
"AlanDersh",1
"ALBoysNation",1
"AlexNowrasteh",1
"AlexPappas",1
"AliABCNews",1
"AliR_Ahmadi1",1
"ALT_uscis",1
"alweaver22",1
"AmaliaCochranMD",1
"amazon_policy",1
"AmerAcadPeds",1
"AmericanCRs",1
"ANDErapidDNA",1
"AndreaNRuth",1
"AndrewAdamsKSL",1
"AndyAUCD",1
"anne_bruns",1
"AntiquarianMuse",1
"ArtistGailM",1
"AshLeeStrong",1
"Astro_Precourt",1
"astros",1
"AUCHUtah",1
"AviLauer",1
"bananaboat76",1
"BarackObama",1
"BBNAtax",1
"BCAppelbaum",1
"BEEHIVETOURS",1
"bencasselman",1
"Bencjacobs",1
"benshapiro",1
"bethanyshondark",1
"BethLuthy",1
"bhoug_222",1
"Bill_Dauster",1
"billclarkphotos",1
"BioAnnie1",1
"BLMNational",1
"blrshepherd",1
"bmi",1
"bmullahy2news",1
"bnwomeh",1
"Boeing",1
"boutiqueair",1
"BradfatherSpeak",1
"brentlsaunders",1
"Brian_Riedl",1
"BrianFaughnan",1
"BrookingsEcon",1
"BudgetGOP",1
"BWWings",1
"ByCommonConsent",1
"CacheMakers",1
"caferio",1
"CarlosUDOT",1
"CatoEdwards",1
"CatoInstitute",1
"CBSEveningNews",1
"CBSNews",1
"Centurio55",1
"CesarConda",1
"Chaplain_Black",1
"Chauffeurde3",1
"ChertoffGroup",1
"Chet_Cannon",1
"chucktodd",1
"CIA",1
"cimarcos",1
"Cisco",1
"clairecmc",1
