"Hashtag","Frequency"
"EPA",1
"EqualPayDay",1
"executiveamnesty",1
"ExecutiveAmnesty",1
"fail",1
"FBI",1
"FDA",1
"FinalFourBound",1
"first100days",1
"FirstinFlight",1
"FiscalCliff",1
"FixNCLB",1
"Fixthemaze",1
"FlightofHonor",1
"Fontana",1
"FriendlyFire",1
"FTN",1
"fullrepeal",1
"funfactfriday",1
"FunFactFriday",1
"furloughs",1
"FutureofMedicare",1
"GAP",1
"GetIntoIt",1
"GI",1
"GITMO",1
"GivingTuesday",1
"GodblessAmerica",1
"GoHeelsGoAmerica",1
"Gold2017",1
"GoldStarWivesDay",1
"GoPanthers",1
"GoPirates",1
"Gosnell",1
"GoTeamUSA",1
"gotv",1
"greatestgeneration",1
"GreatMindsThinkAlike",1
"GreenvilleNC",1
"groundgame",1
"GroundhogDay",1
"HALO",1
"HappyBirthdayMarines",1
"HappyThanksgiving2017",1
"Hatchell1k",1
"Hatteras",1
"HBOB",1
"HC",1
"healthcare",1
"HeelsLockIn",1
"HeMadeItWorse",1
"hesaidit",1
"hesmadeitworse",1
"HillaryEmails",1
"hiv",1
"HondaJet",1
"HonorFlight",1
"HurricaneHarvey",1
"HurricaneMaria",1
"HurricanIrma",1
"ilm",1
"immigration",1
"impsrock",1
"Inauguration",1
"innovation",1
"Irandeal",1
"IranTalks",1
"Iraq",1
"isil",1
"ISL",1
"JoaquinNC",1
"job",1
"JournalNow",1
"JusticeGorsuch",1
"K9VeteransDay",1
"KappaSigma",1
"KatesLaw",1
"keepounding",1
"KilahsAct",1
"KXL4Jobs",1
"LaborDay",1
"Land4All",1
"LawEnforcementAppreciationDay",1
"LCWF50",1
"Lejeune",1
"LetFreedomRing",1
"letsplay",1
"LIUB",1
"LiveOnWLOS",1
"LLWS2017",1
"longlivethething",1
"longoverdue",1
"LWCF50",1
"madbum",1
"MadeInNC",1
"Manchester",1
"marchmadness",1
"mariaNC",1
"MCOY2016",1
"MedicaidFix",1
"Medicare",1
"mepolitics",1
"military",1
"MilSpouseStudy",1
"MLKday",1
"MLKDay",1
"MoreoftheSame",1
"MPOWR",1
"Munich",1
"NannyState",1
"NationalChamps",1
"NationalDayofPrayer",1
"nationaldebt",1
"NationalDebt",1
"NationalDogDay",1
"nationalpoliceweek",1
"NationalPoliceWeek",1
"NationalPuppyDay",1
"NationalScrappleDay",1
"NationalTeachersDay",1
"natldebt",1
"nc06",1
"nc41",1
"NCAerospaceSuppliersConference",1
"NCASAM",1
"NCAT",1
"NCBIZSUMMIT",1
"NCbusiness",1
"ncga",1
"NCGIA",1
"NCLB",1
"ncSen",1
"NCSEN",1
"NCState",1
"nctornado",1
"NCvets",1
"NCYT15",1
"NewSTART",1
"ngop",1
"NHCW16",1
"NIBGrassroots",1
"Nice",1
"NKSPEA",1
"NobelPrize",1
"nobudgetnopay",1
"NoRoofNoProblem",1
"NorthCarolina",1
"NPS100",1
"NRA",1
"nrcc",1
"Nurses",1
"obamacare",1
"ObamacareEnforcement",1
"obamaeconomy",1
"obamatax",1
"obviously",1
"OpenInternet",1
"opioid",1
"Opioid",1
"opioids",1
"OrlandoAttack",1
"Panthers",1
"PanthersNation",1
"passtheABLEAct",1
"PasstheABLEact",1
"patientCAREAct",1
"Periscope",1
"PJNET",1
"PlannedParenthood",1
"policeweek",1
"PopeinDC",1
"PopeInDC",1
"PrivateEquity",1
"ProHCBB",1
"prolife",1
"Protect2A",1
"PyeongChang2018",1
"RaiseTheWage",1
"RareDiseaseDay",1
"RealityCheck",1
"rememberthefallen",1
"repealandreplace",1
"RestoringVA",1
"ribboncutting",1
"Rio2016",1
"rnc",1
"RPMAct",1
"S2030",1
"S901",1
"SAFEact",1
"SAJ",1
"SaveLWCF",1
"SaveOurRaceCars",1
"SchoolChoiceWeek",1
"SCOTUSnominee",1
"SEAvsCAR",1
"SecDef",1
"SEFEDCON",1
"Selfie",1
"SemperFi",1
"senate",1
"Senators",1
"smallbusinessweek",1
"SnackTime",1
"Snowzilla",1
"SockFactory",1
"SOHillDay",1
"solar",1
"SolarEclipse2017",1
"Somalia",1
"Spam",1
"spendingcuts",1
"SpendingistheProblem",1
"SquadGoals",1
"StandWithIsrael",1
"stimulus",1
"Stimulus2",1
"StopNorthKorea",1
"StPatricksDay",1
"strongbba",1
"studentsfirst",1
"SuperBowlBound",1
"SuperBowlLII",1
"supporthewarfighter",1
"supportourtroops",1
"sweet16",1
"TakeOurDaughtersAndSonsToWorkDay",1
"TakeYourDogToWorkDay",1
"TalkoftheTown",1
"TarHeels",1
"TaskForce",1
"tax",1
"Taxday",1
"TaxDay",1
"taxhike",1
"tbt",1
"TeamBurr",1
"TeamRuff",1
"TeamUSA",1
"tfoh",1
"ThankATeacher",1
"Thanksgiving",1
"ThanksLarry",1
"ThinkAboutIt",1
"ToxicExposure",1
"TradeShow",1
"Triangle",1
"TVA",1
"Ukraine",1
"UNCC4Vets",1
"USA",1
"USCG",1
"USMNT",1
"USOpen",1
"USSYP",1
"VAaccoutnability",1
"VAbacklog",1
"VAnomination",1
"VAreform",1
"VCFA",1
"Veterans",1
"VietnamVeterans",1
"VWThing",1
"WAD2016",1
"wastebook2014",1
"wastefulspending",1
"WestTX",1
"wewillneverforget",1
"WFMYSummer",1
"WomensEqualityDay",1
"workingfornc",1
"WorldCup2014",1
"WorldDownSyndromeDay",1
"WOTUS",1
"woundedveterans",1
"WWII",1
"WWIIvets",1
"WXII",1
"YourStory",1
"YP4Burr",1
