"Hashtag","Frequency"
"AZ",105
"Arizona",36
"Cuba",24
"pork",20
"Senate",20
"VA",19
"immigrationreform",17
"PorkChops",17
"NAFTA4AZ",16
"Obamacare",16
"SCOTUS",16
"Tucson",16
"AUMF",15
"NeilGorsuch",15
"DACA",13
"20questions",12
"8ofWaste",12
"DayInTheLife",12
"NAFTA",12
"9thCircuit",11
"SOTU",11
"TaxReform",11
"Egregious8",10
"JurassicPork",10
"SupremeCourt",10
"ISIL",9
"POTUS",9
"Wastebook",9
"earmarks",8
"GorsuchHearing",8
"JudgeGorsuch",7
"primecuts",7
"RepealAndReplace",7
"SFRC",7
"tbt",7
"tcot",7
"Time2TalkH2O",7
"VeteransDay",7
"BearDown",6
"BootsOnTheBorder",6
"ENDWildlifeTrafficking",6
"FinalFour",6
"Iran",6
"TaxDay",6
"TPA",6
"Congress",5
"earmark",5
"EndWildlifeTrafficking",5
"GrahamCassidy",5
"NoFlyNoBuy",5
"senate",5
"TaxRackets",5
"TPP",5
"AZsen",4
"AZSen",4
"BorderSecurity",4
"Flagrant4",4
"flake",4
"freetrade",4
"immigration",4
"nationaldebt",4
"NDAA",4
"paidpatriotism",4
"PHX",4
"Sahuarita",4
"TeamFlake",4
"WOTUS",4
"azsen",3
"AZSEN",3
"BanEarmarks",3
"BeRedSeeRed",3
"CORiver",3
"DeepThoughts",3
"DomesticViolenceLoophole",3
"FAA",3
"gangof8",3
"Giffords",3
"Gilbert",3
"GoodwinFire",3
"ISIS",3
"MarchMadness",3
"nafta4az",3
"ozone",3
"PearlHarbor",3
"Phoenix",3
"RexTillerson",3
"ScienceOfSplurging",3
"SecretaryOfState",3
"shutdown",3
"SourSixteen",3
"TBT",3
"throwbackthursday",3
"Veterans",3
"water",3
"WWII",3
"Yuma",3
"20Questions",2
"4FRI",2
"Africa",2
"AlanGross",2
"AmtrakResidency",2
"azgov",2
"BCRA",2
"budget",2
"CenterSeat",2
"CleanUpTheVA",2
"CongressionalBaseballGame",2
"cuba",2
"cubapolicy",2
"CutCapBalance",2
"cutspending",2
"CWS",2
"DavisBacon",2
"DDay",2
"DebtBuyDown",2
"debtceiling",2
"deepthoughts",2
"FarmBill",2
"FF",2
"GreenValley",2
"HonorFlight",2
"InauguralBall",2
"Inauguration",2
"IRS",2
"JurassicWorld",2
"justserve",2
"KeystoneXL",2
"KoreanWar",2
"LakeHavasu",2
"Mesa",2
"NPCBee",2
"PopeFrancis",2
"rallytovictory",2
"RivalSurvival",2
"RWB4Borman",2
"Saddlebrooke",2
"SamsungSolve",2
"SCAAP",2
"sequester",2
"Sharknado3",2
"shortsleeves",2
"slidefire",2
"SyriaStrikes",2
"taxreform",2
"teamflake",2
"Time2TalkH20",2
"time2talkH2O",2
"TownHall",2
"trade",2
"TradeProm",2
"TweetTheTaxCode",2
"Ukraine",2
"veteran",2
"veterans",2
"VeteransChoiceAct",2
"VisaWaiverProgram",2
"WashingtonDC",2
"yarnellfire",2
"118degrees",1
"2016csasummit",1
"2016CSASummit",1
"2ndAmendment",1
"3for3",1
"438days",1
"4thofJuly",1
"4thOfJuly2017",1
"80shair",1
"AAHOA",1
"ACA",1
"ADA",1
"ADtheseries",1
"AG",1
"AIPAC2013",1
"alangross",1
"alpaca",1
"alsobabyboy",1
"amature",1
"AMCSummit17",1
"AprilFoolsDay",1
"Arizonans",1
"ArizonaStatehoodDay",1
"ArizonaWildcats",1
"ASU",1
"aumf",1
"AZ01",1
"AZcentennial",1
"azforests",1
"azleg",1
"AZSchoolChoice",1
"AZTechNight",1
"AzVets",1
"AZvsNM",1
"azwater",1
"AZWater",1
"babysteps",1
"ballers",1
"bb",1
"Beardown",1
"beatcancer",1
"beatscoconutwater",1
"BeforeAndNAFTA",1
"Benghazi",1
"BeTheForce",1
"bingeworthy",1
"bipartisanship",1
"birdgang",1
"BirdGang",1
"borderadjustment",1
"BorderBanking",1
"Boston",1
"budgetdeal",1
"BullheadCity",1
"Bundy",1
"CactusCandy",1
"CAP",1
"Capitol",1
"CapitolHillDay",1
"carbonfree",1
"CarTalk",1
"CBP",1
"CederCreekFire",1
"CEOSummit2018",1
"Chandler",1
"ChandlerAZ",1
"Charlottesville",1
"cheetah",1
"Chewie",1
"ChildrensMiracleNetwork",1
"ClayHunt",1
"clever",1
"Clifton",1
"CNN",1
"CNR2016",1
"CochiseCounty",1
"CollegeWorldSeries",1
"ColoradoRiver",1
"Conan",1
"confirmation",1
"ConfirmGorsuch",1
"Congo",1
"congressionalbaseball",1
"CongressionalBaseball",1
"conservative",1
"Constitution",1
"Coolidge",1
"corporatewelfare",1
"coryhahn",1
"cropinsurance",1
"CubaAgTrade",1
"Cuban",1
"cubanow",1
"CubaNow",1
"CubaPolicy",1
"CUNAGAC",1
"cwsg",1
"Dallas",1
"dayofhope",1
"DBacks",1
"dch17",1
"deathtaxrepeal",1
"debatenight",1
"DecencyWins",1
"DOD",1
"DODay2016",1
"domesticviolence",1
"donewithdebt",1
"DontRepeal1A",1
"Douglas",1
"DraftDay",1
"draintheswamp",1
"Dreamers",1
"DSWT",1
"Ducey2014",1
"EagleScout",1
"Earmarks",1
"EastValley",1
"ebola",1
"EEUU",1
"egregious8",1
"elephantorphanage",1
"Elvis",1
"endofgridlock",1
"erase",1
"ESS2016",1
"ethanol",1
"Facebook",1
"FaceOfMLB",1
"FairnessDoctrine",1
"FakeNews",1
"Falklands",1
"fall",1
"FallonTonight",1
"Fannin",1
"FarmBill18",1
"FastandFurious",1
"FathersDay",1
"filibuster",1
"FinalVote",1
"FireBorrowing",1
"FirstDayOfFall",1
"FishOnATreadmill",1
"Flagstaff",1
"foreignpolicy",1
"ForeignPolicy",1
"FreeTrade",1
"freeyanira",1
"FreeYanira",1
"GabbyABC",1
"Gibby",1
"GilbertAZ",1
"GilbertTemple",1
"glasshalffull",1
"Globe",1
"Goldwater",1
"gooddaytobeinthepressgallery",1
"GoodyearAZ",1
"GoOrange",1
"GOP",1
"Gorongosa",1
"GoSundevils",1
"GOTV",1
"GPECinDC",1
"GrahamCo",1
"GrandCanyon",1
"GreenleeCo",1
"gunsense",1
"HappyFourth",1
"hardrockmining",1
"Harvey",1
"HarveyRelief",1
"healthcare",1
"HighwayTrustFund",1
"HillaryEmail",1
"honorflight",1
"House",1
"HPO",1
"HSA",1
"HSgraduation",1
"hugeloss",1
"hugsfromhollyday",1
"HumaneAwards",1
"IAMTOYOTAUSA",1
"IBelieveThatWeWillWin",1
"IllegalImmigration",1
"ILoveAZ",1
"iMarch",1
"IMarch",1
"ImmigrationAction",1
"ImmigrationReform",1
"India",1
"interestingtimes",1
"internetprivacy",1
"IranDeal",1
"Israel",1
"ItStingsTheNostrils",1
"jobgrowth",1
"Jobs",1
"JohnMcCain",1
"July4th",1
"july4th2017",1
"jumpingintheshadowsofgreatness",1
"jurassicpork",1
"JurrasicPork",1
"JurrasicWorld",1
"JusticeGorsuch",1
"KeepSummerAlive",1
"Kenya",1
"keystone",1
"Keystone",1
"KeystonePipeline",1
"Khorasan",1
"KLYES",1
"LakeHavasuCity",1
"LD8",1
"LetsGroove",1
"LFL2017",1
"Liberia",1
"LopesUp",1
"lowbar",1
"luckyman",1
"Lumberjacks",1
"lunch",1
"MadMen",1
"MakeBreakfastGreatAgain",1
"MarchForLife",1
"marchmadness",1
"MarchofDimes",1
"Marine",1
"MBA1",1
"MBA2",1
"memo",1
"MemorialDay",1
"Mexico",1
"Mfg",1
"MichaelBidwill",1
"MichaelPhelps",1
"MLKDay",1
"MODgourmetgala",1
"momstrong",1
"momsvote",1
"MomsVote",1
"monthofzen",1
"MorleySafer",1
"morningjoe",1
"MothersDay",1
"MTB",1
"MTPDaily",1
"Mugabe",1
"mwcuaGAC",1
"MyFavAZ",1
"NACoLeg",1
"Nafta4AZ",1
"nationalchampionship",1
"NationalDayofHope",1
"NavajoCodeTalkers",1
"NCAAXC",1
"NerdProm",1
"NetNeutrality",1
"NHTF13",1
"NM",1
"NoOn205",1
"NoProp205",1
"NORPAC",1
"notagoodratio",1
"NoticiasAZ",1
"npcb",1
"nuclear",1
"OakvsAZ",1
"ObamaCare",1
"OmahaIsWildcatCountry",1
"oversight",1
"OvertimeRule",1
"paintball",1
"PaloVerdeGen",1
"PathwayToAdmission",1
"patriot",1
"PaulGoldschmidt",1
"PearlHarborDay",1
"PersuaderRule",1
"phoenixchildrens",1
"PhoenixMarathon",1
"Phx",1
"PigBook2016",1
"PigEmAggies",1
"PioneerDayParade",1
"pockettweet",1
"PoliceWeek",1
"PopeMobile",1
"PowerAfrica",1
"PrayForDallas",1
"Prescott",1
"PrescottParade",1
"primatecuts",1
"PRIMECUTS",1
"profilesincourage",1
"ProjectCENTRL",1
"Prop123",1
"ProtectLakeMead",1
"pruspirit2017",1
"PTC",1
"PurpleHeartDay",1
"RedMountain",1
"ReLIEF",1
"Restaurants2016",1
"Richmond2015",1
"rnc08",1
"Ruger",1
"russianhacking",1
"RussiaSanctionsBill",1
"s",1
"Safford",1
"SaltRiverWildHorses",1
"SameStoryDifferentHeadline",1
"SamsungSolveSJHS",1
"SanctuaryCities",1
"SawmillFire",1
"SB1062",1
"Scalia",1
"schoolchoice",1
"SchoolChoice",1
"scorpion",1
"Scottsdale",1
"Seattle",1
"SecretaryOfEducation",1
"secretsanta",1
"SenatePressGallery",1
"ShiningStar",1
"ShowLow",1
"SierraVista",1
"singledigits",1
"SinglePayer",1
"sixyearterm",1
"Snowflake",1
"Sochi",1
"sodaban",1
"SOPA",1
"SOTUinthreewords",1
"SouthSudan",1
"SpecialReport",1
"spendstoomuch",1
"SRPHealthyForests",1
"SSOT",1
"standingwithRand",1
"StandWithKayla",1
"standwithrand",1
"standwithvets",1
"StarTrek",1
"StarWars",1
"StatehoodDay",1
"StateOfTheState",1
"steermarks",1
"STEM",1
"StopChildAbuse",1
"Storming2014",1
"SunDevils",1
"SutherlandSprings",1
"sweatfest",1
"SWEET16",1
"Syria",1
"Tahmooressi",1
"TaxCode",1
"taxday",1
"TaxReformBill",1
"TCHeartland",1
"teaparty",1
"Tempe",1
"tenwestfest",1
"Terrible2",1
"ThankYouNoteFriday",1
"Thatcher",1
"TheBachelor",1
"TheFarceAwakens",1
"TheSimpsons",1
"ThrowBackThursday",1
"time2talkh2o",1
"TofA2015",1
"TravelnTerrors",1
"TravisFlake",1
"TRIA",1
"tucsonunified",1
"turkeybowl",1
"TurnThatFrownUpsideDown",1
"UCH2017",1
"unbelievable",1
"unbroken",1
"UnityDinner",1
"update2012",1
"UpwardBound",1
"USA",1
"USAs",1
"USMNT",1
"USSYP",1
"USSYP2017",1
"Veteran",1
"veteransday",1
"VeteransDaySalute",1
"VetoSB1062",1
"VeYVota",1
"VisaWaiver",1
"visawaiverprogram",1
"VoiceForABetterArizona",1
"VoteLamb",1
"VPdebate",1
"WarOnCoal",1
"Washingtonsunset",1
"WashingtonTimes",1
"Wastebook2014",1
"WasteOfTheWeek",1
