"Mention","Frequency"
"SenStabenow",185
"SenGaryPeters",69
"SenateDems",56
"SenCarlLevin",44
"WhiteHouse",36
"SenateFinance",29
"MSU_Football",26
"miamericorps",25
"detroitnews",24
"freep",19
"POTUS",18
"SenateAg",18
"RonWyden",15
"MLive",13
"MomsRising",13
"RoyBlunt",13
"MIAFLCIO",11
"MSU_Basketball",11
"RepDanKildee",11
"SenateAgDems",11
"SenateGOP",11
"Ford",10
"michiganstateu",9
"Morning_Joe",9
"SenatorHassan",9
"StabenowPress",9
"BeaumontHealth",8
"Local4News",8
"NAIASDetroit",8
"SCOTUSnom",8
"USDA",8
"LittleLobbyists",7
"PPFA",7
"RepDebDingell",7
"SenSchumer",7
"SenSherrodBrown",7
"UncleJohnsCider",7
"USNavy",7
"ChrisVanHollen",6
"cspan",6
"maziehirono",6
"MSNBC",6
"realDonaldTrump",6
"RepFredUpton",6
"RepJimWard",6
"RepLawrence",6
"SenJoniErnst",6
"SI_Assembly",6
"tigers",6
"UMich",6
"umichbball",6
"USMC",6
"wzzm13",6
"9and10News",5
"AARPadvocates",5
"AARPMichigan",5
"amyklobuchar",5
"brucebarlett",5
"CHANevada",5
"chuckschumer",5
"civilrightsorg",5
"detnews",5
"EasternMarket",5
"GM",5
"maddow",5
"MarkWarner",5
"michpca",5
"nytimes",5
"RNAction",5
"SenBobCasey",5
"senrobportman",5
"stabenow",5
"USArmy",5
"USCBO",5
"USCG",5
"womensmarch",5
"alzassociation",4
"DevinScillian",4
"GLCommission",4
"MaxRichtman",4
"MichiganRadio",4
"MIHospitalAssoc",4
"MINationalGuard",4
"MtPleasantMI",4
"NASA",4
"NBCTheVoice",4
"NCPSSM",4
"PattyMurray",4
"qlinedetroit",4
"repsandylevin",4
"SenateDemocrats",4
"SenatorReid",4
"SenBillNelson",4
"SenDonnelly",4
"SenGillibrand",4
"SenJeffMerkley",4
"SenWarren",4
"thetimesherald",4
"UpliftMaine",4
"VillageofDundee",4
"wjrradio",4
"aafp",3
"ABC12WJRT",3
"AmerAcadPeds",3
"ArtPrize",3
"BostonLegalAid",3
"ChrisMurphyCT",3
"cityofithacami",3
"crainsdetroit",3
"crustabakingco",3
"DetNewsOpinion",3
"DetroitRedWings",3
"detroitzoo",3
"DucksUnlimited",3
"ENERGY",3
"EPA",3
"FoodNetwork",3
"GoRail",3
"HarscoRail",3
"HenryFordNews",3
"InforumMI",3
"LaurenDuski",3
"MasonCoPress",3
"MCS4Biz",3
"MichFarmBureau",3
"MoveOn",3
"MSUExtension",3
"mtbarra",3
"NatlParkService",3
"NPRWeekend",3
"PawPawMichigan",3
"Pontifex",3
"RepHuizenga",3
"RepJackBergman",3
"RepTomPrice",3
"RickAlbinWoodTV",3
"SBAgov",3
"SenatorBaldwin",3
"SenatorBarb",3
"SenatorCardin",3
"SenBlumenthal",3
"SenDuckworth",3
"SenJohnMcCain",3
"Shinola",3
"SpeakerBoehner",3
"TCChamber",3
"thehill",3
"ThunderBayNMS",3
"TroutUnlimited",3
"UAW",3
"UMichFootball",3
"waynestate",3
"WesternMichU",3
"YouTube",3
"A4GL",2
"ABCSharkTank",2
"ACOGAction",2
"almacollege",2
"AmericanAir",2
"AmerMedicalAssn",2
"AndyPuzder",2
"AOAforDOs",2
"ArethaFranklin",2
"AutomationAlley",2
"BC2M",2
"BellsBrewery",2
"BorgWarner",2
"CandiceMiller",2
"CAPAction",2
"CapitolPolice",2
"chevrolet",2
"chfund",2
"ChrisCoons",2
"Chrysler",2
"ciwaynemi",2
"Claressashields",2
"CMUniversity",2
"congressblog",2
"CoryBooker",2
"David_ORussell",2
"davidshepardson",2
"Detroitk12",2
"DetroitPistons",2
"DowntownHowell",2
"DowntownTC",2
"EMUFB",2
"EnergyDems",2
"farmcredit",2
"ferne_boutique",2
"flintjournal",2
"FLOTUS",2
"Focus_HOPE",2
"Forbes",2
"genebsperling",2
"grartmuseum",2
"GRPress",2
"GS10KSmallBiz",2
"HowellChamber",2
"ifpti",2
"Jeep",2
"JohnDingell",2
"JustinTrudeau",2
"Marine_Week",2
"Mariobatali",2
"medicarerights",2
"MichDeptofAg",2
"michigandaily",2
"MichiganLCV",2
"michigansierra",2
"michigantech",2
"MitchAlbom",2
"MonaHannaA",2
"MorningEdition",2
"MorningJoe",2
"MotorTrend",2
"MSTQFarmersMkt",2
"MtPChamber",2
"NatalieTennant",2
"nathanhurst",2
"NationalCouncil",2
"NewDay",2
"NMAAHC",2
"NorthernMichU",2
"nwlc",2
"OfficeGovEthics",2
"onceahaggerty",2
"PAKymWorthy",2
"PigeonHillBrew",2
"PodSaveAmerica",2
"PureMichigan",2
"REMSAOfficial",2
"RepGaryPeters",2
"RepWalberg",2
"SCClemons",2
"Sen_JoeManchin",2
"SenAlexander",2
"SenateMajLdr",2
"SenatorHeitkamp",2
"SenatorLeahy",2
"SenatorTester",2
"SenCortezMasto",2
"SenPatRoberts",2
"Sifill_LDF",2
"SouthHavenCVB",2
"SSWorks",2
"Steph_Steinberg",2
"stephenclark",2
"stjulianwinery",2
"TheJeffBridges",2
"ThomasASaenz",2
"UnityHealthCare",2
"usairforce",2
"USChamber",2
"uspto",2
"vanitaguptaCR",2
"VP",2
"WashAutoShow",2
"WayneMainStreet",2
"WBKB11",2
"wendellanthony",2
"WHA",2
"WLNS",2
"wmunews",2
"WSJM",2
"wwmtnews",2
"_BrownSkinKutie",1
"127Wing",1
"1310WDTWAM",1
"1888nitrate",1
"4H",1
"A2RecDirect",1
"AARP",1
"ABAesq",1
"ABCPolitics",1
"AbdulElSayed",1
"AboutTheLakes",1
"ABTBallet",1
"acpinternist",1
"ACPinternists",1
"AFTunion",1
"aglass6",1
"agripulse",1
"AirNatlGuard",1
"AkosuaPanin",1
"alaskawild",1
"albioncollege",1
"AlexShibutani",1
"allgrnews",1
"AllstateGr8Lake",1
"AllyCaldwell_",1
"ALZIMPACT",1
"am1200wchb",1
"amazon",1
"amberstarr82",1
"AmericanAgNet",1
"AmericanConey",1
"americanpickers",1
"AmeriCorps",1
"amlansing",1
"anamariecox",1
"ANANursingWorld",1
"ANAPresident",1
"AP",1
"AP_Ken_Thomas",1
"ArborBrewingCo",1
"AshandErie",1
"ASlavitt",1
"Atlantic_LIVE",1
"AUCDNews",1
"axios",1
"BarackObama",1
"Bay_City",1
"BCAMCoaches",1
"bcenquirer",1
"beaconparkdet",1
"BedfordMules",1
"BeeLovelyllc",1
"BErickson_BIO",1
"BethMillner",1
"BetsyDeVos",1
"BillClinton",1
"BishopJones51",1
