"status_id","created_at","user_id","text","source","reply_to_status_id","reply_to_user_id","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x970770094526693376",2018-03-05 21:16:41,"x52503751","Last Friday I had the pleasure of attending the Cocke County Legislative Breakfast and speaking at Kingsport’s Kiwanis Club meeting. It’s always great to spend time with East Tennesseans. https://t.co/Mp0Ey6Cnkx","TweetDeck",,,FALSE,FALSE,4,3,,,,,,"http://pbs.twimg.com/media/DXjdwF6XkAAVcXf.jpg","https://t.co/Mp0Ey6Cnkx","https://twitter.com/DrPhilRoe/status/970770094526693376/photo/1","photo","http://pbs.twimg.com/media/DXjdwF6XkAAVcXf.jpg http://pbs.twimg.com/media/DXjd_EqXcAAxtnw.jpg","https://t.co/Mp0Ey6Cnkx https://t.co/Mp0Ey6Cnkx","https://twitter.com/DrPhilRoe/status/970770094526693376/photo/1 https://twitter.com/DrPhilRoe/status/970770094526693376/photo/1",,,,"en",,,,,,,,,,,,,
"x969612123394531328",2018-03-02 16:35:19,"x52503751","What a joy it was to join @DollyParton this week as she dedicated her 100 millionth @DollysLibrary book to the @librarycongress. Thank you for the gift of literacy you’ve given to families everywhere. https://t.co/ksM32bU3gk","Twitter for iPhone",,,FALSE,FALSE,29,5,,,,,,"http://pbs.twimg.com/media/DXTBFbqWAAAxm6Q.jpg","https://t.co/ksM32bU3gk","https://twitter.com/DrPhilRoe/status/969612123394531328/photo/1","photo","http://pbs.twimg.com/media/DXTBFbqWAAAxm6Q.jpg","https://t.co/ksM32bU3gk","https://twitter.com/DrPhilRoe/status/969612123394531328/photo/1",,"x14790966 104047681 7152572","DollyParton dollyslibrary librarycongress","en",,,,,,,,,,,,,
"x969221051916963844",2018-03-01 14:41:20,"x52503751","Thank you for the kind words, Johnny! I appreciate the work we do together and your friendship. https://t.co/StWcVUfkNM","Twitter for iPhone",,,TRUE,FALSE,8,2,,,"twitter.com/vachair/status…","https://t.co/StWcVUfkNM","https://twitter.com/vachair/status/968953971946770432",,,,,,,,,,,"en","x968953971946770432","Congratulations, @DrPhilRoe for being awarded @AmericanLegion’s Distinguished Public Service Award! You’re great chairman and a great leader! https://t.co/Sjuw3UHRcs",,,,,,,,,,,
"x969220781371772928",2018-03-01 14:40:16,"x52503751","Workers deserve a secure and stable retirement. Read more in this week’s column: https://t.co/LStDusPoeL","TweetDeck",,,FALSE,FALSE,6,4,,,"roe.house.gov/news/documents…","https://t.co/LStDusPoeL","https://roe.house.gov/news/documentsingle.aspx?DocumentID=398293",,,,,,,,,,,"en",,,,,,,,,,,,,
"x968892199936102400",2018-02-28 16:54:36,"x52503751","RT @AmericanLegion: Thanks to @DrPhilRoe, @SenatorIsakson, @RepMarkTakano, @SenatorTester &amp; all the members of  both committees who attende…","TweetDeck",,,FALSE,TRUE,0,5,,,,,,,,,,,,,,"x27048645 52503751 78403308 1037321378 515822213","AmericanLegion DrPhilRoe SenatorIsakson RepMarkTakano SenatorTester","en",,,"x968890312608362496","Thanks to @DrPhilRoe, @SenatorIsakson, @RepMarkTakano, @SenatorTester &amp; all the members of  both committees who attended Nat’l Cmdr Rohan’s testimony today. Great back &amp; forth. We do our best work when we work together. @SVACDems @HouseVetAffairs @VetAffairsDems @VAChair https://t.co/P2iRmSkU6K",,,,,,,,,
"x968877930477596674",2018-02-28 15:57:54,"x52503751","Rev. Billy Graham’s legacy will live on for generations. May he rest in peace. https://t.co/OSO1gjygaf","TweetDeck",,,TRUE,FALSE,21,6,,,"twitter.com/SpeakerRyan/st…","https://t.co/OSO1gjygaf","https://twitter.com/SpeakerRyan/status/968873507642925067",,,,,,,,,,,"en","x968873507642925067","Join us soon as we honor the late Rev. Billy Graham with a service in the @USCapitol Rotunda. Watch live: https://t.co/RrNzrxPmYU",,,,,,,,,,,
"x968604283636723712",2018-02-27 21:50:31,"x52503751","RT @HouseGOP: “While Apple and Wal-Mart grab the headlines, many beneficiaries of the Republican tax bill are small businesses, which accou…","TweetDeck",,,FALSE,TRUE,0,67,,,,,,,,,,,,,,"x15207668","HouseGOP","en",,,"x968603145470230528","“While Apple and Wal-Mart grab the headlines, many beneficiaries of the Republican tax bill are small businesses, which account for two-thirds of new jobs in the country.”
https://t.co/fCvsJgog8S",,,,,,,,,
"x968552513086656512",2018-02-27 18:24:48,"x52503751","RT @HouseVetAffairs: ICYMI: Chairman @DrPhilRoe was awarded @AmericanLegion’s Distinguished Public Service Award at The Legion’s Washington…","TweetDeck",,,FALSE,TRUE,0,8,,,,,,,,,,,,,,"x282093902 52503751 27048645","HouseVetAffairs DrPhilRoe AmericanLegion","en",,,"x968552367456210944","ICYMI: Chairman @DrPhilRoe was awarded @AmericanLegion’s Distinguished Public Service Award at The Legion’s Washington Conference. You can watch his remarks here: https://t.co/BJzL4B8k4v",,,,,,,,,
"x968232856567853056",2018-02-26 21:14:36,"x52503751","RT @legionindc: Tomorrow, Feb 27, from 8-11 a.m. EST, at the @AmericanLegion #WashConf2018 Commander’s Call, we will hear from @SecShulkin…","Hootsuite",,,FALSE,TRUE,0,5,"WashConf2018",,,,,,,,,,,,,"x742800434562093056 27048645 831482588246196225","legionindc AmericanLegion SecShulkin","en",,,"x968229467884843008","Tomorrow, Feb 27, from 8-11 a.m. EST, at the @AmericanLegion #WashConf2018 Commander’s Call, we will hear from @SecShulkin @DrPhilRoe @RepTimWalz &amp; @SenatorTester. Set a reminder for our live-stream here: https://t.co/mXyl3Lvnv7 https://t.co/ceJKlGWPWJ",,,,,,,,,
"x968227720382566400",2018-02-26 20:54:11,"x52503751","Teachers, apply by 3/1 to attend a free @NEHgov summer professional development program! There are sites across the country ready to share their history with you and your students. https://t.co/8cHwi87QrX","TweetDeck",,,FALSE,FALSE,2,2,,,"bit.ly/2g41mqT","https://t.co/8cHwi87QrX","http://bit.ly/2g41mqT",,,,,,,,,"x155987003","NEHgov","en",,,,,,,,,,,,,
