"status_id","created_at","user_id","text","source","reply_to_status_id","reply_to_user_id","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x970759972194791427",2018-03-05 20:36:27,"x17494010","La culpa de que miles de #Dreamers pierdan sus protecciones recae únicamente sobre el presidente Trump. Él ha saboteado todos los acuerdos bipartidistas que se le ha presentado y ha dicho que no a cada arreglo que hemos negociado. #ProtectDreamers","Twitter Web Client",,,FALSE,FALSE,75,35,"Dreamers ProtectDreamers",,,,,,,,,,,,,,,"es",,,,,,,,,,,,,
"x970759530740150273",2018-03-05 20:34:42,"x17494010","The blame for thousands of #Dreamers losing their protections falls solely on President Trump. He has sabotaged every bipartisan agreement that has been put on the table and walked away from every potential compromise. #ProtectDreamers","Twitter Web Client",,,FALSE,FALSE,397,179,"Dreamers ProtectDreamers",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x970756456730562560",2018-03-05 20:22:29,"x17494010","RT @whec_bbrean: Schumer: If the proposed federal is passed “this laser lab will go dark.” Then said “that will not happen on my watch.” @n…","Twitter Web Client",,,FALSE,TRUE,0,18,,,,,,,,,,,,,,"x43385043","whec_bbrean","en",,,"x970719700777885696","Schumer: If the proposed federal is passed “this laser lab will go dark.” Then said “that will not happen on my watch.” @news10nbc https://t.co/nw7ZH47aU5",,,,,,,,,
"x970756318402408448",2018-03-05 20:21:56,"x17494010","RT @SharpRoc: Schumer, Slaughter both speaking out on this today - Schumer announcing plan save lab https://t.co/oMkCL7Wan3 via @DandC","Twitter Web Client",,,FALSE,TRUE,0,19,,,"on.rocne.ws/2ojca9w","https://t.co/oMkCL7Wan3","http://on.rocne.ws/2ojca9w",,,,,,,,,"x103643796 17022537","SharpRoc DandC","en",,,"x970717080780787713","Schumer, Slaughter both speaking out on this today - Schumer announcing plan save lab https://t.co/oMkCL7Wan3 via @DandC",,,,,,,,,
"x970756289553948677",2018-03-05 20:21:49,"x17494010","RT @SharpRoc: Schumer making announcement on efforts to save UR Laser Lab speaking to full house https://t.co/RbSc47WCmA","Twitter Web Client",,,FALSE,TRUE,0,13,,,,,,"http://pbs.twimg.com/media/DXivFcmW4AE_G3S.jpg","https://t.co/RbSc47WCmA","https://twitter.com/SharpRoc/status/970718230019964929/photo/1","photo","http://pbs.twimg.com/media/DXivFcmW4AE_G3S.jpg","https://t.co/RbSc47WCmA","https://twitter.com/SharpRoc/status/970718230019964929/photo/1",,"x103643796","SharpRoc","en",,,"x970718230019964929","Schumer making announcement on efforts to save UR Laser Lab speaking to full house https://t.co/RbSc47WCmA",,,,,,,,,
"x970753073424543745",2018-03-05 20:09:03,"x17494010","RT @McClatchyDC: Senator @RonWyden asks whether NRA used Russian funds to free other money for politics https://t.co/hlJ3Dm90eU","Twitter Web Client",,,FALSE,TRUE,0,71,,,"bit.ly/2FnghvL","https://t.co/hlJ3Dm90eU","http://bit.ly/2FnghvL",,,,,,,,,"x17487795 250188760","McClatchyDC RonWyden","en",,,"x970726069987958785","Senator @RonWyden asks whether NRA used Russian funds to free other money for politics https://t.co/hlJ3Dm90eU",,,,,,,,,
"x970752871657598977",2018-03-05 20:08:14,"x17494010","RT @OversightDems: BREAKING: Top Democrats Request Documents After Reports That #JaredKushner Companies Received Massive Loans After White…","Twitter Web Client",,,FALSE,TRUE,0,263,"JaredKushner",,,,,,,,,,,,,"x31122582","OversightDems","en",,,"x970721335512059904","BREAKING: Top Democrats Request Documents After Reports That #JaredKushner Companies Received Massive Loans After White House Meetings
 https://t.co/TxH7FNhlXB",,,,,,,,,
"x970752403518738433",2018-03-05 20:06:23,"x17494010","RT @TPM: Wyden wants answers on NRA’s Moscow trip https://t.co/UU6b961h0v https://t.co/0NF6FeBOF0","Twitter Web Client",,,FALSE,TRUE,0,113,,,"bit.ly/2Fk8V8M","https://t.co/UU6b961h0v","http://bit.ly/2Fk8V8M","http://pbs.twimg.com/media/DXir-2NVQAYSEPv.jpg","https://t.co/0NF6FeBOF0","https://twitter.com/TPM/status/970714817882394624/photo/1","photo","http://pbs.twimg.com/media/DXir-2NVQAYSEPv.jpg","https://t.co/0NF6FeBOF0","https://twitter.com/TPM/status/970714817882394624/photo/1",,"x14717197","TPM","en",,,"x970714817882394624","Wyden wants answers on NRA’s Moscow trip https://t.co/UU6b961h0v https://t.co/0NF6FeBOF0",,,,,,,,,
"x970752022722072577",2018-03-05 20:04:52,"x17494010",".@UofR’s Laser Lab is critical to national security &amp; the future of innovation, and draws the brightest and best to @CityRochesterNY. I will work hard to vaporize any efforts to cut or eliminate funding for its work. https://t.co/1MsFR3uqnU","Twitter for iPhone",,,FALSE,FALSE,85,27,,,,,,"http://pbs.twimg.com/media/DXjN0UAWsAMIQYu.jpg","https://t.co/1MsFR3uqnU","https://twitter.com/SenSchumer/status/970752022722072577/photo/1","photo","http://pbs.twimg.com/media/DXjN0UAWsAMIQYu.jpg","https://t.co/1MsFR3uqnU","https://twitter.com/SenSchumer/status/970752022722072577/photo/1",,"x14778782 56727950","UofR CityRochesterNY","en",,,,,,,,,,,,,
"x970743053781753856",2018-03-05 19:29:14,"x17494010","Explore &amp; More Children's Museum at @CanalsideBflo will welcome roughly 250K visitors in the first year alone. It's a tremendous educational &amp; economic opportunity for Buffalo, &amp; I am going to fight tooth and nail for the much-needed federal investment. https://t.co/EEI7D85pIL","Twitter for iPhone",,,FALSE,FALSE,68,21,,,,,,"http://pbs.twimg.com/media/DXjFpkkXcAYRo4h.jpg","https://t.co/EEI7D85pIL","https://twitter.com/SenSchumer/status/970743053781753856/photo/1","photo","http://pbs.twimg.com/media/DXjFpkkXcAYRo4h.jpg","https://t.co/EEI7D85pIL","https://twitter.com/SenSchumer/status/970743053781753856/photo/1",,"x54994502","CanalsideBflo","en",,,,,,,,,,,,,
