"status_id","created_at","user_id","text","source","reply_to_status_id","reply_to_user_id","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x970793916902461441",2018-03-05 22:51:20,"x2891210047","RT @NatResources: .@SenDanSullivan is right, opening up #ANWR is another major victory for the American people:

✅increases revenue
✅create…","TweetDeck",,,FALSE,TRUE,0,3,"ANWR",,,,,,,,,,,,,"x41445718 2891210047","NatResources SenDanSullivan","en",,,"x970762100854476805",".@SenDanSullivan is right, opening up #ANWR is another major victory for the American people:

✅increases revenue
✅creates good-paying jobs
✅promotes national security
https://t.co/GYwGi6IutX https://t.co/2BKD7ju7jf",,,,,,,,,
"x970729866004979713",2018-03-05 18:36:50,"x2891210047","2017 was a big year for policies that support investment and development in American energy resources and infrastructure. Today, I outlined some of these successes and my outlook for 2018 at #CERAWeek18 https://t.co/P4BvucYigM","TweetDeck",,,FALSE,FALSE,10,8,"CERAWeek18",,,,,"http://pbs.twimg.com/media/DXi5PboW0AECtKT.jpg","https://t.co/P4BvucYigM","https://twitter.com/SenDanSullivan/status/970729866004979713/photo/1","photo","http://pbs.twimg.com/media/DXi5PboW0AECtKT.jpg","https://t.co/P4BvucYigM","https://twitter.com/SenDanSullivan/status/970729866004979713/photo/1",,,,"en",,,,,,,,,,,,,
"x970726884219740161",2018-03-05 18:24:59,"x2891210047","RT @BrianJScheid: Alaska's @SenDanSullivan says first #ANWR lease sale could happen next year, calls it ""one of the most important lease sa…","TweetDeck",,,FALSE,TRUE,0,4,"ANWR",,,,,,,,,,,,,"x1633828237 2891210047","BrianJScheid SenDanSullivan","en",,,"x970721204909862912","Alaska's @SenDanSullivan says first #ANWR lease sale could happen next year, calls it ""one of the most important lease sales in a long time"" #OOTT #CERAWeek18",,,,,,,,,
"x970726779659972614",2018-03-05 18:24:34,"x2891210047","RT @SusanSakmar: Now at #CERAWeek, @SenDanSullivan discusses his “Rebuild America Now Act” to streamline permitting process for #infrastruc…","TweetDeck",,,FALSE,TRUE,0,6,"CERAWeek",,,,,,,,,,,,,"x357574451 2891210047","SusanSakmar SenDanSullivan","en",,,"x970724485962911744","Now at #CERAWeek, @SenDanSullivan discusses his “Rebuild America Now Act” to streamline permitting process for #infrastructure. Key goals: shorten permit times (now takes 8yrs to build #pipeline), streamline #NEPA #environmental process (thousands of pages no one reads). #OOTT https://t.co/upHuHt3KGo",,,,,,,,,
"x969033884221558784",2018-03-01 02:17:36,"x2891210047","I recently returned from Asia-Pacific w/ fellow Armed Services members where we met senior military officials &amp; government leaders to discuss a wide-array of issues, including missile defense and increased threats by North Korea. Read more here https://t.co/Dwxj4dZqVn https://t.co/dA6Mk3XdJp","TweetDeck",,,FALSE,FALSE,13,4,,,"bit.ly/2t5hwuw","https://t.co/Dwxj4dZqVn","http://bit.ly/2t5hwuw","http://pbs.twimg.com/media/DXKy2SEWsAENOI5.jpg","https://t.co/dA6Mk3XdJp","https://twitter.com/SenDanSullivan/status/969033884221558784/photo/1","photo","http://pbs.twimg.com/media/DXKy2SEWsAENOI5.jpg","https://t.co/dA6Mk3XdJp","https://twitter.com/SenDanSullivan/status/969033884221558784/photo/1",,,,"en",,,,,,,,,,,,,
"x968972886705831936",2018-02-28 22:15:13,"x2891210047","If you weren’t able to see #AmericanCreedPBS, I encourage you to take a look at this film project by a great friend and incredible leader @CondoleezzaRice
that explores the many ideals that bring us together as Americans. https://t.co/JALsYE0OFN","TweetDeck",,,TRUE,FALSE,2,3,"AmericanCreedPBS",,"twitter.com/PBSSoCal/statu…","https://t.co/JALsYE0OFN","https://twitter.com/PBSSoCal/status/968962819382239232",,,,,,,,,"x388555493","CondoleezzaRice","en","x968962819382239232","Stream #AmericanCreedPBS: What does it mean to be American? @CondoleezzaRice and David M. Kennedy team up across party lines to explore whether there are ideals we share in common.
https://t.co/KocsyHcwtB https://t.co/fl3hUC1b8n",,,,,,,,,,,
"x968622854509129728",2018-02-27 23:04:19,"x2891210047","Watch my full address to the Alaska Legislature here: https://t.co/YShz925Prk #akleg","TweetDeck","x968622583867478017","x2891210047",FALSE,FALSE,2,3,"akleg",,"bit.ly/2F7ZKvn","https://t.co/YShz925Prk","http://bit.ly/2F7ZKvn",,,,,,,,,,,"en",,,,,,,,,,,,,
"x968622583867478017",2018-02-27 23:03:14,"x2891210047","And sixth, we want to be a land of the future—where opportunities are unleashed for our families and our children that we can’t begin to fathom today.  #akleg","TweetDeck","x968622433530990592","x2891210047",FALSE,FALSE,6,4,"akleg",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x968622433530990592",2018-02-27 23:02:38,"x2891210047","Fifth, we want to be the front-line of freedom and defense for America. Given our strategic location, and our large veteran population, in many ways, Alaska seems destined to play this critical role. #akleg","TweetDeck","x968622276815065090","x2891210047",FALSE,FALSE,6,2,"akleg",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x968622276815065090",2018-02-27 23:02:01,"x2891210047","Fourth, we want to be safe in our homes, villages, neighborhoods, and schools. #akleg","TweetDeck","x968622143859773440","x2891210047",FALSE,FALSE,6,2,"akleg",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
