"status_id","created_at","user_id","text","source","reply_to_status_id","reply_to_user_id","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x969395708297084928",2018-03-02 02:15:22,"x789244177","RT @KanesKrew2017: @RepDannyDavis thank you for meeting with us and agreeing to join the Congenital Heart Caucus! #chdadvocacy https://t.co…","Twitter for Android",,,FALSE,TRUE,0,3,"chdadvocacy",,,,,,,,,,,,,"x23957931 789244177","KanesKrew2017 RepDannyDavis","en",,,"x969389663151710209","@RepDannyDavis thank you for meeting with us and agreeing to join the Congenital Heart Caucus! #chdadvocacy https://t.co/x6HWk6fWpY",,,,,,,,,
"x969301425686765568",2018-03-01 20:00:43,"x789244177","RT @WaysMeansCmte: Ways &amp; Means Democrats @RepRichardNeal, @RepJohnLarson, and @RepDannyDavis are working to reduce Social Security hearing…","Twitter for Android",,,FALSE,TRUE,0,18,,,,,,,,,,,,,,"x31128529 442824717 50452197 789244177","WaysMeansCmte RepRichardNeal RepJohnLarson RepDannyDavis","en",,,"x969296133456502784","Ways &amp; Means Democrats @RepRichardNeal, @RepJohnLarson, and @RepDannyDavis are working to reduce Social Security hearing backlogs, wait times, and delays.

https://t.co/DuaSZab4sq https://t.co/higpGNyAI6",,,,,,,,,
"x969290583943598081",2018-03-01 19:17:38,"x789244177","RT @PFFORG: Thank you Congressman Danny K. Davis for your strong support for medical research, and thank you Senator Tammy Duckworth  for s…","Twitter for Android",,,FALSE,TRUE,0,3,,,,,,,,,,,,,,"x67408662","PFFORG","en",,,"x969271237288611841","Thank you Congressman Danny K. Davis for your strong support for medical research, and thank you Senator Tammy Duckworth  for supporting the Congressionally Directed Medical Research Programs! @RepDannyDavis @SenDuckworth #pulmonaryfibrosis #RareDiseaseDay #RareDiseaseWeek https://t.co/BvOUFQ30Ay",,,,,,,,,
"x968883589193617421",2018-02-28 16:20:23,"x789244177","RT @AP: BREAKING: Dick's Sporting Goods, one of the nation's largest outdoor gear retailers, ends sale of assault-style rifles in stores.","Twitter for Android",,,FALSE,TRUE,0,34215,,,,,,,,,,,,,,"x51241574","AP","en",,,"x968827826832138245","BREAKING: Dick's Sporting Goods, one of the nation's largest outdoor gear retailers, ends sale of assault-style rifles in stores.",,,,,,,,,
"x968677383619346433",2018-02-28 02:41:00,"x789244177","RT @govtrack: H.R. 2410 by @RepDannyDavis passed the House yesterday (→Senate). Sickle Cell Disease Research, Surveillance, Prevention, and…","Twitter Web Client",,,FALSE,TRUE,0,7,,,,,,,,,,,,,,"x52052011 789244177","govtrack RepDannyDavis","en",,,"x968652010236076033","H.R. 2410 by @RepDannyDavis passed the House yesterday (→Senate). Sickle Cell Disease Research, Surveillance, Prevention, and Treatment Act of 2017 https://t.co/sauOg0biJo 🏛️",,,,,,,,,
"x968593515344166914",2018-02-27 21:07:44,"x789244177","RT @cmcelroy5: Thank you to my own Congressman and @shedd_aquarium Congressman @RepDannyDavis for your time today and your continued suppor…","Twitter for Android",,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x15588908 27093057 789244177","cmcelroy5 shedd_aquarium RepDannyDavis","en",,,"x968591166534012928","Thank you to my own Congressman and @shedd_aquarium Congressman @RepDannyDavis for your time today and your continued support for museums #MuseumsAdvocacy2018 https://t.co/2bvBrFaTB3",,,,,,,,,
"x968589301771636737",2018-02-27 20:50:59,"x789244177","RT @ASH_hematology: A heartfelt thank you to Rep. @michaelcburgess, @RepDannyDavis, and Rep. @GKButterfield for sponsoring this important b…","Twitter for Android",,,FALSE,TRUE,0,8,,,,,,,,,,,,,,"x84072624 15751083 789244177 432676344","ASH_hematology michaelcburgess RepDannyDavis GKButterfield","en",,,"x968582006039859201","A heartfelt thank you to Rep. @michaelcburgess, @RepDannyDavis, and Rep. @GKButterfield for sponsoring this important bill to enhance #SickleCell research and data collection! #ConquerSCD #Fight4Hematology https://t.co/SR6OIM9xH8",,,,,,,,,
"x968557794197737472",2018-02-27 18:45:47,"x789244177","RT @SCDForum: T3: Have you heard about Sickle Cell Disease Research, Surveillance, Prevention, and Treatment Act (H.R. 2410) Bill by @RepDa…","Twitter Web Client",,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x756201489144680448","SCDForum","en",,,"x968547559810719744","T3: Have you heard about Sickle Cell Disease Research, Surveillance, Prevention, and Treatment Act (H.R. 2410) Bill by @RepDannyDavis &amp; @michaelcburgess Check it out https://t.co/1u9zzaynXw #SCDEducation",,,,,,,,,
"x968287025991421952",2018-02-27 00:49:51,"x789244177","Proud to be joined tomorrow by Chicago's Ron Lofton, Sr. https://t.co/1FMscyyfDy","Twitter for Android",,,FALSE,FALSE,0,2,,,,,,"http://pbs.twimg.com/media/DXAL6JDX0AIvNBl.jpg","https://t.co/1FMscyyfDy","https://twitter.com/RepDannyDavis/status/968287025991421952/photo/1","photo","http://pbs.twimg.com/media/DXAL6JDX0AIvNBl.jpg","https://t.co/1FMscyyfDy","https://twitter.com/RepDannyDavis/status/968287025991421952/photo/1",,,,"en",,,,,,,,,,,,,
"x968286638915846144",2018-02-27 00:48:19,"x789244177","Join us tomorrow for an awesome panel of entrepreneurs covering a diverse range of businesses. https://t.co/M5ZXaDDtYN","Twitter for Android",,,FALSE,FALSE,1,3,,,,,,"http://pbs.twimg.com/media/DXALj6pWAAA-E42.jpg","https://t.co/M5ZXaDDtYN","https://twitter.com/RepDannyDavis/status/968286638915846144/photo/1","photo","http://pbs.twimg.com/media/DXALj6pWAAA-E42.jpg","https://t.co/M5ZXaDDtYN","https://twitter.com/RepDannyDavis/status/968286638915846144/photo/1",,,,"en",,,,,,,,,,,,,
