"status_id","created_at","user_id","text","source","reply_to_status_id","reply_to_user_id","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x970728404885606401",2018-03-05 18:31:01,"x756285384","I’m fighting the Washington elites and standing up for Upstate New Yorkers, but I need your help. Join my team today and help us keep conservative values in Congress. https://t.co/gdxo129GUz","Sprout Social",,,FALSE,FALSE,10,0,,,"bit.ly/2H5KRHh","https://t.co/gdxo129GUz","http://bit.ly/2H5KRHh",,,,,,,,,,,"en",,,,,,,,,,,,,
"x970424704350801932",2018-03-04 22:24:13,"x756285384","Another great turnout today for #TeamTenney. I was honored to kick off our campaign in the Southern Tier surrounded by hardworking, patriotic Americans. Together, we will not stop our fight for Upstate NY families and conservative values in Washington. https://t.co/nJvFKWzhYD","Twitter Web Client",,,FALSE,FALSE,30,4,"TeamTenney",,,,,"http://pbs.twimg.com/media/DXeilFmVQAAAau5.jpg","https://t.co/nJvFKWzhYD","https://twitter.com/claudiatenney/status/970424704350801932/photo/1","photo","http://pbs.twimg.com/media/DXeilFmVQAAAau5.jpg","https://t.co/nJvFKWzhYD","https://twitter.com/claudiatenney/status/970424704350801932/photo/1",,,,"en",,,,,,,,,,,,,
"x970098301910568961",2018-03-04 00:47:13,"x756285384","Today we kicked off our re-election campaign with a packed room of over 200 supporters. Together we will continue to make our community great and work with our President to make America great again! #TeamTenney https://t.co/vKS375QL6N","Twitter Web Client",,,FALSE,FALSE,59,10,"TeamTenney",,,,,"http://pbs.twimg.com/media/DXZ3mOUU8AAfwVw.jpg","https://t.co/vKS375QL6N","https://twitter.com/claudiatenney/status/970098301910568961/photo/1","photo","http://pbs.twimg.com/media/DXZ3mOUU8AAfwVw.jpg","https://t.co/vKS375QL6N","https://twitter.com/claudiatenney/status/970098301910568961/photo/1",,,,"en",,,,,,,,,,,,,
"x969614616019001344",2018-03-02 16:45:13,"x756285384","New York has once again been labeled the highest-taxed state in our country thanks to Governor Cuomo and Anthony Brindisi. When will tax and spend liberals learn? https://t.co/tcpMMGIB23","Sprout Social",,,FALSE,FALSE,12,7,,,"nyp.st/2CNOGOJ","https://t.co/tcpMMGIB23","http://nyp.st/2CNOGOJ",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969345773501603840",2018-03-01 22:56:56,"x756285384","Thank you to the Madison County Republican Committee for your endorsement last night! With your hard work and dedication, we will continue to spread our message of individual rights throughout the community. https://t.co/pTH3IITt9n","Twitter Web Client",,,TRUE,FALSE,26,5,,,"twitter.com/toddrouse12/st…","https://t.co/pTH3IITt9n","https://twitter.com/toddrouse12/status/969076642965581824",,,,,,,,,,,"en","x969076642965581824","The Madison County GOP Committee unanimously endorsed Congresswomen @claudiatenney for her reelection to represent #NY22 at our meeting held in Canastota earlier tonight. We look forward to helping @RepTenney ensure she can continue to represent Upstate N.Y. in Washington.",,,,,,,,,,,
"x969286284303888384",2018-03-01 19:00:33,"x756285384","Remember when Anthony Brindisi's constituents voiced their concerns about the proposed downtown Utica hospital and he called them ""idiots?"" We don't need shady politicians and their mean-spirited attempts to suppress public opinion. https://t.co/qc48QyVjdh","Sprout Social",,,FALSE,FALSE,11,5,,,"bit.ly/2CM2SrH","https://t.co/qc48QyVjdh","http://bit.ly/2CM2SrH",,,,,,,,,,,"en",,,,,,,,,,,,,
"x969256147629768709",2018-03-01 17:00:48,"x756285384","Albany liberals continue to put illegal immigrants before the citizens they represent. We need leaders who put America's working families first.
https://t.co/Kz7E4nuS94","Sprout Social",,,FALSE,FALSE,14,4,,,"nyp.st/2F0d0ms","https://t.co/Kz7E4nuS94","http://nyp.st/2F0d0ms",,,,,,,,,,,"en",,,,,,,,,,,,,
"x968908901432418304",2018-02-28 18:00:58,"x756285384","Liberals like Nancy Pelosi and Anthony Brindisi just don't get it. Tax reform is working. Last week I saw first-hand how Upstate NY workers are benefiting from #TaxReform https://t.co/lWaQnooNgE","Sprout Social",,,FALSE,FALSE,11,3,"TaxReform",,"bit.ly/2CM0jWI","https://t.co/lWaQnooNgE","http://bit.ly/2CM0jWI",,,,,,,,,,,"en",,,,,,,,,,,,,
"x967798673953492998",2018-02-25 16:29:19,"x756285384","Our support across #NY22 is strong. Thank you to the Cortland County Republican Committee for your hard work and commitment to strengthening our values in the Southern Tier. I am honored to have your endorsement. https://t.co/Hjsqa5pbc3","Twitter Web Client",,,FALSE,FALSE,29,7,"NY22",,,,,"http://pbs.twimg.com/media/DW5Pif0XUAEP3Ir.jpg","https://t.co/Hjsqa5pbc3","https://twitter.com/claudiatenney/status/967798673953492998/photo/1","photo","http://pbs.twimg.com/media/DW5Pif0XUAEP3Ir.jpg http://pbs.twimg.com/media/DW5Pif4X4AAzXZF.jpg","https://t.co/Hjsqa5pbc3 https://t.co/Hjsqa5pbc3","https://twitter.com/claudiatenney/status/967798673953492998/photo/1 https://twitter.com/claudiatenney/status/967798673953492998/photo/1",,,,"en",,,,,,,,,,,,,
"x967186856768163840",2018-02-23 23:58:10,"x756285384","RT @fud31: Radio listener:”Does anyone still think Hanna is a Republican? Just a bitter loser.” https://t.co/SpCiTZkqXt","Twitter Web Client",,,FALSE,TRUE,0,7,,,"ucpublicaffairs.com/home/2018/2/23…","https://t.co/SpCiTZkqXt","https://www.ucpublicaffairs.com/home/2018/2/23/ny-22-minute-richard-hanna-provides-scathing-accessment-of-tenney-by-luke-perry",,,,,,,,,"x120750710","fud31","en",,,"x967103684470558720","Radio listener:”Does anyone still think Hanna is a Republican? Just a bitter loser.” https://t.co/SpCiTZkqXt",,,,,,,,,
"x967161335950831616",2018-02-23 22:16:46,"x756285384","Today I met with the victims of the Little Falls natural gas explosion that destroyed the homes of 7 local families. They show us how strong we are when we come together. Our campaign has contributed to Little Falls Outreach and we will continue be a resource to those affected. https://t.co/CeaNm2quVj","Sprout Social",,,FALSE,FALSE,17,3,,,,,,"http://pbs.twimg.com/media/DWwMG-RVoAA0U3E.jpg","https://t.co/CeaNm2quVj","https://twitter.com/claudiatenney/status/967161335950831616/photo/1","photo","http://pbs.twimg.com/media/DWwMG-RVoAA0U3E.jpg","https://t.co/CeaNm2quVj","https://twitter.com/claudiatenney/status/967161335950831616/photo/1",,,,"en",,,,,,,,,,,,,
"x966351068643954689",2018-02-21 16:37:03,"x756285384","Governor Cuomo’s budget proposal shows once again that he’s all about big spending and low accountability. We can’t trust Albany to spend our hard-earned money efficiently! https://t.co/DLBfcMWl41","Sprout Social",,,FALSE,FALSE,50,20,,,"reut.rs/2EQzEgt","https://t.co/DLBfcMWl41","http://reut.rs/2EQzEgt",,,,,,,,,,,"en",,,,,,,,,,,,,
"x966318310097936384",2018-02-21 14:26:53,"x756285384","I am honored to be endorsed by the Oneida County Republican Committee. It is a privilege to advocate for the community I have called home my entire life and I look forward to continuing to represent Oneida County and all of #NY22 in Congress https://t.co/O4FQZxktWP","Twitter Web Client",,,FALSE,FALSE,40,4,"NY22",,,,,"http://pbs.twimg.com/media/DWkM3WnU8AAMYB8.jpg","https://t.co/O4FQZxktWP","https://twitter.com/claudiatenney/status/966318310097936384/photo/1","photo","http://pbs.twimg.com/media/DWkM3WnU8AAMYB8.jpg http://pbs.twimg.com/media/DWkM4AOU8AAJuTM.jpg http://pbs.twimg.com/media/DWkM4fFV4AEd1Wp.jpg","https://t.co/O4FQZxktWP https://t.co/O4FQZxktWP https://t.co/O4FQZxktWP","https://twitter.com/claudiatenney/status/966318310097936384/photo/1 https://twitter.com/claudiatenney/status/966318310097936384/photo/1 https://twitter.com/claudiatenney/status/966318310097936384/photo/1",,,,"en",,,,,,,,,,,,,
"x966018131150954497",2018-02-20 18:34:04,"x756285384","New Yorkers are taking notice: Cuomo and Schumer are more worried about pleasing the big-money donors than the people they represent! https://t.co/pHhQvShPUB","Sprout Social",,,FALSE,FALSE,49,18,,,"nydn.us/2sIaiMU","https://t.co/pHhQvShPUB","http://nydn.us/2sIaiMU",,,,,,,,,,,"en",,,,,,,,,,,,,
