"status_id","created_at","user_id","text","source","reply_to_status_id","reply_to_user_id","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x966114150048059392",2018-02-21 00:55:37,"x328679423","It is not true that I received a $50 donation from the NRA. I received a donation from an employee of the National RESTAURANT Association, not the National Rifle Association https://t.co/IIIlW20rIk","Twitter Web Client",,,FALSE,FALSE,578,146,,,"opensecrets.org/industries/sum…","https://t.co/IIIlW20rIk","https://www.opensecrets.org/industries/summary.php?ind=Q13&cycle=2016&recipdetail=H&sortorder=A&mem=Y&page=2",,,,,,,,,,,"en",,,,,,,,,,,,,
"x960211507081629697",2018-02-04 18:00:37,"x328679423","After all the shutdown chaos, Trump and his party still haven’t followed through on a deal for #Dreamers. Tell them to stop holding Dreamers’ futures hostage. Demand they agree on a path to citizenship for Dreamers.
https://t.co/7oppQNmrse","Twitter Web Client",,,FALSE,FALSE,85,31,"Dreamers",,"duckworth.cp.bsd.net/page/signup/e1…","https://t.co/7oppQNmrse","https://duckworth.cp.bsd.net/page/signup/e180202b",,,,,,,,,,,"en",,,,,,,,,,,,,
"x959875561668653056",2018-02-03 19:45:42,"x328679423","Now more than ever we need to help struggling moms -- not make life more difficult for them. I promise I’ll be a voice for moms in Washington, but I need your help too. Add your name if you think we can do better. https://t.co/b0LINeklR9","Twitter Web Client",,,FALSE,FALSE,43,12,,,"duckworth.cp.bsd.net/page/signup/e1…","https://t.co/b0LINeklR9","https://duckworth.cp.bsd.net/page/signup/e180202",,,,,,,,,,,"en",,,,,,,,,,,,,
"x958828309890158592",2018-01-31 22:24:17,"x328679423","I didn't hear any plans to unite our country. @realDonaldTrump, you failed once again.","Twitter Web Client","x958828308816453632","x328679423",FALSE,FALSE,103,19,,,,,,,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,
"x958828308816453632",2018-01-31 22:24:17,"x328679423","The #SOTU is a time for our president to show leadership &amp; detail plans for the year ahead. Last night, I didn't hear any sensible plans that would garner bipartisan support to protect #Dreamers or rebuild our crumbling infrastructure.","Twitter Web Client",,,FALSE,FALSE,64,16,"SOTU Dreamers",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x955990668966547456",2018-01-24 02:28:31,"x328679423","Chicago Sun Times: ""Tammy Duckworth is pregnant; will be 1st senator to give birth"" https://t.co/c7cmw9Z6i4","Twitter Web Client",,,FALSE,FALSE,273,43,,,"chicago.suntimes.com/columnists/tam…","https://t.co/c7cmw9Z6i4","https://chicago.suntimes.com/columnists/tammy-duckworth-pregnant-first-sitting-senator-give-birth/",,,,,,,,,,,"en",,,,,,,,,,,,,
"x955874945057329152",2018-01-23 18:48:40,"x328679423","I didn’t serve alongside some of the bravest men and women I’ve ever met to come home and find our hard-fought rights rolled back. Join me and tell President Trump: You will not roll back our rights. Not as long as we are here fighting. https://t.co/z8Pw6zNXgq","Twitter Web Client",,,FALSE,FALSE,111,40,,,"secure.tammyduckworth.com/page/s/e180122…","https://t.co/z8Pw6zNXgq","https://secure.tammyduckworth.com/page/s/e180122/?source=twitter",,,,,,,,,,,"en",,,,,,,,,,,,,
"x955171870172729345",2018-01-21 20:14:54,"x328679423","Add your name: Demand Trump and the GOP end this shutdown now. https://t.co/vrQy0SZzoO","Twitter Web Client","x955171868838957056","x328679423",FALSE,FALSE,62,31,,,"secure.tammyduckworth.com/endtheshutdown","https://t.co/vrQy0SZzoO","https://secure.tammyduckworth.com/endtheshutdown",,,,,,,,,,,"en",,,,,,,,,,,,,
"x955171868838957056",2018-01-21 20:14:54,"x328679423","Military funding isn't something that should be underfunded or planned for in the short term. But that's the reality we face under the reckless leadership of Trump.","Twitter Web Client","x955171595701686273","x328679423",FALSE,FALSE,131,28,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x955171595701686273",2018-01-21 20:13:49,"x328679423","Donald Trump is a five-deferment draft dodger.","Twitter Web Client",,,FALSE,FALSE,429,166,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,
"x953448704043900928",2018-01-17 02:07:39,"x328679423","@realdonaldtrump, YOU are the one who is dishonest and lying. https://t.co/wuXKcPi2Po","Twitter Web Client","x953448538922536961","x328679423",FALSE,FALSE,17,4,,,"newsweek.com/donald-trump-u…","https://t.co/wuXKcPi2Po","http://www.newsweek.com/donald-trump-unethical-presidency-history-782229",,,,,,,,,"x25073877","realDonaldTrump","en",,,,,,,,,,,,,
"x953448538922536961",2018-01-17 02:07:00,"x328679423","Lies told by President Trump, in reality, are countless, but those we can count - are astonishing in number &amp; frequency. https://t.co/tXRtzGnNFk","Twitter Web Client","x953448411893821440","x328679423",FALSE,FALSE,91,43,,,"cnn.com/2018/01/02/pol…","https://t.co/tXRtzGnNFk","http://www.cnn.com/2018/01/02/politics/donald-trump-lies-fact-checker/index.html",,,,,,,,,,,"en",,,,,,,,,,,,,
