"status_id","created_at","user_id","text","source","reply_to_status_id","reply_to_user_id","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x970683194923212800",2018-03-05 15:31:22,"x816012124505931780","On our final stop this Saturday, @USDA @SecretarySonny and I took a closer look at the cotton ginning process at Burlison Gin, which has been operating in Covington for almost 30 years. #TN08 https://t.co/YopSLc7klo","Twitter for iPhone",,,FALSE,FALSE,13,3,"TN08",,,,,"http://pbs.twimg.com/media/DXiPNV-XcAABBZS.jpg","https://t.co/YopSLc7klo","https://twitter.com/RepDavidKustoff/status/970683194923212800/photo/1","photo","http://pbs.twimg.com/media/DXiPNV-XcAABBZS.jpg http://pbs.twimg.com/media/DXiPNV8W0AAoCrl.jpg http://pbs.twimg.com/media/DXiPNWDX0AAf-cO.jpg http://pbs.twimg.com/media/DXiPNV9W0AAF_0p.jpg","https://t.co/YopSLc7klo https://t.co/YopSLc7klo https://t.co/YopSLc7klo https://t.co/YopSLc7klo","https://twitter.com/RepDavidKustoff/status/970683194923212800/photo/1 https://twitter.com/RepDavidKustoff/status/970683194923212800/photo/1 https://twitter.com/RepDavidKustoff/status/970683194923212800/photo/1 https://twitter.com/RepDavidKustoff/status/970683194923212800/photo/1",,"x61853389 842072478834909184","USDA SecretarySonny","en",,,,,,,,,,,,,
"x970106496481710080",2018-03-04 01:19:47,"x816012124505931780","RT @TNAgriculture: Last stop of the day is Burlison Cotton Gin. @usda @SecretarySonny @RepDavidKustoff @JaiTempleton @RepDebraMoody https:/…","Twitter Web Client",,,FALSE,TRUE,0,11,,,,,,,,,,,,,,"x97072406 61853389 842072478834909184 816012124505931780 581258677 527613971","TNAgriculture USDA SecretarySonny RepDavidKustoff JaiTempleton RepDebraMoody","en",,,"x970049362079502341","Last stop of the day is Burlison Cotton Gin. @usda @SecretarySonny @RepDavidKustoff @JaiTempleton @RepDebraMoody https://t.co/N7Eeaiz042",,,,,,,,,
"x970106435911680001",2018-03-04 01:19:32,"x816012124505931780","RT @SkyhawkAggie: ‘@SkyhawkAggie Students and Faculty from @utmartin meet with @RepDavidKustoff and @USDA @SecretarySonny Perdue in Brownsv…","Twitter Web Client",,,FALSE,TRUE,0,7,,,,,,,,,,,,,,"x713205668912738304 713205668912738304 30592108 816012124505931780 61853389 842072478834909184","SkyhawkAggie SkyhawkAggie utmartin RepDavidKustoff USDA SecretarySonny","en",,,"x970040325338206211","‘@SkyhawkAggie Students and Faculty from @utmartin meet with @RepDavidKustoff and @USDA @SecretarySonny Perdue in Brownsville.  #beUTMproud https://t.co/EW2iEPmQTU",,,,,,,,,
"x970045359136346112",2018-03-03 21:16:50,"x816012124505931780","We are in Haywood County to have lunch with @TNFarmBureau and farmers from all across West Tennessee. I am working with @SecretarySonny and President @realDonaldTrump to support our strong agriculture industry. #TN08 https://t.co/2RohYe0jYl","Twitter for iPhone",,,FALSE,FALSE,31,13,"TN08",,,,,"http://pbs.twimg.com/media/DXZLG0pW0AENP1s.jpg","https://t.co/2RohYe0jYl","https://twitter.com/RepDavidKustoff/status/970045359136346112/photo/1","photo","http://pbs.twimg.com/media/DXZLG0pW0AENP1s.jpg http://pbs.twimg.com/media/DXZLG0rW0AAFTP1.jpg http://pbs.twimg.com/media/DXZLG01XcAAd7Wi.jpg http://pbs.twimg.com/media/DXZLG0qXUAUFG5S.jpg","https://t.co/2RohYe0jYl https://t.co/2RohYe0jYl https://t.co/2RohYe0jYl https://t.co/2RohYe0jYl","https://twitter.com/RepDavidKustoff/status/970045359136346112/photo/1 https://twitter.com/RepDavidKustoff/status/970045359136346112/photo/1 https://twitter.com/RepDavidKustoff/status/970045359136346112/photo/1 https://twitter.com/RepDavidKustoff/status/970045359136346112/photo/1",,"x23204326 842072478834909184 25073877","TNFarmBureau SecretarySonny realDonaldTrump","en",,,,,,,,,,,,,
"x970035580905181187",2018-03-03 20:37:59,"x816012124505931780","RT @SecretarySonny: At the Mid-South Farm &amp; Gin Show with @RepDavidKustoff &amp; ag leaders from MS, TN &amp; AR: @cindyhydesmith, @JaiTempleton &amp;…","Twitter for iPhone",,,FALSE,TRUE,0,22,,,,,,,,,,,,,,"x842072478834909184 816012124505931780 262192574 581258677","SecretarySonny RepDavidKustoff cindyhydesmith JaiTempleton","en",,,"x970001600692580357","At the Mid-South Farm &amp; Gin Show with @RepDavidKustoff &amp; ag leaders from MS, TN &amp; AR: @cindyhydesmith, @JaiTempleton &amp; @Wesley__Ward. https://t.co/cB0ftJ2jZE",,,,,,,,,
"x969996760528687109",2018-03-03 18:03:44,"x816012124505931780","I am proud to welcome @USDA @SecretarySonny to West Tennessee today. We had a great morning visiting with folks at the Mid-South Farm &amp; Gin Show. #TN08 https://t.co/ql8LmDmDDH","Twitter for iPhone",,,FALSE,FALSE,31,9,"TN08",,,,,"http://pbs.twimg.com/media/DXYe6F9XkAAyODd.jpg","https://t.co/ql8LmDmDDH","https://twitter.com/RepDavidKustoff/status/969996760528687109/photo/1","photo","http://pbs.twimg.com/media/DXYe6F9XkAAyODd.jpg http://pbs.twimg.com/media/DXYe6GtX4AU6Y9U.jpg http://pbs.twimg.com/media/DXYe6F0WsAIOEaO.jpg","https://t.co/ql8LmDmDDH https://t.co/ql8LmDmDDH https://t.co/ql8LmDmDDH","https://twitter.com/RepDavidKustoff/status/969996760528687109/photo/1 https://twitter.com/RepDavidKustoff/status/969996760528687109/photo/1 https://twitter.com/RepDavidKustoff/status/969996760528687109/photo/1",,"x61853389 842072478834909184","USDA SecretarySonny","en",,,,,,,,,,,,,
"x969375516137590784",2018-03-02 00:55:07,"x816012124505931780","We had an exciting day at McKellar-Sipes Regional Airport kicking off the new @airchoiceone #JacksonTN2ATL flights! This new flight will allow the Madison County community to expand and more easily reach international destinations. #TN08 https://t.co/r4hlrJPeUX","Twitter for iPhone",,,FALSE,FALSE,21,7,"JacksonTN2ATL TN08",,,,,"http://pbs.twimg.com/media/DXPp4zBWAAAJ0Yr.jpg","https://t.co/r4hlrJPeUX","https://twitter.com/RepDavidKustoff/status/969375516137590784/photo/1","photo","http://pbs.twimg.com/media/DXPp4zBWAAAJ0Yr.jpg http://pbs.twimg.com/media/DXPp4zAXcAEcaPO.jpg http://pbs.twimg.com/media/DXPp4zAWkAAC4bP.jpg","https://t.co/r4hlrJPeUX https://t.co/r4hlrJPeUX https://t.co/r4hlrJPeUX","https://twitter.com/RepDavidKustoff/status/969375516137590784/photo/1 https://twitter.com/RepDavidKustoff/status/969375516137590784/photo/1 https://twitter.com/RepDavidKustoff/status/969375516137590784/photo/1",,"x182533721","airchoiceone","en",,,,,,,,,,,,,
"x969263480145620992",2018-03-01 17:29:56,"x816012124505931780","I appreciate @TNBroadcasters visiting our office yesterday to update us on their important work. We are thankful for all they do to keep West Tennesseans informed. #TN08 https://t.co/qe3YiiaBWb","Twitter for iPhone",,,FALSE,FALSE,6,4,"TN08",,,,,"http://pbs.twimg.com/media/DXOD_QkVMAEf2aL.jpg","https://t.co/qe3YiiaBWb","https://twitter.com/RepDavidKustoff/status/969263480145620992/photo/1","photo","http://pbs.twimg.com/media/DXOD_QkVMAEf2aL.jpg http://pbs.twimg.com/media/DXOD_QPVoAEWcTm.jpg","https://t.co/qe3YiiaBWb https://t.co/qe3YiiaBWb","https://twitter.com/RepDavidKustoff/status/969263480145620992/photo/1 https://twitter.com/RepDavidKustoff/status/969263480145620992/photo/1",,"x1674025688","TNBroadcasters","en",,,,,,,,,,,,,
"x968906679860563968",2018-02-28 17:52:08,"x816012124505931780","It was great to have you in the office today @drbrock12. Thank you for advocating on behalf of #TN08. https://t.co/LcCTV4ASKk","Twitter Web Client",,,TRUE,FALSE,10,3,"TN08",,"twitter.com/drbrock12/stat…","https://t.co/LcCTV4ASKk","https://twitter.com/drbrock12/status/968876447627661313",,,,,,,,,"x755402366","drbrock12","en","x968876447627661313","From Nashville yesterday to DC today. Great to meet with @RepDavidKustoff to discuss issues facing West TN citizens in regards to healthcare. We are blessed to have him representing our district. #chiropractic #westTNrising  @TN_Chiro https://t.co/vNjcAIiLeF",,,,,,,,,,,
"x968874544558759937",2018-02-28 15:44:26,"x816012124505931780","I am proud to pay tribute to the late Rev. Billy Graham today as he will lie in honor in the U.S. Capitol Rotunda. Here is a link to watch the service at 10am CT and the public viewing line at 12pm CT: https://t.co/f3gcJMiBTp","Twitter Web Client",,,FALSE,FALSE,17,6,,,"cs.pn/2F0uHmb","https://t.co/f3gcJMiBTp","http://cs.pn/2F0uHmb",,,,,,,,,,,"en",,,,,,,,,,,,,
