"status_id","created_at","user_id","text","source","reply_to_status_id","reply_to_user_id","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x970758209022676992",2018-03-05 20:29:27,"x164007407","RT @HFACDemocrats: RM @RepEliotEngel's statement on the @StateDept's failure to use anti-propaganda funding: https://t.co/0LHD19ekKZ https:…","Twitter Web Client",,,FALSE,TRUE,0,7,,,"democrats-foreignaffairs.house.gov/news/press-rel…","https://t.co/0LHD19ekKZ","https://democrats-foreignaffairs.house.gov/news/press-releases/engel-statement-state-dept-failure-use-anti-propaganda-funding",,,,,,,,,"x61206798 164007407 9624742","HFACDemocrats RepEliotEngel StateDept","en",,,"x970758119314698240","RM @RepEliotEngel's statement on the @StateDept's failure to use anti-propaganda funding: https://t.co/0LHD19ekKZ https://t.co/uqzoZxvgOV",,,,,,,,,
"x970717390442024960",2018-03-05 17:47:15,"x164007407","I was on a conference call with @ConEdison yesterday regarding the service outages and we have a follow-up call later today. We know the damage was extensive, but they need to move more swiftly to restore power in Westchester.","Twitter Web Client",,,FALSE,FALSE,6,4,,,,,,,,,,,,,,"x20262083","ConEdison","en",,,,,,,,,,,,,
"x970705971239641090",2018-03-05 17:01:53,"x164007407","Since @POTUS decided to end #DACA, Congress has passed 5 continuing resolutions to fund the government. I have voted against all five because they did not protect our #DREAMers. The time for talk is over. The GOP must immediately bring a clean #DreamAct to the floor. Enough games https://t.co/EGDIsYHRxe","Twitter Web Client",,,FALSE,FALSE,4,2,"DACA DREAMers DreamAct",,,,,"http://pbs.twimg.com/media/DXiiyhwXcAIpAlW.jpg","https://t.co/EGDIsYHRxe","https://twitter.com/RepEliotEngel/status/970705971239641090/photo/1","photo","http://pbs.twimg.com/media/DXiiyhwXcAIpAlW.jpg","https://t.co/EGDIsYHRxe","https://twitter.com/RepEliotEngel/status/970705971239641090/photo/1",,"x822215679726100480","POTUS","en",,,,,,,,,,,,,
"x970041446454710272",2018-03-03 21:01:17,"x164007407","I was proud to stand with @MayorRichThomas and members of the #MountVernon community today as we said #NeverAgain to the horrific acts of gun violence that have plagued our nation. We must break the #NRA stranglehold that is preventing sensible gun reform. https://t.co/2X3RZYSAVP","Twitter for iPhone",,,FALSE,FALSE,21,9,"MountVernon NeverAgain NRA",,,,,"http://pbs.twimg.com/media/DXZHi__U0AAwA5W.jpg","https://t.co/2X3RZYSAVP","https://twitter.com/RepEliotEngel/status/970041446454710272/photo/1","photo","http://pbs.twimg.com/media/DXZHi__U0AAwA5W.jpg http://pbs.twimg.com/media/DXZHi_-VAAEuYk4.jpg","https://t.co/2X3RZYSAVP https://t.co/2X3RZYSAVP","https://twitter.com/RepEliotEngel/status/970041446454710272/photo/1 https://twitter.com/RepEliotEngel/status/970041446454710272/photo/1",,"x3321049846","MayorRichThomas","en",,,,,,,,,,,,,
"x969949057631256576",2018-03-03 14:54:10,"x164007407","It was a wonderful evening in #Pelham at the Pelham Picture House 2018 Marquee Night celebration. The Picture House is one of the great jewels in #NY16. Congratulations to the honorees, especially my dear friend, @JohnCalvelli! https://t.co/lR8gP96skF","Twitter for iPhone",,,FALSE,FALSE,8,3,"Pelham NY16",,,,,"http://pbs.twimg.com/media/DXXzhb2VMAIaCl_.jpg","https://t.co/lR8gP96skF","https://twitter.com/RepEliotEngel/status/969949057631256576/photo/1","photo","http://pbs.twimg.com/media/DXXzhb2VMAIaCl_.jpg","https://t.co/lR8gP96skF","https://twitter.com/RepEliotEngel/status/969949057631256576/photo/1",,"x340093750","JohnCalvelli","en",,,,,,,,,,,,,
"x969654293690310656",2018-03-02 19:22:53,"x164007407","RT @foodandwater: Thank you @RepEliotEngel for sponsoring the #OffFossilFuels Act and joining the movement for 100% clean energy! https://t…","Twitter for iPhone",,,FALSE,TRUE,0,37,"OffFossilFuels",,,,,,,,,,,,,"x15300520 164007407","foodandwater RepEliotEngel","en",,,"x969592842057330689","Thank you @RepEliotEngel for sponsoring the #OffFossilFuels Act and joining the movement for 100% clean energy! https://t.co/2Uemr4JQ7b",,,,,,,,,
"x969647124781641729",2018-03-02 18:54:24,"x164007407","Taping now with @billritter7 for this week’s episode of #UpClose. Tune in to @ABC7NY this Sunday at 11am to see our wide-ranging discussion. https://t.co/UsXulFePkW","Twitter for iPhone",,,FALSE,FALSE,3,3,"UpClose",,,,,"http://pbs.twimg.com/media/DXTg6nGV4AEav-P.jpg","https://t.co/UsXulFePkW","https://twitter.com/RepEliotEngel/status/969647124781641729/photo/1","photo","http://pbs.twimg.com/media/DXTg6nGV4AEav-P.jpg","https://t.co/UsXulFePkW","https://twitter.com/RepEliotEngel/status/969647124781641729/photo/1",,"x18770777 16715398","billritter7 ABC7NY","en",,,,,,,,,,,,,
"x969377127522070529",2018-03-02 01:01:32,"x164007407","Here we are just before the start of @NoamBramson’s State of the City address in #NewRochelle. W/@AndreaSCousins and @ShelleyBMayer https://t.co/942V9Ijyey","Twitter for iPhone",,,FALSE,FALSE,15,5,"NewRochelle",,,,,"http://pbs.twimg.com/media/DXPrWhBVwAAmHPt.jpg","https://t.co/942V9Ijyey","https://twitter.com/RepEliotEngel/status/969377127522070529/photo/1","photo","http://pbs.twimg.com/media/DXPrWhBVwAAmHPt.jpg","https://t.co/942V9Ijyey","https://twitter.com/RepEliotEngel/status/969377127522070529/photo/1",,"x193532068 36745613 18883397","NoamBramson AndreaSCousins ShelleyBMayer","en",,,,,,,,,,,,,
"x969307332311240704",2018-03-01 20:24:11,"x164007407","RT @HFACDemocrats: RM @RepEliotEngel decried the Trump administration's Guantanamo Bay decisions: https://t.co/UED0Jpk39b https://t.co/9xCo…","Twitter Web Client",,,FALSE,TRUE,0,6,,,"democrats-foreignaffairs.house.gov/news/press-rel…","https://t.co/UED0Jpk39b","https://democrats-foreignaffairs.house.gov/news/press-releases/engel-decries-trump-administration-guantanamo-bay-decision",,,,,,,,,"x61206798 164007407","HFACDemocrats RepEliotEngel","en",,,"x969307261725233156","RM @RepEliotEngel decried the Trump administration's Guantanamo Bay decisions: https://t.co/UED0Jpk39b https://t.co/9xCoegSCLb",,,,,,,,,
"x969306721645682689",2018-03-01 20:21:45,"x164007407",".@SecretaryZinke spent his first year as @Interior Secretary finding new ways to sell off public lands to the highest bidder. #WhatWouldTeddySay #KeepItPublic https://t.co/2KwQneGxar","Twitter Web Client",,,FALSE,FALSE,4,6,"WhatWouldTeddySay KeepItPublic",,,,,"http://pbs.twimg.com/media/DXOrD0gW0AIL06m.jpg","https://t.co/2KwQneGxar","https://twitter.com/RepEliotEngel/status/969306721645682689/photo/1","photo","http://pbs.twimg.com/media/DXOrD0gW0AIL06m.jpg","https://t.co/2KwQneGxar","https://twitter.com/RepEliotEngel/status/969306721645682689/photo/1",,"x827258161841135623 76348185","SecretaryZinke Interior","en",,,,,,,,,,,,,
