id,total_votes,missed_votes,percent,percentile,first_vote_date,last_vote_date
300052,14800,499,3.371621621621622,75.0,1977-01-14,2018-02-12
412598,1291,39,3.020914020139427,74.038461538461547,2013-10-31,2018-02-12
300088,6295,175,2.779984114376489,73.076923076923066,1997-01-22,2017-02-08
400054,4000,111,2.775,72.115384615384613,2005-01-06,2018-02-12
300083,6592,182,2.7609223300970873,71.15384615384616,1997-01-22,2018-02-12
300043,8235,202,2.4529447480267152,70.192307692307693,1993-02-03,2018-02-12
412471,1516,34,2.242744063324538,69.230769230769226,2013-01-24,2018-02-12
412681,357,8,2.2408963585434174,68.269230769230774,2017-01-04,2018-02-12
300078,5308,117,2.2042200452147704,67.307692307692307,2001-01-23,2018-02-12
300030,5980,130,2.1739130434782608,66.34615384615384,1999-01-08,2018-02-12
300041,6592,143,2.1692961165048543,65.384615384615387,1997-01-22,2018-02-12
400432,2913,62,2.1283899759697906,64.423076923076934,2008-01-22,2018-02-12
412390,2053,43,2.0944958597174863,63.46153846153846,2010-11-17,2018-02-12
300027,4675,92,1.967914438502674,62.5,2003-01-07,2018-02-12
412248,3355,66,1.9672131147540985,61.53846153846154,2007-01-08,2018-02-12
300076,8235,161,1.955069823922283,60.576923076923073,1993-02-03,2018-02-12
300089,10222,199,1.9467814517706905,59.615384615384613,1987-01-06,2018-02-12
412508,859,16,1.8626309662398137,58.653846153846153,2015-01-08,2018-02-12
412496,2002,37,1.848151848151848,57.692307692307686,2011-01-26,2018-02-12
412582,1516,28,1.8469656992084433,56.730769230769226,2013-01-24,2018-02-12
412668,859,15,1.7462165308498252,55.769230769230774,2015-01-08,2018-02-12
400253,1344,21,1.5625,54.807692307692314,2013-07-16,2018-02-12
412666,859,13,1.5133876600698486,53.846153846153847,2015-01-08,2018-02-12
412391,2053,31,1.509985387238188,52.884615384615387,2010-11-17,2018-02-12
400325,2002,30,1.4985014985014986,51.923076923076927,2011-01-26,2018-02-12
412322,2698,38,1.4084507042253522,50.96153846153846,2009-01-11,2018-02-12
400050,3355,45,1.3412816691505216,50.0,2007-01-08,2018-02-12
300100,6890,91,1.3207547169811322,49.038461538461533,1996-02-06,2018-02-12
412378,2449,32,1.3066557778685177,48.07692307692308,2009-07-07,2017-12-21
412494,2002,26,1.2987012987012987,47.115384615384613,2011-01-26,2018-02-12
412305,859,11,1.2805587892898718,45.192307692307693,2015-01-08,2018-02-12
412406,859,11,1.2805587892898718,45.192307692307693,2015-01-08,2018-02-12
412554,1516,18,1.1873350923482848,44.230769230769226,2013-01-24,2018-02-12
300038,6592,75,1.137742718446602,43.269230769230774,1997-01-22,2018-02-12
400546,4000,45,1.125,42.307692307692307,2005-01-06,2018-02-12
400415,357,4,1.1204481792717087,40.384615384615387,2017-01-04,2018-02-12
412533,357,4,1.1204481792717087,40.384615384615387,2017-01-04,2018-02-12
400413,2698,29,1.0748702742772425,37.5,2009-01-11,2018-02-12
412323,2698,29,1.0748702742772425,37.5,2009-01-11,2018-02-12
412325,2698,29,1.0748702742772425,37.5,2009-01-11,2018-02-12
412545,1516,16,1.0554089709762533,36.538461538461533,2013-01-24,2018-02-12
400061,859,9,1.0477299185098952,34.615384615384613,2015-01-08,2018-02-12
412671,859,9,1.0477299185098952,34.615384615384613,2015-01-08,2018-02-12
300093,5308,54,1.0173323285606632,33.653846153846153,2001-01-23,2018-02-12
412246,3355,34,1.0134128166915053,32.692307692307693,2007-01-08,2018-02-12
412490,2002,20,0.999000999000999,31.73076923076923,2011-01-26,2018-02-12
300019,5308,53,0.9984928409947249,30.76923076923077,2001-01-23,2018-02-12
300087,5980,58,0.9698996655518395,29.807692307692307,1999-01-08,2018-02-12
412247,3355,31,0.9239940387481372,28.846153846153843,2007-01-08,2018-02-12
412242,3355,29,0.8643815201192251,27.884615384615387,2007-01-08,2018-02-12
412205,1516,13,0.8575197889182058,26.923076923076923,2013-01-24,2018-02-12
412244,3355,28,0.834575260804769,25.961538461538463,2007-01-08,2018-02-12
412269,859,7,0.8149010477299184,24.03846153846154,2015-01-08,2018-02-12
412669,859,7,0.8149010477299184,24.03846153846154,2015-01-08,2018-02-12
412281,1516,12,0.79155672823219,22.115384615384613,2013-01-24,2018-02-12
412542,1516,12,0.79155672823219,22.115384615384613,2013-01-24,2018-02-12
412223,2683,21,0.7827059262020127,21.153846153846153,2009-01-27,2018-02-12
300072,10962,84,0.7662835249042145,20.192307692307693,1985-01-29,2018-02-12
412194,1516,9,0.5936675461741424,19.230769230769234,2013-01-24,2018-02-12
300018,5308,31,0.5840241145440844,18.269230769230766,2001-01-23,2018-02-12
412251,3129,18,0.5752636625119847,17.307692307692307,2007-06-26,2018-02-12
412428,357,2,0.5602240896358543,16.346153846153847,2017-01-04,2018-02-12
412330,2688,15,0.5580357142857143,15.384615384615385,2009-01-22,2018-02-12
300081,6592,35,0.5309466019417476,14.423076923076922,1997-01-22,2018-02-12
412200,1516,8,0.5277044854881267,13.461538461538462,2013-01-24,2018-02-12
400013,1516,6,0.395778364116095,12.5,2013-01-24,2018-02-12
300048,12590,36,0.2859412231930103,11.538461538461538,1981-01-20,2018-02-12
412678,357,1,0.2801120448179272,10.576923076923077,2017-01-04,2018-02-12
400064,3355,9,0.26825633383010433,9.6153846153846168,2007-01-08,2018-02-12
412464,859,1,0.11641443538998836,7.6923076923076925,2015-01-08,2018-02-12
412667,859,1,0.11641443538998836,7.6923076923076925,2015-01-08,2018-02-12
0,20,0,0.0,0.0,1993-06-25,2018-01-24
412679,357,0,0.0,0.0,2017-01-04,2018-02-12
412680,357,0,0.0,0.0,2017-01-04,2018-02-12
412741,32,0,0.0,0.0,2018-01-03,2018-02-12
412742,32,0,0.0,0.0,2018-01-03,2018-02-12
412549,859,0,0.0,0.0,2015-01-08,2018-02-12
412556,1516,0,0.0,0.0,2013-01-24,2018-02-12
300025,6592,0,0.0,0.0,1997-01-22,2018-02-12
