"full_name","chamber","party","state","bin","created_at","screen_name","media_url","text"
"Betty McCollum","House","D","Minn.",5,"2017-11-14 17:02:41","BettyMcCollum04","","I'm introducing legislation to promote human rights by ensuring American tax dollars don't support Israel's military detention of Palestinian children.

Learn more → https://t.co/U0JRt2tCii"
"Betty McCollum","House","D","Minn.",5,"2017-11-08 22:13:13","BettyMcCollum04","",".@HouseGOP just passed another anti-environment bill that chips away at the Clean Water Act and attacks tribal rights. 

I voted NO on H.R. 3043."
"Betty McCollum","House","D","Minn.",5,"2017-11-07 23:22:34","BettyMcCollum04","",".@HouseGOP just passed a bill attacking workers' rights &amp; letting employers evade liability for wage theft &amp; equal pay violations. 

I voted NO on H.R. 3441."
"Betty McCollum","House","D","Minn.",5,"2017-10-31 15:53:25","BettyMcCollum04","","Dennis Banks never stopped advocating for the rights of Native people. My prayers are with his family. https://t.co/06bc0BXh7M"
"Betty McCollum","House","D","Minn.",5,"2017-10-06 14:02:54","BettyMcCollum04","","The Trump administration is once again attacking #LGBT rights.

We must keep fighting to #protecttransworkers.
https://t.co/C06i79USjC"
"Betty McCollum","House","D","Minn.",5,"2017-08-31 12:05:34","BettyMcCollum04","http://pbs.twimg.com/media/DIjoZirUIAEf7Yq.jpg","Happy birthday, Richard Gere! Thank you for your advocacy and leadership on behalf of human rights and religious freedom for Tibet. https://t.co/SSdUDrWlGt"
"Betty McCollum","House","D","Minn.",5,"2017-07-14 19:00:02","BettyMcCollum04","","In the face of repression, Liu Xiaobo was a powerful voice for human rights in China. My thoughts and prayers are with loved ones."
"Betty McCollum","House","D","Minn.",5,"2017-07-14 00:29:22","BettyMcCollum04","","Learn more about my amendment and why we must stay vigilant to defend voting rights → https://t.co/6y00lv8kuY"
"Betty McCollum","House","D","Minn.",5,"2017-07-12 14:13:19","BettyMcCollum04","http://pbs.twimg.com/media/DEilzgNWAAIY6RP.jpg","Republicans took away your internet privacy rights. Now they want to gut #NetNeutrality rules. We must protect the open internet. https://t.co/IUuWC3vMPg"
"Betty McCollum","House","D","Minn.",5,"2017-06-27 20:07:04","BettyMcCollum04","http://pbs.twimg.com/media/DDWlg97XoAAIn1b.jpg","Good to meet today with Richard Gere, a tireless champion for human rights &amp; religious freedom in Tibet. Thank you for your leadership! https://t.co/8rgU5S8e9H"
"Betty McCollum","House","D","Minn.",5,"2017-06-25 14:00:00","BettyMcCollum04","","I'm co-sponsoring Voting Rights Advancement Act to protect civil rights and #RestoreTheVOTE for all Americans. https://t.co/OkKBgCuCyc"
"Betty McCollum","House","D","Minn.",5,"2017-06-24 13:01:01","BettyMcCollum04","","We’ve come too far to turn back now. We must keep standing up for LGBT rights &amp; against @realDonaldTrump’s anti-LGBT agenda."
"Betty McCollum","House","D","Minn.",5,"2017-06-21 13:08:58","BettyMcCollum04","","ICYMI: I'm joining colleagues suing @realDonaldTrump for failing to follow Constitution’s anti-corruption clause. https://t.co/x1Couj38qn"
"Betty McCollum","House","D","Minn.",5,"2017-06-20 17:28:28","BettyMcCollum04","","Along with nearly 200 colleagues, I’m suing @realDonaldTrump to force him to stop violating the Constitution. https://t.co/x1Couj38qn"
"Betty McCollum","House","D","Minn.",5,"2017-06-20 17:27:21","BettyMcCollum04","http://pbs.twimg.com/media/DCx_lVRW0AERo9D.jpg","Since taking office, @realDonaldTrump has been profiting from foreign governments. That violates the Constitution. #TrumpForSale https://t.co/q8WDtFu6wt"
"Betty McCollum","House","D","Minn.",5,"2017-06-20 17:25:40","BettyMcCollum04","http://pbs.twimg.com/amplify_video_thumb/877215414832574464/img/mqSY5dJ66CqwaTYo.jpg","The Constitution is clear: the president needs Congress’s permission before doing business with foreign countries. #EmolumentsClause https://t.co/B9tg3j99IM"
"Betty McCollum","House","D","Minn.",5,"2017-05-11 15:42:53","BettyMcCollum04","http://pbs.twimg.com/media/C_joD5nXUAAWosI.jpg","It has been my joy and honor to spend time with His Holiness the @DalaiLama this week for an ongoing dialogue on promoting human rights. https://t.co/FIFYwq3aVC"
"Betty McCollum","House","D","Minn.",5,"2017-05-02 21:34:49","BettyMcCollum04","","JUST IN: @HouseGOP passed H.R. 1180, which weakens workers' rights and gives Americans less time, less flexibility &amp; less pay. I voted NO."
"Betty McCollum","House","D","Minn.",5,"2017-05-01 15:30:00","BettyMcCollum04","","It is disgraceful that @realDonaldTrump is praising Philippines President Duterte, a brutal human rights abuser. https://t.co/LdAAz8FOHh"
"Betty McCollum","House","D","Minn.",5,"2017-03-31 19:30:00","BettyMcCollum04","","As we mark #WomensHistoryMonth, we must keep working for an America where women have equal rights &amp; opportunities. We can't go backwards."
"Betty McCollum","House","D","Minn.",5,"2017-03-08 18:06:16","BettyMcCollum04","","This #InternationalWomensDay, we should all recommit ourselves to supporting basic rights for women &amp; girls. https://t.co/vtDr3HUmS5"
"Betty McCollum","House","D","Minn.",5,"2017-03-06 23:31:00","BettyMcCollum04","","Today's decision does not change fact that transgender students' rights are protected both by Constitution &amp; federal law. #ProtectTransKids"
"Betty McCollum","House","D","Minn.",5,"2017-02-23 14:37:35","BettyMcCollum04","","ICYMI: I introduced an amendment to make health care a Constitutional right for all Americans. My @thehill op-ed → https://t.co/1hbxsSKIWk"
"Betty McCollum","House","D","Minn.",5,"2017-02-22 22:00:03","BettyMcCollum04","","Every American should have affordable, quality health care as a Constitutional right. Read my @thehill op-ed → https://t.co/1hbxsSKIWk"
"Betty McCollum","House","D","Minn.",5,"2017-02-18 15:58:23","BettyMcCollum04","","ICYMI: I introduced an amendment to the U.S. Constitution to ensure all Americans have access to health care  → https://t.co/O1FoIB3sVD."
"Betty McCollum","House","D","Minn.",5,"2017-02-17 18:12:43","BettyMcCollum04","","Health care is a human right. I intro'd the America's Right to Health Care Amendment to put it in our Constitution → https://t.co/O1FoIB3sVD"
"Betty McCollum","House","D","Minn.",5,"2017-02-15 20:51:00","BettyMcCollum04","","A one-state ""solution"" would condemn millions of Palestinians to second-class status &amp; denies them equal rights. https://t.co/E89H6iDoAH"
"Betty McCollum","House","D","Minn.",5,"2017-02-15 17:07:25","BettyMcCollum04","","As @netanyahu visits today, Israel must respect human rights &amp; end abusive military detention of Palestinian children. #nowaytotreatachild"
"Betty McCollum","House","D","Minn.",5,"2017-02-10 20:00:03","BettyMcCollum04","http://pbs.twimg.com/media/C4UeLnBWIAALVAZ.jpg","#BlackHistoryMonth is a great time to learn more about St. Paul native and civil rights hero Roy Wilkins → https://t.co/Gfq5L0fdxU. https://t.co/b84KLyEc1t"
"Betty McCollum","House","D","Minn.",5,"2017-02-09 23:22:07","BettyMcCollum04","","Today's ruling reaffirms our Constitution &amp; values, even in the face of @realDonaldTrump's blatant disrespect for our independent judiciary."
"Betty McCollum","House","D","Minn.",5,"2017-02-08 16:09:11","BettyMcCollum04","http://pbs.twimg.com/media/C4J6eyOWAAAXZoz.jpg","Coretta Scott King was right: we can't trust #Sessions to uphold Americans' civil rights → https://t.co/QOXjgUAw5y. #StopSessions https://t.co/fOXtgKf7aa"
"Betty McCollum","House","D","Minn.",5,"2017-02-02 15:49:00","BettyMcCollum04","","I'm about to join @RepDonBeyer to introduce the Freedom of Religion Act, which reaffirms Constitution &amp; ends @realDonaldTrump's #MuslimBan."
"Betty McCollum","House","D","Minn.",5,"2017-02-01 01:17:54","BettyMcCollum04","","We cannot trust #Gorsuch to serve as the ultimate guardian of our Constitution &amp; rights on #SCOTUS. The Senate must defeat this nomination."
"Betty McCollum","House","D","Minn.",5,"2017-02-01 01:15:39","BettyMcCollum04","","If confirmed, #Gorsuch will attack women's rights &amp; health care, undermine LGBT rights, and put big business before the American people."
"Betty McCollum","House","D","Minn.",5,"2017-02-01 01:05:46","BettyMcCollum04","",".@realDonaldTrump has launched an all-out attack on our rights as Americans with the #Gorsuch #SCOTUS nomination → https://t.co/D0L8R9Pxfx"
"Betty McCollum","House","D","Minn.",5,"2017-01-23 22:15:01","BettyMcCollum04","",".@realDonaldTrump attacks women's rights with #globalgagrule, blocking women &amp; girls from getting lifesaving reproductive health care."
"Betty McCollum","House","D","Minn.",5,"2017-01-22 17:55:03","BettyMcCollum04","http://pbs.twimg.com/media/C2yw3gAW8AEKaOv.jpg","Good to be with Ramsey County Commissioner Toni Carter, a champion for human rights, at #WomensMarch yesterday! Record 100,000 in St. Paul! https://t.co/YfBe2qijxB"
"Betty McCollum","House","D","Minn.",5,"2017-01-22 01:00:01","BettyMcCollum04","","I spoke at @WomensMarchMN about how we fight back against Trump-GOP plans to take away our rights! #WomensMarch → https://t.co/0JidZFLzfe"
"Betty McCollum","House","D","Minn.",5,"2017-01-21 21:58:09","BettyMcCollum04","http://pbs.twimg.com/media/C2ufET8WQAAAXOo.jpg","An amazing, inspiring day at the @WomensMarchMN! More than 60,000 Minnesotans ready to fight to defend our rights! #WomensMarch https://t.co/JZP8t8YFCb"
"Betty McCollum","House","D","Minn.",5,"2017-01-21 01:19:18","BettyMcCollum04","","I'll join thousands of you tomorrow for @WomensMarchMN! We march for our rights, our safety, our health care &amp; our communities. #WhyWeMarch"
"Betty McCollum","House","D","Minn.",5,"2017-01-14 16:00:01","BettyMcCollum04","","I'm delighted that @POTUS has created new National Monuments that preserve the history of the Civil Rights Movement. https://t.co/QzKAWDtaC8"
"Betty McCollum","House","D","Minn.",5,"2017-01-10 17:52:14","BettyMcCollum04","","Sen. Sessions built career attacking rights of minorities, women &amp; LGBT Americans. I urge Senate to #StopSessions. https://t.co/v0cZT3WkM3"
"Betty McCollum","House","D","Minn.",5,"2017-01-05 15:18:42","BettyMcCollum04","http://pbs.twimg.com/media/C1aj7ocWEAEijeW.jpg","Once @HouseGOP finishes reading Constitution, they must enforce its #EmolumentsClause &amp; stop @realDonaldTrump from profiting off Presidency. https://t.co/5YZo7rz3Bd"
"Betty McCollum","House","D","Minn.",5,"2016-12-10 15:00:03","BettyMcCollum04","","#HumanRightsDay reminds us that we all have responsibility to speak up for human rights and against intolerance &amp; hate wherever they occur."
"Betty McCollum","House","D","Minn.",5,"2016-12-04 22:52:17","BettyMcCollum04","","As #DAPL review takes place, I urge @TheJusticeDept to keep working with @USACEHQ &amp; North Dakota to protect protesters &amp; their rights."
"Betty McCollum","House","D","Minn.",5,"2016-11-28 22:23:31","BettyMcCollum04","","I agree with @hrw: Pres-elect Trump must retract dangerous proposals &amp; hateful rhetoric that threaten human rights. https://t.co/QvsnC8AvB6"
"Betty McCollum","House","D","Minn.",5,"2016-11-04 19:31:05","BettyMcCollum04","http://pbs.twimg.com/media/CwcRaqyXUAM2EA5.jpg","Enjoyed speaking about human rights - and what the United States can do to advance them around the world - at the @UofMNLawSchool today! https://t.co/n3mL5QtapB"
"Betty McCollum","House","D","Minn.",5,"2016-09-17 15:00:25","BettyMcCollum04","","Today is Constitution Day, a time to commemorate the 229th anniversary of our most important &amp; enduring document. https://t.co/4anPqNwnxn"
"Betty McCollum","House","D","Minn.",5,"2016-06-22 14:36:40","BettyMcCollum04","","Human rights matter: @Salon highlights how Special Envoy for Palestinian Youth helps build peace in the Middle East https://t.co/aDhJpHrKKp"
"Betty McCollum","House","D","Minn.",5,"2016-06-20 18:38:13","BettyMcCollum04","","Proud to lead 20 Reps urging @POTUS to appoint Special Envoy to stand up for Palestinian children's human rights https://t.co/71qEXn2QeS"
"Betty McCollum","House","D","Minn.",5,"2016-06-15 13:29:03","BettyMcCollum04","","Additional brights spots in this bill include support for our @NatlParkService and #NPSCentennial, HBCUs, and Save America's Treasures."
"Betty McCollum","House","D","Minn.",5,"2016-04-19 17:01:54","BettyMcCollum04","http://pbs.twimg.com/media/Cga65poXIAEUuzb.jpg","Proud to join MN #Oromo community visiting DC to speak up for human rights in Ethiopia. https://t.co/xlYfE9jttM https://t.co/W7ajTa7DZy"
"Betty McCollum","House","D","Minn.",5,"2015-12-10 21:37:32","BettyMcCollum04","","We must stand up and fight for #HumanRights for all people in America and around the world #HumanRightsDay"
"Betty McCollum","House","D","Minn.",5,"2015-07-30 14:12:44","BettyMcCollum04","http://pbs.twimg.com/media/CLKwc2tWIAAju0j.jpg","We must protect voting rights. I am proud to stand with @HouseDemocrats this morning to call on GOP to #RestoreTheVRA http://t.co/pnsVFUXZ6Q"
"Betty McCollum","House","D","Minn.",5,"2015-06-29 15:33:19","BettyMcCollum04","http://pbs.twimg.com/media/CIrZnLMUMAE8EoT.jpg","""Tribal govts play a distinct &amp; essential role in defending the rights of Tribal Nations"" @NCAI1944 http://t.co/6kxW7PyPLz"
"Bill Pascrell Jr.","House","D","N.J.",16,"2017-06-01 18:43:17","BillPascrell","http://pbs.twimg.com/ext_tw_video_thumb/870344168350068736/pu/img/TBcZeSW1GHNrEliC.jpg","Excellent talk with @NormEisen on White House ethics. Time to enforce ethics laws &amp; the Constitution. Full video: https://t.co/vVcPy8UPOR https://t.co/MBNxwn1qBI"
"Bill Pascrell Jr.","House","D","N.J.",16,"2017-05-17 21:43:28","BillPascrell","","Proud cosponsor of bill just passed by House to increase sanctions on #Syria for Assad's violations of international norms &amp; human rights."
"Bill Pascrell Jr.","House","D","N.J.",16,"2017-05-16 19:21:09","BillPascrell","","Joined @RepSchneider letter asking @POTUS to make human rights priority in meeting with Turkish President Erdoğan.

https://t.co/ydj3fb16vL"
"Bill Pascrell Jr.","House","D","N.J.",16,"2017-03-20 20:01:13","BillPascrell","","Under this unprecedented Constitutional crisis, I'm calling again on @POTUS or @HouseGOP for Congressional review of the President's taxes."
"Bill Pascrell Jr.","House","D","N.J.",16,"2017-03-05 01:30:44","BillPascrell","","Today's wiretapping allegations are extremely serious. Congress needs details &amp; swift action to ensure there is not a constitutional crisis."
"Bill Pascrell Jr.","House","D","N.J.",16,"2017-02-14 00:35:14","BillPascrell","","America wants full scope of @POTUS business interests &amp; be assured that he is not taking foreign emoluments as outlawed by our Constitution."
"Bill Pascrell Jr.","House","D","N.J.",16,"2017-02-01 18:33:03","BillPascrell","http://pbs.twimg.com/media/C3mYzEZXUAcbHQQ.jpg","Governing &amp; owning a global business is a Constitutional threat. We must see #TrumpTaxReturns.

#CongressCanRequest

https://t.co/iANxzF6FLU https://t.co/3bBRyqXal3"
"Bill Pascrell Jr.","House","D","N.J.",16,"2016-03-07 22:39:38","BillPascrell","","Freedoms of speech &amp; of the press are not ideals, but practical rights that should not be distorted. #Turkey #Zaman

https://t.co/tRY6TVNwot"
"Bill Pascrell Jr.","House","D","N.J.",16,"2015-07-01 13:56:30","BillPascrell","","ICYMI: Check out my op-ed in today's Record on Gov #Christie's attempts to undermine voting rights here in NJ. http://t.co/XxHNxxb2gW"
"Bill Pascrell Jr.","House","D","N.J.",16,"2015-06-26 16:51:21","BillPascrell","","Historic decision today for equality! #SCOTUS affirmed that marriage is a fundamental right for all under our Constitution."
"Bill Pascrell Jr.","House","D","N.J.",16,"2015-06-24 13:46:24","BillPascrell","","Thank you @RepMcGovern, @RepJoePitts and the @TLHumanRights for hearing my calls to #FreeSavchenko. http://t.co/X3a9b04efO"
"Bill Pascrell Jr.","House","D","N.J.",16,"2014-07-02 15:11:42","BillPascrell","","On the 50th anv of the #CivilRightsAct, let us recognize the courage of those that sacrificed so much on behalf of liberty &amp; justice for all"
"Bill Pascrell Jr.","House","D","N.J.",16,"2012-06-28 15:07:37","BillPascrell","","The Supreme Court upholds the constitutionality of the Affordable Care Act! I was proud to vote for this landmark... http://t.co/ch8Xet8V"
"Earl Blumenauer","House","D","Ore.",6,"2013-06-20 15:14:45","BlumenauerMedia","","Blumenauer, Polis, Massie Amendment to Protect State Rights to Grow Hemp for Research Passes House 225-200! http://t.co/Pcf47wFdAQ"
"Earl Blumenauer","House","D","Ore.",6,"2013-06-18 21:14:25","BlumenauerMedia","","Surely as sun rises &amp; tides change, another House GOP attack on women’s reproductive rights which I proudly opposed http://t.co/mmWxaASUin"
"Earl Blumenauer","House","D","Ore.",6,"2012-09-13 16:59:22","BlumenauerMedia","","Blumenauer on FISA: ""I'm troubled by implications for 4th Amendment rights, absence of court review, risk to liberties"" http://t.co/gyDUUC0g"
"Earl Blumenauer","House","D","Ore.",6,"2011-04-01 17:53:30","BlumenauerMedia","","A hypocritical attack on women's rights http://1.usa.gov/hLwOjJ #tlot #p2"
"Earl Blumenauer","House","D","Ore.",6,"2011-01-19 23:19:31","BlumenauerMedia","","""Today’s vote to take away patients’ rights was a disappointing political stunt."" http://bit.ly/ifXpFy"
"David Scott","House","D","Ga.",23,"2018-02-10 19:12:17","BobbyScott","http://pbs.twimg.com/media/DVslNj7XUAIpxP8.jpg","Honored to participate in the Mural Unveiling for NN Civil Rights Leader W. Hale Thompson. Pictured w/ Vice Mayor Tina Vick, Mayor McKinley Price, Mural Artist Asa Jackson, W. Hale Thompson's granddaughter &amp; son and Councilwoman Saundra Cherry https://t.co/0HiyC5J4hU"
"David Scott","House","D","Ga.",23,"2018-01-24 21:12:32","BobbyScott","http://pbs.twimg.com/media/DUVdtkMXcAAVf7u.jpg","I was deeply saddened to hear of the passing of Wyatt Tee Walker. He was one of the most prominent voices for civil rights, and his passing is a loss for Virginia and the nation. 
https://t.co/xqwqk7k8WC https://t.co/qMQiRWLjsB"
"David Scott","House","D","Ga.",23,"2017-10-05 17:50:49","BobbyScott","","This administration’s retreat on civil rights is ever growing and Congress must step in and pass the Equality Act! https://t.co/SCj4u1Gngb"
"David Scott","House","D","Ga.",23,"2017-08-31 21:32:26","BobbyScott","http://pbs.twimg.com/media/DIlqJHtXoAAlICs.jpg","It was a pleasure attending the Banks at Berkeley grand opening for affordable housing while honoring local civil rights leader George Banks https://t.co/8wyW0tmxg7"
"David Scott","House","D","Ga.",23,"2017-08-15 22:12:43","BobbyScott","","As POTUS @realDonaldTrump should support actions that actually enforce civil rights &amp; strengthen voting rights #ActionSpeaksLouderThanWords"
"David Scott","House","D","Ga.",23,"2017-08-12 22:31:17","BobbyScott","http://pbs.twimg.com/media/DHEBZvXUAAA-R7D.jpg","The @LawyersComm for Civil Rights is providing support for the Charlottesville situation. Call 844-9-NO-HATE for more info. #Chalottesville https://t.co/5Zzg6DYr0C"
"David Scott","House","D","Ga.",23,"2017-06-29 17:05:00","BobbyScott","","The Voting Rights Act amendments of 1982 prohibit any denial of vote based on race, color, or minority status."
"David Scott","House","D","Ga.",23,"2017-06-03 23:11:30","BobbyScott","http://pbs.twimg.com/media/DBbrUnKXYAEKQTz.jpg","Enjoyed speaking at the annual meeting of the VA Assoc for Human Rights. Discussed how we must work together to protect our civil rights. https://t.co/LkwKUnoAmZ"
