"Mention","Frequency","screen_name"
"RepAndyHarrisMD",356,"RepAndyHarrisMD"
"wbalradio",177,"RepAndyHarrisMD"
"HouseAppropsGOP",83,"RepAndyHarrisMD"
"C4Show",81,"RepAndyHarrisMD"
"WCBM680",71,"RepAndyHarrisMD"
"SpeakerBoehner",45,"RepAndyHarrisMD"
"WGMDRadio",44,"RepAndyHarrisMD"
"baltimoresun",32,"RepAndyHarrisMD"
"jimmymathisshow",32,"RepAndyHarrisMD"
"POTUS",30,"RepAndyHarrisMD"
"HouseGOP",29,"RepAndyHarrisMD"
"Ravens",27,"RepAndyHarrisMD"
"GOPLeader",26,"RepAndyHarrisMD"
"MyDelmarvaNow",25,"RepAndyHarrisMD"
"cbsbaltimore",24,"RepAndyHarrisMD"
"jfritze",23,"RepAndyHarrisMD"
"NIH",23,"RepAndyHarrisMD"
"FoxNews",22,"RepAndyHarrisMD"
"Pontifex",22,"RepAndyHarrisMD"
"Sebelius",21,"RepAndyHarrisMD"
"SpeakerRyan",21,"RepAndyHarrisMD"
"LarryHogan",19,"RepAndyHarrisMD"
"seanandfrank",18,"RepAndyHarrisMD"
"LarryOConnor",17,"RepAndyHarrisMD"
"thehill",16,"RepAndyHarrisMD"
"wboc",16,"RepAndyHarrisMD"
"derekahunter",15,"RepAndyHarrisMD"
"wbaltv11",14,"RepAndyHarrisMD"
"FOXBaltimore",13,"RepAndyHarrisMD"
"freedomcaucus",13,"RepAndyHarrisMD"
"tperkins",13,"RepAndyHarrisMD"
"washingtonpost",13,"RepAndyHarrisMD"
"WTOP",13,"RepAndyHarrisMD"
"CrossfireCNN",12,"RepAndyHarrisMD"
"JenniferShutt",12,"RepAndyHarrisMD"
"wmalnews",12,"RepAndyHarrisMD"
"WSJ",12,"RepAndyHarrisMD"
"AndyParksTWT",11,"RepAndyHarrisMD"
"conversations",11,"RepAndyHarrisMD"
"foxandfriends",11,"RepAndyHarrisMD"
"NASA_Wallops",11,"RepAndyHarrisMD"
"FoxBusiness",10,"RepAndyHarrisMD"
"ABC2NEWS",9,"RepAndyHarrisMD"
"BaltSunBrk",9,"RepAndyHarrisMD"
"CNN",9,"RepAndyHarrisMD"
"cspan",9,"RepAndyHarrisMD"
"marybmarsden",9,"RepAndyHarrisMD"
"stardem_news",9,"RepAndyHarrisMD"
"WMALDriveatFive",9,"RepAndyHarrisMD"
"BillHemmer",8,"RepAndyHarrisMD"
"Cecil_whig",8,"RepAndyHarrisMD"
"GOPWhip",8,"RepAndyHarrisMD"
"GovernorOMalley",8,"RepAndyHarrisMD"
"HouseCommerce",8,"RepAndyHarrisMD"
"HouseJudiciary",8,"RepAndyHarrisMD"
"mptnews",8,"RepAndyHarrisMD"
"postlive",8,"RepAndyHarrisMD"
"RepHalRogers",8,"RepAndyHarrisMD"
"RepMarthaRoby",8,"RepAndyHarrisMD"
"RepublicanStudy",8,"RepAndyHarrisMD"
"SteveScalise",8,"RepAndyHarrisMD"
"WilliamJBennett",8,"RepAndyHarrisMD"
"BloombergTV",7,"RepAndyHarrisMD"
"BryanNehman",7,"RepAndyHarrisMD"
"cspanwj",7,"RepAndyHarrisMD"
"davidwebbshow",7,"RepAndyHarrisMD"
"FRCdc",7,"RepAndyHarrisMD"
"GOPConference",7,"RepAndyHarrisMD"
"HHSGov",7,"RepAndyHarrisMD"
"JackKingston",7,"RepAndyHarrisMD"
"Jim_Jordan",7,"RepAndyHarrisMD"
"politico",7,"RepAndyHarrisMD"
"WMALDC",7,"RepAndyHarrisMD"
"AmericaNewsroom",6,"RepAndyHarrisMD"
"bennyjohnson",6,"RepAndyHarrisMD"
"cathymcmorris",6,"RepAndyHarrisMD"
"DrPhilRoe",6,"RepAndyHarrisMD"
"FitzFox5DC",6,"RepAndyHarrisMD"
"HopkinsMedicine",6,"RepAndyHarrisMD"
"NancyPelosi",6,"RepAndyHarrisMD"
"newtgingrich",6,"RepAndyHarrisMD"
"NIHDirector",6,"RepAndyHarrisMD"
"Orioles",6,"RepAndyHarrisMD"
"RepBillFlores",6,"RepAndyHarrisMD"
"RepChrisStewart",6,"RepAndyHarrisMD"
"RepGosar",6,"RepAndyHarrisMD"
"rollcall",6,"RepAndyHarrisMD"
"stateofdelmarva",6,"RepAndyHarrisMD"
"TGowdySC",6,"RepAndyHarrisMD"
"theredtapetower",6,"RepAndyHarrisMD"
"WhiteHouse",6,"RepAndyHarrisMD"
"47abc",5,"RepAndyHarrisMD"
"ANHQDC",5,"RepAndyHarrisMD"
"AnneFilipic",5,"RepAndyHarrisMD"
"BarackObama",5,"RepAndyHarrisMD"
"BretBaier",5,"RepAndyHarrisMD"
"Crossfire",5,"RepAndyHarrisMD"
"dcexaminer",5,"RepAndyHarrisMD"
"LorettaSanchez",5,"RepAndyHarrisMD"
"March_for_Life",5,"RepAndyHarrisMD"
"netanyahu",5,"RepAndyHarrisMD"
"OIGatHHS",5,"RepAndyHarrisMD"
"SenatorReid",5,"RepAndyHarrisMD"
"SquareOffRich",5,"RepAndyHarrisMD"
"TownofOceanCity",5,"RepAndyHarrisMD"
"trish_regan",5,"RepAndyHarrisMD"
"uscapitol",5,"RepAndyHarrisMD"
"VP",5,"RepAndyHarrisMD"
"CDCgov",4,"RepAndyHarrisMD"
"CNBCClosingBell",4,"RepAndyHarrisMD"
"FreeBeacon",4,"RepAndyHarrisMD"
"GOPoversight",4,"RepAndyHarrisMD"
"hardball_chris",4,"RepAndyHarrisMD"
"JohnsHopkins",4,"RepAndyHarrisMD"
"JudgeJeanine",4,"RepAndyHarrisMD"
"KeithDemko",4,"RepAndyHarrisMD"
"MorningBriefing",4,"RepAndyHarrisMD"
"nytimes",4,"RepAndyHarrisMD"
"PatWarrenWJZ",4,"RepAndyHarrisMD"
"raylewis",4,"RepAndyHarrisMD"
"realDonaldTrump",4,"RepAndyHarrisMD"
"RepDianeBlack",4,"RepAndyHarrisMD"
"RepGoodlatte",4,"RepAndyHarrisMD"
"RepHartzler",4,"RepAndyHarrisMD"
"Reporterroblang",4,"RepAndyHarrisMD"
"ryanzerbe",4,"RepAndyHarrisMD"
