"Hashtag","Frequency","screen_name"
"Colorado",242,"RepPerlmutter"
"SOTU",43,"RepPerlmutter"
"jobs",38,"RepPerlmutter"
"Denver",32,"RepPerlmutter"
"CO7TownHall",31,"RepPerlmutter"
"ActOnClimate",29,"RepPerlmutter"
"SmallBiz",29,"RepPerlmutter"
"ACA",27,"RepPerlmutter"
"copolitics",25,"RepPerlmutter"
"CO",22,"RepPerlmutter"
"GOPTaxBill",20,"RepPerlmutter"
"GovernmentInTheGrocery",18,"RepPerlmutter"
"Mars2033",18,"RepPerlmutter"
"NoBillNoBreak",18,"RepPerlmutter"
"GetCovered",15,"RepPerlmutter"
"veterans",15,"RepPerlmutter"
"WheatRidge",15,"RepPerlmutter"
"ProtectOurCare",14,"RepPerlmutter"
"DisarmHate",13,"RepPerlmutter"
"GOPTaxScam",13,"RepPerlmutter"
"STEM",13,"RepPerlmutter"
"economy",12,"RepPerlmutter"
"EqualPay",12,"RepPerlmutter"
"SCOTUSnominee",12,"RepPerlmutter"
"smallbiz",12,"RepPerlmutter"
"Veterans",12,"RepPerlmutter"
"Arvada",11,"RepPerlmutter"
"CommerceCity",11,"RepPerlmutter"
"FindYourPark",11,"RepPerlmutter"
"GoldenCO",11,"RepPerlmutter"
"JobsReport",11,"RepPerlmutter"
"manufacturing",11,"RepPerlmutter"
"MiddleClass",11,"RepPerlmutter"
"COpolitics",10,"RepPerlmutter"
"DACA",10,"RepPerlmutter"
"DefendScience",10,"RepPerlmutter"
"DontShutDownOurSecurity",10,"RepPerlmutter"
"EarthDay",10,"RepPerlmutter"
"infrastructure",10,"RepPerlmutter"
"MissionToMars",10,"RepPerlmutter"
"RenewableEnergy",10,"RepPerlmutter"
"CleanPowerPlan",9,"RepPerlmutter"
"EqualPayDay",9,"RepPerlmutter"
"ExIm4Jobs",9,"RepPerlmutter"
"ParisAgreement",9,"RepPerlmutter"
"2015TuitionFair",8,"RepPerlmutter"
"ACAworks",8,"RepPerlmutter"
"COInnovates",8,"RepPerlmutter"
"ImmigrationReform",8,"RepPerlmutter"
"Jobs",8,"RepPerlmutter"
"Medicare",8,"RepPerlmutter"
"MiddleClassFirst",8,"RepPerlmutter"
"MonumentsForAll",8,"RepPerlmutter"
"AtlasV",7,"RepPerlmutter"
"BankOnStudents",7,"RepPerlmutter"
"ClimateChange",7,"RepPerlmutter"
"coleg",7,"RepPerlmutter"
"DoddFrank",7,"RepPerlmutter"
"FollowTheFacts",7,"RepPerlmutter"
"Lakewood",7,"RepPerlmutter"
"LakewoodCO",7,"RepPerlmutter"
"MakeItInAmerica",7,"RepPerlmutter"
"NetNeutrality",7,"RepPerlmutter"
"NPS100",7,"RepPerlmutter"
"PayMoreForLess",7,"RepPerlmutter"
"StateOfCO",7,"RepPerlmutter"
"YearInSpace",7,"RepPerlmutter"
"ACAWorks",6,"RepPerlmutter"
"Aurora",6,"RepPerlmutter"
"Broncos",6,"RepPerlmutter"
"CampaignFinanceReform",6,"RepPerlmutter"
"college",6,"RepPerlmutter"
"ConsumersFirst",6,"RepPerlmutter"
"GOPshutdown",6,"RepPerlmutter"
"GrahamCassidy",6,"RepPerlmutter"
"HealthcareBill",6,"RepPerlmutter"
"LGBT",6,"RepPerlmutter"
"marijuana",6,"RepPerlmutter"
"MemorialDay",6,"RepPerlmutter"
"NoFlyNoBuy",6,"RepPerlmutter"
"Orion",6,"RepPerlmutter"
"RaiseTheWage",6,"RepPerlmutter"
"renewable",6,"RepPerlmutter"
"SCOTUS",6,"RepPerlmutter"
"solar",6,"RepPerlmutter"
"Solar",6,"RepPerlmutter"
"tbt",6,"RepPerlmutter"
"ThanksObama",6,"RepPerlmutter"
"VA",6,"RepPerlmutter"
"aerospace",5,"RepPerlmutter"
"BackToSchool",5,"RepPerlmutter"
"ColoradoInternships",5,"RepPerlmutter"
"coverCO",5,"RepPerlmutter"
"DefendCFPB",5,"RepPerlmutter"
"DoSomething",5,"RepPerlmutter"
"Economy",5,"RepPerlmutter"
"energy",5,"RepPerlmutter"
"GOP",5,"RepPerlmutter"
"HealthCareLaw",5,"RepPerlmutter"
"Hubble25",5,"RepPerlmutter"
"innovation",5,"RepPerlmutter"
"Jeffco",5,"RepPerlmutter"
"JourneyToMars",5,"RepPerlmutter"
"MarriageEquality",5,"RepPerlmutter"
"Mars",5,"RepPerlmutter"
"MAVEN",5,"RepPerlmutter"
"MentalHealth",5,"RepPerlmutter"
"MuellerInvestigation",5,"RepPerlmutter"
"MuslimBan",5,"RepPerlmutter"
"OTD",5,"RepPerlmutter"
"RestoreTheVRA",5,"RepPerlmutter"
"SB50",5,"RepPerlmutter"
"SocialSecurity",5,"RepPerlmutter"
"StudentLoans",5,"RepPerlmutter"
"WV3",5,"RepPerlmutter"
"WWII",5,"RepPerlmutter"
"YouthAdvisoryCouncil",5,"RepPerlmutter"
"ACA7",4,"RepPerlmutter"
"AffordableHousing",4,"RepPerlmutter"
"bipartisan",4,"RepPerlmutter"
"climatechange",4,"RepPerlmutter"
"CyberSecurity",4,"RepPerlmutter"
"DreamActNow",4,"RepPerlmutter"
"DreamSmallBiz",4,"RepPerlmutter"
"education",4,"RepPerlmutter"
"EqualityAct",4,"RepPerlmutter"
"FF",4,"RepPerlmutter"
"GoBuffs",4,"RepPerlmutter"
"HonorWithAction",4,"RepPerlmutter"
"JeffCo",4,"RepPerlmutter"
"MadeInAmerica",4,"RepPerlmutter"
"NDProsperity",4,"RepPerlmutter"
"OpeningDay",4,"RepPerlmutter"
"Pluto",4,"RepPerlmutter"
"ProtectDREAMers",4,"RepPerlmutter"
"ProtectOurDemocracy",4,"RepPerlmutter"
"PTSD",4,"RepPerlmutter"
"Rio2016",4,"RepPerlmutter"
"SaveLWCF",4,"RepPerlmutter"
"scholarship",4,"RepPerlmutter"
"scholarships",4,"RepPerlmutter"
"SeniorResourceFair",4,"RepPerlmutter"
"SpotlightOnThe7th",4,"RepPerlmutter"
"StopGunViolence",4,"RepPerlmutter"
"TaxReform",4,"RepPerlmutter"
"transportation",4,"RepPerlmutter"
"Trumpcare",4,"RepPerlmutter"
"unemployment",4,"RepPerlmutter"
"VeteransDay",4,"RepPerlmutter"
"VeteransHistory",4,"RepPerlmutter"
"WageGrowth",4,"RepPerlmutter"
"WrongChoiceAct",4,"RepPerlmutter"
"Aerospace",3,"RepPerlmutter"
"AmazonAtAltitude",3,"RepPerlmutter"
"AttorneyGeneral",3,"RepPerlmutter"
"AYearofTrump",3,"RepPerlmutter"
"BetterWithObamacare",3,"RepPerlmutter"
"BillionairesFirst",3,"RepPerlmutter"
"BlackHistoryMonth",3,"RepPerlmutter"
"budget",3,"RepPerlmutter"
