"Mention","Frequency","screen_name"
"RepGusBilirakis",432,"RepGusBilirakis"
"HouseCommerce",207,"RepGusBilirakis"
"ECcures",138,"RepGusBilirakis"
"HouseVetAffairs",63,"RepGusBilirakis"
"RareCandace",39,"RepGusBilirakis"
"SSNAlerts",38,"RepGusBilirakis"
"970wfla",34,"RepGusBilirakis"
"RepFredUpton",33,"RepGusBilirakis"
"TBOcom",23,"RepGusBilirakis"
"DeptVetAffairs",22,"RepGusBilirakis"
"TB_Times",22,"RepGusBilirakis"
"BrandUSA",19,"RepGusBilirakis"
"AmericanHumane",18,"RepGusBilirakis"
"SpeakerBoehner",18,"RepGusBilirakis"
"FloridaMedTech",17,"RepGusBilirakis"
"Medium",16,"RepGusBilirakis"
"NoahontheRun",16,"RepGusBilirakis"
"TravelCoalition",16,"RepGusBilirakis"
"HouseGOP",15,"RepGusBilirakis"
"RareAdvocates",15,"RepGusBilirakis"
"RosLehtinen",14,"RepGusBilirakis"
"thehill",14,"RepGusBilirakis"
"BN9",12,"RepGusBilirakis"
"GlobalGenes",12,"RepGusBilirakis"
"RepCuellar",12,"RepGusBilirakis"
"SpeakerRyan",12,"RepGusBilirakis"
"FLGovScott",11,"RepGusBilirakis"
"GOPLeader",11,"RepGusBilirakis"
"MoffittGR",11,"RepGusBilirakis"
"Sebelius",11,"RepGusBilirakis"
"USFHealth",11,"RepGusBilirakis"
"USRepDavidJolly",11,"RepGusBilirakis"
"ALSPublicPolicy",10,"RepGusBilirakis"
"FCC",10,"RepGusBilirakis"
"SuncoastNews",10,"RepGusBilirakis"
"USTravel",10,"RepGusBilirakis"
"ALSFlorida",9,"RepGusBilirakis"
"ASNAdvocacy",9,"RepGusBilirakis"
"UF",9,"RepGusBilirakis"
"USRepKCastor",9,"RepGusBilirakis"
"abcactionnews",8,"RepGusBilirakis"
"noahs_hope1",8,"RepGusBilirakis"
"PascoGovAffairs",8,"RepGusBilirakis"
"RepJeffMiller",8,"RepGusBilirakis"
"RepMaloney",8,"RepGusBilirakis"
"RobinGanzert",8,"RepGusBilirakis"
"SteveScalise",8,"RepGusBilirakis"
"USFByrdAlz",8,"RepGusBilirakis"
"VetAffairsOIG",8,"RepGusBilirakis"
"VISITFLORIDA",8,"RepGusBilirakis"
"AlphaFriend",7,"RepGusBilirakis"
"BayCare",7,"RepGusBilirakis"
"DannyBurgessFL",7,"RepGusBilirakis"
"HHSGov",7,"RepGusBilirakis"
"LLSAdvocacy",7,"RepGusBilirakis"
"PanTweets",7,"RepGusBilirakis"
"pascoschools",7,"RepGusBilirakis"
"POTUS",7,"RepGusBilirakis"
"SenatorDurbin",7,"RepGusBilirakis"
"fastercures",6,"RepGusBilirakis"
"FlaMediaQueen",6,"RepGusBilirakis"
"HellenicLeaders",6,"RepGusBilirakis"
"LakerLutzNews",6,"RepGusBilirakis"
"PascoSheriff",6,"RepGusBilirakis"
"RepGaramendi",6,"RepGusBilirakis"
"RepLanceNJ7",6,"RepGusBilirakis"
"ScripDonnaDC",6,"RepGusBilirakis"
"TBLightning",6,"RepGusBilirakis"
"WiltonSimpson",6,"RepGusBilirakis"
"AACR",5,"RepGusBilirakis"
"ACROhealth",5,"RepGusBilirakis"
"andrewkinva",5,"RepGusBilirakis"
"CDCgov",5,"RepGusBilirakis"
"ELDERCAREADVOCA",5,"RepGusBilirakis"
"KidneyPatients",5,"RepGusBilirakis"
"MoffittNews",5,"RepGusBilirakis"
"Oldsmar",5,"RepGusBilirakis"
"Pontifex",5,"RepGusBilirakis"
"protectmyMA",5,"RepGusBilirakis"
"RareDiseases",5,"RepGusBilirakis"
"RASopathiesnet",5,"RepGusBilirakis"
"RepAdamSchiff",5,"RepGusBilirakis"
"RepCurbelo",5,"RepGusBilirakis"
"SenBobCasey",5,"RepGusBilirakis"
"TroutLine",5,"RepGusBilirakis"
"USouthFlorida",5,"RepGusBilirakis"
"AdvaMedUpdate",4,"RepGusBilirakis"
"AP",4,"RepGusBilirakis"
"cathymcmorris",4,"RepGusBilirakis"
"EPA",4,"RepGusBilirakis"
"fema",4,"RepGusBilirakis"
"Flipboard",4,"RepGusBilirakis"
"FlyTPA",4,"RepGusBilirakis"
"instagram",4,"RepGusBilirakis"
"MarioDB",4,"RepGusBilirakis"
"MoffittResearch",4,"RepGusBilirakis"
"NACSonline",4,"RepGusBilirakis"
"NFB_voice",4,"RepGusBilirakis"
"ONDCP",4,"RepGusBilirakis"
"RepDennisRoss",4,"RepGusBilirakis"
