"Mention","Frequency","screen_name"
"HouseJudiciary",26,"JimPressOffice"
"journalsentinel",21,"JimPressOffice"
"thehill",21,"JimPressOffice"
"SpeakerRyan",18,"JimPressOffice"
"JayWeber3",16,"JimPressOffice"
"newstalk1130",14,"JimPressOffice"
"SykesCharlie",13,"JimPressOffice"
"dcexaminer",10,"JimPressOffice"
"EPA",10,"JimPressOffice"
"repbobbyscott",10,"JimPressOffice"
"WSJ",9,"JimPressOffice"
"620wtmj",7,"JimPressOffice"
"FBI",7,"JimPressOffice"
"politico",6,"JimPressOffice"
"GinaEPA",5,"JimPressOffice"
"HouseGOP",5,"JimPressOffice"
"instagram",5,"JimPressOffice"
"LorettaLynch",5,"JimPressOffice"
"rollcall",5,"JimPressOffice"
"washingtonpost",5,"JimPressOffice"
"CatoInstitute",4,"JimPressOffice"
"cspan",4,"JimPressOffice"
"GOPConference",4,"JimPressOffice"
"NASA",4,"JimPressOffice"
"realDonaldTrump",4,"JimPressOffice"
"RepRonKind",4,"JimPressOffice"
"SenatorLeahy",4,"JimPressOffice"
"wispolitics",4,"JimPressOffice"
"BillClinton",3,"JimPressOffice"
"BillGlauber",3,"JimPressOffice"
"CapTimes",3,"JimPressOffice"
"FoxNews",3,"JimPressOffice"
"GOPLeader",3,"JimPressOffice"
"GOPoversight",3,"JimPressOffice"
"GOPWhip",3,"JimPressOffice"
"GovWalker",3,"JimPressOffice"
"Heritage",3,"JimPressOffice"
"IRSnews",3,"JimPressOffice"
"js_newswatch",3,"JimPressOffice"
"MacIverWisc",3,"JimPressOffice"
"nationaljournal",3,"JimPressOffice"
"NFIB",3,"JimPressOffice"
"NPRWeekend",3,"JimPressOffice"
"NRO",3,"JimPressOffice"
"NTU",3,"JimPressOffice"
"POTUS",3,"JimPressOffice"
"TheJusticeDept",3,"JimPressOffice"
"WPR",3,"JimPressOffice"
"BarackObama",2,"JimPressOffice"
"DailyCaller",2,"JimPressOffice"
"DeptVetAffairs",2,"JimPressOffice"
"Forbes",2,"JimPressOffice"
"GerriWillisFBN",2,"JimPressOffice"
"GOP",2,"JimPressOffice"
"gwenjorgensen",2,"JimPressOffice"
"HouseScience",2,"JimPressOffice"
"JacksonLeeTX18",2,"JimPressOffice"
"john_walsh",2,"JimPressOffice"
"LukeRussert",2,"JimPressOffice"
"MarkBellingShow",2,"JimPressOffice"
"MSNBC",2,"JimPressOffice"
"NBCTheVoice",2,"JimPressOffice"
"nytimes",2,"JimPressOffice"
"packers",2,"JimPressOffice"
"RaymondArroyo",2,"JimPressOffice"
"RepGoodlatte",2,"JimPressOffice"
"RepJohnConyers",2,"JimPressOffice"
"RepSeanDuffy",2,"JimPressOffice"
"SpeakerBoehner",2,"JimPressOffice"
"townhallcom",2,"JimPressOffice"
"USDA",2,"JimPressOffice"
"WauwatosaWest",2,"JimPressOffice"
"WISN12News",2,"JimPressOffice"
"_Thackerreti",1,"JimPressOffice"
"ABAesq",1,"JimPressOffice"
"ACLU",1,"JimPressOffice"
"ACUConservative",1,"JimPressOffice"
"AlexGangitano",1,"JimPressOffice"
"ama_rights",1,"JimPressOffice"
"AmbassadorGreen",1,"JimPressOffice"
"AP",1,"JimPressOffice"
"asfram",1,"JimPressOffice"
"astro_reid",1,"JimPressOffice"
"ATFHQ",1,"JimPressOffice"
"BadgerFootball",1,"JimPressOffice"
"BloombergBNA",1,"JimPressOffice"
"BMOHarrisBank",1,"JimPressOffice"
"BobGoodlatte6",1,"JimPressOffice"
"boreskes",1,"JimPressOffice"
"bpolitics",1,"JimPressOffice"
"brendatoy",1,"JimPressOffice"
"BuzzFeed",1,"JimPressOffice"
"cathymcmorris",1,"JimPressOffice"
"CBS58",1,"JimPressOffice"
"CBSNews",1,"JimPressOffice"
"ChuckGrassley",1,"JimPressOffice"
"conserve",1,"JimPressOffice"
"CoryBooker",1,"JimPressOffice"
"CQnow",1,"JimPressOffice"
