"Mention","Frequency","screen_name"
"RepErikPaulsen",305,"RepErikPaulsen"
"WaysandMeansGOP",72,"RepErikPaulsen"
"wccoradio",44,"RepErikPaulsen"
"StarTribune",35,"RepErikPaulsen"
"amyklobuchar",27,"RepErikPaulsen"
"SteveScalise",20,"RepErikPaulsen"
"WCCO",20,"RepErikPaulsen"
"EdenPrairieNews",19,"RepErikPaulsen"
"JordanaWCCO",19,"RepErikPaulsen"
"mncraftbrew",17,"RepErikPaulsen"
"JECRepublicans",16,"RepErikPaulsen"
"esmemurphy",15,"RepErikPaulsen"
"repjohnkline",15,"RepErikPaulsen"
"ian_leonard",14,"RepErikPaulsen"
"cathymcmorris",13,"RepErikPaulsen"
"minnesotalynx",13,"RepErikPaulsen"
"WSJ",13,"RepErikPaulsen"
"FoxBusiness",12,"RepErikPaulsen"
"MPRnews",12,"RepErikPaulsen"
"RadioDaveLee",12,"RepErikPaulsen"
"RepRonKind",12,"RepErikPaulsen"
"SpeakerBoehner",12,"RepErikPaulsen"
"alzMNND",11,"RepErikPaulsen"
"PlymouthMN_gov",11,"RepErikPaulsen"
"RepKevinBrady",11,"RepErikPaulsen"
"RiponAdvance",11,"RepErikPaulsen"
"StribOpinion",11,"RepErikPaulsen"
"uscapitol",11,"RepErikPaulsen"
"PinkySwearFndtn",10,"RepErikPaulsen"
"TeamGleason",10,"RepErikPaulsen"
"USRepRickNolan",10,"RepErikPaulsen"
"Varneyco",10,"RepErikPaulsen"
"Vikings",10,"RepErikPaulsen"
"WayzataHS",10,"RepErikPaulsen"
"cspanwj",9,"RepErikPaulsen"
"GOPLeader",9,"RepErikPaulsen"
"HouseGOP",9,"RepErikPaulsen"
"keithellison",9,"RepErikPaulsen"
"RepAnnWagner",9,"RepErikPaulsen"
"WayzataPoliceMN",9,"RepErikPaulsen"
"westerncan",9,"RepErikPaulsen"
"CongressionalAC",8,"RepErikPaulsen"
"cspan",8,"RepErikPaulsen"
"MissingKids",8,"RepErikPaulsen"
"NatlParkService",8,"RepErikPaulsen"
"RepDelBene",8,"RepErikPaulsen"
"RepShimkus",8,"RepErikPaulsen"
"RepTimWalz",8,"RepErikPaulsen"
"RepTomEmmer",8,"RepErikPaulsen"
"SpeakerRyan",8,"RepErikPaulsen"
"thehill",8,"RepErikPaulsen"
"Twins",8,"RepErikPaulsen"
