"Mention","Frequency","screen_name"
"SenSanders",263,"SenSanders"
"realDonaldTrump",32,"SenSanders"
"SenWarren",29,"SenSanders"
"nowthisnews",22,"SenSanders"
"SSWorks",21,"SenSanders"
"SenJeffMerkley",18,"SenSanders"
"docdanielle",17,"SenSanders"
"CNN",13,"SenSanders"
"BernieSanders",12,"SenSanders"
"RepJayapal",12,"SenSanders"
"allinwithchris",11,"SenSanders"
"FaceTheNation",11,"SenSanders"
"NYCMayor",11,"SenSanders"
"POTUS",11,"SenSanders"
"algore",10,"SenSanders"
"PattyMurray",10,"SenSanders"
"SenateDems",10,"SenSanders"
"SenGillibrand",10,"SenSanders"
"SenKamalaHarris",10,"SenSanders"
"keithellison",9,"SenSanders"
"RoseAnnDeMoro",9,"SenSanders"
"SenSchumer",9,"SenSanders"
"SenTedCruz",9,"SenSanders"
"billmckibben",8,"SenSanders"
"BoldProgressive",8,"SenSanders"
"CNNPolitics",8,"SenSanders"
"CoryBooker",8,"SenSanders"
"SenBlumenthal",8,"SenSanders"
"SpeakerRyan",8,"SenSanders"
"attn",7,"SenSanders"
"MSNBC",7,"SenSanders"
"TheYoungTurks",7,"SenSanders"
"JaneMayerNYer",6,"SenSanders"
"jmillerlewis",6,"SenSanders"
"MoveOn",6,"SenSanders"
"NationalNurses",6,"SenSanders"
"RepJohnConyers",6,"SenSanders"
"RepRoKhanna",6,"SenSanders"
"SenatorCantwell",6,"SenSanders"
"SenatorLeahy",6,"SenSanders"
"SenMarkey",6,"SenSanders"
"SenWhitehouse",6,"SenSanders"
"AjitPaiFCC",5,"SenSanders"
"guardian",5,"SenSanders"
"joshfoxfilm",5,"SenSanders"
"KamalaHarris",5,"SenSanders"
"RepCummings",5,"SenSanders"
"rickhasen",5,"SenSanders"
"TheJusticeDept",5,"SenSanders"
"washingtonpost",5,"SenSanders"
"AC360",4,"SenSanders"
"ajplus",4,"SenSanders"
"armandaviram",4,"SenSanders"
"GoodJobsNation",4,"SenSanders"
"JudyWoodruff",4,"SenSanders"
"mic",4,"SenSanders"
"NewsHour",4,"SenSanders"
"PeterWelch",4,"SenSanders"
"SenateMajLdr",4,"SenSanders"
"SenatorBaldwin",4,"SenSanders"
"SenBobCasey",4,"SenSanders"
"SenFranken",4,"SenSanders"
"CarnegieEndow",3,"SenSanders"
"CBSThisMorning",3,"SenSanders"
"chrislhayes",3,"SenSanders"
"CNNSotu",3,"SenSanders"
"cspan",3,"SenSanders"
"EconomicPolicy",3,"SenSanders"
"genprogress",3,"SenSanders"
"GetUSCovered",3,"SenSanders"
"jaketapper",3,"SenSanders"
"MeetThePress",3,"SenSanders"
"Morning_Joe",3,"SenSanders"
"NYGovCuomo",3,"SenSanders"
"OversightDems",3,"SenSanders"
"Public_Citizen",3,"SenSanders"
"RonWyden",3,"SenSanders"
"SenatorShaheen",3,"SenSanders"
"SenatorTomUdall",3,"SenSanders"
"statnews",3,"SenSanders"
"tedcruz",3,"SenSanders"
"timkaine",3,"SenSanders"
"4TaxFairness",2,"SenSanders"
"AFLCIO",2,"SenSanders"
"Alston_UNSR",2,"SenSanders"
"arcadefire",2,"SenSanders"
"BillCassidy",2,"SenSanders"
"BillNye",2,"SenSanders"
"BklynCollege411",2,"SenSanders"
"ChrisVanHollen",2,"SenSanders"
"chucktodd",2,"SenSanders"
"cnni",2,"SenSanders"
"CNNOpinion",2,"SenSanders"
"CREDOMobile",2,"SenSanders"
"CWAUnion",2,"SenSanders"
"EMKInstitute",2,"SenSanders"
"EPA",2,"SenSanders"
"FCC",2,"SenSanders"
"glamourmag",2,"SenSanders"
"grist",2,"SenSanders"
"GunnelsWarren",2,"SenSanders"
"jimmykimmel",2,"SenSanders"
"Kathleen_Wynne",2,"SenSanders"
"KatieRose2468",2,"SenSanders"
"larrywilmore",2,"SenSanders"
"latimes",2,"SenSanders"
"MachinistsUnion",2,"SenSanders"
"MartinHeinrich",2,"SenSanders"
"maziehirono",2,"SenSanders"
"mitchellreports",2,"SenSanders"
"NHAFLCIO",2,"SenSanders"
"nwlc",2,"SenSanders"
"nytimes",2,"SenSanders"
"PostOpinions",2,"SenSanders"
"PplsAction",2,"SenSanders"
"RandPaul",2,"SenSanders"
"RepMarcyKaptur",2,"SenSanders"
"RepRaulGrijalva",2,"SenSanders"
"RepTomPrice",2,"SenSanders"
"RoKhanna",2,"SenSanders"
"sarahkliff",2,"SenSanders"
"SecDef19",2,"SenSanders"
"SenateGOP",2,"SenSanders"
"SenatorDurbin",2,"SenSanders"
"SenCapito",2,"SenSanders"
"skenigsberg",2,"SenSanders"
"StateDept",2,"SenSanders"
"taxmarch",2,"SenSanders"
"UAW",2,"SenSanders"
"USRepRickNolan",2,"SenSanders"
"USStudents",2,"SenSanders"
"WCHospital",2,"SenSanders"
"wolfblitzer",2,"SenSanders"
"Wonkblog",2,"SenSanders"
"wvgazettemail",2,"SenSanders"
"_MealsOnWheels",1,"SenSanders"
"350",1,"SenSanders"
"AASCU",1,"SenSanders"
"ABC",1,"SenSanders"
"adamdavidson",1,"SenSanders"
"AdyBarkan",1,"SenSanders"
"Aetna",1,"SenSanders"
"AkbarSAhmed",1,"SenSanders"
"AliVelshi",1,"SenSanders"
"amandacarpenter",1,"SenSanders"
"AmbWittig",1,"SenSanders"
"amprog",1,"SenSanders"
"amyklobuchar",1,"SenSanders"
"andersoncooper",1,"SenSanders"
"AP_Politics",1,"SenSanders"
"AriRabinHavt",1,"SenSanders"
"Avantika007",1,"SenSanders"
"b_fung",1,"SenSanders"
"BCPresAnderson",1,"SenSanders"
"benandjerrys",1,"SenSanders"
"benwikler",1,"SenSanders"
"BerniceKing",1,"SenSanders"
"BeschlossDC",1,"SenSanders"
"bfp_news",1,"SenSanders"
"BostonGlobe",1,"SenSanders"
