"Hashtag","Frequency","screen_name"
"Pennsylvania",191,"CongressmanGT"
"Agriculture",143,"CongressmanGT"
"PennState",129,"CongressmanGT"
"CentreCounty",124,"CongressmanGT"
"Education",106,"CongressmanGT"
"CTE",105,"CongressmanGT"
"ErieCounty",95,"CongressmanGT"
"PA05",80,"CongressmanGT"
"ClintonCounty",79,"CongressmanGT"
"agriculture",76,"CongressmanGT"
"StateCollege",75,"CongressmanGT"
"EagleScout",64,"CongressmanGT"
"PSU",60,"CongressmanGT"
"Workforce",59,"CongressmanGT"
"jobs",56,"CongressmanGT"
"education",51,"CongressmanGT"
"ClearfieldCounty",46,"CongressmanGT"
"Veterans",44,"CongressmanGT"
"ElkCounty",40,"CongressmanGT"
"Erie",40,"CongressmanGT"
"HuntingdonCounty",40,"CongressmanGT"
"NaturalResource",38,"CongressmanGT"
"JeffersonCounty",35,"CongressmanGT"
"bsa",34,"CongressmanGT"
"NESA",34,"CongressmanGT"
"PA",34,"CongressmanGT"
"LockHaven",31,"CongressmanGT"
"Nutrition",31,"CongressmanGT"
"WhyCTE",30,"CongressmanGT"
"SNAP",29,"CongressmanGT"
"USDA",29,"CongressmanGT"
"BSA",28,"CongressmanGT"
"Energy",28,"CongressmanGT"
"FarmersFeed",28,"CongressmanGT"
"Titusville",28,"CongressmanGT"
"PotterCounty",27,"CongressmanGT"
"School",27,"CongressmanGT"
"WarrenCounty",27,"CongressmanGT"
"Career",26,"CongressmanGT"
"ESSA",25,"CongressmanGT"
"HighSchool",25,"CongressmanGT"
"McKeanCounty",25,"CongressmanGT"
"Ridgway",25,"CongressmanGT"
"Technical",24,"CongressmanGT"
"Dubois",23,"CongressmanGT"
"WeAre",23,"CongressmanGT"
"manufacturing",22,"CongressmanGT"
"Art",21,"CongressmanGT"
"Bellefonte",21,"CongressmanGT"
"Business",21,"CongressmanGT"
"Huntingdon",21,"CongressmanGT"
"Farm",20,"CongressmanGT"
"Forestry",20,"CongressmanGT"
"smallbusiness",20,"CongressmanGT"
"Scout",19,"CongressmanGT"
"VenangoCounty",19,"CongressmanGT"
"WOTUS",19,"CongressmanGT"
"bipartisan",18,"CongressmanGT"
"FFA",18,"CongressmanGT"
"Fire",18,"CongressmanGT"
"NutritionMatters",18,"CongressmanGT"
"Rural",18,"CongressmanGT"
"Clearfield",17,"CongressmanGT"
"Conservation",17,"CongressmanGT"
"healthcare",17,"CongressmanGT"
"Manufacturing",17,"CongressmanGT"
"Technology",17,"CongressmanGT"
"AgProgress",16,"CongressmanGT"
"EPA",16,"CongressmanGT"
"House",16,"CongressmanGT"
"TiogaCounty",16,"CongressmanGT"
"Warren",16,"CongressmanGT"
"ACA",15,"CongressmanGT"
"Army",15,"CongressmanGT"
"Clarion",15,"CongressmanGT"
"energy",15,"CongressmanGT"
"FarmShow",15,"CongressmanGT"
"ForestCounty",15,"CongressmanGT"
"IndependenceDay",15,"CongressmanGT"
"nesa",15,"CongressmanGT"
"Science",15,"CongressmanGT"
"Timber",15,"CongressmanGT"
"2A",14,"CongressmanGT"
"Ag",14,"CongressmanGT"
"Bradford",14,"CongressmanGT"
"ClarionCounty",14,"CongressmanGT"
"FarmBureau",14,"CongressmanGT"
"LearntoEarn",14,"CongressmanGT"
"NaturalResources",14,"CongressmanGT"
"rural",14,"CongressmanGT"
"American",13,"CongressmanGT"
"Emporium",13,"CongressmanGT"
"FarmBill",13,"CongressmanGT"
"Howard",13,"CongressmanGT"
"service",13,"CongressmanGT"
"America",12,"CongressmanGT"
"CameronCounty",12,"CongressmanGT"
"Congress",12,"CongressmanGT"
"military",12,"CongressmanGT"
"Military",12,"CongressmanGT"
"SmallBusiness",12,"CongressmanGT"
"students",12,"CongressmanGT"
"Tionesta",12,"CongressmanGT"
"trade",12,"CongressmanGT"
