"Mention","Frequency"
"SenBennetCO",211
"POTUS",167
"SenCoryGardner",48
"MarkUdall",43
"SenateGOP",27
"PattyMurray",19
"SenateDems",15
"timkaine",15
"USGAO",14
"realDonaldTrump",13
"SenJohnMcCain",13
"Broncos",12
"GovofCO",12
"hickforco",12
"RepTipton",12
"USDA",12
"BetsyDeVosED",11
"EPA",11
"forestservice",11
"senorrinhatch",11
"EPAScottPruitt",10
"SecretaryZinke",10
"SenMarkey",10
"SenSherrodBrown",10
"WhiteHouse",10
"CoryBooker",9
"SenAlexander",9
"chucktodd",8
"ColoradoStateU",8
"denverpost",8
"EliStokols",8
"OutdoorRetailer",8
"RonWyden",8
"SenateMajLdr",8
"SenJeffMerkley",8
"amyklobuchar",7
"arneduncan",7
"LCVoters",7
"Seahawks",7
"SenateFinance",7
"SenatorBurr",7
"SenatorMenendez",7
"allisonsherry",6
"dailycamera",6
"denbizjournal",6
"DPSNewsNow",6
"ScrippsBee",6
"SenatorTester",6
"SenatorTomUdall",6
"usedgov",6
"VP",6
"Wilderness",6
"9NEWS",5
"BarackObama",5
"ConservationCO",5
"CUBoulder",5
"DeptVetAffairs",5
"DurangoHerald",5
"EIAgov",5
"LittleLobbyists",5
"marcorubio",5
"MARKEYMEMO",5
"politico",5
"RepJaredPolis",5
"RockyNPS",5
"SCOTUSnom",5
"SenatorDurbin",5
"telemundodenver",5
"washingtonpost",5
"ChrisCoons",4
"coloradoan",4
"cubuffs",4
"ezraklein",4
"FCC",4
"galvanize",4
"GOPSenFinance",4
"jaredpolis",4
"JeffFlake",4
"lynn_bartels",4
"MartinHeinrich",4
"MayorHancock",4
"MeetThePress",4
"MSNBC",4
"NOAA",4
"northropgrumman",4
"nvca",4
"PPRockyMountain",4
"RepPerlmutter",4
"SenateAg",4
"SenateAgDems",4
"SenatorHassan",4
"SenWarren",4
"SGottliebFDA",4
"SpecialOlympics",4
"ulalaunch",4
"Atlantic_LIVE",3
"BrookingsInst",3
"CantwellPress",3
"CCheney175",3
"chuckschumer",3
"CleanAirMoms",3
"CNBC",3
"co_divide",3
"ColoradoDOT",3
"csgazette",3
"CSUMensBball",3
"CUBoulderNews",3
"DENAirport",3
"denver_broncos",3
"DHSgov",3
"DU_MLAX",3
"Forbes",3
"Interior",3
"KannahCreekBrew",3
"KIDSvCANCER",3
"KRDONC13",3
"LASPatCU",3
"LockheedMartin",3
"MarkWarner",3
"Morning_Joe",3
"NASA_Orion",3
"nowthisnews",3
"NPR",3
"NREL",3
"nytimes",3
"PPFA",3
"RepDLamborn",3
"RepMikeCoffman",3
"SenatorHagan",3
"SenatorIsakson",3
"SenBrianSchatz",3
"SenDeanHeller",3
"SenGillibrand",3
"SenMajLdr",3
"SenSchumer",3
"SenStabenow",3
"SenWhitehouse",3
"SpecOlympicsCO",3
"Tagwhat",3
"thekudlowreport",3
"tumblr",3
"USCRossier",3
"USDA_ARS",3
"uspto",3
"Vestas",3
"voxdotcom",3
"ABC",2
"AjitPaiFCC",2
"Amtrak",2
"Arturo_Sarukhan",2
"AtmosNews",2
"Backcountry_H_A",2
"BallAerospace",2
"BenCardinforMD",2
"BGOV",2
"blairmiller",2
"bobschieffer",2
"boyscouts",2
"BPC_Bipartisan",2
"Campaign4Kids",2
"CBS4Shaun",2
"cchipolicy",2
"CFPB",2
"ChildrensColo",2
"ChrisVanHollen",2
"ChuckGrassley",2
"CNNDirectoUSA",2
"CNNMoney",2
"cobioscience",2
"COcounties",2
"ColoFarmBureau",2
"ColoradoEcoDevo",2
"coloradowheat",2
"ColoTechAsn",2
"CoryGardner",2
"CrowdHall",2
"CUBuffsMBB",2
"DailySentinelGJ",2
"DanaPerino",2
"DenChamber",2
"denverbroncos",2
"DenverChannel",2
"denveropinion",2
"DeptofDefense",2
"DigitalGlobe",2
"eatatadams",2
"ElephantRevival",2
"ENERGY",2
"EnvironmentCO",2
"ERiXaudio",2
