"Mention","Frequency"
"POTUS",338
"SenatorTomUdall",106
"MartinHeinrich",78
"SenateDems",68
"EPA",61
"realDonaldTrump",57
"SenMarkey",52
"SecretaryZinke",39
"SenBlumenthal",29
"SenFranken",27
"CoryBooker",24
"SenJeffMerkley",24
"SenWhitehouse",23
"NatlParkService",22
"repbenraylujan",22
"RonWyden",22
"SenatorDurbin",22
"Interior",21
"SenBennetCO",20
"SenWarren",19
"AjitPaiFCC",17
"CleanAirMoms",17
"FCC",17
"SenatorCantwell",17
"TomUdallPress",17
"IndianCommittee",15
"SenGillibrand",15
"CavernsNPS",14
"GreenChamberLC1",14
"RepLujanGrisham",14
"SenateGOP",14
"SenatorLeahy",14
"EPAScottPruitt",12
"SenSchumer",12
"LCVoters",11
"RepDavidEPrice",11
"SandiaLabs",11
"thenewmexican",11
"ABQJournal",10
"EnvDefenseFund",10
"JRosenworcel",10
"SenatorCardin",10
"SenatorHeitkamp",10
"SenSherrodBrown",10
"brianschatz",9
"BrookingsGov",9
"ChrisVanHollen",9
"HouseDemocrats",9
"SenateApprops",9
"SenateCommerce",9
"SenatorBarb",9
"USGLC",9
"LosAlamosNatLab",8
"SenSanders",8
"UNM",8
"ChrisMurphyCT",7
"EDFHealth",7
"JeffFlake",7
"NEAarts",7
"NMWildlife",7
"NWF",7
"Pontifex",7
"AmeriCorpsNCCC",6
"BPC_Bipartisan",6
"CNN",6
"Defenders",6
"FredKrupp",6
"MADDOnline",6
"MarchofDimes",6
"MSNBC",6
"NEHgov",6
"PattyMurray",6
"PCRM",6
"SenatorBaldwin",6
"SenatorCarper",6
"SenatorHassan",6
"SenCortezMasto",6
"usairforce",6
"amyklobuchar",5
"cspan",5
"DavidVitter",5
"DmnqBrowning",5
"girlscouts",5
"NCAI1944",5
"nmsu",5
"nmwild",5
"RepCummings",5
"SCOTUSnom",5
"SecretaryJewell",5
"SenGaryPeters",5
"SierraClub",5
"Wilderness",5
"abqchamber",4
"GinaEPA",4
"HumaneSociety",4
"JerryMoran",4
"MeowWolf1",4
"michaelcoleman",4
"NativeHillStaff",4
"NFO_NM",4
"nytimes",4
"politico",4
"RepTedDeutch",4
"SenateYouth",4
"SenBrianSchatz",4
"SenDuckworth",4
"SenFeinstein",4
"SenJohnMcCain",4
"USCBO",4
"usdaRD",4
"VallesCaldera",4
"WereNIEA",4
"WhiteHouse",4
"burgessev",3
"CFPB",3
"ChrisCoons",3
"CleanAirMoms_NM",3
"collwksbooks",3
