"Mention","Frequency","screen_name"
"SenAngusKing",278,"SenAngusKing"
"SenatorCollins",190,"SenAngusKing"
"CNN",64,"SenAngusKing"
"MSNBC",60,"SenAngusKing"
"NewDay",53,"SenAngusKing"
"WGANNews",51,"SenAngusKing"
"PressHerald",40,"SenAngusKing"
"bangordailynews",39,"SenAngusKing"
"mainecalling",34,"SenAngusKing"
"wcsh6",27,"SenAngusKing"
"chelliepingree",25,"SenAngusKing"
"timkaine",25,"SenAngusKing"
"wolfblitzer",25,"SenAngusKing"
"ChrisCuomo",24,"SenAngusKing"
"SenatorBurr",24,"SenAngusKing"
"RepPoliquin",21,"SenAngusKing"
"SenatorFischer",21,"SenAngusKing"
"CNNSitRoom",20,"SenAngusKing"
"SenatorShaheen",20,"SenAngusKing"
"mitchellreports",18,"SenAngusKing"
"SenatorHeitkamp",18,"SenAngusKing"
"usedgov",18,"SenAngusKing"
"POTUS",17,"SenAngusKing"
"CoryBooker",16,"SenAngusKing"
"FCC",16,"SenAngusKing"
"mtabramskiarea",16,"SenAngusKing"
"MidcoastNews",15,"SenAngusKing"
"SenCapito",15,"SenAngusKing"
"sunjournal",15,"SenAngusKing"
"USouthernMaine",15,"SenAngusKing"
"lisamurkowski",14,"SenAngusKing"
"SenatorRounds",14,"SenAngusKing"
"MarkWarner",13,"SenAngusKing"
"Sen_JoeManchin",13,"SenAngusKing"
"thehill",13,"SenAngusKing"
"UMaine",13,"SenAngusKing"
"DeptVetAffairs",12,"SenAngusKing"
"MPBNnews",12,"SenAngusKing"
"newbalance",12,"SenAngusKing"
"UMPIowls",12,"SenAngusKing"
"WhiteHouse",12,"SenAngusKing"
"hardball_chris",11,"SenAngusKing"
"JRosenworcel",11,"SenAngusKing"
"MeetThePress",11,"SenAngusKing"
"Morning_Joe",11,"SenAngusKing"
"nytimes",11,"SenAngusKing"
"SenatorRisch",11,"SenAngusKing"
"TomCoburn",11,"SenAngusKing"
"RNicholasBurns",10,"SenAngusKing"
"SenAlexander",10,"SenAngusKing"
"WABI_TV5",10,"SenAngusKing"
"AARPMaine",9,"SenAngusKing"
"billmaher",9,"SenAngusKing"
"Interior",9,"SenAngusKing"
"JerryMoran",9,"SenAngusKing"
"ProtectWinters",9,"SenAngusKing"
"RepMikeMichaud",9,"SenAngusKing"
