"Mention","Frequency"
"SenDanSullivan",78
"POTUS",65
"lisamurkowski",42
"repdonyoung",29
"SecretaryZinke",17
"USArmy",17
"realDonaldTrump",16
"USMC",15
"EnergyGOP",14
"FoxNews",13
"usairforce",13
"SenJohnMcCain",11
"SenThomTillis",11
"KFQD",10
"ktva",10
"SpecialOlymAK",10
"Bonnie_at_TAPS",9
"CSIS",9
"CloseUp_DC",8
"EPWRepublicans",8
"Interior",8
"SenateCommerce",8
"adndotcom",7
"SASCMajority",7
"SenateGOP",7
"SenJoniErnst",7
"Ch2KTUU",6
"JohnKerry",6
"SenateFloor",6
"Taps4America",6
"TeamCavuto",6
"USCG",6
"ADMZukunft",5
"hughhewitt",5
"NativeFed",5
"newsminer",5
"SenPatRoberts",5
"SteveDaines",5
"WhiteHouse",5
"aprn",4
"emilyreporting",4
"EPA",4
"greta",4
"JBER_Official",4
"MissionMemorial",4
"ScottPruittOK",4
"SenatorHeitkamp",4
"SenatorTimScott",4
"Surgeon_General",4
"AbeShinzo",3
"AGScottPruitt",3
"AkGovBillWalker",3
"AKNationalGuard",3
"AlaskaAir",3
"AlaskaMiners",3
"CDSIX",3
"DanaPerino",3
"DeptofDefense",3
"FoodBankofAK",3
"foxandfriends",3
"GenDunford",3
"GenRobertNeller",3
"Heritage",3
"joshrogin",3
"marcorubio",3
"Morning_Joe",3
"netanyahu",3
"NOAADebris",3
"nytimes",3
"PNWER",3
"PruSpirit",3
"SecElaineChao",3
"SecShulkin",3
"Sen_JoeManchin",3
"SenateMajLdr",3
"SenatorLankford",3
"SenatorReid",3
"SenBillNelson",3
"sendavidperdue",3
"SenTedCruz",3
"SenWhitehouse",3
"SpeakerRyan",3
"SquawkCNBC",3
"StateDept",3
"thehill",3
"theyukonquest",3
"uscoastguard",3
"USNavy",3
"VP",3
"washingtonpost",3
"WSJ",3
"360North",2
"AKSenMajority",2
"alaskardc",2
"AmericanLegion",2
"AnchChamber",2
"ANSEP_AK",2
"bostonseafood",2
"CITCAlaska",2
"CNN",2
"CNORichardson",2
"CommerceGov",2
"covenanthouseak",2
"CovenantHouseDC",2
"cspan",2
"DAVHQ",2
"ENR_GOP",2
"FCC",2
"FDNMPolitics",2
"FoxBusiness",2
"GinaEPA",2
"GoAKorg",2
"HHSGov",2
"JimInhofe",2
"JohnBoozman",2
"KaladiBrothers",2
"KaraGMoriarty",2
"KBYRAM700",2
"ksrmam",2
"KyungLahCNN",2
"LeoShane",2
"LisaDWilliamson",2
"LtGovMallott",2
"matsu_news",2
"MatSuBorough",2
"Montel_Williams",2
"NickColgin",2
"NOAA",2
"NOAAFisheries",2
"radiostieren",2
"RepMillett",2
"RoyBlunt",2
"SecArmy",2
"SenateYouth",2
"SenatorCantwell",2
"SenatorCardin",2
"SenBlumenthal",2
"SenBrianSchatz",2
"SenCoryGardner",2
"SenSasse",2
"SenTomCotton",2
"Shell",2
"TananaChiefs",2
"TheAtlantic",2
"UAASeawolves",2
"UAAWBB",2
"uafairbanks",2
"USChamber",2
"USDOT",2
"USFWS",2
"VFJAlaska",2
"XGames",2
"10KC",1
"1bobcohn",1
"1SBCT_25ID",1
"4H",1
"650keni",1
"970KFBX",1
"AAAEDelivers",1
"ABAesq",1
"ADNIditarod",1
"AEIfdp",1
"AK_Forestry",1
"AK_OK",1
"AKAlliance",1
"AKbarassn",1
"AKearthquake",1
"AKFish4Future",1
"akgop",1
"AKHouseRepubs",1
"AKSenateDems",1
"alaska_avo",1
"Alaska_TIA",1
"AlaskaChamber",1
"AlaskanKate",1
"alaskapublic",1
"AlaskaStateFair",1
"AlaskaTrust",1
"alexcguillen",1
"alikat1398",1
"allie_ostrander",1
"alpapiloteric",1
"alzassociation",1
"AmbJohnBolton",1
"AmericanIdol",1
"AnchorageMuseum",1
"ANHQDC",1
"ANTHCtoday",1
"AOGA",1
"ArcticCouncil",1
"ArmyChiefStaff",1
"AustinBaird",1
"AWGTeamAlaska",1
"BailsDeuces5",1
"BarackObama",1
"BenSasse",1
"BillCassidy",1
"BLMNational",1
"BloodBankofAK",1
"BroncoSportsTF",1
"BruceAHeyman",1
"CanEmbUSA",1
"CapitolPolice",1
"CENTCOM",1
"ChuckGrassley",1
"cityoffairbanks",1
"clairecmc",1
"Climatologist49",1
"CMNHospitals",1
