"Mention","Frequency"
"RoyBlunt",169
"SOMissouri",28
"NIH",26
"kolr10kozl",25
"springfieldNL",24
"SenateGOP",19
"MissouriState",18
"971FMTalk",17
"WUSTLmed",17
"POTUS",16
"stltoday",16
"kells_jackson",15
"McGrawMilhaven",15
"The_eFactory",15
"NGA_GEOINT",14
"SpecialOlympics",14
"jallman971",13
"MarkReardonKMOX",12
"Mizzou",12
"newspressnow",12
"StLouisBlues",12
"alzassociation",11
"ClifSmart",11
"FoxNews",11
"KMBZradio",10
"clairecmc",9
"fortleonardwood",9
"KMOX",9
"whitemanspirit",9
"WUSTL",9
"hannibalcourier",8
"JCCIC",8
"KCStar",8
"MoStateFair",8
"MSU_Choirs",8
"SenStabenow",8
"SOPFLWRegion",8
"tombradleyshow",8
"550KTRS",7
"ALZSTL",7
"carriesmanyhats",7
"CCAInstitute",7
"Centene",7
"Chiefs",7
"fergusonlibrary",7
"JoplinGlobe",7
"Kcumb",7
"MayorSlay",7
"MoElectricCoops",7
"OTCedu",7
"ResearchAmerica",7
"SGFPolice",7
"thehill",7
"1310kzrg",6
"ALZIMPACT",6
"cafnr",6
"CrowderCollege",6
"dcexaminer",6
"ej_becker",6
"ellennewsgirl",6
"GirlScoutsEM",6
"GovJayNixon",6
"KCUMBpresident",6
"kytv",6
"MarcCox971",6
"NatlPAT",6
"NFIB",6
"ScottyBonner",6
"SEMOPresident",6
"SenateCommerce",6
"AACR",5
"airforce",5
"amyklobuchar",5
"CliffDavisMO",5
"DQSteamboat",5
"emilyrwg",5
"GatewayArchSTL",5
"GentryTrotter",5
"girlscouts",5
"GlobalBTA",5
"kmoxnews",5
"kzrgchad",5
"MOREALTORS",5
"PattyMurray",5
"SEMissouriState",5
"SenThadCochran",5
"theNCI",5
"TimShriver",5
"UnionStationKC",5
"WSJ",5
"AIPAC",4
"defensecomm",4
"fema",4
"FOX2now",4
"HalHigdon",4
"Honorflightoz",4
"ksdknews",4
"KSFTIPS",4
"ksprnews",4
"KurtzSteve",4
"KysKrusaders",4
"LindseyGrahamSC",4
"MariaBartiromo",4
"matt_morrow",4
"MeetThePress",4
"mineralareajuco",4
"MissouriFFA",4
"Mo_Soy",4
"MoArtsCouncil",4
"MoCattle",4
"MoPublicSafety",4
"mosolions",4
"mostateag",4
"Mussomo",4
"NationalCouncil",4
"NatlHeadStart",4
"NatlParkService",4
"NewsTribune",4
"NIHDirector",4
"ReserveOfficer",4
"RollaDailyNews",4
"sbjnet",4
"SenatorWicker",4
"senrobportman",4
"SLU_Official",4
"StCharlesCity",4
"TomColeOK04",4
"USArmy",4
"uscapitol",4
"USDA",4
"USRepLong",4
"VFWHQ",4
"VVMF",4
"WOWaquarium",4
"939TheEagle",3
"ACSCAN",3
"AF_Academy",3
"aircraftcarrier",3
"AmericanLegion",3
"AndersonRachelM",3
"ausaflw",3
"BestBuddies_MO",3
"Boeing",3
"BooneCountyFire",3
"boyscouts",3
"BrianCKincaid",3
"BurrellCenter",3
"CAFNRDean",3
"Cardinals",3
"CentralBulldog",3
"ChildrensMercy",3
"CivilAirPatrol",3
"craasch",3
"DanEngemann",3
"DanforthCenter",3
"DeltaRegional",3
"ErikJAnthes",3
"farmcredit",3
"FoxBusiness",3
"Gladney_Center",3
"GrowStCharles",3
"JordanValleyCHC",3
"KCMAAA",3
"KCMO",3
"kfvsnews",3
"kmbc",3
"Missouri_NG",3
"MissouriChamber",3
"MissouriSandT",3
"MizzouCFB",3
"mizzouengineer",3
"MO_CoalitionCBH",3
"MoDOT",3
"MOHospitals",3
"NASSP",3
"NEAJaneChu",3
"nextNGASTL",3
"NWMOSTATE",3
"officialSPS",3
"ozksfoodharvest",3
"presidentjazz",3
"RedCross",3
"RepJasonSmith",3
"SBUniv",3
"SecBurwell",3
"sefthunter",3
"semissourian",3
"SenCapito",3
"STLCrisisKids",3
"stlpublicradio",3
"stlzoo",3
"TableRockLakeMO",3
"TayeDiggs",3
"TedHiff",3
"TheChildrensInn",3
"TheHAC",3
"TheWWImuseum",3
"UMR4NIH",3
"USACEHQ",3
"UsAgainstAlz",3
"USATODAY",3
"USDOL",3
"USNavy",3
"USSHARRYSTRUMAN",3
"WestPoint_USMA",3
"AACI_Cancer",2
"ABAesq",2
"agritalk",2
"AirForceReserve",2
"AlumniSpaces",2
"ALZGreaterMo",2
"alzstl2",2
"amazon",2
"AmDiabetesAssn",2
"AP",2
"ArthritisFdn",2
"ARVOinfo",2
"AustinWalker82",2
"BarnesJewish",2
"betseybruce",2
"BGCofColumbiaMO",2
"BGCSWMO",2
"BillCassidy",2
"brewerscience",2
"Brpkelly",2
"businessinsider",2
"CCTrustees",2
"cellaride",2
"charteralliance",2
"ChrisCoons",2
"chucktodd",2
"Col_Podiatry",2
"columbiatribune",2
"Comm_College",2
"COMOChamber",2
"courtfrerichs8",2
"CSECoalition",2
"cspan",2
"ctempleNL",2
"DeptofDefense",2
"discoverstc",2
"DNorthcross_OK",2
"DorisMatsui",2
"ECCPresident",2
"EmilyvanSchenkh",2
"Emissourian",2
"EndPolioNow",2
"EnergyGOP",2
"EPAScottPruitt",2
"EricGreitens",2
"FarmBureau",2
"ForestPark4Ever",2
"FortOsageSchool",2
"FortWoodHotels",2
"fox4kc",2
"FoxNewsSunday",2
"FoxyTimeSports",2
"FreeBeacon",2
"GHSEvents",2
"GLWACHonFLW",2
"GOPSenFinance",2
"GreeneCountyMO",2
"gslhonorflight",2
"HARRISFAULKNER",2
"HarrisStowe",2
"HeadlinerNews",2
"HHSGov",2
"HouseBenghazi",2
"jhite000",2
"JohnCornyn",2
"johnrhancock",2
"kcchamberGOV",2
"KCMOFireDept",2
"KellyAyotte",2
"KFVS12",2
"kgkrost",2
"KHQA",2
"KICKMorningShow",2
"KJamboretz",2
"kq2",2
"LEAD_Coalition",2
"librarycongress",2
"MANYnetwork",2
"marcorubio",2
"Mariett34385310",2
"MentalHealthMO",2
"MFA_Inc",2
"mikehaynesmo",2
"missouri4h",2
"MissouriCorn",2
"MissouriLevees",2
"MissouriStBears",2
"MissouriWestern",2
"mobankers",2
"MOGirlsState",2
"mospeddirector",2
"MOTreasurer",2
"MozarkPress1",2
"MSCFF_MO",2
"MUPlantSciences",2
"MUResearchCtr",2
"NAMISwMo",2
"NationalHistory",2
"ncats_nih_gov",2
"NDSS",2
"News4FHMS",2
"NewsTalk560",2
"nhdmo",2
"NSF",2
"NWbball",2
"OK_Program",2
"osssociety",2
"OutnumberedOT",2
"ParkwaySchools",2
"PeterKinder",2
"PfPSTL",2
"PoliceFound",2
"reneehulshof",2
"RepChrisSmith",2
"RepLanceNJ7",2
"RidgewoodMS",2
"RodneyRHubbard",2
"Rotary",2
"RSHSPrincipal",2
"sarah_spreitzer",2
"SBAgov",2
"sciencemagazine",2
"SecPriceMD",2
"SecretaryJewell",2
"SenateDems",2
"SenateMajLdr",2
"SenateRPC",2
"SenatorBurr",2
"SenatorLankford",2
"SenPatRoberts",2
"SenTedCruz",2
"SenToomey",2
"Sgf_Cardinals",2
"ShopFloorNAM",2
"SHSofMo",2
"SLPS_INFO",2
"SLUHealthNews",2
"SLUHMinistry",2
"smithvillenews",2
"steeple_squigs",2
"SteveScalise",2
"StJoMo",2
"StlArtMuseum",2
"STLFoodbank",2
"STLPartnership",2
"SundayFutures",2
"SynergyForAll",2
"TeamCavuto",2
"TeamUSA",2
"thebrentmcginty",2
"theNAMedicine",2
"TheSalemNews",2
"ThreeRivers_MO",2
"todd01",2
"Tunnel2Towers",2
"TurkeyGal",2
"UMKCmedschool",2
"UnitedWay",2
"usairforce",2
"USCG",2
"USGAO",2
"USGPO",2
"USMC",2
"usnews",2
"vpparade",2
"WashUengineers",2
"WhiteHouse",2
"ymca",2
"_McKnightsSL",1
"_metafizik",1
"2BrwnEyedGirl2",1
"816rlr",1
"971thevill",1
"AADmember",1
"AANCAC",1
"AAOinfo",1
"Aaron_Crozier",1
"AARPadvocates",1
"AARPMissouri",1
"AAUniversities",1
"abbieevans",1
"AbigailBlunt",1
"aboussiejeff",1
"ACSCAN_MO",1
"Adam_McClendon",1
"AdamShawNY",1
"AdoptionCouncil",1
"ADS_Inc",1
"AEL_StJoeMo",1
"AGCofA",1
"AGCofMO",1
"AGJoshHawley",1
"AgriBank_FCB",1
"AGScottPruitt",1
"AGSM_National",1
"AHRI_connect",1
"AjitPaiFCC",1
"AKASMOM",1
"alexdye_15",1
"AlexGangitano",1
"allen_tobin",1
"alliesiggy",1
"allinforalz",1
"alzcny",1
"alzdelval",1
"alzforum",1
"ALZIowa",1
"AlzKYIN",1
"AlzTogether",1
"AmericaAdopts",1
"AmericanAir",1
"AmerMedicalAssn",1
"AmHeartAdvocacy",1
"AnheuserBusch",1
"ann_graff2",1
"AnnaHydeAF",1
"AnnaMariaChavez",1
"AnnieBusch1",1
"arcoftheozarks",1
"arthurbrooks",1
"ASCO",1
"ASPET",1
"ATSU_news",1
"bahmandar_della",1
"BankingGOP",1
"BarrettsElem",1
"BarryEsslinger",1
"BartAndrews",1
"BassProShops",1
"bblevins",1
"beckysauerbrunn",1
"BeefCouncil",1
"BehavioralMed",1
"bentoncardinals",1
"BigCountry99",1
"BlueKC",1
"BooneCenterInc",1
"bpackers66",1
"BrandenRathert1",1
"Brendan_Fish",1
"brettblumekmox",1
"BrettMartinTV",1
"briankaissi",1
"brittanyruess",1
"BrittBorman",1
"BrooksHurst",1
"CampFuryStL",1
"CapitolPolice",1
"cardinalglennon",1
"Cardsgiff",1
"CarliGood",1
"carolstark30",1
"CBCHighSchool",1
"ccylevin",1
"CDCgov",1
"CENETJ1",1
"CenturyLink",1
"CF_Foundation",1
"CflowersChasExp",1
"ChancellorWU",1
"CharacterDotOrg",1
"CHARACTERplus",1
"CHCofCMO",1
"ChipotleTweets",1
"Chrisdezzi",1
"CHS_Indians",1
"CIA",1
"CityOfIndepMO",1
"citystjoemo",1
"cjdavisBBH",1
"ClaytonSchools",1
"CMEggen",1
"CMSGov",1
"CNNMoney",1
"cnsnews",1
"CocaCola",1
"COETalk",1
"CofOHardWorkU",1
"CoMissourian",1
"congressdotgov",1
"CornerstonesKC",1
"CornRoots",1
"CotteyCollege",1
"Coupon_Carl",1
"CoxHealth",1
"CraigElementary",1
"CriderHealth",1
"CRileyNL",1
"CSPANDonna",1
"CSU_Jim",1
"CUFI",1
"CuonzoMartin",1
"dairyidfa",1
"DarrinJTaylor2",1
"DaveBoyer",1
"davereichert",1
"davetownsendesq",1
"DAVHQ",1
"dbarbe_md",1
"Deadline2020",1
"DeannaPrice32",1
"DeanOlsonKC",1
"debbie_clardy",1
"DefenseIntel",1
"deirdrewalshcnn",1
"DeptVetAffairs",1
"DerekBrandtDC",1
"DeSmetJesuitHS",1
"dipnotz",1
"DixonRob",1
"dmfoster4429",1
"DOE_SC_NSB",1
"DrChadRose",1
"DrDianaRA",1
"Driskj",1
"DruryUniversity",1
"DSGKC",1
"DSheddTV",1
"dsj_now",1
"duboistruman",1
"eaphil",1
"eclipse2017",1
"EFMOKS",1
"ElderlawCarol",1
"Elisa_Raffa",1
"elwood_reed",1
"EnginuityWW",1
"EPA",1
"ExploreBranson",1
"exxonmobil",1
"FAADC",1
"farm33",1
"farmpress",1
"FCSFinancial",1
"FH_Dawn",1
"First_Focus",1
"firstcallkc",1
"flySGF",1
"FOCUSstl",1
"ForestPark140",1
"FosterAdopt",1
"Fox5KRBK",1
"FoxECC",1
"FrancisHowell",1
"FRCdc",1
"fultonsun",1
"fundNIH",1
"FZSchools",1
"gary_kelly",1
"GDSFoundation",1
"GenDunford",1
"GinnyVbiggar",1
"Glassdoor",1
"GlobalFund",1
"GoBlueTigers",1
"GOPHELP",1
"GrantAllStars",1
"grdoty",1
"greg_luzecky",1
"GroverNorquist",1
"gvpolice",1
"Habitat_org",1
"halfpintheroes_",1
"hammconsulting",1
"HappeningNow",1
"HarrySTrumanNPS",1
"HawthornSTL",1
"HCP_Editor",1
"HeartlandCUA",1
"HeartprintsPets",1
"HelpKCKids",1
"helpstampoutalz",1
"HilandDairy",1
"HlavacekTom",1
"HollyMLintner",1
"HonorFlightNet",1
"hopehouse",1
"Hostess_Snacks",1
"HSSUPREZ",1
"Humana",1
"HumanDMT",1
"HvilleSchools",1
"ICM_Park",1
"IGsolidarityNET",1
"ImmunologyAAI",1
"IndpndncCntr",1
"insideSTL",1
"Interior",1
"invobh",1
"its_little_AJ",1
"IWTroop505",1
"IWV",1
"JackieStiles10",1
"JaelynJamik",1
"jason_r_DC",1
"jaymiller",1
"JCChrys",1
"JCCMaccabiGames",1
"JDRF",1
"JeffreyRMillman",1
"Jeopardy",1
"JerryMoran",1
"JGDuesing",1
"JoannDonnellan",1
"JoeDavidsonWP",1
"JoeReaganSTL",1
"John_A_Murray",1
"JohnFaulkenberr",1
"JohnJSeng",1
"JohnJungmann",1
"JohnKerry",1
"jonnboi23",1
"Jonssonville",1
"joplinchamber",1
"JoplinHS",1
"JoplinLibrary",1
"josh_holstein",1
"JS360",1
"jsueshelton",1
"julie_jensen",1
"Justin12Thomas",1
"JustinEPhillips",1
"JVIC_MSU",1
"KaiserFamFound",1
"KansasCityZoo",1
"karina_dixon",1
"kc_mavericks",1
"kcpolice",1
"KCTV5",1
"kealgirl",1
"kearneycourier",1
"KennedyCatholic",1
"Kevincollopy1",1
"kgreeo",1
"KickapooChiefs",1
"kimrcase",1
"Kimwilliamspais",1
"KIPPSTL",1
"kmratcliffe",1
"KODE_Andy",1
"KODEnews",1
"KomenMissouri",1
"KOMUnews",1
"KRCG13",1
"Kristen_Taketa",1
"KristinHurdle",1
"krnshldrs",1
"KSNLocalNews",1
"KTPetru",1
"KTTNRadio",1
"KTTSNancy",1
"KVDailyExpress",1
"LacledeGas",1
"LacyClayMO1",1
"LadueMiddle",1
"LDRnews",1
"LHPrairie",1
"libertytribune",1
"LIHEAPCampaign",1
"LitzNanya",1
"livingright",1
"LtlRayStl",1
"LUBlueTigers",1
"LydaKrewson",1
"MACC1927",1
"Mamalovelock",1
"MariaKalaitz",1
"MarshallMoNews",1
"MarshallStewart",1
"MaryGrassi83",1
"MASCstuco",1
"MayorSlyJames",1
"McCaskillOffice",1
"meaghanselm",1
"meetmags",1
"memdemnewspaper",1
"MemoryCare",1
"MERSGoodwill",1
"MetLife",1
"MFergusonMedia",1
"MICDS",1
"MicheleLauren1",1
"michelzaffran",1
"Mikelkehoe",1
"MiLB",1
"military_family",1
"mimh",1
"MinersInSpace",1
"Missey5Mae",1
"MissingKids",1
"missouricpas",1
"MissouriLAGERS",1
"MissouriPress",1
"MissouriPTA",1
"MissouriSOS",1
"Mizzou_GPC",1
"MizzouAthletics",1
"mizzouhart",1
"MizzouHoops",1
"MizzouWBB",1
"mjedmiston",1
"MMathieu03",1
"MMULSTL",1
"MO_AfterSchool",1
"MoAsphalt",1
"MOASSP",1
"moboysstate",1
"mocapnews",1
"Mocities",1
"MOFarmBureau",1
"momainstreet",1
"MOMedicalAssn",1
"MonettHigh",1
"MOREbyMOREnet",1
"MoSEMA_",1
"MoSportsHall",1
"MOStateFootball",1
"motelecom",1
"Mr_Rodgers_DAT",1
"MSHPTrooperGHQ",1
"mskstl",1
"MsMaryThomasson",1
"MSNBC",1
"MSUBearBaseball",1
"MSUBearsHoops",1
"MSULadyBears",1
"MSUUnivComm",1
"mutcautism",1
"myCTnews",1
"NACardinals",1
"NACHC",1
"namistladvocate",1
"NASA",1
"NASA_Johnson",1
"NationalFFA",1
"NationalGuard",1
"NavalAcademy",1
"NayomeeDee",1
"NCAADII",1
"NCADA_STL",1
"NCADV",1
"NCHS_TBirds",1
"NerinxHall",1
"newsformaggie",1
"NFB_voice",1
"NFL",1
"nflplay60",1
"NickHaynes",1
"nihalsatyadev",1
"NixaHighSchool",1
"nnedv",1
"nora_kelly",1
"northlandregion",1
"NorthwestRISD",1
"nothingbutnets",1
"notleyhawkins",1
"NRECANews",1
"NRFnews",1
"NWBearcatsFB",1
"NWSFlashFlood",1
"oatstransit",1
"Op_Homefront",1
"OVACInfo",1
"OzarkRadioNews",1
"Ozarks73GOP",1
"OzarksCH",1
"OzarksOzone",1
"panagos_peter",1
"PanCAN",1
"ParentalRights",1
"PatrickMurphyPA",1
"Patriot_Machine",1
"PeterZampa",1
"PlatteCoSheriff",1
"PMOIndia",1
"POWMIAFamilies1",1
"prgreiner1",1
"ProjectECHO",1
"proud2bleopards",1
"PureCountryC106",1
"RallyForNIH",1
"RandyToblerMD",1
"RedPurkinje",1
"ReesScholarship",1
"REK100",1
"Rep_TRichardson",1
"RepAnnWagner",1
"RepHartzler",1
"RepSamGraves",1
"RepTomPrice",1
"RESULTS_Tweets",1
"RichardMRubin",1
"RichChrismer",1
"RiponAdvance",1
"RiverVest",1
"RNAction",1
"RobertEgge",1
"RobJonesJourney",1
"RockBridgeHS",1
"RodneyDavis",1
"RoyBluntMO",1
"RUSBLVD",1
"RWJF",1
"SAAdvocacy",1
"SaintLouCo",1
"Sam_Adam17",1
"SavannahRIII",1
"SavingPlaces",1
"SBAgreatplains",1
"SBALinda",1
"SBGC2C",1
"SBU_Football",1
"sc22starr",1
"SciPolAPS",1
"ScottradeCenter",1
"SecretaryAcosta",1
"SecretaryZinke",1
"SeemaCMS",1
"Seilback",1
"sellatauction",1
"Sen_JoeManchin",1
"SenAlexander",1
"SenatorIsakson",1
"SenatorRounds",1
"SenBillNelson",1
"SenBlumenthal",1
"SenBrianSchatz",1
"SenDeanHeller",1
"SenJeffMerkley",1
"SenJohnMcCain",1
"senorrinhatch",1
"SenThomTillis",1
"SenTomCotton",1
"SGFChamber",1
"sgfsalvation",1
"shamsalbadry",1
"ShannonBream",1
"SheriffClayCo",1
"SitemanCenter",1
"sjpatters",1
"SkillsUSA",1
"sluhjrbills",1
"SouthwestAir",1
"SpeakerTimJones",1
"SpectrumScience",1
"stanleycox",1
"SteGenHerald",1
"steph_steen",1
"StephfonT",1
"stevekraske",1
"StiefelKathy",1
"StJoeMustangs",1
"StJoFamGuidance",1
"StlArtWorks",1
"stlblues",1
"STLChildrens",1
"stlpeacecorps",1
"STLpubLibrary",1
"StPiusXCloseUP",1
"straightoutofkc",1
"StratumHealth",1
"sunbeltgirl",1
"SuperBowl",1
"SuperstarW14T",1
"SwopeHealth",1
"tadekiff",1
"taxfoundation",1
"Terry_fnp",1
"TGalvinJC6",1
"the_nalp",1
"TheFHFoundation",1
"THellhake",1
"themysteryhour",1
"theNEUAC",1
"TigersCU",1
"TimBrinker1",1
"tina27ksu",1
"tonymess",1
"townhallcom",1
"TPM",1
"TrumanApp",1
"TrumanHSIndep",1
"trumanscholars",1
"TSA",1
"Tyson_Pruitt",1
"TysonFoods",1
"UCentralMO",1
"UCM_Soccer",1
"UCMAmbrose",1
"umsl",1
"UncleCharlie50",1
"UniofOxford",1
"UrsulineSTL",1
"USChamber",1
"usdafsa",1
"usedgov",1
"USGSA",1
"usmint",1
"ussoccer_wnt",1
"VAChair",1
"VarietyStL",1
"VDOHschool",1
"vianneygriffins",1
"visitkimmswick",1
"VitaeFoundation",1
"VP",1
"VVAmerica",1
"WaltDisneyWorld",1
"WarrenCoR3",1
"WarrentonFFA",1
"washingtonpost",1
"WayTigerPR",1
"WBHOF",1
"wcastl",1
"WCBelle68",1
"weatherchannel",1
"websteru",1
"WebsterUNews",1
"weeklystandard",1
"WelcomeHomeInc",1
"WestCommunityCU",1
"WGEM",1
"WhatsUpKCity",1
"WildcatsBSHS",1
"WTCKC",1
"WTCSTL",1
"xoxoallison",1
"yesprogramnews",1
"YouthBuildUSA",1
"Zagat",1
